Date,TRTN_Open_average,TRTN_Open_max,TRTN_Open_min,TRTN_Open_volatility,TRTN_Open_change,TRTN_High_average,TRTN_High_max,TRTN_High_min,TRTN_High_volatility,TRTN_High_change,TRTN_Low_average,TRTN_Low_max,TRTN_Low_min,TRTN_Low_volatility,TRTN_Low_change,TRTN_Close_average,TRTN_Close_max,TRTN_Close_min,TRTN_Close_volatility,TRTN_Close_change,TRTN_Volume_average,TRTN_Volume_max,TRTN_Volume_min,TRTN_Volume_volatility,TRTN_Volume_change
2018-01-14,39.798,42.0,38.26,3.740000000000002,-3.740000000000002,40.196,42.41,39.22,3.1899999999999977,-3.1599999999999966,38.396,39.28,37.1,2.1799999999999997,-1.6799999999999997,39.275999999999996,39.97,38.24,1.7299999999999969,-0.740000000000002,467680,745267,297185,448082,-409993
2018-01-21,38.980000000000004,39.35,38.5,0.8500000000000014,-0.7000000000000028,39.296,39.58,39.07,0.509999999999998,-0.28999999999999915,38.106,38.47,37.5,0.9699999999999989,-0.9299999999999997,38.522,39.13,37.6,1.5300000000000011,-1.5300000000000011,343500,426589,177002,249587,63608
2018-01-28,36.316,38.2,32.4,5.800000000000004,-4.75,36.81,38.84,32.63,6.210000000000001,-4.890000000000001,34.572,37.6,29.74,7.860000000000003,-6.960000000000004,35.050000000000004,38.6,30.03,8.57,-7.289999999999999,836902,1266486,328191,938295,938295
2018-02-04,31.44,33.25,29.06,4.190000000000001,2.360000000000003,32.647999999999996,33.76,31.42,2.3399999999999963,-2.3399999999999963,30.0,31.25,28.55,2.6999999999999993,1.3399999999999999,31.466,33.33,30.66,2.669999999999998,-2.669999999999998,909103,1180871,599352,581519,-581519
2018-02-11,30.81,33.08,28.66,4.419999999999998,-1.8399999999999999,31.8125,33.13,29.3,3.830000000000002,-2.4299999999999997,29.32,30.85,27.82,3.030000000000001,-2.3999999999999986,30.2525,33.07,28.17,4.899999999999999,-3.0,1238230,2490833,605432,1885401,524733
2018-02-18,29.206,30.59,28.1,2.4899999999999984,2.4899999999999984,30.094,31.45,29.25,2.1999999999999993,0.7600000000000016,28.542,29.46,27.76,1.6999999999999993,1.6999999999999993,29.194,30.4,28.16,2.2399999999999984,1.8500000000000014,795435,1184908,467126,717782,-465975
2018-02-25,29.454,30.25,28.46,1.7899999999999991,-0.25,30.192,30.87,29.53,1.3399999999999999,-0.870000000000001,28.58,29.72,28.07,1.6499999999999986,-1.3099999999999987,29.248,30.25,28.52,1.7300000000000004,-0.9800000000000004,693691,845551,423133,422418,264125
2018-03-04,29.392,30.36,28.92,1.4399999999999977,1.4399999999999977,30.188,31.45,29.58,1.870000000000001,1.8399999999999999,29.072,30.31,28.32,1.9899999999999984,1.639999999999997,29.852,31.02,28.97,2.0500000000000007,1.7699999999999996,713376,950909,456444,494465,-324205
2018-03-11,31.322,31.96,30.97,0.990000000000002,0.8100000000000023,31.92,32.21,31.7,0.5100000000000016,-0.03999999999999915,30.822,31.08,30.63,0.4499999999999993,0.2099999999999973,31.344,32.0,31.0,1.0,0.4499999999999993,502833,826650,328676,497974,-76245
2018-03-18,31.06,31.56,30.28,1.2799999999999976,-1.2799999999999976,31.535999999999998,31.94,30.83,1.110000000000003,-1.0100000000000016,30.408,31.29,29.16,2.129999999999999,-1.9299999999999997,30.866,31.63,29.76,1.8699999999999974,-0.9699999999999989,333454,401770,252200,149570,65568
2018-03-25,29.98,30.71,28.92,1.7899999999999991,-0.1999999999999993,30.75,31.67,30.02,1.6500000000000021,-0.10999999999999943,28.97,29.78,28.4,1.3800000000000026,0.46000000000000085,29.575000000000003,30.6,28.94,1.6600000000000001,0.28999999999999915,660685,832797,443130,389667,-389667
2018-04-01,30.082,31.23,29.28,1.9499999999999993,0.5199999999999996,30.782,31.49,30.07,1.4199999999999982,0.10999999999999943,29.43,30.66,28.88,1.7800000000000011,0.35999999999999943,30.2,31.05,29.39,1.6600000000000001,-0.5899999999999999,390132,642429,212349,430080,-150048
2018-04-08,30.672,31.08,29.94,1.139999999999997,0.9599999999999973,31.232,31.54,30.94,0.5999999999999979,0.33999999999999986,30.358,30.76,29.9,0.860000000000003,0.5300000000000011,30.878,31.32,30.67,0.6499999999999986,0.4200000000000017,241833,329310,167311,161999,-111885
