Date,JPMorgan Ultra Short IncomeEtf_Open_average,JPMorgan Ultra Short IncomeEtf_Open_max,JPMorgan Ultra Short IncomeEtf_Open_min,JPMorgan Ultra Short IncomeEtf_Open_volatility,JPMorgan Ultra Short IncomeEtf_Open_change,JPMorgan Ultra Short IncomeEtf_High_average,JPMorgan Ultra Short IncomeEtf_High_max,JPMorgan Ultra Short IncomeEtf_High_min,JPMorgan Ultra Short IncomeEtf_High_volatility,JPMorgan Ultra Short IncomeEtf_High_change,JPMorgan Ultra Short IncomeEtf_Low_average,JPMorgan Ultra Short IncomeEtf_Low_max,JPMorgan Ultra Short IncomeEtf_Low_min,JPMorgan Ultra Short IncomeEtf_Low_volatility,JPMorgan Ultra Short IncomeEtf_Low_change,JPMorgan Ultra Short IncomeEtf_Close_average,JPMorgan Ultra Short IncomeEtf_Close_max,JPMorgan Ultra Short IncomeEtf_Close_min,JPMorgan Ultra Short IncomeEtf_Close_volatility,JPMorgan Ultra Short IncomeEtf_Close_change
2018-01-14,50.13,50.13,50.13,0.0,0.0,50.29,50.29,50.29,0.0,0.0,50.13,50.13,50.13,0.0,0.0,50.13,50.13,50.13,0.0,0.0
2018-01-21,50.06,50.06,50.06,0.0,0.0,50.08,50.08,50.08,0.0,0.0,50.06,50.06,50.06,0.0,0.0,50.06,50.06,50.06,0.0,0.0
2018-01-28,50.05,50.05,50.05,0.0,0.0,50.1,50.1,50.1,0.0,0.0,50.05,50.05,50.05,0.0,0.0,50.1,50.1,50.1,0.0,0.0
2018-02-04,50.1,50.1,50.1,0.0,0.0,50.13,50.13,50.13,0.0,0.0,50.0,50.0,50.0,0.0,0.0,50.06,50.06,50.06,0.0,0.0
2018-02-11,50.11,50.11,50.11,0.0,0.0,50.12,50.12,50.12,0.0,0.0,50.08,50.08,50.08,0.0,0.0,50.1,50.1,50.1,0.0,0.0
2018-02-18,50.05,50.05,50.05,0.0,0.0,50.07,50.07,50.07,0.0,0.0,50.03,50.03,50.03,0.0,0.0,50.04,50.04,50.04,0.0,0.0
2018-02-25,50.04,50.04,50.04,0.0,0.0,50.08,50.08,50.08,0.0,0.0,50.04,50.04,50.04,0.0,0.0,50.05,50.05,50.05,0.0,0.0
2018-03-04,50.09,50.09,50.09,0.0,0.0,50.09,50.09,50.09,0.0,0.0,50.06,50.06,50.06,0.0,0.0,50.07,50.07,50.07,0.0,0.0
2018-03-11,50.08,50.08,50.08,0.0,0.0,50.1,50.1,50.1,0.0,0.0,50.06,50.06,50.06,0.0,0.0,50.06,50.06,50.06,0.0,0.0
2018-03-18,50.07,50.07,50.07,0.0,0.0,50.08,50.08,50.08,0.0,0.0,50.07,50.07,50.07,0.0,0.0,50.08,50.08,50.08,0.0,0.0
2018-03-25,50.03,50.03,50.03,0.0,0.0,50.05,50.05,50.05,0.0,0.0,50.03,50.03,50.03,0.0,0.0,50.03,50.03,50.03,0.0,0.0
2018-04-01,50.09,50.09,50.09,0.0,0.0,50.09,50.09,50.09,0.0,0.0,50.07,50.07,50.07,0.0,0.0,50.07,50.07,50.07,0.0,0.0
2018-04-08,50.1,50.1,50.1,0.0,0.0,50.1,50.1,50.1,0.0,0.0,50.09,50.09,50.09,0.0,0.0,50.1,50.1,50.1,0.0,0.0
2018-04-15,50.13,50.13,50.13,0.0,0.0,50.14,50.14,50.14,0.0,0.0,50.1,50.1,50.1,0.0,0.0,50.11,50.11,50.11,0.0,0.0
2018-04-22,50.15,50.15,50.15,0.0,0.0,50.17,50.17,50.17,0.0,0.0,50.14,50.14,50.14,0.0,0.0,50.16,50.16,50.16,0.0,0.0
2018-04-29,50.13,50.13,50.13,0.0,0.0,50.13,50.13,50.13,0.0,0.0,50.09,50.09,50.09,0.0,0.0,50.09,50.09,50.09,0.0,0.0
2018-05-06,50.15,50.15,50.15,0.0,0.0,50.16,50.16,50.16,0.0,0.0,50.12,50.12,50.12,0.0,0.0,50.13,50.13,50.13,0.0,0.0
2018-05-13,50.18,50.18,50.18,0.0,0.0,50.18,50.18,50.18,0.0,0.0,50.14,50.14,50.14,0.0,0.0,50.16,50.16,50.16,0.0,0.0
2018-05-20,50.21,50.21,50.21,0.0,0.0,50.21,50.21,50.21,0.0,0.0,50.18,50.18,50.18,0.0,0.0,50.2,50.2,50.2,0.0,0.0
2018-05-27,50.13,50.13,50.13,0.0,0.0,50.13,50.13,50.13,0.0,0.0,50.1,50.1,50.1,0.0,0.0,50.12,50.12,50.12,0.0,0.0
2018-06-03,50.16,50.16,50.16,0.0,0.0,50.16,50.16,50.16,0.0,0.0,50.13,50.13,50.13,0.0,0.0,50.13,50.13,50.13,0.0,0.0
2018-06-10,50.16,50.16,50.16,0.0,0.0,50.18,50.18,50.18,0.0,0.0,50.14,50.14,50.14,0.0,0.0,50.15,50.15,50.15,0.0,0.0
2018-06-17,50.17,50.17,50.17,0.0,0.0,50.2,50.2,50.2,0.0,0.0,50.15,50.15,50.15,0.0,0.0,50.16,50.16,50.16,0.0,0.0
2018-06-24,50.16,50.16,50.16,0.0,0.0,50.16,50.16,50.16,0.0,0.0,50.09,50.09,50.09,0.0,0.0,50.1,50.1,50.1,0.0,0.0
2018-07-01,50.12,50.12,50.12,0.0,0.0,50.13,50.13,50.13,0.0,0.0,50.11,50.11,50.11,0.0,0.0,50.12,50.12,50.12,0.0,0.0
2018-07-08,50.16,50.16,50.16,0.0,0.0,50.16,50.16,50.16,0.0,0.0,50.14,50.14,50.14,0.0,0.0,50.14,50.14,50.14,0.0,0.0
2018-07-15,50.19,50.19,50.19,0.0,0.0,50.2,50.2,50.2,0.0,0.0,50.18,50.18,50.18,0.0,0.0,50.19,50.19,50.19,0.0,0.0
2018-07-22,50.22,50.22,50.22,0.0,0.0,50.22,50.22,50.22,0.0,0.0,50.2,50.2,50.2,0.0,0.0,50.21,50.21,50.21,0.0,0.0
2018-07-29,50.15,50.15,50.15,0.0,0.0,50.16,50.16,50.16,0.0,0.0,50.14,50.14,50.14,0.0,0.0,50.15,50.15,50.15,0.0,0.0
2018-08-05,50.18,50.18,50.18,0.0,0.0,50.2,50.2,50.2,0.0,0.0,50.18,50.18,50.18,0.0,0.0,50.2,50.2,50.2,0.0,0.0
2018-08-12,50.22,50.22,50.22,0.0,0.0,50.22,50.22,50.22,0.0,0.0,50.21,50.21,50.21,0.0,0.0,50.22,50.22,50.22,0.0,0.0
2018-08-19,50.26,50.26,50.26,0.0,0.0,50.26,50.26,50.26,0.0,0.0,50.23,50.23,50.23,0.0,0.0,50.24,50.24,50.24,0.0,0.0
2018-08-26,50.19,50.19,50.19,0.0,0.0,50.19,50.19,50.19,0.0,0.0,50.18,50.18,50.18,0.0,0.0,50.18,50.18,50.18,0.0,0.0
2018-09-02,50.2,50.2,50.2,0.0,0.0,50.21,50.21,50.21,0.0,0.0,50.18,50.18,50.18,0.0,0.0,50.19,50.19,50.19,0.0,0.0
2018-09-09,50.22,50.22,50.22,0.0,0.0,50.22,50.22,50.22,0.0,0.0,50.2,50.2,50.2,0.0,0.0,50.22,50.22,50.22,0.0,0.0
2018-09-16,50.25,50.25,50.25,0.0,0.0,50.25,50.25,50.25,0.0,0.0,50.22,50.22,50.22,0.0,0.0,50.25,50.25,50.25,0.0,0.0
2018-09-23,50.16,50.16,50.16,0.0,0.0,50.17,50.17,50.17,0.0,0.0,50.15,50.15,50.15,0.0,0.0,50.15,50.15,50.15,0.0,0.0
2018-09-30,50.18,50.18,50.18,0.0,0.0,50.19,50.19,50.19,0.0,0.0,50.17,50.17,50.17,0.0,0.0,50.18,50.18,50.18,0.0,0.0
2018-10-07,50.2,50.2,50.2,0.0,0.0,50.2,50.2,50.2,0.0,0.0,50.19,50.19,50.19,0.0,0.0,50.2,50.2,50.2,0.0,0.0
2018-10-14,50.22,50.22,50.22,0.0,0.0,50.22,50.22,50.22,0.0,0.0,50.2,50.2,50.2,0.0,0.0,50.21,50.21,50.21,0.0,0.0
2018-10-21,50.23,50.23,50.23,0.0,0.0,50.25,50.25,50.25,0.0,0.0,50.23,50.23,50.23,0.0,0.0,50.25,50.25,50.25,0.0,0.0
2018-10-28,50.17,50.17,50.17,0.0,0.0,50.17,50.17,50.17,0.0,0.0,50.16,50.16,50.16,0.0,0.0,50.17,50.17,50.17,0.0,0.0
2018-11-04,50.18,50.18,50.18,0.0,0.0,50.18,50.18,50.18,0.0,0.0,50.17,50.17,50.17,0.0,0.0,50.17,50.17,50.17,0.0,0.0
2018-11-11,50.21,50.21,50.21,0.0,0.0,50.21,50.21,50.21,0.0,0.0,50.19,50.19,50.19,0.0,0.0,50.21,50.21,50.21,0.0,0.0
2018-11-18,50.22,50.22,50.22,0.0,0.0,50.23,50.23,50.23,0.0,0.0,50.21,50.21,50.21,0.0,0.0,50.23,50.23,50.23,0.0,0.0
2018-11-25,50.14,50.14,50.14,0.0,0.0,50.14,50.14,50.14,0.0,0.0,50.13,50.13,50.13,0.0,0.0,50.14,50.14,50.14,0.0,0.0
2018-12-02,50.14,50.14,50.14,0.0,0.0,50.14,50.14,50.14,0.0,0.0,50.13,50.13,50.13,0.0,0.0,50.14,50.14,50.14,0.0,0.0
2018-12-09,50.16,50.16,50.16,0.0,0.0,50.16,50.16,50.16,0.0,0.0,50.13,50.13,50.13,0.0,0.0,50.14,50.14,50.14,0.0,0.0
2018-12-16,50.19,50.19,50.19,0.0,0.0,50.22,50.22,50.22,0.0,0.0,50.15,50.15,50.15,0.0,0.0,50.2,50.2,50.2,0.0,0.0
2018-12-23,50.11,50.11,50.11,0.0,0.0,50.12,50.12,50.12,0.0,0.0,50.1,50.1,50.1,0.0,0.0,50.12,50.12,50.12,0.0,0.0
2018-12-30,50.12,50.12,50.12,0.0,0.0,50.14,50.14,50.14,0.0,0.0,50.1,50.1,50.1,0.0,0.0,50.13,50.13,50.13,0.0,0.0
2019-01-06,50.17,50.17,50.17,0.0,0.0,50.18,50.18,50.18,0.0,0.0,50.16,50.16,50.16,0.0,0.0,50.18,50.18,50.18,0.0,0.0
2019-01-13,50.21,50.21,50.21,0.0,0.0,50.23,50.23,50.23,0.0,0.0,50.19,50.19,50.19,0.0,0.0,50.22,50.22,50.22,0.0,0.0
2019-01-20,50.26,50.26,50.26,0.0,0.0,50.28,50.28,50.28,0.0,0.0,50.25,50.25,50.25,0.0,0.0,50.27,50.27,50.27,0.0,0.0
2019-01-27,50.22,50.22,50.22,0.0,0.0,50.22,50.22,50.22,0.0,0.0,50.19,50.19,50.19,0.0,0.0,50.22,50.22,50.22,0.0,0.0
2019-02-03,50.25,50.25,50.25,0.0,0.0,50.25,50.25,50.25,0.0,0.0,50.21,50.21,50.21,0.0,0.0,50.24,50.24,50.24,0.0,0.0
2019-02-10,50.26,50.26,50.26,0.0,0.0,50.3,50.3,50.3,0.0,0.0,50.26,50.26,50.26,0.0,0.0,50.29,50.29,50.29,0.0,0.0
2019-02-17,50.3,50.3,50.3,0.0,0.0,50.32,50.32,50.32,0.0,0.0,50.3,50.3,50.3,0.0,0.0,50.32,50.32,50.32,0.0,0.0
2019-02-24,50.24,50.24,50.24,0.0,0.0,50.24,50.24,50.24,0.0,0.0,50.22,50.22,50.22,0.0,0.0,50.23,50.23,50.23,0.0,0.0
2019-03-03,50.25,50.25,50.25,0.0,0.0,50.28,50.28,50.28,0.0,0.0,50.25,50.25,50.25,0.0,0.0,50.28,50.28,50.28,0.0,0.0
2019-03-10,50.3,50.3,50.3,0.0,0.0,50.32,50.32,50.32,0.0,0.0,50.3,50.3,50.3,0.0,0.0,50.3,50.3,50.3,0.0,0.0
2019-03-17,50.34,50.34,50.34,0.0,0.0,50.37,50.37,50.37,0.0,0.0,50.34,50.34,50.34,0.0,0.0,50.37,50.37,50.37,0.0,0.0
2019-03-24,50.29,50.29,50.29,0.0,0.0,50.3,50.3,50.3,0.0,0.0,50.28,50.28,50.28,0.0,0.0,50.3,50.3,50.3,0.0,0.0
2019-03-31,50.3,50.3,50.3,0.0,0.0,50.31,50.31,50.31,0.0,0.0,50.29,50.29,50.29,0.0,0.0,50.31,50.31,50.31,0.0,0.0
2019-04-07,50.34,50.34,50.34,0.0,0.0,50.35,50.35,50.35,0.0,0.0,50.33,50.33,50.33,0.0,0.0,50.35,50.35,50.35,0.0,0.0
2019-04-14,50.37,50.37,50.37,0.0,0.0,50.37,50.37,50.37,0.0,0.0,50.35,50.35,50.35,0.0,0.0,50.37,50.37,50.37,0.0,0.0
2019-04-21,50.43,50.43,50.43,0.0,0.0,50.43,50.43,50.43,0.0,0.0,50.41,50.41,50.41,0.0,0.0,50.43,50.43,50.43,0.0,0.0
2019-04-28,50.33,50.33,50.33,0.0,0.0,50.33,50.33,50.33,0.0,0.0,50.32,50.32,50.32,0.0,0.0,50.33,50.33,50.33,0.0,0.0
2019-05-05,50.36,50.36,50.36,0.0,0.0,50.38,50.38,50.38,0.0,0.0,50.35,50.35,50.35,0.0,0.0,50.38,50.38,50.38,0.0,0.0
2019-05-12,50.4,50.4,50.4,0.0,0.0,50.4,50.4,50.4,0.0,0.0,50.38,50.38,50.38,0.0,0.0,50.4,50.4,50.4,0.0,0.0
2019-05-19,50.43,50.43,50.43,0.0,0.0,50.44,50.44,50.44,0.0,0.0,50.41,50.41,50.41,0.0,0.0,50.44,50.44,50.44,0.0,0.0
2019-05-26,50.33,50.33,50.33,0.0,0.0,50.36,50.36,50.36,0.0,0.0,50.32,50.32,50.32,0.0,0.0,50.36,50.36,50.36,0.0,0.0
2019-06-02,50.4,50.4,50.4,0.0,0.0,50.4,50.4,50.4,0.0,0.0,50.38,50.38,50.38,0.0,0.0,50.39,50.39,50.39,0.0,0.0
2019-06-09,50.42,50.42,50.42,0.0,0.0,50.44,50.44,50.44,0.0,0.0,50.42,50.42,50.42,0.0,0.0,50.44,50.44,50.44,0.0,0.0
2019-06-16,50.46,50.46,50.46,0.0,0.0,50.48,50.48,50.48,0.0,0.0,50.46,50.46,50.46,0.0,0.0,50.47,50.47,50.47,0.0,0.0
2019-06-23,50.38,50.38,50.38,0.0,0.0,50.39,50.39,50.39,0.0,0.0,50.38,50.38,50.38,0.0,0.0,50.39,50.39,50.39,0.0,0.0
2019-06-30,50.42,50.42,50.42,0.0,0.0,50.43,50.43,50.43,0.0,0.0,50.41,50.41,50.41,0.0,0.0,50.41,50.41,50.41,0.0,0.0
2019-07-07,50.43,50.43,50.43,0.0,0.0,50.44,50.44,50.44,0.0,0.0,50.42,50.42,50.42,0.0,0.0,50.43,50.43,50.43,0.0,0.0
2019-07-14,50.46,50.46,50.46,0.0,0.0,50.48,50.48,50.48,0.0,0.0,50.45,50.45,50.45,0.0,0.0,50.48,50.48,50.48,0.0,0.0
2019-07-21,50.49,50.49,50.49,0.0,0.0,50.49,50.49,50.49,0.0,0.0,50.48,50.48,50.48,0.0,0.0,50.48,50.48,50.48,0.0,0.0
2019-07-28,50.42,50.42,50.42,0.0,0.0,50.43,50.43,50.43,0.0,0.0,50.41,50.41,50.41,0.0,0.0,50.43,50.43,50.43,0.0,0.0
2019-08-04,50.46,50.46,50.46,0.0,0.0,50.46,50.46,50.46,0.0,0.0,50.45,50.45,50.45,0.0,0.0,50.46,50.46,50.46,0.0,0.0
2019-08-11,50.49,50.49,50.49,0.0,0.0,50.5,50.5,50.5,0.0,0.0,50.46,50.46,50.46,0.0,0.0,50.48,50.48,50.48,0.0,0.0
2019-08-18,50.5,50.5,50.5,0.0,0.0,50.52,50.52,50.52,0.0,0.0,50.49,50.49,50.49,0.0,0.0,50.52,50.52,50.52,0.0,0.0
2019-08-25,50.43,50.43,50.43,0.0,0.0,50.43,50.43,50.43,0.0,0.0,50.41,50.41,50.41,0.0,0.0,50.42,50.42,50.42,0.0,0.0
2019-09-01,50.45,50.45,50.45,0.0,0.0,50.45,50.45,50.45,0.0,0.0,50.44,50.44,50.44,0.0,0.0,50.45,50.45,50.45,0.0,0.0
2019-09-08,50.45,50.45,50.45,0.0,0.0,50.45,50.45,50.45,0.0,0.0,50.43,50.43,50.43,0.0,0.0,50.44,50.44,50.44,0.0,0.0
2019-09-15,50.46,50.46,50.46,0.0,0.0,50.47,50.47,50.47,0.0,0.0,50.45,50.45,50.45,0.0,0.0,50.47,50.47,50.47,0.0,0.0
2019-09-22,50.5,50.5,50.5,0.0,0.0,50.52,50.52,50.52,0.0,0.0,50.5,50.5,50.5,0.0,0.0,50.52,50.52,50.52,0.0,0.0
2019-09-29,50.48,50.48,50.48,0.0,0.0,50.49,50.49,50.49,0.0,0.0,50.46,50.46,50.46,0.0,0.0,50.48,50.48,50.48,0.0,0.0
2019-10-06,50.48,50.48,50.48,0.0,0.0,50.49,50.49,50.49,0.0,0.0,50.46,50.46,50.46,0.0,0.0,50.46,50.46,50.46,0.0,0.0
2019-10-13,50.5,50.5,50.5,0.0,0.0,50.5,50.5,50.5,0.0,0.0,50.49,50.49,50.49,0.0,0.0,50.5,50.5,50.5,0.0,0.0
2019-10-20,50.52,50.52,50.52,0.0,0.0,50.53,50.53,50.53,0.0,0.0,50.51,50.51,50.51,0.0,0.0,50.52,50.52,50.52,0.0,0.0
2019-10-27,50.46,50.46,50.46,0.0,0.0,50.47,50.47,50.47,0.0,0.0,50.45,50.45,50.45,0.0,0.0,50.46,50.46,50.46,0.0,0.0
2019-11-03,50.47,50.47,50.47,0.0,0.0,50.47,50.47,50.47,0.0,0.0,50.46,50.46,50.46,0.0,0.0,50.47,50.47,50.47,0.0,0.0
2019-11-10,50.5,50.5,50.5,0.0,0.0,50.5,50.5,50.5,0.0,0.0,50.47,50.47,50.47,0.0,0.0,50.49,50.49,50.49,0.0,0.0
2019-11-17,50.51,50.51,50.51,0.0,0.0,50.52,50.52,50.52,0.0,0.0,50.51,50.51,50.51,0.0,0.0,50.52,50.52,50.52,0.0,0.0
2019-11-24,50.43,50.43,50.43,0.0,0.0,50.43,50.43,50.43,0.0,0.0,50.41,50.41,50.41,0.0,0.0,50.41,50.41,50.41,0.0,0.0
2019-12-01,50.45,50.45,50.45,0.0,0.0,50.46,50.46,50.46,0.0,0.0,50.44,50.44,50.44,0.0,0.0,50.45,50.45,50.45,0.0,0.0
2019-12-08,50.47,50.47,50.47,0.0,0.0,50.48,50.48,50.48,0.0,0.0,50.46,50.46,50.46,0.0,0.0,50.47,50.47,50.47,0.0,0.0
2019-12-15,50.47,50.47,50.47,0.0,0.0,50.48,50.48,50.48,0.0,0.0,50.46,50.46,50.46,0.0,0.0,50.48,50.48,50.48,0.0,0.0
2019-12-22,50.48,50.48,50.48,0.0,0.0,50.51,50.51,50.51,0.0,0.0,50.48,50.48,50.48,0.0,0.0,50.5,50.5,50.5,0.0,0.0
2019-12-29,50.44,50.44,50.44,0.0,0.0,50.44,50.44,50.44,0.0,0.0,50.43,50.43,50.43,0.0,0.0,50.44,50.44,50.44,0.0,0.0
