Date,NSC_Open_average,NSC_Open_max,NSC_Open_min,NSC_Open_volatility,NSC_Open_change,NSC_High_average,NSC_High_max,NSC_High_min,NSC_High_volatility,NSC_High_change,NSC_Low_average,NSC_Low_max,NSC_Low_min,NSC_Low_volatility,NSC_Low_change,NSC_Close_average,NSC_Close_max,NSC_Close_min,NSC_Close_volatility,NSC_Close_change,NSC_Volume_average,NSC_Volume_max,NSC_Volume_min,NSC_Volume_volatility,NSC_Volume_change
2018-01-14,153.41,154.88,151.44,3.4399999999999977,-3.4399999999999977,154.412,157.15,152.01,5.140000000000015,-5.140000000000015,151.76,152.95,149.82,3.1299999999999955,-3.1299999999999955,152.666,154.05,151.4,2.6500000000000057,-1.5300000000000011,2355933,3041034,1757006,1284028,-89025
2018-01-21,150.268,151.13,148.79,2.3400000000000034,-0.1599999999999966,151.876,152.4,151.34,1.0600000000000023,0.12999999999999545,148.62199999999999,150.66,147.17,3.490000000000009,1.6200000000000045,150.438,151.66,148.23,3.430000000000007,-0.27000000000001023,2185117,2927987,1566423,1361564,-1066033
2018-01-28,148.422,150.67,144.74,5.929999999999978,-5.929999999999978,149.602,151.67,146.73,4.939999999999998,-4.680000000000007,146.026,149.74,138.18,11.560000000000002,-11.519999999999982,146.608,150.88,138.61,12.269999999999982,-11.439999999999998,1774459,2508930,1427071,1081859,1037370
2018-02-04,139.802,142.62,136.99,5.6299999999999955,2.259999999999991,142.316,144.45,139.49,4.9599999999999795,-2.509999999999991,136.41400000000002,141.37,131.81,9.560000000000002,2.9199999999999875,140.15,143.05,136.89,6.160000000000025,-3.140000000000015,2144391,2657186,1464540,1192646,-692322
2018-02-11,140.89749999999998,143.01,138.95,4.060000000000002,3.0500000000000114,142.6875,144.07,140.95,3.1200000000000045,3.1200000000000045,139.39,141.76,137.36,4.399999999999977,4.399999999999977,141.89499999999998,142.64,140.31,2.329999999999984,2.329999999999984,1411647,1646331,1277092,369239,-67292
2018-02-18,141.45600000000002,143.25,139.83,3.4199999999999875,1.539999999999992,143.442,146.02,141.98,4.0400000000000205,4.0400000000000205,140.11,142.66,138.8,3.859999999999985,3.5900000000000034,141.71,145.52,138.9,6.6200000000000045,5.490000000000009,1651706,1810921,1348275,462646,-167351
2018-02-25,140.686,145.98,137.54,8.439999999999998,-8.139999999999986,142.568,147.61,139.41,8.200000000000017,-6.430000000000007,138.214,142.79,136.11,6.679999999999978,-6.299999999999983,140.014,142.83,138.66,4.170000000000016,-2.0,1658241,2167656,1339443,828213,-100379
2018-03-04,141.844,145.38,139.34,6.039999999999992,4.030000000000001,143.544,145.99,141.64,4.350000000000023,4.350000000000023,140.304,142.26,139.07,3.1899999999999977,2.75,142.066,145.53,140.44,5.090000000000003,1.4799999999999898,1436771,1759211,1184982,574229,225984
2018-03-11,139.874,143.41,136.75,6.659999999999997,-5.4199999999999875,141.084,144.68,138.35,6.3300000000000125,-5.189999999999998,137.72400000000002,142.12,135.9,6.219999999999999,-5.289999999999992,138.882,142.38,136.64,5.740000000000009,-3.210000000000008,2062420,2705290,1402817,1302473,651514
2018-03-18,137.084,139.74,133.95,5.7900000000000205,-5.7900000000000205,138.526,141.87,136.04,5.8300000000000125,-3.4399999999999977,134.986,138.76,131.81,6.949999999999989,-6.599999999999994,136.262,139.45,132.18,7.269999999999982,-3.1100000000000136,1898244,2971093,1193412,1777681,562572
2018-03-25,135.2,136.5,133.84,2.6599999999999966,-0.9300000000000068,136.89,137.77,135.76,2.0100000000000193,-1.240000000000009,132.63,134.49,131.02,3.469999999999999,-1.7699999999999818,134.04250000000002,135.78,132.83,2.9499999999999886,-0.7599999999999909,1832812,1993869,1589874,403995,-85176
2018-04-01,132.04,133.31,130.16,3.1500000000000057,-3.1500000000000057,133.038,134.16,131.09,3.069999999999993,-2.9499999999999886,130.23000000000002,131.93,127.79,4.140000000000001,-3.1899999999999977,131.466,133.7,128.92,4.780000000000001,-4.450000000000017,2276178,2876073,1203269,1672804,-1149486
2018-04-08,131.954,134.74,129.21,5.530000000000001,4.340000000000003,133.776,136.93,131.59,5.340000000000003,5.340000000000003,131.5,134.74,129.0,5.740000000000009,5.409999999999997,132.84199999999998,136.48,130.0,6.47999999999999,6.47999999999999,1660621,1848193,1464102,384091,-384091
2018-04-15,137.502,138.66,136.7,1.960000000000008,-0.5300000000000011,138.86599999999999,140.32,137.23,3.0900000000000034,0.8500000000000227,136.066,137.11,134.8,2.3100000000000023,1.1599999999999966,137.506,138.86,135.55,3.3100000000000023,2.2099999999999795,1613926,2189781,1327775,862006,231141
2018-04-22,143.068,147.0,138.3,8.699999999999989,8.699999999999989,145.684,147.84,139.47,8.370000000000005,8.27000000000001,140.352,143.32,133.47,9.849999999999994,9.659999999999997,143.142,146.62,134.97,11.650000000000006,8.5,3070126,4979382,1413661,3565721,-274920
