Date,NWL_Open_average,NWL_Open_max,NWL_Open_min,NWL_Open_volatility,NWL_Open_change,NWL_High_average,NWL_High_max,NWL_High_min,NWL_High_volatility,NWL_High_change,NWL_Low_average,NWL_Low_max,NWL_Low_min,NWL_Low_volatility,NWL_Low_change,NWL_Close_average,NWL_Close_max,NWL_Close_min,NWL_Close_volatility,NWL_Close_change,NWL_Volume_average,NWL_Volume_max,NWL_Volume_min,NWL_Volume_volatility,NWL_Volume_change
2018-01-14,31.734,32.42,31.1,1.3200000000000003,-1.3200000000000003,31.96,32.58,31.58,1.0,-0.9499999999999993,31.236,31.71,30.81,0.9000000000000021,-0.41000000000000014,31.516,31.78,31.22,0.5600000000000023,-0.21000000000000085,5033093,6170598,3024110,3146488,317438
2018-01-21,28.192,31.77,24.65,7.120000000000001,-6.420000000000002,28.784,31.86,25.68,6.18,-6.18,27.116,31.45,23.85,7.599999999999998,-6.550000000000001,27.676,31.65,24.81,6.84,-6.289999999999999,26888167,74381976,4007139,70374837,9180985
2018-01-28,26.454,27.65,25.13,2.5199999999999996,2.5199999999999996,27.2,28.15,25.8,2.349999999999998,2.349999999999998,25.98,26.79,25.0,1.7899999999999991,1.0100000000000016,26.734,27.98,25.73,2.25,0.39000000000000057,15350253,19499208,10434910,9064298,6698246
2018-02-04,28.05,29.38,25.87,3.509999999999998,1.9800000000000004,29.138,30.17,28.27,1.9000000000000021,-0.8200000000000003,26.974,28.57,25.56,3.0100000000000016,1.4800000000000004,28.206,29.46,27.3,2.16,-1.4499999999999993,17149096,23307330,11506528,11800802,-8192608
2018-02-11,27.18,27.69,26.49,1.2000000000000028,0.6500000000000021,27.7925,28.48,27.46,1.0199999999999996,1.0199999999999996,26.64,27.1,26.45,0.6500000000000021,0.07000000000000028,27.4175,28.23,26.6,1.629999999999999,1.629999999999999,9657784,14629994,7794066,6835928,6540917
2018-02-18,27.244,27.98,26.88,1.1000000000000014,-0.9699999999999989,27.878,28.54,27.38,1.1600000000000001,-0.5599999999999987,26.802,27.36,26.53,0.8299999999999983,-0.8299999999999983,27.11,27.82,26.71,1.1099999999999994,0.4299999999999997,7164512,7817290,5676561,2140729,-1950851
2018-02-25,27.034,27.61,26.42,1.1899999999999977,-1.0,27.568,28.16,26.92,1.2399999999999984,0.21999999999999886,26.27,26.88,25.65,1.2300000000000004,-0.35999999999999943,26.766000000000002,28.09,25.69,2.3999999999999986,1.129999999999999,10412322,16611920,6963824,9648096,3084115
2018-03-04,27.546,28.01,27.3,0.7100000000000009,-0.5600000000000023,28.04,29.09,27.55,1.5399999999999991,1.0,27.13,27.44,26.85,0.5899999999999999,0.08000000000000185,27.814,28.99,27.2,1.7899999999999991,1.0999999999999979,7374491,11235116,4697443,6537673,3018712
2018-03-11,28.824,29.07,28.37,0.6999999999999993,-0.08000000000000185,29.233999999999998,29.55,28.97,0.5800000000000018,-0.3500000000000014,27.976,28.6,26.61,1.990000000000002,-1.6700000000000017,28.274,28.89,26.79,2.1000000000000014,-1.8100000000000023,14426662,19577428,8969932,10607496,-3625935
2018-03-18,26.438,27.18,25.85,1.3299999999999983,-0.8599999999999994,26.762,27.67,26.01,1.6600000000000001,-1.6000000000000014,25.843999999999998,26.79,25.08,1.7100000000000009,-1.2800000000000011,26.252,27.2,25.35,1.8499999999999979,-1.1400000000000006,8786506,14763502,4666378,10097124,4016997
2018-03-25,25.372500000000002,25.42,25.25,0.1700000000000017,-0.020000000000003126,25.725,25.87,25.6,0.2699999999999996,-0.1700000000000017,24.77,25.05,24.43,0.620000000000001,-0.1700000000000017,25.17,25.48,24.73,0.75,-0.46000000000000085,7976729,11515606,6517198,4998408,-4394585
