Date,GEStock_Open_average,GEStock_Open_max,GEStock_Open_min,GEStock_Open_volatility,GEStock_Open_change,GEStock_High_average,GEStock_High_max,GEStock_High_min,GEStock_High_volatility,GEStock_High_change,GEStock_Low_average,GEStock_Low_max,GEStock_Low_min,GEStock_Low_volatility,GEStock_Low_change,GEStock_Close_average,GEStock_Close_max,GEStock_Close_min,GEStock_Close_volatility,GEStock_Close_change,GEStock_Volume_average,GEStock_Volume_max,GEStock_Volume_min,GEStock_Volume_volatility,GEStock_Volume_change
2018-01-14,17.505,18.32,16.65,1.6700000000000017,-1.6700000000000017,17.605,18.51,16.73,1.7800000000000011,-1.7800000000000011,17.0,17.96,16.02,1.9400000000000013,-1.9400000000000013,17.1475,18.21,16.26,1.9499999999999993,-1.9499999999999993,195101196,214947200,172263392,42683808,9290208
2018-01-21,16.366,17.0,15.9,1.0999999999999996,0.22999999999999865,16.7,17.36,16.16,1.1999999999999993,-0.16999999999999815,16.076,16.27,15.8,0.46999999999999886,0.129999999999999,16.362000000000002,16.89,16.13,0.7600000000000016,-0.0400000000000027,122082440,167017696,90888600,76129096,-43323704
2018-01-28,16.026,16.1,15.89,0.21000000000000085,-0.129999999999999,16.201999999999998,16.43,15.93,0.5,-0.5,15.886,15.99,15.6,0.39000000000000057,-0.370000000000001,16.012,16.28,15.64,0.6400000000000006,-0.6400000000000006,70855339,82294800,52824000,29470800,8160304
2018-02-04,15.098,15.48,14.69,0.7900000000000009,-0.7900000000000009,15.346,15.63,15.03,0.6000000000000014,-0.6000000000000014,14.71,15.25,14.23,1.0199999999999996,-0.6799999999999997,14.964,15.27,14.45,0.8200000000000003,0.02999999999999936,118752120,138636096,76007200,62628896,5814200
2018-02-11,14.854,15.06,14.69,0.370000000000001,-0.21000000000000085,15.066,15.23,14.79,0.4400000000000013,0.08999999999999986,14.706,14.81,14.53,0.28000000000000114,0.030000000000001137,14.858,15.05,14.67,0.3800000000000008,0.23000000000000043,70960900,85912000,54885000,31027000,-10857600
2018-02-18,14.6725,14.92,14.53,0.39000000000000057,-0.39000000000000057,14.86,15.07,14.67,0.40000000000000036,-0.3000000000000007,14.51,14.62,14.45,0.16999999999999993,-0.1399999999999988,14.585,14.74,14.49,0.25,-0.25,72796751,98111504,52912600,45198904,-8753100
2018-02-25,14.362,14.67,13.99,0.6799999999999997,-0.40000000000000036,14.596,15.18,14.24,0.9399999999999995,-0.4399999999999995,14.092,14.5,13.95,0.5500000000000007,0.02000000000000135,14.28,14.65,14.02,0.6300000000000008,-0.5300000000000011,98672800,145220608,74629600,70591008,-70591008
2018-03-04,14.475999999999999,14.62,14.18,0.4399999999999995,0.4399999999999995,14.7,14.95,14.59,0.35999999999999943,0.29999999999999893,14.346,14.51,14.12,0.39000000000000057,0.39000000000000057,14.606,14.94,14.42,0.5199999999999996,0.5199999999999996,68461400,87449504,49595200,37854304,-23293304
2018-03-11,14.564,15.02,14.31,0.7099999999999991,-0.6799999999999997,14.726,15.33,14.42,0.9100000000000001,-0.9100000000000001,14.394,14.96,14.18,0.7800000000000011,-0.7800000000000011,14.494,15.1,14.27,0.8300000000000001,-0.7899999999999991,81585160,118718400,47424900,71293500,44262400
2018-03-18,13.834,14.26,13.4,0.8599999999999994,-0.8599999999999994,13.918,14.28,13.45,0.8300000000000001,-0.8300000000000001,13.506,14.0,13.02,0.9800000000000004,-0.9800000000000004,13.602,14.07,13.07,1.0,-1.0,75103641,88921504,65142600,23778904,17858104
2018-03-25,13.3125,13.58,12.92,0.6600000000000001,0.34999999999999964,13.6425,13.95,13.24,0.7099999999999991,0.41999999999999993,12.9975,13.35,12.73,0.6199999999999992,0.6199999999999992,13.3725,13.68,12.89,0.7899999999999991,0.5899999999999999,118505828,154968608,74514304,80454304,-30921392
2018-04-01,13.2,13.45,12.82,0.629999999999999,-0.129999999999999,13.402000000000001,13.56,13.14,0.41999999999999993,-0.06999999999999851,12.928,13.16,12.79,0.370000000000001,-0.030000000000001137,13.204,13.43,13.06,0.3699999999999992,-0.05999999999999872,61207320,72087000,53526200,18560800,-8621100
2018-04-08,13.092,13.41,12.91,0.5,0.3100000000000005,13.26,13.68,13.08,0.5999999999999996,0.5199999999999996,12.99,13.36,12.82,0.5399999999999991,0.5399999999999991,13.104000000000001,13.49,12.83,0.6600000000000001,0.6600000000000001,62201819,71168496,50220000,20948496,2835896
2018-04-15,13.874,14.94,13.38,1.5599999999999987,1.4399999999999995,14.096,15.05,13.58,1.4700000000000006,1.4700000000000006,13.636,14.34,13.23,1.1099999999999994,1.1099999999999994,13.862,14.54,13.33,1.209999999999999,1.209999999999999,89971981,188686000,42983500,145702500,130407000
2018-04-22,14.492,14.75,14.11,0.6400000000000006,-0.5299999999999994,14.65,14.78,14.48,0.29999999999999893,-0.29999999999999893,14.218,14.54,13.91,0.629999999999999,-0.20000000000000107,14.402000000000001,14.68,14.05,0.629999999999999,-0.1399999999999988,74505219,111261800,48827600,62434200,-24489200
2018-04-29,14.122,14.37,13.87,0.5,-0.5,14.236,14.39,14.09,0.3000000000000007,-0.2599999999999998,13.918,14.08,13.77,0.3100000000000005,-0.3000000000000007,14.066,14.18,13.93,0.25,0.02999999999999936,50838260,60697000,41909000,18788000,-6625800
2018-05-06,14.424,14.76,14.09,0.6699999999999999,0.6500000000000004,14.576,14.77,14.18,0.5899999999999999,0.5899999999999999,14.282,14.52,14.0,0.5199999999999996,0.5199999999999996,14.45,14.69,14.07,0.6199999999999992,0.5299999999999994,41832900,59336100,28611100,30725000,-4257400
2018-05-13,14.862,15.12,14.7,0.41999999999999993,0.3800000000000008,14.992,15.24,14.72,0.5199999999999996,0.29999999999999893,14.746,14.92,14.56,0.35999999999999943,0.27999999999999936,14.89,15.03,14.71,0.3199999999999985,0.2599999999999998,43201500,54623400,34363800,20259600,-6669200
2018-05-20,14.98,15.39,14.34,1.0500000000000007,-0.75,15.146,15.59,14.66,0.9299999999999997,-0.8900000000000006,14.65,15.29,14.11,1.1799999999999997,-0.7899999999999991,14.792,15.29,14.18,1.1099999999999994,-0.629999999999999,89221438,147338592,49698700,97639892,-28218100
