Date,NBIX_Open_average,NBIX_Open_max,NBIX_Open_min,NBIX_Open_volatility,NBIX_Open_change,NBIX_High_average,NBIX_High_max,NBIX_High_min,NBIX_High_volatility,NBIX_High_change,NBIX_Low_average,NBIX_Low_max,NBIX_Low_min,NBIX_Low_volatility,NBIX_Low_change,NBIX_Close_average,NBIX_Close_max,NBIX_Close_min,NBIX_Close_volatility,NBIX_Close_change,NBIX_Volume_average,NBIX_Volume_max,NBIX_Volume_min,NBIX_Volume_volatility,NBIX_Volume_change
2018-01-14,78.91199999999999,81.82,75.81,6.009999999999991,0.21999999999999886,81.016,85.55,77.31,8.239999999999995,3.4299999999999926,76.958,80.34,74.12,6.219999999999999,4.299999999999997,79.28,85.19,75.88,9.310000000000002,9.099999999999994,1118158,1303290,954529,348761,-133672
2018-01-21,87.572,89.11,84.75,4.359999999999999,4.359999999999999,89.996,91.82,88.98,2.839999999999989,2.839999999999989,86.386,89.11,83.9,5.209999999999994,5.209999999999994,88.61,90.67,86.91,3.760000000000005,2.799999999999997,1278857,1833901,760422,1073479,-256960
2018-01-28,86.01,89.34,82.8,6.540000000000006,-6.540000000000006,87.454,90.0,85.42,4.579999999999998,-4.579999999999998,83.968,86.75,80.56,6.189999999999998,-6.189999999999998,84.67,87.04,81.49,5.550000000000011,-5.550000000000011,781330,957452,600133,357319,141919
2018-02-04,80.81,83.12,79.24,3.8800000000000097,0.9300000000000068,82.97,84.61,80.0,4.609999999999999,0.3499999999999943,78.226,81.39,75.23,6.159999999999997,3.5,81.05,82.75,78.57,4.180000000000007,-0.3100000000000023,834871,1090985,560363,530622,-325320
2018-02-11,82.39,85.41,77.19,8.219999999999999,3.239999999999995,86.515,88.29,83.99,4.300000000000011,2.8900000000000006,80.98,84.27,76.0,8.269999999999996,3.759999999999991,84.9725,85.57,83.69,1.8799999999999955,1.5600000000000023,1081006,1678703,780351,898352,75087
2018-02-18,85.432,85.64,84.91,0.730000000000004,-0.6400000000000006,86.786,87.76,85.87,1.8900000000000006,-0.8999999999999915,83.508,84.22,82.63,1.5900000000000034,-1.259999999999991,84.564,85.42,83.71,1.710000000000008,-0.8700000000000045,681565,845487,550898,294589,122492
2018-02-25,84.434,85.91,83.68,2.2299999999999898,2.1599999999999966,87.0,90.45,84.89,5.560000000000002,5.560000000000002,83.47,84.85,82.15,2.6999999999999886,1.75,85.912,90.2,84.14,6.060000000000002,5.469999999999999,794496,1266105,530376,735729,559833
2018-03-04,91.322,92.89,89.65,3.239999999999995,2.8100000000000023,92.142,92.98,90.4,2.5799999999999983,2.5799999999999983,89.778,90.89,88.65,2.239999999999995,1.1899999999999977,91.282,92.43,90.0,2.430000000000007,0.5900000000000034,594096,747366,463091,284275,-108488
2018-03-11,90.738,92.88,87.0,5.8799999999999955,-4.0,91.568,92.92,87.24,5.680000000000007,-5.219999999999999,88.342,91.45,82.74,8.710000000000008,-7.030000000000001,89.488,92.3,85.13,7.170000000000002,-5.230000000000004,908000,1385687,569222,816465,740125
2018-03-18,84.184,85.93,82.63,3.3000000000000114,-3.3000000000000114,85.276,86.75,83.61,3.1400000000000006,-3.1400000000000006,82.766,84.75,81.4,3.3499999999999943,-2.8400000000000034,83.622,84.89,81.5,3.3900000000000006,-1.8299999999999983,701170,1140833,462620,678213,478508
