Date,ProShares Short FTSE China 50Etf_Open_average,ProShares Short FTSE China 50Etf_Open_max,ProShares Short FTSE China 50Etf_Open_min,ProShares Short FTSE China 50Etf_Open_volatility,ProShares Short FTSE China 50Etf_Open_change,ProShares Short FTSE China 50Etf_High_average,ProShares Short FTSE China 50Etf_High_max,ProShares Short FTSE China 50Etf_High_min,ProShares Short FTSE China 50Etf_High_volatility,ProShares Short FTSE China 50Etf_High_change,ProShares Short FTSE China 50Etf_Low_average,ProShares Short FTSE China 50Etf_Low_max,ProShares Short FTSE China 50Etf_Low_min,ProShares Short FTSE China 50Etf_Low_volatility,ProShares Short FTSE China 50Etf_Low_change,ProShares Short FTSE China 50Etf_Close_average,ProShares Short FTSE China 50Etf_Close_max,ProShares Short FTSE China 50Etf_Close_min,ProShares Short FTSE China 50Etf_Close_volatility,ProShares Short FTSE China 50Etf_Close_change
2018-05-27,18.36,18.36,18.36,0.0,0.0,18.37,18.37,18.37,0.0,0.0,18.3,18.3,18.3,0.0,0.0,18.33,18.33,18.33,0.0,0.0
2018-06-03,18.07,18.07,18.07,0.0,0.0,18.07,18.07,18.07,0.0,0.0,17.95,17.95,17.95,0.0,0.0,17.98,17.98,17.98,0.0,0.0
2018-06-10,18.68,18.68,18.68,0.0,0.0,18.69,18.69,18.69,0.0,0.0,18.49,18.49,18.49,0.0,0.0,18.49,18.49,18.49,0.0,0.0
2018-06-17,19.27,19.27,19.27,0.0,0.0,19.38,19.38,19.38,0.0,0.0,19.27,19.27,19.27,0.0,0.0,19.32,19.32,19.32,0.0,0.0
2018-06-24,19.79,19.79,19.79,0.0,0.0,19.91,19.91,19.91,0.0,0.0,19.75,19.75,19.75,0.0,0.0,19.84,19.84,19.84,0.0,0.0
2018-07-01,20.3,20.3,20.3,0.0,0.0,20.38,20.38,20.38,0.0,0.0,20.07,20.07,20.07,0.0,0.0,20.14,20.14,20.14,0.0,0.0
2018-07-08,19.93,19.93,19.93,0.0,0.0,19.96,19.96,19.96,0.0,0.0,19.85,19.85,19.85,0.0,0.0,19.85,19.85,19.85,0.0,0.0
2018-07-15,20.28,20.28,20.28,0.0,0.0,20.28,20.28,20.28,0.0,0.0,20.08,20.08,20.08,0.0,0.0,20.09,20.09,20.09,0.0,0.0
2018-07-22,19.5,19.5,19.5,0.0,0.0,19.55,19.55,19.55,0.0,0.0,19.5,19.5,19.5,0.0,0.0,19.55,19.55,19.55,0.0,0.0
2018-07-29,20.16,20.16,20.16,0.0,0.0,20.16,20.16,20.16,0.0,0.0,20.12,20.12,20.12,0.0,0.0,20.12,20.12,20.12,0.0,0.0
2018-08-05,19.95,19.95,19.95,0.0,0.0,19.95,19.95,19.95,0.0,0.0,19.84,19.84,19.84,0.0,0.0,19.84,19.84,19.84,0.0,0.0
2018-08-12,20.8,20.8,20.8,0.0,0.0,20.8,20.8,20.8,0.0,0.0,20.34,20.34,20.34,0.0,0.0,20.43,20.43,20.43,0.0,0.0
2018-08-19,19.84,19.84,19.84,0.0,0.0,19.91,19.91,19.91,0.0,0.0,19.81,19.81,19.81,0.0,0.0,19.91,19.91,19.91,0.0,0.0
2018-08-26,19.99,19.99,19.99,0.0,0.0,20.04,20.04,20.04,0.0,0.0,19.94,19.94,19.94,0.0,0.0,20.04,20.04,20.04,0.0,0.0
2018-09-02,20.77,20.77,20.77,0.0,0.0,20.77,20.77,20.77,0.0,0.0,20.52,20.52,20.52,0.0,0.0,20.57,20.57,20.57,0.0,0.0
2018-09-09,20.36,20.36,20.36,0.0,0.0,20.55,20.55,20.55,0.0,0.0,20.34,20.34,20.34,0.0,0.0,20.4,20.4,20.4,0.0,0.0
2018-09-16,19.5,19.5,19.5,0.0,0.0,19.5,19.5,19.5,0.0,0.0,19.43,19.43,19.43,0.0,0.0,19.5,19.5,19.5,0.0,0.0
2018-09-23,19.7,19.7,19.7,0.0,0.0,19.7,19.7,19.7,0.0,0.0,19.7,19.7,19.7,0.0,0.0,19.7,19.7,19.7,0.0,0.0
2018-09-30,20.7,20.7,20.7,0.0,0.0,20.7,20.7,20.7,0.0,0.0,20.66,20.66,20.66,0.0,0.0,20.66,20.66,20.66,0.0,0.0
2018-10-07,21.01,21.01,21.01,0.0,0.0,21.3,21.3,21.3,0.0,0.0,20.99,20.99,20.99,0.0,0.0,20.99,20.99,20.99,0.0,0.0
2018-10-14,21.34,21.34,21.34,0.0,0.0,21.4,21.4,21.4,0.0,0.0,21.1,21.1,21.1,0.0,0.0,21.23,21.23,21.23,0.0,0.0
2018-10-21,21.54,21.54,21.54,0.0,0.0,21.7,21.7,21.7,0.0,0.0,21.33,21.33,21.33,0.0,0.0,21.49,21.49,21.49,0.0,0.0
2018-10-28,20.15,20.15,20.15,0.0,0.0,20.36,20.36,20.36,0.0,0.0,20.04,20.04,20.04,0.0,0.0,20.32,20.32,20.32,0.0,0.0
2018-11-04,20.95,20.95,20.95,0.0,0.0,21.07,21.07,21.07,0.0,0.0,20.93,20.93,20.93,0.0,0.0,20.98,20.98,20.98,0.0,0.0
2018-11-11,20.4,20.4,20.4,0.0,0.0,20.4,20.4,20.4,0.0,0.0,20.02,20.02,20.02,0.0,0.0,20.1,20.1,20.1,0.0,0.0
2018-11-18,20.79,20.79,20.79,0.0,0.0,20.79,20.79,20.79,0.0,0.0,20.63,20.63,20.63,0.0,0.0,20.7,20.7,20.7,0.0,0.0
2018-11-25,20.07,20.07,20.07,0.0,0.0,20.07,20.07,20.07,0.0,0.0,19.84,19.84,19.84,0.0,0.0,19.88,19.88,19.88,0.0,0.0
2018-12-02,20.21,20.21,20.21,0.0,0.0,20.61,20.61,20.61,0.0,0.0,20.21,20.21,20.21,0.0,0.0,20.54,20.54,20.54,0.0,0.0
2018-12-09,20.37,20.37,20.37,0.0,0.0,20.37,20.37,20.37,0.0,0.0,20.19,20.19,20.19,0.0,0.0,20.27,20.27,20.27,0.0,0.0
2018-12-16,21.09,21.09,21.09,0.0,0.0,21.2,21.2,21.2,0.0,0.0,20.87,20.87,20.87,0.0,0.0,21.15,21.15,21.15,0.0,0.0
2018-12-23,21.05,21.05,21.05,0.0,0.0,21.11,21.11,21.11,0.0,0.0,20.92,20.92,20.92,0.0,0.0,21.03,21.03,21.03,0.0,0.0
2018-12-30,21.2,21.2,21.2,0.0,0.0,21.2,21.2,21.2,0.0,0.0,20.78,20.78,20.78,0.0,0.0,20.85,20.85,20.85,0.0,0.0
2019-01-06,20.42,20.42,20.42,0.0,0.0,20.42,20.42,20.42,0.0,0.0,20.33,20.33,20.33,0.0,0.0,20.33,20.33,20.33,0.0,0.0
2019-01-13,19.97,19.97,19.97,0.0,0.0,19.97,19.97,19.97,0.0,0.0,19.76,19.76,19.76,0.0,0.0,19.84,19.84,19.84,0.0,0.0
2019-01-20,19.59,19.59,19.59,0.0,0.0,19.59,19.59,19.59,0.0,0.0,19.39,19.39,19.39,0.0,0.0,19.5,19.5,19.5,0.0,0.0
2019-01-27,19.21,19.21,19.21,0.0,0.0,19.25,19.25,19.25,0.0,0.0,19.16,19.16,19.16,0.0,0.0,19.18,19.18,19.18,0.0,0.0
2019-02-03,19.44,19.44,19.44,0.0,0.0,19.48,19.48,19.48,0.0,0.0,19.32,19.32,19.32,0.0,0.0,19.33,19.33,19.33,0.0,0.0
2019-02-10,19.24,19.24,19.24,0.0,0.0,19.28,19.28,19.28,0.0,0.0,19.21,19.21,19.21,0.0,0.0,19.22,19.22,19.22,0.0,0.0
2019-02-17,18.56,18.56,18.56,0.0,0.0,18.64,18.64,18.64,0.0,0.0,18.55,18.55,18.55,0.0,0.0,18.58,18.58,18.58,0.0,0.0
2019-02-24,18.5,18.5,18.5,0.0,0.0,18.61,18.61,18.61,0.0,0.0,18.47,18.47,18.47,0.0,0.0,18.55,18.55,18.55,0.0,0.0
2019-03-03,19.14,19.14,19.14,0.0,0.0,19.25,19.25,19.25,0.0,0.0,19.12,19.12,19.12,0.0,0.0,19.18,19.18,19.18,0.0,0.0
2019-03-10,18.45,18.45,18.45,0.0,0.0,18.47,18.47,18.47,0.0,0.0,18.41,18.41,18.41,0.0,0.0,18.47,18.47,18.47,0.0,0.0
2019-03-17,18.56,18.56,18.56,0.0,0.0,18.74,18.74,18.74,0.0,0.0,18.56,18.56,18.56,0.0,0.0,18.69,18.69,18.69,0.0,0.0
2019-03-24,18.51,18.51,18.51,0.0,0.0,18.52,18.52,18.52,0.0,0.0,18.4,18.4,18.4,0.0,0.0,18.44,18.44,18.44,0.0,0.0
2019-03-31,17.82,17.82,17.82,0.0,0.0,17.84,17.84,17.84,0.0,0.0,17.78,17.78,17.78,0.0,0.0,17.78,17.78,17.78,0.0,0.0
2019-04-07,17.95,17.95,17.95,0.0,0.0,17.96,17.96,17.96,0.0,0.0,17.95,17.95,17.95,0.0,0.0,17.96,17.96,17.96,0.0,0.0
2019-04-14,17.86,17.86,17.86,0.0,0.0,17.9,17.9,17.9,0.0,0.0,17.86,17.86,17.86,0.0,0.0,17.86,17.86,17.86,0.0,0.0
2019-04-21,18.28,18.28,18.28,0.0,0.0,18.35,18.35,18.35,0.0,0.0,18.28,18.28,18.28,0.0,0.0,18.31,18.31,18.31,0.0,0.0
2019-04-28,18.18,18.18,18.18,0.0,0.0,18.23,18.23,18.23,0.0,0.0,18.16,18.16,18.16,0.0,0.0,18.17,18.17,18.17,0.0,0.0
2019-05-05,19.61,19.61,19.61,0.0,0.0,19.75,19.75,19.75,0.0,0.0,19.42,19.42,19.42,0.0,0.0,19.42,19.42,19.42,0.0,0.0
2019-05-12,19.93,19.93,19.93,0.0,0.0,19.96,19.96,19.96,0.0,0.0,19.79,19.79,19.79,0.0,0.0,19.89,19.89,19.89,0.0,0.0
2019-05-19,20.34,20.34,20.34,0.0,0.0,20.4,20.4,20.4,0.0,0.0,20.27,20.27,20.27,0.0,0.0,20.38,20.38,20.38,0.0,0.0
2019-05-26,20.39,20.39,20.39,0.0,0.0,20.39,20.39,20.39,0.0,0.0,20.16,20.16,20.16,0.0,0.0,20.18,20.18,20.18,0.0,0.0
2019-06-02,20.16,20.16,20.16,0.0,0.0,20.16,20.16,20.16,0.0,0.0,19.89,19.89,19.89,0.0,0.0,20.11,20.11,20.11,0.0,0.0
2019-06-09,20.05,20.05,20.05,0.0,0.0,20.1,20.1,20.1,0.0,0.0,20.05,20.05,20.05,0.0,0.0,20.1,20.1,20.1,0.0,0.0
2019-06-16,18.94,18.94,18.94,0.0,0.0,18.96,18.96,18.96,0.0,0.0,18.88,18.88,18.88,0.0,0.0,18.96,18.96,18.96,0.0,0.0
2019-06-23,18.7,18.7,18.7,0.0,0.0,18.82,18.82,18.82,0.0,0.0,18.7,18.7,18.7,0.0,0.0,18.78,18.78,18.78,0.0,0.0
2019-06-30,18.73,18.73,18.73,0.0,0.0,18.86,18.86,18.86,0.0,0.0,18.73,18.73,18.73,0.0,0.0,18.76,18.76,18.76,0.0,0.0
2019-07-07,19.06,19.06,19.06,0.0,0.0,19.09,19.09,19.09,0.0,0.0,19.06,19.06,19.06,0.0,0.0,19.07,19.07,19.07,0.0,0.0
2019-07-14,18.75,18.75,18.75,0.0,0.0,18.95,18.95,18.95,0.0,0.0,18.75,18.75,18.75,0.0,0.0,18.93,18.93,18.93,0.0,0.0
2019-07-21,19.06,19.06,19.06,0.0,0.0,19.06,19.06,19.06,0.0,0.0,19.02,19.02,19.02,0.0,0.0,19.02,19.02,19.02,0.0,0.0
2019-07-28,19.95,19.95,19.95,0.0,0.0,20.2,20.2,20.2,0.0,0.0,19.95,19.95,19.95,0.0,0.0,20.18,20.18,20.18,0.0,0.0
2019-08-04,20.68,20.68,20.68,0.0,0.0,20.82,20.82,20.82,0.0,0.0,20.64,20.64,20.64,0.0,0.0,20.68,20.68,20.68,0.0,0.0
2019-08-11,20.83,20.83,20.83,0.0,0.0,20.85,20.85,20.85,0.0,0.0,20.74,20.74,20.74,0.0,0.0,20.76,20.76,20.76,0.0,0.0
2019-08-18,20.59,20.59,20.59,0.0,0.0,20.94,20.94,20.94,0.0,0.0,20.46,20.46,20.46,0.0,0.0,20.93,20.93,20.93,0.0,0.0
2019-08-25,20.49,20.49,20.49,0.0,0.0,20.54,20.54,20.54,0.0,0.0,20.43,20.43,20.43,0.0,0.0,20.47,20.47,20.47,0.0,0.0
2019-09-01,19.76,19.76,19.76,0.0,0.0,19.76,19.76,19.76,0.0,0.0,19.68,19.68,19.68,0.0,0.0,19.72,19.72,19.72,0.0,0.0
2019-09-08,19.09,19.09,19.09,0.0,0.0,19.15,19.15,19.15,0.0,0.0,19.09,19.09,19.09,0.0,0.0,19.11,19.11,19.11,0.0,0.0
2019-09-15,19.66,19.66,19.66,0.0,0.0,19.83,19.83,19.83,0.0,0.0,19.65,19.65,19.65,0.0,0.0,19.76,19.76,19.76,0.0,0.0
2019-09-22,20.04,20.04,20.04,0.0,0.0,20.35,20.35,20.35,0.0,0.0,19.99,19.99,19.99,0.0,0.0,20.25,20.25,20.25,0.0,0.0
2019-09-29,20.0,20.0,20.0,0.0,0.0,20.02,20.02,20.02,0.0,0.0,19.83,19.83,19.83,0.0,0.0,19.83,19.83,19.83,0.0,0.0
2019-10-06,19.24,19.24,19.24,0.0,0.0,19.35,19.35,19.35,0.0,0.0,19.16,19.16,19.16,0.0,0.0,19.29,19.29,19.29,0.0,0.0
2019-10-13,19.22,19.22,19.22,0.0,0.0,19.34,19.34,19.34,0.0,0.0,19.21,19.21,19.21,0.0,0.0,19.34,19.34,19.34,0.0,0.0
2019-10-20,19.36,19.36,19.36,0.0,0.0,19.36,19.36,19.36,0.0,0.0,19.22,19.22,19.22,0.0,0.0,19.22,19.22,19.22,0.0,0.0
2019-10-27,18.98,18.98,18.98,0.0,0.0,19.07,19.07,19.07,0.0,0.0,18.98,18.98,18.98,0.0,0.0,18.99,18.99,18.99,0.0,0.0
2019-11-03,18.6,18.6,18.6,0.0,0.0,18.7,18.7,18.7,0.0,0.0,18.6,18.6,18.6,0.0,0.0,18.67,18.67,18.67,0.0,0.0
2019-11-10,19.41,19.41,19.41,0.0,0.0,19.42,19.42,19.42,0.0,0.0,19.37,19.37,19.37,0.0,0.0,19.38,19.38,19.38,0.0,0.0
2019-11-17,19.25,19.25,19.25,0.0,0.0,19.33,19.33,19.33,0.0,0.0,19.25,19.25,19.25,0.0,0.0,19.29,19.29,19.29,0.0,0.0
2019-11-24,19.41,19.41,19.41,0.0,0.0,19.45,19.45,19.45,0.0,0.0,19.41,19.41,19.41,0.0,0.0,19.43,19.43,19.43,0.0,0.0
2019-12-01,19.21,19.21,19.21,0.0,0.0,19.32,19.32,19.32,0.0,0.0,19.21,19.21,19.21,0.0,0.0,19.31,19.31,19.31,0.0,0.0
2019-12-08,18.55,18.55,18.55,0.0,0.0,18.67,18.67,18.67,0.0,0.0,18.34,18.34,18.34,0.0,0.0,18.67,18.67,18.67,0.0,0.0
2019-12-15,18.12,18.12,18.12,0.0,0.0,18.13,18.13,18.13,0.0,0.0,18.08,18.08,18.08,0.0,0.0,18.11,18.11,18.11,0.0,0.0
2019-12-22,17.81,17.81,17.81,0.0,0.0,17.86,17.86,17.86,0.0,0.0,17.78,17.78,17.78,0.0,0.0,17.8,17.8,17.8,0.0,0.0
2019-12-29,17.64,17.64,17.64,0.0,0.0,17.75,17.75,17.75,0.0,0.0,17.59,17.59,17.59,0.0,0.0,17.75,17.75,17.75,0.0,0.0
