Date,CUKStock_Open_average,CUKStock_Open_max,CUKStock_Open_min,CUKStock_Open_volatility,CUKStock_Open_change,CUKStock_High_average,CUKStock_High_max,CUKStock_High_min,CUKStock_High_volatility,CUKStock_High_change,CUKStock_Low_average,CUKStock_Low_max,CUKStock_Low_min,CUKStock_Low_volatility,CUKStock_Low_change,CUKStock_Close_average,CUKStock_Close_max,CUKStock_Close_min,CUKStock_Close_volatility,CUKStock_Close_change,CUKStock_Volume_average,CUKStock_Volume_max,CUKStock_Volume_min,CUKStock_Volume_volatility,CUKStock_Volume_change
2018-01-14,69.475,69.79,68.79,1.0,0.13000000000000966,69.895,69.94,69.82,0.12000000000000455,0.01999999999999602,68.88,69.26,68.66,0.6000000000000085,0.23000000000000398,69.2775,69.75,68.93,0.8199999999999932,0.09999999999999432,301584,361455,180076,181379,25705
2018-01-21,69.92,71.01,68.98,2.030000000000001,1.8399999999999892,70.618,71.46,69.27,2.1899999999999977,2.1899999999999977,69.566,70.66,68.55,2.1099999999999994,2.1099999999999994,70.29,71.43,68.98,2.450000000000003,2.160000000000011,377950,665898,224544,441354,12151
2018-01-28,71.376,71.73,71.05,0.6800000000000068,-0.25,71.85600000000001,72.29,71.37,0.9200000000000017,-0.39000000000000057,70.842,71.35,69.69,1.6599999999999966,-1.4200000000000017,71.138,71.67,69.92,1.75,-1.75,289903,435184,209387,225797,20038
2018-02-04,68.372,69.56,67.32,2.240000000000009,-2.240000000000009,69.214,70.16,67.61,2.549999999999997,-2.549999999999997,66.904,68.19,65.0,3.1899999999999977,-2.799999999999997,67.898,69.06,66.67,2.3900000000000006,-0.8200000000000074,394698,570244,311433,258811,133099
2018-02-11,68.398,69.51,67.56,1.9500000000000028,1.1099999999999994,69.238,69.72,68.62,1.0999999999999943,0.75,68.068,68.9,67.38,1.5200000000000102,0.7700000000000102,68.982,69.51,68.44,1.0700000000000074,0.6500000000000057,416813,571427,317721,253706,83295
2018-02-18,68.82,69.59,67.99,1.6000000000000085,-0.9000000000000057,69.24,70.28,68.36,1.9200000000000017,-1.1099999999999994,68.4075,69.31,67.83,1.480000000000004,-0.8299999999999983,68.615,69.35,67.86,1.4899999999999949,-0.5500000000000114,311310,412523,204009,208514,-135131
2018-02-25,67.178,68.48,65.43,3.049999999999997,-2.809999999999988,67.398,68.55,65.46,3.0900000000000034,-3.0900000000000034,66.30199999999999,68.1,64.18,3.9199999999999875,-3.9199999999999875,66.484,68.31,64.52,3.7900000000000063,-3.7900000000000063,364721,700393,186861,513532,513532
2018-03-04,65.73,66.59,64.82,1.7700000000000102,1.7700000000000102,66.222,67.09,65.56,1.5300000000000011,1.5300000000000011,65.43,66.33,64.59,1.7399999999999949,1.7399999999999949,66.014,67.07,65.02,2.049999999999997,2.049999999999997,323740,409562,205158,204404,-679
2018-03-11,66.988,67.37,66.42,0.9500000000000028,-0.769999999999996,67.158,67.81,66.67,1.1400000000000006,-0.6400000000000006,66.486,67.0,66.01,0.9899999999999949,-0.7999999999999972,66.686,67.11,66.23,0.8799999999999955,-0.4300000000000068,261216,549124,145453,403671,29925
2018-03-18,67.428,68.33,66.76,1.5699999999999932,0.21999999999999886,67.838,68.54,67.11,1.4300000000000068,-0.39000000000000057,66.1,67.32,64.49,2.8299999999999983,-2.1300000000000097,66.336,67.44,64.57,2.8700000000000045,-2.5900000000000034,470069,895773,243676,652097,645855
2018-03-25,65.395,65.82,64.95,0.8699999999999903,-0.060000000000002274,66.0275,66.66,65.64,1.019999999999996,0.18999999999999773,64.6425,65.21,64.36,0.8499999999999943,0.1599999999999966,65.345,65.6,64.69,0.9099999999999966,-0.09000000000000341,341067,554750,207792,346958,-346958
2018-04-01,65.164,65.8,64.21,1.5900000000000034,0.35999999999999943,65.552,65.93,65.09,0.8400000000000034,0.18000000000000682,64.21,64.92,63.79,1.1300000000000026,0.44999999999999574,64.934,65.6,64.58,1.019999999999996,0.15000000000000568,275778,490293,204391,285902,272233
2018-04-08,64.912,65.94,63.65,2.289999999999999,-0.9799999999999898,65.29,66.04,64.78,1.2600000000000051,-1.039999999999992,63.616,65.11,62.4,2.710000000000001,-1.8299999999999983,64.17,65.17,63.61,1.5600000000000023,-1.5600000000000023,534398,770350,336892,433458,116290
2018-04-15,65.18599999999999,65.83,64.21,1.6200000000000045,1.25,65.726,66.31,64.8,1.5100000000000051,1.5100000000000051,64.962,65.47,64.08,1.3900000000000006,1.3599999999999994,65.438,66.27,64.59,1.6799999999999926,1.6799999999999926,291816,344828,182443,162385,51735
2018-04-22,66.228,66.83,65.21,1.6200000000000045,-1.1400000000000006,66.658,67.08,66.1,0.980000000000004,-0.7400000000000091,65.506,66.26,64.78,1.480000000000004,-1.1200000000000045,65.934,66.76,65.03,1.730000000000004,-1.240000000000009,535882,1081536,199830,881706,716294
2018-04-29,65.062,66.19,64.42,1.769999999999996,-1.769999999999996,65.462,66.22,64.81,1.4099999999999966,-0.980000000000004,64.168,64.51,63.81,0.7000000000000028,-0.38000000000000966,64.81,65.27,64.32,0.9500000000000028,0.45999999999999375,341369,478571,187251,291320,-291320
2018-05-06,65.53399999999999,65.96,65.13,0.8299999999999983,0.769999999999996,65.898,66.35,65.26,1.0899999999999892,0.8900000000000006,65.104,65.83,64.22,1.6099999999999994,1.1899999999999977,65.498,65.98,64.62,1.3599999999999994,1.3599999999999994,280318,511237,142941,368296,-54576
2018-05-13,66.734,67.32,65.95,1.3699999999999903,0.789999999999992,67.182,67.54,66.9,0.6400000000000006,0.0899999999999892,66.344,66.83,65.77,1.0600000000000023,0.3500000000000085,66.892,67.19,66.59,0.5999999999999943,0.28000000000000114,198476,266192,151252,114940,-30538
2018-05-20,66.53,66.84,65.91,0.9300000000000068,-0.8800000000000097,66.92999999999999,67.31,66.41,0.9000000000000057,-0.8500000000000085,66.148,66.65,65.62,1.0300000000000011,-0.7000000000000028,66.526,66.98,66.03,0.9500000000000028,-0.6700000000000017,154943,174630,135501,39129,7499
2018-05-27,64.9075,65.53,64.57,0.960000000000008,-0.960000000000008,65.145,65.58,64.96,0.6200000000000045,-0.5799999999999983,64.2025,64.49,63.98,0.509999999999998,0.3999999999999915,64.5575,64.99,64.13,0.8599999999999994,0.6099999999999994,231769,333856,177655,156201,38734
2018-06-03,62.41,65.13,61.41,3.719999999999999,-3.489999999999995,62.968,65.34,61.65,3.690000000000005,-3.690000000000005,62.058,64.82,61.14,3.6799999999999926,-3.6799999999999926,62.498,65.11,61.5,3.6099999999999994,-3.5600000000000023,526374,1301957,199721,1102236,97954
2018-06-10,63.05,64.68,61.65,3.0300000000000082,2.6999999999999957,63.992,65.48,62.07,3.4100000000000037,3.4100000000000037,62.878,64.14,61.65,2.490000000000002,2.3900000000000077,63.67,65.34,61.83,3.510000000000005,3.510000000000005,367454,534526,168970,365556,150900
2018-06-17,64.036,64.6,63.39,1.2099999999999937,-1.0600000000000023,64.316,64.63,63.8,0.8299999999999983,-0.46999999999999886,63.33,64.11,62.53,1.5799999999999983,-0.9099999999999966,63.708,64.51,62.7,1.8100000000000023,-0.5800000000000054,272325,327835,202007,125828,38183
2018-06-24,58.908,60.37,57.64,2.729999999999997,-2.729999999999997,59.362,60.55,58.28,2.269999999999996,-2.269999999999996,57.6,58.22,56.76,1.4600000000000009,0.7600000000000051,58.29,59.38,57.65,1.730000000000004,-0.4100000000000037,728971,1223893,462216,761677,-761677
