Date,CSL_Open_average,CSL_Open_max,CSL_Open_min,CSL_Open_volatility,CSL_Open_change,CSL_High_average,CSL_High_max,CSL_High_min,CSL_High_volatility,CSL_High_change,CSL_Low_average,CSL_Low_max,CSL_Low_min,CSL_Low_volatility,CSL_Low_change,CSL_Close_average,CSL_Close_max,CSL_Close_min,CSL_Close_volatility,CSL_Close_change,CSL_Volume_average,CSL_Volume_max,CSL_Volume_min,CSL_Volume_volatility,CSL_Volume_change
2018-01-14,116.574,117.34,115.43,1.9099999999999966,-0.04999999999999716,117.64,119.11,116.91,2.200000000000003,0.04000000000000625,115.502,116.36,114.97,1.3900000000000006,-0.5499999999999972,116.33,117.8,115.48,2.319999999999993,-0.45999999999999375,459178,623453,283153,340300,-148596
2018-01-21,114.67999999999999,115.6,113.07,2.530000000000001,-2.470000000000013,115.3,117.12,113.68,3.4399999999999977,-2.489999999999995,113.164,115.17,111.49,3.680000000000007,-1.75,114.154,115.9,112.6,3.3000000000000114,-2.969999999999999,438783,663359,266782,396577,-102055
2018-01-28,113.574,115.56,112.13,3.430000000000007,1.3100000000000023,114.91799999999999,117.58,112.61,4.969999999999999,1.4099999999999966,111.846,113.19,110.0,3.1899999999999977,-1.3499999999999943,113.386,116.13,110.34,5.789999999999992,-1.6400000000000006,600870,802468,335860,466608,375062
2018-02-04,108.996,111.12,107.96,3.160000000000011,-0.9300000000000068,110.806,113.42,109.25,4.170000000000002,-1.480000000000004,106.072,109.63,100.5,9.129999999999995,-3.1499999999999915,108.512,110.96,104.86,6.099999999999994,-3.8599999999999994,1079797,2289698,588502,1701196,117475
2018-02-11,105.535,106.6,104.15,2.4499999999999886,2.259999999999991,106.8925,108.1,105.89,2.2099999999999937,2.2099999999999937,105.0125,106.27,104.15,2.1199999999999903,2.1199999999999903,106.5625,107.29,105.79,1.5,1.4699999999999989,487526,572225,340248,231977,-231977
2018-02-18,105.512,106.61,104.86,1.75,-1.4000000000000057,106.08,106.93,105.43,1.5,-1.3100000000000023,104.506,105.43,103.85,1.5800000000000125,-1.5800000000000125,104.92,105.5,104.51,0.9899999999999949,-0.8400000000000034,380835,514428,305639,208789,173161
2018-02-25,103.036,104.56,101.68,2.8799999999999955,-2.3599999999999994,104.12,105.05,102.68,2.3699999999999903,-0.9299999999999926,101.908,103.46,100.61,2.8499999999999943,-1.6699999999999875,102.97200000000001,103.81,102.15,1.6599999999999966,0.29999999999999716,442582,570957,363943,207014,-112757
2018-03-04,105.718,107.81,104.32,3.490000000000009,3.490000000000009,106.896,108.44,106.06,2.3799999999999955,2.3799999999999955,105.162,107.55,103.9,3.6499999999999915,3.6499999999999915,106.396,107.97,105.17,2.799999999999997,2.200000000000003,362771,469198,245618,223580,-64415
2018-03-11,106.926,108.66,105.4,3.259999999999991,-2.6400000000000006,107.7,109.04,105.71,3.3300000000000125,-3.0500000000000114,105.646,107.83,104.04,3.789999999999992,-3.789999999999992,106.178,108.26,104.88,3.3800000000000097,-3.3800000000000097,488423,765258,329557,435701,60705
2018-03-18,105.134,106.06,104.21,1.8500000000000085,-1.0,106.482,107.92,105.5,2.4200000000000017,-0.20000000000000284,104.172,104.96,102.78,2.1799999999999926,-0.7199999999999989,105.17,107.19,102.98,4.209999999999994,0.0799999999999983,473800,604415,399433,204982,-83796
