Date,PIMCO Low Duration Active_etf_Open_average,PIMCO Low Duration Active_etf_Open_max,PIMCO Low Duration Active_etf_Open_min,PIMCO Low Duration Active_etf_Open_volatility,PIMCO Low Duration Active_etf_Open_change,PIMCO Low Duration Active_etf_High_average,PIMCO Low Duration Active_etf_High_max,PIMCO Low Duration Active_etf_High_min,PIMCO Low Duration Active_etf_High_volatility,PIMCO Low Duration Active_etf_High_change,PIMCO Low Duration Active_etf_Low_average,PIMCO Low Duration Active_etf_Low_max,PIMCO Low Duration Active_etf_Low_min,PIMCO Low Duration Active_etf_Low_volatility,PIMCO Low Duration Active_etf_Low_change,PIMCO Low Duration Active_etf_Close_average,PIMCO Low Duration Active_etf_Close_max,PIMCO Low Duration Active_etf_Close_min,PIMCO Low Duration Active_etf_Close_volatility,PIMCO Low Duration Active_etf_Close_change
2018-01-14,100.18,100.18,100.18,0.0,0.0,100.18,100.18,100.18,0.0,0.0,100.08,100.08,100.08,0.0,0.0,100.1,100.1,100.1,0.0,0.0
2018-01-21,100.07,100.07,100.07,0.0,0.0,100.09,100.09,100.09,0.0,0.0,100.01,100.01,100.01,0.0,0.0,100.09,100.09,100.09,0.0,0.0
2018-01-28,99.96,99.96,99.96,0.0,0.0,100.11,100.11,100.11,0.0,0.0,99.93,99.93,99.93,0.0,0.0,100.03,100.03,100.03,0.0,0.0
2018-02-04,100.06,100.06,100.06,0.0,0.0,100.37,100.37,100.37,0.0,0.0,100.06,100.06,100.06,0.0,0.0,100.21,100.21,100.21,0.0,0.0
2018-02-11,99.99,99.99,99.99,0.0,0.0,100.02,100.02,100.02,0.0,0.0,99.94,99.94,99.94,0.0,0.0,99.97,99.97,99.97,0.0,0.0
2018-02-18,100.11,100.11,100.11,0.0,0.0,100.11,100.11,100.11,0.0,0.0,99.93,99.93,99.93,0.0,0.0,99.99,99.99,99.99,0.0,0.0
2018-02-25,99.86,99.86,99.86,0.0,0.0,99.88,99.88,99.88,0.0,0.0,99.74,99.74,99.74,0.0,0.0,99.74,99.74,99.74,0.0,0.0
2018-03-04,99.82,99.82,99.82,0.0,0.0,99.85,99.85,99.85,0.0,0.0,99.74,99.74,99.74,0.0,0.0,99.74,99.74,99.74,0.0,0.0
2018-03-11,99.81,99.81,99.81,0.0,0.0,99.81,99.81,99.81,0.0,0.0,99.63,99.63,99.63,0.0,0.0,99.72,99.72,99.72,0.0,0.0
2018-03-18,99.66,99.66,99.66,0.0,0.0,99.79,99.79,99.79,0.0,0.0,99.65,99.65,99.65,0.0,0.0,99.7,99.7,99.7,0.0,0.0
2018-03-25,99.92,99.92,99.92,0.0,0.0,100.0,100.0,100.0,0.0,0.0,99.75,99.75,99.75,0.0,0.0,99.95,99.95,99.95,0.0,0.0
2018-04-01,99.63,99.63,99.63,0.0,0.0,99.73,99.73,99.73,0.0,0.0,99.58,99.58,99.58,0.0,0.0,99.72,99.72,99.72,0.0,0.0
2018-04-08,99.88,99.88,99.88,0.0,0.0,99.88,99.88,99.88,0.0,0.0,99.3,99.3,99.3,0.0,0.0,99.52,99.52,99.52,0.0,0.0
2018-04-15,99.5,99.5,99.5,0.0,0.0,99.59,99.59,99.59,0.0,0.0,99.45,99.45,99.45,0.0,0.0,99.53,99.53,99.53,0.0,0.0
2018-04-22,99.8,99.8,99.8,0.0,0.0,99.83,99.83,99.83,0.0,0.0,99.78,99.78,99.78,0.0,0.0,99.82,99.82,99.82,0.0,0.0
2018-04-29,99.32,99.32,99.32,0.0,0.0,99.49,99.49,99.49,0.0,0.0,99.32,99.32,99.32,0.0,0.0,99.47,99.47,99.47,0.0,0.0
2018-05-06,99.44,99.44,99.44,0.0,0.0,99.61,99.61,99.61,0.0,0.0,99.4,99.4,99.4,0.0,0.0,99.5,99.5,99.5,0.0,0.0
2018-05-13,99.68,99.68,99.68,0.0,0.0,99.77,99.77,99.77,0.0,0.0,99.68,99.68,99.68,0.0,0.0,99.7,99.7,99.7,0.0,0.0
2018-05-20,101.14,101.14,101.14,0.0,0.0,101.42,101.42,101.42,0.0,0.0,99.73,99.73,99.73,0.0,0.0,99.9,99.9,99.9,0.0,0.0
2018-05-27,99.32,99.32,99.32,0.0,0.0,99.53,99.53,99.53,0.0,0.0,99.25,99.25,99.25,0.0,0.0,99.45,99.45,99.45,0.0,0.0
2018-06-03,99.58,99.58,99.58,0.0,0.0,99.61,99.61,99.61,0.0,0.0,99.41,99.41,99.41,0.0,0.0,99.56,99.56,99.56,0.0,0.0
2018-06-10,99.5,99.5,99.5,0.0,0.0,99.74,99.74,99.74,0.0,0.0,99.35,99.35,99.35,0.0,0.0,99.62,99.62,99.62,0.0,0.0
2018-06-17,99.45,99.45,99.45,0.0,0.0,99.8,99.8,99.8,0.0,0.0,99.43,99.43,99.43,0.0,0.0,99.49,99.49,99.49,0.0,0.0
2018-06-24,99.92,99.92,99.92,0.0,0.0,99.92,99.92,99.92,0.0,0.0,99.65,99.65,99.65,0.0,0.0,99.7,99.7,99.7,0.0,0.0
2018-07-01,99.4,99.4,99.4,0.0,0.0,99.66,99.66,99.66,0.0,0.0,99.4,99.4,99.4,0.0,0.0,99.4,99.4,99.4,0.0,0.0
2018-07-08,99.54,99.54,99.54,0.0,0.0,99.6,99.6,99.6,0.0,0.0,99.4,99.4,99.4,0.0,0.0,99.41,99.41,99.41,0.0,0.0
2018-07-15,99.58,99.58,99.58,0.0,0.0,99.77,99.77,99.77,0.0,0.0,99.5,99.5,99.5,0.0,0.0,99.67,99.67,99.67,0.0,0.0
2018-07-22,99.72,99.72,99.72,0.0,0.0,99.8,99.8,99.8,0.0,0.0,99.54,99.54,99.54,0.0,0.0,99.57,99.57,99.57,0.0,0.0
2018-07-29,99.49,99.49,99.49,0.0,0.0,99.74,99.74,99.74,0.0,0.0,99.42,99.42,99.42,0.0,0.0,99.42,99.42,99.42,0.0,0.0
2018-08-05,99.7,99.7,99.7,0.0,0.0,99.89,99.89,99.89,0.0,0.0,99.51,99.51,99.51,0.0,0.0,99.62,99.62,99.62,0.0,0.0
2018-08-12,99.56,99.56,99.56,0.0,0.0,99.75,99.75,99.75,0.0,0.0,99.46,99.46,99.46,0.0,0.0,99.61,99.61,99.61,0.0,0.0
2018-08-19,99.6,99.6,99.6,0.0,0.0,99.64,99.64,99.64,0.0,0.0,99.6,99.6,99.6,0.0,0.0,99.62,99.62,99.62,0.0,0.0
2018-08-26,99.61,99.61,99.61,0.0,0.0,99.75,99.75,99.75,0.0,0.0,99.59,99.59,99.59,0.0,0.0,99.6,99.6,99.6,0.0,0.0
2018-09-02,99.48,99.48,99.48,0.0,0.0,99.48,99.48,99.48,0.0,0.0,99.4,99.4,99.4,0.0,0.0,99.4,99.4,99.4,0.0,0.0
2018-09-09,99.39,99.39,99.39,0.0,0.0,99.55,99.55,99.55,0.0,0.0,99.39,99.39,99.39,0.0,0.0,99.48,99.48,99.48,0.0,0.0
2018-09-16,99.43,99.43,99.43,0.0,0.0,99.62,99.62,99.62,0.0,0.0,99.43,99.43,99.43,0.0,0.0,99.56,99.56,99.56,0.0,0.0
2018-09-23,99.66,99.66,99.66,0.0,0.0,99.8,99.8,99.8,0.0,0.0,99.66,99.66,99.66,0.0,0.0,99.67,99.67,99.67,0.0,0.0
2018-09-30,99.32,99.32,99.32,0.0,0.0,99.73,99.73,99.73,0.0,0.0,99.32,99.32,99.32,0.0,0.0,99.48,99.48,99.48,0.0,0.0
2018-10-07,99.53,99.53,99.53,0.0,0.0,99.53,99.53,99.53,0.0,0.0,99.39,99.39,99.39,0.0,0.0,99.45,99.45,99.45,0.0,0.0
2018-10-14,99.48,99.48,99.48,0.0,0.0,99.56,99.56,99.56,0.0,0.0,99.48,99.48,99.48,0.0,0.0,99.49,99.49,99.49,0.0,0.0
2018-10-21,99.58,99.58,99.58,0.0,0.0,99.79,99.79,99.79,0.0,0.0,99.55,99.55,99.55,0.0,0.0,99.77,99.77,99.77,0.0,0.0
2018-10-28,99.39,99.39,99.39,0.0,0.0,99.39,99.39,99.39,0.0,0.0,99.23,99.23,99.23,0.0,0.0,99.24,99.24,99.24,0.0,0.0
2018-11-04,99.26,99.26,99.26,0.0,0.0,99.47,99.47,99.47,0.0,0.0,99.26,99.26,99.26,0.0,0.0,99.4,99.4,99.4,0.0,0.0
2018-11-11,99.41,99.41,99.41,0.0,0.0,99.68,99.68,99.68,0.0,0.0,99.31,99.31,99.31,0.0,0.0,99.67,99.67,99.67,0.0,0.0
2018-11-18,99.26,99.26,99.26,0.0,0.0,99.36,99.36,99.36,0.0,0.0,99.23,99.23,99.23,0.0,0.0,99.36,99.36,99.36,0.0,0.0
2018-11-25,99.26,99.26,99.26,0.0,0.0,99.47,99.47,99.47,0.0,0.0,99.24,99.24,99.24,0.0,0.0,99.37,99.37,99.37,0.0,0.0
2018-12-02,99.0,99.0,99.0,0.0,0.0,99.0,99.0,99.0,0.0,0.0,98.72,98.72,98.72,0.0,0.0,98.93,98.93,98.93,0.0,0.0
2018-12-09,98.94,98.94,98.94,0.0,0.0,99.0,99.0,99.0,0.0,0.0,98.84,98.84,98.84,0.0,0.0,98.92,98.92,98.92,0.0,0.0
2018-12-16,98.87,98.87,98.87,0.0,0.0,99.01,99.01,99.01,0.0,0.0,98.8,98.8,98.8,0.0,0.0,99.0,99.0,99.0,0.0,0.0
2018-12-23,98.78,98.78,98.78,0.0,0.0,98.82,98.82,98.82,0.0,0.0,98.6,98.6,98.6,0.0,0.0,98.81,98.81,98.81,0.0,0.0
2018-12-30,98.8,98.8,98.8,0.0,0.0,98.88,98.88,98.88,0.0,0.0,98.62,98.62,98.62,0.0,0.0,98.77,98.77,98.77,0.0,0.0
2019-01-06,98.58,98.58,98.58,0.0,0.0,98.91,98.91,98.91,0.0,0.0,98.58,98.58,98.58,0.0,0.0,98.85,98.85,98.85,0.0,0.0
2019-01-13,98.91,98.91,98.91,0.0,0.0,99.11,99.11,99.11,0.0,0.0,98.81,98.81,98.81,0.0,0.0,98.89,98.89,98.89,0.0,0.0
2019-01-20,99.04,99.04,99.04,0.0,0.0,99.25,99.25,99.25,0.0,0.0,98.94,98.94,98.94,0.0,0.0,99.03,99.03,99.03,0.0,0.0
2019-01-27,98.9,98.9,98.9,0.0,0.0,98.97,98.97,98.97,0.0,0.0,98.85,98.85,98.85,0.0,0.0,98.97,98.97,98.97,0.0,0.0
2019-02-03,99.08,99.08,99.08,0.0,0.0,99.3,99.3,99.3,0.0,0.0,99.08,99.08,99.08,0.0,0.0,99.19,99.19,99.19,0.0,0.0
2019-02-10,99.32,99.32,99.32,0.0,0.0,99.4,99.4,99.4,0.0,0.0,99.2,99.2,99.2,0.0,0.0,99.22,99.22,99.22,0.0,0.0
2019-02-17,99.44,99.44,99.44,0.0,0.0,99.57,99.57,99.57,0.0,0.0,99.38,99.38,99.38,0.0,0.0,99.46,99.46,99.46,0.0,0.0
2019-02-24,99.24,99.24,99.24,0.0,0.0,99.49,99.49,99.49,0.0,0.0,99.15,99.15,99.15,0.0,0.0,99.2,99.2,99.2,0.0,0.0
2019-03-03,99.45,99.45,99.45,0.0,0.0,99.52,99.52,99.52,0.0,0.0,99.36,99.36,99.36,0.0,0.0,99.49,99.49,99.49,0.0,0.0
2019-03-10,99.44,99.44,99.44,0.0,0.0,99.53,99.53,99.53,0.0,0.0,99.42,99.42,99.42,0.0,0.0,99.5,99.5,99.5,0.0,0.0
2019-03-17,99.52,99.52,99.52,0.0,0.0,99.65,99.65,99.65,0.0,0.0,99.52,99.52,99.52,0.0,0.0,99.59,99.59,99.59,0.0,0.0
2019-03-24,99.8,99.8,99.8,0.0,0.0,99.98,99.98,99.98,0.0,0.0,99.68,99.68,99.68,0.0,0.0,99.74,99.74,99.74,0.0,0.0
2019-03-31,99.59,99.59,99.59,0.0,0.0,99.64,99.64,99.64,0.0,0.0,99.53,99.53,99.53,0.0,0.0,99.53,99.53,99.53,0.0,0.0
2019-04-07,99.45,99.45,99.45,0.0,0.0,99.56,99.56,99.56,0.0,0.0,99.45,99.45,99.45,0.0,0.0,99.45,99.45,99.45,0.0,0.0
2019-04-14,99.55,99.55,99.55,0.0,0.0,99.62,99.62,99.62,0.0,0.0,99.55,99.55,99.55,0.0,0.0,99.56,99.56,99.56,0.0,0.0
2019-04-21,99.73,99.73,99.73,0.0,0.0,99.84,99.84,99.84,0.0,0.0,99.73,99.73,99.73,0.0,0.0,99.84,99.84,99.84,0.0,0.0
2019-04-28,99.55,99.55,99.55,0.0,0.0,99.68,99.68,99.68,0.0,0.0,99.55,99.55,99.55,0.0,0.0,99.67,99.67,99.67,0.0,0.0
2019-05-05,99.78,99.78,99.78,0.0,0.0,99.9,99.9,99.9,0.0,0.0,99.7,99.7,99.7,0.0,0.0,99.81,99.81,99.81,0.0,0.0
2019-05-12,99.8,99.8,99.8,0.0,0.0,99.88,99.88,99.88,0.0,0.0,99.75,99.75,99.75,0.0,0.0,99.79,99.79,99.79,0.0,0.0
2019-05-19,99.8,99.8,99.8,0.0,0.0,99.8,99.8,99.8,0.0,0.0,99.7,99.7,99.7,0.0,0.0,99.77,99.77,99.77,0.0,0.0
2019-05-26,99.8,99.8,99.8,0.0,0.0,100.0,100.0,100.0,0.0,0.0,99.8,99.8,99.8,0.0,0.0,99.92,99.92,99.92,0.0,0.0
2019-06-02,99.97,99.97,99.97,0.0,0.0,99.98,99.98,99.98,0.0,0.0,99.94,99.94,99.94,0.0,0.0,99.96,99.96,99.96,0.0,0.0
2019-06-09,99.87,99.87,99.87,0.0,0.0,100.0,100.0,100.0,0.0,0.0,99.84,99.84,99.84,0.0,0.0,99.9,99.9,99.9,0.0,0.0
2019-06-16,100.12,100.12,100.12,0.0,0.0,100.16,100.16,100.16,0.0,0.0,100.02,100.02,100.02,0.0,0.0,100.06,100.06,100.06,0.0,0.0
2019-06-23,100.19,100.19,100.19,0.0,0.0,100.23,100.23,100.23,0.0,0.0,100.18,100.18,100.18,0.0,0.0,100.22,100.22,100.22,0.0,0.0
2019-06-30,99.95,99.95,99.95,0.0,0.0,99.98,99.98,99.98,0.0,0.0,99.83,99.83,99.83,0.0,0.0,99.86,99.86,99.86,0.0,0.0
2019-07-07,100.14,100.14,100.14,0.0,0.0,100.14,100.14,100.14,0.0,0.0,100.09,100.09,100.09,0.0,0.0,100.13,100.13,100.13,0.0,0.0
2019-07-14,100.18,100.18,100.18,0.0,0.0,100.23,100.23,100.23,0.0,0.0,100.17,100.17,100.17,0.0,0.0,100.22,100.22,100.22,0.0,0.0
2019-07-21,100.25,100.25,100.25,0.0,0.0,100.3,100.3,100.3,0.0,0.0,100.21,100.21,100.21,0.0,0.0,100.3,100.3,100.3,0.0,0.0
2019-07-28,100.5,100.5,100.5,0.0,0.0,100.5,100.5,100.5,0.0,0.0,100.26,100.26,100.26,0.0,0.0,100.31,100.31,100.31,0.0,0.0
2019-08-04,100.26,100.26,100.26,0.0,0.0,100.38,100.38,100.38,0.0,0.0,100.22,100.22,100.22,0.0,0.0,100.31,100.31,100.31,0.0,0.0
2019-08-11,100.45,100.45,100.45,0.0,0.0,100.45,100.45,100.45,0.0,0.0,100.31,100.31,100.31,0.0,0.0,100.4,100.4,100.4,0.0,0.0
2019-08-18,100.42,100.42,100.42,0.0,0.0,100.5,100.5,100.5,0.0,0.0,100.42,100.42,100.42,0.0,0.0,100.47,100.47,100.47,0.0,0.0
2019-08-25,100.4,100.4,100.4,0.0,0.0,100.53,100.53,100.53,0.0,0.0,100.38,100.38,100.38,0.0,0.0,100.53,100.53,100.53,0.0,0.0
2019-09-01,100.32,100.32,100.32,0.0,0.0,100.32,100.32,100.32,0.0,0.0,100.15,100.15,100.15,0.0,0.0,100.22,100.22,100.22,0.0,0.0
2019-09-08,99.95,99.95,99.95,0.0,0.0,99.96,99.96,99.96,0.0,0.0,99.85,99.85,99.85,0.0,0.0,99.85,99.85,99.85,0.0,0.0
2019-09-15,100.05,100.05,100.05,0.0,0.0,100.08,100.08,100.08,0.0,0.0,100.0,100.0,100.0,0.0,0.0,100.08,100.08,100.08,0.0,0.0
2019-09-22,100.26,100.26,100.26,0.0,0.0,100.3,100.3,100.3,0.0,0.0,100.23,100.23,100.23,0.0,0.0,100.3,100.3,100.3,0.0,0.0
2019-09-29,100.25,100.25,100.25,0.0,0.0,100.41,100.41,100.41,0.0,0.0,100.25,100.25,100.25,0.0,0.0,100.38,100.38,100.38,0.0,0.0
2019-10-06,100.05,100.05,100.05,0.0,0.0,100.17,100.17,100.17,0.0,0.0,100.05,100.05,100.05,0.0,0.0,100.07,100.07,100.07,0.0,0.0
2019-10-13,100.14,100.14,100.14,0.0,0.0,100.18,100.18,100.18,0.0,0.0,100.03,100.03,100.03,0.0,0.0,100.08,100.08,100.08,0.0,0.0
2019-10-20,100.12,100.12,100.12,0.0,0.0,100.2,100.2,100.2,0.0,0.0,100.03,100.03,100.03,0.0,0.0,100.11,100.11,100.11,0.0,0.0
2019-10-27,99.9,99.9,99.9,0.0,0.0,100.02,100.02,100.02,0.0,0.0,99.9,99.9,99.9,0.0,0.0,100.0,100.0,100.0,0.0,0.0
2019-11-03,99.86,99.86,99.86,0.0,0.0,99.86,99.86,99.86,0.0,0.0,99.79,99.79,99.79,0.0,0.0,99.8,99.8,99.8,0.0,0.0
2019-11-10,100.04,100.04,100.04,0.0,0.0,100.1,100.1,100.1,0.0,0.0,100.0,100.0,100.0,0.0,0.0,100.03,100.03,100.03,0.0,0.0
2019-11-17,100.01,100.01,100.01,0.0,0.0,100.1,100.1,100.1,0.0,0.0,100.01,100.01,100.01,0.0,0.0,100.1,100.1,100.1,0.0,0.0
2019-11-24,100.11,100.11,100.11,0.0,0.0,100.11,100.11,100.11,0.0,0.0,100.01,100.01,100.01,0.0,0.0,100.02,100.02,100.02,0.0,0.0
2019-12-01,99.83,99.83,99.83,0.0,0.0,99.86,99.86,99.86,0.0,0.0,99.76,99.76,99.76,0.0,0.0,99.79,99.79,99.79,0.0,0.0
2019-12-08,99.86,99.86,99.86,0.0,0.0,99.92,99.92,99.92,0.0,0.0,99.69,99.69,99.69,0.0,0.0,99.89,99.89,99.89,0.0,0.0
2019-12-15,99.93,99.93,99.93,0.0,0.0,100.02,100.02,100.02,0.0,0.0,99.87,99.87,99.87,0.0,0.0,100.01,100.01,100.01,0.0,0.0
2019-12-22,99.85,99.85,99.85,0.0,0.0,100.05,100.05,100.05,0.0,0.0,99.85,99.85,99.85,0.0,0.0,100.03,100.03,100.03,0.0,0.0
2019-12-29,99.95,99.95,99.95,0.0,0.0,99.97,99.97,99.97,0.0,0.0,99.86,99.86,99.86,0.0,0.0,99.97,99.97,99.97,0.0,0.0
