Date,PIMCO 15+ Year US TIPS Exchange-Traded_etf_Open_average,PIMCO 15+ Year US TIPS Exchange-Traded_etf_Open_max,PIMCO 15+ Year US TIPS Exchange-Traded_etf_Open_min,PIMCO 15+ Year US TIPS Exchange-Traded_etf_Open_volatility,PIMCO 15+ Year US TIPS Exchange-Traded_etf_Open_change,PIMCO 15+ Year US TIPS Exchange-Traded_etf_High_average,PIMCO 15+ Year US TIPS Exchange-Traded_etf_High_max,PIMCO 15+ Year US TIPS Exchange-Traded_etf_High_min,PIMCO 15+ Year US TIPS Exchange-Traded_etf_High_volatility,PIMCO 15+ Year US TIPS Exchange-Traded_etf_High_change,PIMCO 15+ Year US TIPS Exchange-Traded_etf_Low_average,PIMCO 15+ Year US TIPS Exchange-Traded_etf_Low_max,PIMCO 15+ Year US TIPS Exchange-Traded_etf_Low_min,PIMCO 15+ Year US TIPS Exchange-Traded_etf_Low_volatility,PIMCO 15+ Year US TIPS Exchange-Traded_etf_Low_change,PIMCO 15+ Year US TIPS Exchange-Traded_etf_Close_average,PIMCO 15+ Year US TIPS Exchange-Traded_etf_Close_max,PIMCO 15+ Year US TIPS Exchange-Traded_etf_Close_min,PIMCO 15+ Year US TIPS Exchange-Traded_etf_Close_volatility,PIMCO 15+ Year US TIPS Exchange-Traded_etf_Close_change
2018-04-01,66.42,66.42,66.42,0.0,0.0,66.82,66.82,66.82,0.0,0.0,66.32,66.32,66.32,0.0,0.0,66.74,66.74,66.74,0.0,0.0
2018-04-08,67.63,67.63,67.63,0.0,0.0,67.63,67.63,67.63,0.0,0.0,67.31,67.31,67.31,0.0,0.0,67.49,67.49,67.49,0.0,0.0
2018-04-15,66.69,66.69,66.69,0.0,0.0,66.69,66.69,66.69,0.0,0.0,66.28,66.28,66.28,0.0,0.0,66.28,66.28,66.28,0.0,0.0
2018-04-22,66.35,66.35,66.35,0.0,0.0,66.82,66.82,66.82,0.0,0.0,66.35,66.35,66.35,0.0,0.0,66.71,66.71,66.71,0.0,0.0
2018-04-29,66.62,66.62,66.62,0.0,0.0,66.62,66.62,66.62,0.0,0.0,66.13,66.13,66.13,0.0,0.0,66.47,66.47,66.47,0.0,0.0
2018-05-06,66.68,66.68,66.68,0.0,0.0,66.68,66.68,66.68,0.0,0.0,66.28,66.28,66.28,0.0,0.0,66.56,66.56,66.56,0.0,0.0
2018-05-13,64.5,64.5,64.5,0.0,0.0,64.93,64.93,64.93,0.0,0.0,64.5,64.5,64.5,0.0,0.0,64.91,64.91,64.91,0.0,0.0
2018-05-20,65.73,65.73,65.73,0.0,0.0,65.93,65.93,65.93,0.0,0.0,65.65,65.65,65.65,0.0,0.0,65.76,65.76,65.76,0.0,0.0
2018-05-27,66.24,66.24,66.24,0.0,0.0,66.53,66.53,66.53,0.0,0.0,66.07,66.07,66.07,0.0,0.0,66.25,66.25,66.25,0.0,0.0
2018-06-03,66.33,66.33,66.33,0.0,0.0,66.35,66.35,66.35,0.0,0.0,66.06,66.06,66.06,0.0,0.0,66.06,66.06,66.06,0.0,0.0
2018-06-10,66.85,66.85,66.85,0.0,0.0,66.85,66.85,66.85,0.0,0.0,66.57,66.57,66.57,0.0,0.0,66.57,66.57,66.57,0.0,0.0
2018-06-17,66.67,66.67,66.67,0.0,0.0,66.93,66.93,66.93,0.0,0.0,66.58,66.58,66.58,0.0,0.0,66.91,66.91,66.91,0.0,0.0
2018-06-24,67.59,67.59,67.59,0.0,0.0,68.09,68.09,68.09,0.0,0.0,67.47,67.47,67.47,0.0,0.0,67.63,67.63,67.63,0.0,0.0
2018-07-01,68.42,68.42,68.42,0.0,0.0,68.46,68.46,68.46,0.0,0.0,68.24,68.24,68.24,0.0,0.0,68.28,68.28,68.28,0.0,0.0
2018-07-08,68.03,68.03,68.03,0.0,0.0,68.28,68.28,68.28,0.0,0.0,68.03,68.03,68.03,0.0,0.0,68.26,68.26,68.26,0.0,0.0
2018-07-15,67.45,67.45,67.45,0.0,0.0,67.45,67.45,67.45,0.0,0.0,66.88,66.88,66.88,0.0,0.0,66.91,66.91,66.91,0.0,0.0
2018-07-22,66.55,66.55,66.55,0.0,0.0,66.55,66.55,66.55,0.0,0.0,66.35,66.35,66.35,0.0,0.0,66.35,66.35,66.35,0.0,0.0
2018-07-29,66.12,66.12,66.12,0.0,0.0,66.22,66.22,66.22,0.0,0.0,66.01,66.01,66.01,0.0,0.0,66.11,66.11,66.11,0.0,0.0
2018-08-05,66.75,66.75,66.75,0.0,0.0,66.97,66.97,66.97,0.0,0.0,66.65,66.65,66.65,0.0,0.0,66.74,66.74,66.74,0.0,0.0
2018-08-12,66.83,66.83,66.83,0.0,0.0,66.93,66.93,66.93,0.0,0.0,66.59,66.59,66.59,0.0,0.0,66.71,66.71,66.71,0.0,0.0
2018-08-19,67.22,67.22,67.22,0.0,0.0,67.72,67.72,67.72,0.0,0.0,67.22,67.22,67.22,0.0,0.0,67.72,67.72,67.72,0.0,0.0
2018-08-26,67.33,67.33,67.33,0.0,0.0,67.41,67.41,67.41,0.0,0.0,66.83,66.83,66.83,0.0,0.0,66.83,66.83,66.83,0.0,0.0
2018-09-02,65.94,65.94,65.94,0.0,0.0,65.97,65.97,65.97,0.0,0.0,65.69,65.69,65.69,0.0,0.0,65.82,65.82,65.82,0.0,0.0
2018-09-09,65.33,65.33,65.33,0.0,0.0,65.61,65.61,65.61,0.0,0.0,65.23,65.23,65.23,0.0,0.0,65.38,65.38,65.38,0.0,0.0
2018-09-16,64.89,64.89,64.89,0.0,0.0,65.07,65.07,65.07,0.0,0.0,64.89,64.89,64.89,0.0,0.0,65.06,65.06,65.06,0.0,0.0
2018-09-23,65.2,65.2,65.2,0.0,0.0,65.2,65.2,65.2,0.0,0.0,64.76,64.76,64.76,0.0,0.0,64.76,64.76,64.76,0.0,0.0
2018-09-30,62.54,62.54,62.54,0.0,0.0,62.6,62.6,62.6,0.0,0.0,62.19,62.19,62.19,0.0,0.0,62.32,62.32,62.32,0.0,0.0
2018-10-07,62.8,62.8,62.8,0.0,0.0,63.11,63.11,63.11,0.0,0.0,62.65,62.65,62.65,0.0,0.0,62.78,62.78,62.78,0.0,0.0
2018-10-14,62.07,62.07,62.07,0.0,0.0,62.16,62.16,62.16,0.0,0.0,61.9,61.9,61.9,0.0,0.0,62.0,62.0,62.0,0.0,0.0
2018-10-21,61.86,61.86,61.86,0.0,0.0,62.33,62.33,62.33,0.0,0.0,61.86,61.86,61.86,0.0,0.0,62.24,62.24,62.24,0.0,0.0
2018-10-28,60.77,60.77,60.77,0.0,0.0,60.85,60.85,60.85,0.0,0.0,60.26,60.26,60.26,0.0,0.0,60.38,60.38,60.38,0.0,0.0
2018-11-04,61.03,61.03,61.03,0.0,0.0,61.4,61.4,61.4,0.0,0.0,61.03,61.03,61.03,0.0,0.0,61.27,61.27,61.27,0.0,0.0
2018-11-11,61.49,61.49,61.49,0.0,0.0,62.16,62.16,62.16,0.0,0.0,61.49,61.49,61.49,0.0,0.0,61.98,61.98,61.98,0.0,0.0
2018-11-18,62.32,62.32,62.32,0.0,0.0,62.32,62.32,62.32,0.0,0.0,61.6,61.6,61.6,0.0,0.0,61.69,61.69,61.69,0.0,0.0
2018-11-25,61.9,61.9,61.9,0.0,0.0,62.07,62.07,62.07,0.0,0.0,61.78,61.78,61.78,0.0,0.0,61.92,61.92,61.92,0.0,0.0
2018-12-02,62.92,62.92,62.92,0.0,0.0,63.14,63.14,63.14,0.0,0.0,62.77,62.77,62.77,0.0,0.0,62.82,62.82,62.82,0.0,0.0
2018-12-09,62.04,62.04,62.04,0.0,0.0,62.13,62.13,62.13,0.0,0.0,61.94,61.94,61.94,0.0,0.0,61.99,61.99,61.99,0.0,0.0
2018-12-16,63.26,63.26,63.26,0.0,0.0,63.26,63.26,63.26,0.0,0.0,62.71,62.71,62.71,0.0,0.0,62.8,62.8,62.8,0.0,0.0
2018-12-23,62.35,62.35,62.35,0.0,0.0,62.49,62.49,62.49,0.0,0.0,62.06,62.06,62.06,0.0,0.0,62.43,62.43,62.43,0.0,0.0
2018-12-30,63.0,63.0,63.0,0.0,0.0,63.0,63.0,63.0,0.0,0.0,62.62,62.62,62.62,0.0,0.0,62.83,62.83,62.83,0.0,0.0
2019-01-06,62.6,62.6,62.6,0.0,0.0,63.18,63.18,63.18,0.0,0.0,62.6,62.6,62.6,0.0,0.0,62.8,62.8,62.8,0.0,0.0
2019-01-13,62.76,62.76,62.76,0.0,0.0,62.76,62.76,62.76,0.0,0.0,61.95,61.95,61.95,0.0,0.0,62.33,62.33,62.33,0.0,0.0
2019-01-20,62.2,62.2,62.2,0.0,0.0,62.27,62.27,62.27,0.0,0.0,62.07,62.07,62.07,0.0,0.0,62.18,62.18,62.18,0.0,0.0
2019-01-27,64.13,64.13,64.13,0.0,0.0,64.13,64.13,64.13,0.0,0.0,63.58,63.58,63.58,0.0,0.0,63.58,63.58,63.58,0.0,0.0
2019-02-03,63.82,63.82,63.82,0.0,0.0,63.82,63.82,63.82,0.0,0.0,63.54,63.54,63.54,0.0,0.0,63.63,63.63,63.63,0.0,0.0
2019-02-10,63.72,63.72,63.72,0.0,0.0,63.84,63.84,63.84,0.0,0.0,63.54,63.54,63.54,0.0,0.0,63.69,63.69,63.69,0.0,0.0
2019-02-17,63.93,63.93,63.93,0.0,0.0,64.19,64.19,64.19,0.0,0.0,63.93,63.93,63.93,0.0,0.0,64.1,64.1,64.1,0.0,0.0
2019-02-24,63.75,63.75,63.75,0.0,0.0,63.75,63.75,63.75,0.0,0.0,63.1,63.1,63.1,0.0,0.0,63.15,63.15,63.15,0.0,0.0
2019-03-03,63.78,63.78,63.78,0.0,0.0,63.94,63.94,63.94,0.0,0.0,63.55,63.55,63.55,0.0,0.0,63.92,63.92,63.92,0.0,0.0
2019-03-10,64.44,64.44,64.44,0.0,0.0,64.62,64.62,64.62,0.0,0.0,64.44,64.44,64.44,0.0,0.0,64.62,64.62,64.62,0.0,0.0
2019-03-17,66.17,66.17,66.17,0.0,0.0,66.42,66.42,66.42,0.0,0.0,66.06,66.06,66.06,0.0,0.0,66.38,66.38,66.38,0.0,0.0
2019-03-24,66.19,66.19,66.19,0.0,0.0,66.58,66.58,66.58,0.0,0.0,66.19,66.19,66.19,0.0,0.0,66.58,66.58,66.58,0.0,0.0
2019-03-31,65.41,65.41,65.41,0.0,0.0,65.65,65.65,65.65,0.0,0.0,65.41,65.41,65.41,0.0,0.0,65.64,65.64,65.64,0.0,0.0
2019-04-07,65.45,65.45,65.45,0.0,0.0,65.64,65.64,65.64,0.0,0.0,65.37,65.37,65.37,0.0,0.0,65.44,65.44,65.44,0.0,0.0
2019-04-14,65.39,65.39,65.39,0.0,0.0,65.61,65.61,65.61,0.0,0.0,65.39,65.39,65.39,0.0,0.0,65.55,65.55,65.55,0.0,0.0
2019-04-21,66.49,66.49,66.49,0.0,0.0,66.7,66.7,66.7,0.0,0.0,66.49,66.49,66.49,0.0,0.0,66.6,66.6,66.6,0.0,0.0
2019-04-28,65.89,65.89,65.89,0.0,0.0,66.03,66.03,66.03,0.0,0.0,65.77,65.77,65.77,0.0,0.0,65.91,65.91,65.91,0.0,0.0
2019-05-05,66.24,66.24,66.24,0.0,0.0,66.64,66.64,66.64,0.0,0.0,66.24,66.24,66.24,0.0,0.0,66.52,66.52,66.52,0.0,0.0
2019-05-12,66.59,66.59,66.59,0.0,0.0,66.64,66.64,66.64,0.0,0.0,66.33,66.33,66.33,0.0,0.0,66.53,66.53,66.53,0.0,0.0
2019-05-19,67.55,67.55,67.55,0.0,0.0,67.6,67.6,67.6,0.0,0.0,67.35,67.35,67.35,0.0,0.0,67.42,67.42,67.42,0.0,0.0
2019-05-26,69.14,69.14,69.14,0.0,0.0,69.75,69.75,69.75,0.0,0.0,69.06,69.06,69.06,0.0,0.0,69.69,69.69,69.69,0.0,0.0
2019-06-02,69.47,69.47,69.47,0.0,0.0,69.6,69.6,69.6,0.0,0.0,69.33,69.33,69.33,0.0,0.0,69.6,69.6,69.6,0.0,0.0
2019-06-09,68.56,68.56,68.56,0.0,0.0,68.58,68.58,68.58,0.0,0.0,68.01,68.01,68.01,0.0,0.0,68.19,68.19,68.19,0.0,0.0
2019-06-16,70.15,70.15,70.15,0.0,0.0,70.15,70.15,70.15,0.0,0.0,69.32,69.32,69.32,0.0,0.0,69.38,69.38,69.38,0.0,0.0
2019-06-23,70.0,70.0,70.0,0.0,0.0,70.0,70.0,70.0,0.0,0.0,69.34,69.34,69.34,0.0,0.0,69.57,69.57,69.57,0.0,0.0
2019-06-30,69.17,69.17,69.17,0.0,0.0,69.43,69.43,69.43,0.0,0.0,68.68,68.68,68.68,0.0,0.0,69.43,69.43,69.43,0.0,0.0
2019-07-07,68.75,68.75,68.75,0.0,0.0,69.13,69.13,69.13,0.0,0.0,68.75,68.75,68.75,0.0,0.0,69.13,69.13,69.13,0.0,0.0
2019-07-14,69.93,69.93,69.93,0.0,0.0,70.25,70.25,70.25,0.0,0.0,69.77,69.77,69.77,0.0,0.0,70.05,70.05,70.05,0.0,0.0
2019-07-21,70.16,70.16,70.16,0.0,0.0,70.17,70.17,70.17,0.0,0.0,69.55,69.55,69.55,0.0,0.0,69.64,69.64,69.64,0.0,0.0
2019-07-28,70.75,70.75,70.75,0.0,0.0,71.0,71.0,71.0,0.0,0.0,70.36,70.36,70.36,0.0,0.0,70.95,70.95,70.95,0.0,0.0
2019-08-04,73.67,73.67,73.67,0.0,0.0,73.98,73.98,73.98,0.0,0.0,73.05,73.05,73.05,0.0,0.0,73.05,73.05,73.05,0.0,0.0
2019-08-11,74.79,74.79,74.79,0.0,0.0,75.1,75.1,75.1,0.0,0.0,74.22,74.22,74.22,0.0,0.0,74.6,74.6,74.6,0.0,0.0
2019-08-18,73.89,73.89,73.89,0.0,0.0,75.29,75.29,75.29,0.0,0.0,73.89,73.89,73.89,0.0,0.0,74.9,74.9,74.9,0.0,0.0
2019-08-25,76.73,76.73,76.73,0.0,0.0,76.78,76.78,76.78,0.0,0.0,76.1,76.1,76.1,0.0,0.0,76.11,76.11,76.11,0.0,0.0
2019-09-01,74.97,74.97,74.97,0.0,0.0,75.25,75.25,75.25,0.0,0.0,74.85,74.85,74.85,0.0,0.0,75.21,75.21,75.21,0.0,0.0
2019-09-08,71.86,71.86,71.86,0.0,0.0,72.1,72.1,72.1,0.0,0.0,71.14,71.14,71.14,0.0,0.0,71.14,71.14,71.14,0.0,0.0
2019-09-15,73.2,73.2,73.2,0.0,0.0,73.86,73.86,73.86,0.0,0.0,73.12,73.12,73.12,0.0,0.0,73.72,73.72,73.72,0.0,0.0
2019-09-22,73.61,73.61,73.61,0.0,0.0,73.67,73.67,73.67,0.0,0.0,73.11,73.11,73.11,0.0,0.0,73.37,73.37,73.37,0.0,0.0
2019-09-29,74.43,74.43,74.43,0.0,0.0,74.89,74.89,74.89,0.0,0.0,74.34,74.34,74.34,0.0,0.0,74.82,74.82,74.82,0.0,0.0
2019-10-06,72.18,72.18,72.18,0.0,0.0,72.73,72.73,72.73,0.0,0.0,72.16,72.16,72.16,0.0,0.0,72.53,72.53,72.53,0.0,0.0
2019-10-13,72.38,72.38,72.38,0.0,0.0,72.67,72.67,72.67,0.0,0.0,72.16,72.16,72.16,0.0,0.0,72.43,72.43,72.43,0.0,0.0
2019-10-20,72.83,72.83,72.83,0.0,0.0,73.03,73.03,73.03,0.0,0.0,72.63,72.63,72.63,0.0,0.0,72.75,72.75,72.75,0.0,0.0
2019-10-27,72.62,72.62,72.62,0.0,0.0,72.95,72.95,72.95,0.0,0.0,72.47,72.47,72.47,0.0,0.0,72.84,72.84,72.84,0.0,0.0
2019-11-03,71.53,71.53,71.53,0.0,0.0,71.73,71.73,71.73,0.0,0.0,71.4,71.4,71.4,0.0,0.0,71.65,71.65,71.65,0.0,0.0
2019-11-10,72.11,72.11,72.11,0.0,0.0,72.51,72.51,72.51,0.0,0.0,72.1,72.1,72.1,0.0,0.0,72.1,72.1,72.1,0.0,0.0
2019-11-17,73.57,73.57,73.57,0.0,0.0,73.95,73.95,73.95,0.0,0.0,73.57,73.57,73.57,0.0,0.0,73.66,73.66,73.66,0.0,0.0
2019-11-24,74.15,74.15,74.15,0.0,0.0,74.15,74.15,74.15,0.0,0.0,73.46,73.46,73.46,0.0,0.0,73.52,73.52,73.52,0.0,0.0
2019-12-01,73.13,73.13,73.13,0.0,0.0,73.42,73.42,73.42,0.0,0.0,73.0,73.0,73.0,0.0,0.0,73.04,73.04,73.04,0.0,0.0
2019-12-08,73.07,73.07,73.07,0.0,0.0,73.59,73.59,73.59,0.0,0.0,72.62,72.62,72.62,0.0,0.0,73.52,73.52,73.52,0.0,0.0
2019-12-15,73.28,73.28,73.28,0.0,0.0,73.39,73.39,73.39,0.0,0.0,73.03,73.03,73.03,0.0,0.0,73.09,73.09,73.09,0.0,0.0
2019-12-22,73.18,73.18,73.18,0.0,0.0,73.18,73.18,73.18,0.0,0.0,72.9,72.9,72.9,0.0,0.0,72.95,72.95,72.95,0.0,0.0
2019-12-29,73.91,73.91,73.91,0.0,0.0,74.08,74.08,74.08,0.0,0.0,73.72,73.72,73.72,0.0,0.0,74.07,74.07,74.07,0.0,0.0
