Date,Victory CEMP US 500 Enhanced Volatility WeightedEtf_Open_average,Victory CEMP US 500 Enhanced Volatility WeightedEtf_Open_max,Victory CEMP US 500 Enhanced Volatility WeightedEtf_Open_min,Victory CEMP US 500 Enhanced Volatility WeightedEtf_Open_volatility,Victory CEMP US 500 Enhanced Volatility WeightedEtf_Open_change,Victory CEMP US 500 Enhanced Volatility WeightedEtf_High_average,Victory CEMP US 500 Enhanced Volatility WeightedEtf_High_max,Victory CEMP US 500 Enhanced Volatility WeightedEtf_High_min,Victory CEMP US 500 Enhanced Volatility WeightedEtf_High_volatility,Victory CEMP US 500 Enhanced Volatility WeightedEtf_High_change,Victory CEMP US 500 Enhanced Volatility WeightedEtf_Low_average,Victory CEMP US 500 Enhanced Volatility WeightedEtf_Low_max,Victory CEMP US 500 Enhanced Volatility WeightedEtf_Low_min,Victory CEMP US 500 Enhanced Volatility WeightedEtf_Low_volatility,Victory CEMP US 500 Enhanced Volatility WeightedEtf_Low_change,Victory CEMP US 500 Enhanced Volatility WeightedEtf_Close_average,Victory CEMP US 500 Enhanced Volatility WeightedEtf_Close_max,Victory CEMP US 500 Enhanced Volatility WeightedEtf_Close_min,Victory CEMP US 500 Enhanced Volatility WeightedEtf_Close_volatility,Victory CEMP US 500 Enhanced Volatility WeightedEtf_Close_change
2019-02-24,46.89,46.89,46.89,0.0,0.0,47.12,47.12,47.12,0.0,0.0,46.7,46.7,46.7,0.0,0.0,46.98,46.98,46.98,0.0,0.0
2019-03-03,45.46,45.46,45.46,0.0,0.0,45.67,45.67,45.67,0.0,0.0,45.36,45.36,45.36,0.0,0.0,45.67,45.67,45.67,0.0,0.0
2019-03-10,46.47,46.47,46.47,0.0,0.0,46.76,46.76,46.76,0.0,0.0,46.47,46.47,46.47,0.0,0.0,46.56,46.56,46.56,0.0,0.0
2019-03-17,46.61,46.61,46.61,0.0,0.0,46.61,46.61,46.61,0.0,0.0,45.86,45.86,45.86,0.0,0.0,45.89,45.89,45.89,0.0,0.0
2019-03-24,46.69,46.69,46.69,0.0,0.0,46.83,46.83,46.83,0.0,0.0,46.6,46.6,46.6,0.0,0.0,46.76,46.76,46.76,0.0,0.0
2019-03-31,47.66,47.66,47.66,0.0,0.0,47.85,47.85,47.85,0.0,0.0,47.66,47.66,47.66,0.0,0.0,47.81,47.81,47.81,0.0,0.0
2019-04-07,48.16,48.16,48.16,0.0,0.0,48.28,48.28,48.28,0.0,0.0,48.09,48.09,48.09,0.0,0.0,48.28,48.28,48.28,0.0,0.0
2019-04-14,47.94,47.94,47.94,0.0,0.0,48.06,48.06,48.06,0.0,0.0,47.8,47.8,47.8,0.0,0.0,47.99,47.99,47.99,0.0,0.0
2019-04-21,48.13,48.13,48.13,0.0,0.0,48.38,48.38,48.38,0.0,0.0,48.1,48.1,48.1,0.0,0.0,48.34,48.34,48.34,0.0,0.0
2019-04-28,48.29,48.29,48.29,0.0,0.0,48.63,48.63,48.63,0.0,0.0,48.29,48.29,48.29,0.0,0.0,48.63,48.63,48.63,0.0,0.0
2019-05-05,47.32,47.32,47.32,0.0,0.0,47.78,47.78,47.78,0.0,0.0,46.89,46.89,46.89,0.0,0.0,47.67,47.67,47.67,0.0,0.0
2019-05-12,47.1,47.1,47.1,0.0,0.0,47.57,47.57,47.57,0.0,0.0,47.1,47.1,47.1,0.0,0.0,47.13,47.13,47.13,0.0,0.0
2019-05-19,46.82,46.82,46.82,0.0,0.0,46.95,46.95,46.95,0.0,0.0,46.65,46.65,46.65,0.0,0.0,46.8,46.8,46.8,0.0,0.0
2019-05-26,45.74,45.74,45.74,0.0,0.0,45.92,45.92,45.92,0.0,0.0,45.64,45.64,45.64,0.0,0.0,45.72,45.72,45.72,0.0,0.0
2019-06-02,47.74,47.74,47.74,0.0,0.0,48.11,48.11,48.11,0.0,0.0,47.74,47.74,47.74,0.0,0.0,47.96,47.96,47.96,0.0,0.0
2019-06-09,48.15,48.15,48.15,0.0,0.0,48.15,48.15,48.15,0.0,0.0,47.89,47.89,47.89,0.0,0.0,48.02,48.02,48.02,0.0,0.0
2019-06-16,48.76,48.76,48.76,0.0,0.0,48.89,48.89,48.89,0.0,0.0,48.62,48.62,48.62,0.0,0.0,48.72,48.72,48.72,0.0,0.0
2019-06-23,48.58,48.58,48.58,0.0,0.0,48.91,48.91,48.91,0.0,0.0,48.58,48.58,48.58,0.0,0.0,48.89,48.89,48.89,0.0,0.0
2019-06-30,49.44,49.44,49.44,0.0,0.0,49.61,49.61,49.61,0.0,0.0,49.22,49.22,49.22,0.0,0.0,49.55,49.55,49.55,0.0,0.0
2019-07-07,49.52,49.52,49.52,0.0,0.0,49.8,49.8,49.8,0.0,0.0,49.52,49.52,49.52,0.0,0.0,49.78,49.78,49.78,0.0,0.0
2019-07-14,49.66,49.66,49.66,0.0,0.0,49.69,49.69,49.69,0.0,0.0,49.29,49.29,49.29,0.0,0.0,49.29,49.29,49.29,0.0,0.0
2019-07-21,49.86,49.86,49.86,0.0,0.0,50.17,50.17,50.17,0.0,0.0,49.86,49.86,49.86,0.0,0.0,50.14,50.14,50.14,0.0,0.0
2019-07-28,48.78,48.78,48.78,0.0,0.0,48.78,48.78,48.78,0.0,0.0,48.36,48.36,48.36,0.0,0.0,48.48,48.48,48.48,0.0,0.0
2019-08-04,48.64,48.64,48.64,0.0,0.0,48.7,48.7,48.7,0.0,0.0,48.25,48.25,48.25,0.0,0.0,48.48,48.48,48.48,0.0,0.0
2019-08-11,47.33,47.33,47.33,0.0,0.0,47.93,47.93,47.93,0.0,0.0,47.33,47.33,47.33,0.0,0.0,47.87,47.87,47.87,0.0,0.0
2019-08-18,48.13,48.13,48.13,0.0,0.0,48.38,48.38,48.38,0.0,0.0,47.03,47.03,47.03,0.0,0.0,47.19,47.19,47.19,0.0,0.0
2019-08-25,48.59,48.59,48.59,0.0,0.0,48.61,48.61,48.61,0.0,0.0,48.28,48.28,48.28,0.0,0.0,48.45,48.45,48.45,0.0,0.0
2019-09-01,49.26,49.26,49.26,0.0,0.0,49.44,49.44,49.44,0.0,0.0,49.22,49.22,49.22,0.0,0.0,49.25,49.25,49.25,0.0,0.0
2019-09-08,49.82,49.82,49.82,0.0,0.0,49.93,49.93,49.93,0.0,0.0,49.67,49.67,49.67,0.0,0.0,49.77,49.77,49.77,0.0,0.0
2019-09-15,49.84,49.84,49.84,0.0,0.0,49.85,49.85,49.85,0.0,0.0,49.44,49.44,49.44,0.0,0.0,49.45,49.45,49.45,0.0,0.0
2019-09-22,49.45,49.45,49.45,0.0,0.0,49.45,49.45,49.45,0.0,0.0,48.84,48.84,48.84,0.0,0.0,49.04,49.04,49.04,0.0,0.0
2019-09-29,48.08,48.08,48.08,0.0,0.0,48.62,48.62,48.62,0.0,0.0,48.08,48.08,48.08,0.0,0.0,48.61,48.61,48.61,0.0,0.0
2019-10-06,48.77,48.77,48.77,0.0,0.0,49.29,49.29,49.29,0.0,0.0,48.77,48.77,48.77,0.0,0.0,48.92,48.92,48.92,0.0,0.0
2019-10-13,49.13,49.13,49.13,0.0,0.0,49.27,49.27,49.27,0.0,0.0,49.03,49.03,49.03,0.0,0.0,49.19,49.19,49.19,0.0,0.0
2019-10-20,49.43,49.43,49.43,0.0,0.0,49.83,49.83,49.83,0.0,0.0,49.43,49.43,49.43,0.0,0.0,49.71,49.71,49.71,0.0,0.0
2019-10-27,50.02,50.02,50.02,0.0,0.0,50.31,50.31,50.31,0.0,0.0,50.02,50.02,50.02,0.0,0.0,50.3,50.3,50.3,0.0,0.0
2019-11-03,50.59,50.59,50.59,0.0,0.0,50.76,50.76,50.76,0.0,0.0,50.56,50.56,50.56,0.0,0.0,50.76,50.76,50.76,0.0,0.0
2019-11-10,51.06,51.06,51.06,0.0,0.0,51.16,51.16,51.16,0.0,0.0,50.99,50.99,50.99,0.0,0.0,51.15,51.15,51.15,0.0,0.0
2019-11-17,51.05,51.05,51.05,0.0,0.0,51.09,51.09,51.09,0.0,0.0,50.89,50.89,50.89,0.0,0.0,51.07,51.07,51.07,0.0,0.0
2019-11-24,51.85,51.85,51.85,0.0,0.0,51.85,51.85,51.85,0.0,0.0,51.61,51.61,51.61,0.0,0.0,51.61,51.61,51.61,0.0,0.0
2019-12-01,51.58,51.58,51.58,0.0,0.0,51.82,51.82,51.82,0.0,0.0,51.58,51.58,51.58,0.0,0.0,51.7,51.7,51.7,0.0,0.0
2019-12-08,52.05,52.05,52.05,0.0,0.0,52.25,52.25,52.25,0.0,0.0,51.93,51.93,51.93,0.0,0.0,52.0,52.0,52.0,0.0,0.0
2019-12-15,52.48,52.48,52.48,0.0,0.0,52.67,52.67,52.67,0.0,0.0,52.48,52.48,52.48,0.0,0.0,52.65,52.65,52.65,0.0,0.0
2019-12-22,52.71,52.71,52.71,0.0,0.0,52.76,52.76,52.76,0.0,0.0,52.58,52.58,52.58,0.0,0.0,52.65,52.65,52.65,0.0,0.0
2019-12-29,52.36,52.36,52.36,0.0,0.0,52.62,52.62,52.62,0.0,0.0,52.36,52.36,52.36,0.0,0.0,52.58,52.58,52.58,0.0,0.0
