Date,PPIH_Open_average,PPIH_Open_max,PPIH_Open_min,PPIH_Open_volatility,PPIH_Open_change,PPIH_High_average,PPIH_High_max,PPIH_High_min,PPIH_High_volatility,PPIH_High_change,PPIH_Low_average,PPIH_Low_max,PPIH_Low_min,PPIH_Low_volatility,PPIH_Low_change,PPIH_Close_average,PPIH_Close_max,PPIH_Close_min,PPIH_Close_volatility,PPIH_Close_change,PPIH_Volume_average,PPIH_Volume_max,PPIH_Volume_min,PPIH_Volume_volatility,PPIH_Volume_change
2018-01-14,9.056000000000001,9.1,9.0,0.09999999999999964,0.049999999999998934,9.1,9.15,9.05,0.09999999999999964,0.05000000000000071,9.032,9.08,9.0,0.08000000000000007,0.08000000000000007,9.086,9.15,9.03,0.120000000000001,0.09999999999999964,4410,9734,755,8979,2341
2018-01-21,9.246,9.35,9.1,0.25,-0.09999999999999964,9.306,9.4,9.2,0.20000000000000107,-0.20000000000000107,9.166,9.27,8.95,0.3200000000000003,-0.23000000000000043,9.224,9.31,9.0,0.3100000000000005,-0.3100000000000005,6567,19855,1374,18481,12185
2018-01-28,9.086,9.15,9.0,0.15000000000000036,0.02999999999999936,9.116,9.2,9.03,0.16999999999999993,-0.02000000000000135,8.9,9.1,8.4,0.6999999999999993,-0.5499999999999989,8.936,9.2,8.4,0.7999999999999989,-0.629999999999999,5915,13908,2006,11902,11237
2018-02-04,8.524,8.6,8.37,0.23000000000000043,0.09999999999999964,8.71,9.3,8.55,0.75,0.75,8.42,8.45,8.3,0.14999999999999858,0.0,8.52,8.55,8.5,0.05000000000000071,-0.05000000000000071,6214,14667,561,14106,2057
2018-02-11,8.64,8.73,8.5,0.23000000000000043,0.13000000000000078,8.69,8.73,8.6,0.13000000000000078,0.13000000000000078,8.6175,8.7,8.5,0.1999999999999993,0.09999999999999964,8.6875,8.73,8.6,0.13000000000000078,0.120000000000001,980,1951,557,1394,1394
2018-02-18,8.81,8.95,8.7,0.25,0.25,9.012,9.3,8.75,0.5500000000000007,0.1999999999999993,8.78,8.9,8.7,0.20000000000000107,0.10000000000000142,8.834,8.97,8.7,0.27000000000000135,0.20000000000000107,6331,16573,1242,15331,2615
2018-02-25,8.846,9.0,8.75,0.25,0.09999999999999964,8.959999999999999,9.0,8.9,0.09999999999999964,-0.09999999999999964,8.790000000000001,8.9,8.7,0.20000000000000107,0.09999999999999964,8.879999999999999,8.95,8.85,0.09999999999999964,-0.049999999999998934,3981,6674,437,6237,-2594
2018-03-04,8.79,8.95,8.6,0.34999999999999964,-0.34999999999999964,8.85,8.95,8.8,0.14999999999999858,-0.14999999999999858,8.61,8.8,8.45,0.3500000000000014,-0.20000000000000107,8.7,8.8,8.5,0.3000000000000007,-0.10000000000000142,4122,5262,2092,3170,270
2018-03-11,8.780000000000001,8.9,8.65,0.25,-0.15000000000000036,8.9,9.15,8.8,0.34999999999999964,0.34999999999999964,8.726,8.8,8.65,0.15000000000000036,-0.09999999999999964,8.81,9.0,8.7,0.3000000000000007,0.25,10033,37291,2477,34814,34282
2018-03-18,9.024,9.2,8.9,0.29999999999999893,0.29999999999999893,9.12,9.2,9.05,0.14999999999999858,0.049999999999998934,8.932,9.02,8.71,0.3099999999999987,0.28999999999999915,9.076,9.15,9.0,0.15000000000000036,0.05000000000000071,15400,43334,982,42352,-37655
2018-03-25,9.125,9.2,9.05,0.14999999999999858,-0.14999999999999858,9.125,9.2,9.05,0.14999999999999858,-0.14999999999999858,9.025,9.2,8.9,0.29999999999999893,-0.29999999999999893,9.0875,9.2,9.0,0.1999999999999993,-0.1999999999999993,5457,11053,122,10931,4926
