Date,SSD_Open_average,SSD_Open_max,SSD_Open_min,SSD_Open_volatility,SSD_Open_change,SSD_High_average,SSD_High_max,SSD_High_min,SSD_High_volatility,SSD_High_change,SSD_Low_average,SSD_Low_max,SSD_Low_min,SSD_Low_volatility,SSD_Low_change,SSD_Close_average,SSD_Close_max,SSD_Close_min,SSD_Close_volatility,SSD_Close_change,SSD_Volume_average,SSD_Volume_max,SSD_Volume_min,SSD_Volume_volatility,SSD_Volume_change
2018-01-14,58.864,59.25,58.11,1.1400000000000006,-0.04000000000000625,59.518,59.91,59.09,0.8199999999999932,-0.4899999999999949,58.344,58.67,58.09,0.5799999999999983,0.1600000000000037,58.952,59.48,58.24,1.2399999999999949,0.46000000000000085,225972,382047,106689,275358,-275358
2018-01-21,59.994,60.7,59.38,1.3200000000000003,0.759999999999998,60.27,60.95,59.74,1.2100000000000009,0.46000000000000085,59.27,59.46,58.84,0.6199999999999974,0.6199999999999974,59.888,60.43,59.27,1.1599999999999966,0.4799999999999969,231200,460181,84790,375391,98312
2018-01-28,58.686,59.13,57.9,1.230000000000004,-1.1600000000000037,59.238,59.62,58.29,1.3299999999999983,-1.240000000000002,57.91,58.66,55.95,2.7099999999999937,-2.3999999999999986,58.29,59.07,56.34,2.729999999999997,-2.6899999999999977,399809,638413,288616,349797,257006
2018-02-04,57.164,57.92,56.06,1.8599999999999994,-1.8599999999999994,57.961999999999996,59.1,56.8,2.3000000000000043,-2.3000000000000043,56.048,57.2,55.19,2.010000000000005,0.060000000000002274,56.742,57.76,55.83,1.9299999999999997,-0.9500000000000028,503766,799231,332148,467083,-309450
2018-02-11,56.7475,57.73,55.8,1.9299999999999997,1.240000000000002,57.5975,58.55,56.48,2.0700000000000003,1.5500000000000043,56.53,57.32,55.7,1.6199999999999974,1.3599999999999994,57.095,57.6,56.17,1.4299999999999997,1.4299999999999997,332308,586460,201409,385051,-89552
2018-02-18,57.934,58.73,57.15,1.5799999999999983,1.3200000000000003,58.494,59.04,57.94,1.1000000000000014,1.0500000000000043,57.408,58.13,56.34,1.7899999999999991,1.1400000000000006,57.942,58.68,57.04,1.6400000000000006,1.5200000000000031,180059,241969,135013,106956,37587
2018-02-25,56.257999999999996,58.62,55.1,3.519999999999996,-3.4299999999999997,57.0,58.92,56.04,2.8800000000000026,-2.5700000000000003,55.484,56.91,54.85,2.059999999999995,-1.8599999999999994,55.894,56.95,55.32,1.6300000000000026,-1.0700000000000003,331019,425791,242331,183460,-118857
2018-03-04,56.962,58.46,55.61,2.8500000000000014,2.490000000000002,57.752,59.24,56.2,3.039999999999999,3.039999999999999,56.788,58.1,55.51,2.5900000000000034,2.5900000000000034,57.538000000000004,59.14,55.97,3.1700000000000017,3.1700000000000017,287038,460969,205373,255596,-214682
2018-03-11,58.653999999999996,59.48,57.79,1.6899999999999977,-1.4299999999999997,59.019999999999996,59.86,58.3,1.5600000000000023,-1.2700000000000031,57.92,58.65,57.36,1.2899999999999991,-1.2899999999999991,58.39,59.24,57.9,1.3400000000000034,-1.0200000000000031,263010,463044,186927,276117,-78281
2018-03-18,57.882,58.7,57.17,1.5300000000000011,-1.0799999999999983,58.476,59.16,57.87,1.2899999999999991,-1.2899999999999991,57.24,58.15,56.19,1.9600000000000009,-1.6000000000000014,57.592,58.7,56.2,2.5,-1.1900000000000048,194727,315861,98300,217561,88063
