Date,AUTO_Open_average,AUTO_Open_max,AUTO_Open_min,AUTO_Open_volatility,AUTO_Open_change,AUTO_High_average,AUTO_High_max,AUTO_High_min,AUTO_High_volatility,AUTO_High_change,AUTO_Low_average,AUTO_Low_max,AUTO_Low_min,AUTO_Low_volatility,AUTO_Low_change,AUTO_Close_average,AUTO_Close_max,AUTO_Close_min,AUTO_Close_volatility,AUTO_Close_change,AUTO_Volume_average,AUTO_Volume_max,AUTO_Volume_min,AUTO_Volume_volatility,AUTO_Volume_change
2018-01-14,9.084,9.5,8.5,1.0,-1.0,9.148,9.5,8.7,0.8000000000000007,-0.8000000000000007,8.7482,9.1,8.311,0.7889999999999997,-0.7590000000000003,8.91,9.28,8.55,0.7299999999999986,-0.5800000000000001,113058,195624,53832,141792,60507
2018-01-21,8.51,8.94,8.3,0.6399999999999988,-0.6399999999999988,8.5614,8.94,8.38,0.5599999999999987,-0.5599999999999987,8.224,8.4,8.13,0.2699999999999996,-0.25,8.36,8.47,8.29,0.1800000000000015,-0.16999999999999993,155634,329330,37634,291696,-132359
2018-01-28,8.193999999999999,8.4,7.83,0.5700000000000003,-0.4599999999999991,8.224,8.43,7.83,0.5999999999999996,-0.5399999999999991,7.97,8.21,7.55,0.660000000000001,-0.660000000000001,8.056,8.29,7.61,0.6799999999999988,-0.6799999999999988,87267,144144,43467,100677,63709
2018-02-04,7.7219999999999995,8.12,7.5,0.6199999999999992,0.1299999999999999,7.836,8.12,7.72,0.39999999999999947,0.0,7.452,7.52,7.39,0.1299999999999999,-0.11000000000000032,7.648000000000001,7.73,7.54,0.1900000000000004,0.020000000000000462,64171,94349,36088,58261,-16763
2018-02-11,7.5825,7.73,7.48,0.25,-0.17000000000000082,7.7175,7.74,7.7,0.040000000000000036,0.009999999999999787,7.4,7.45,7.32,0.1299999999999999,0.1299999999999999,7.505,7.57,7.41,0.16000000000000014,0.16000000000000014,40858,73374,20240,53134,-48007
2018-02-18,7.36,7.53,7.2,0.33000000000000007,-0.25,7.5188,7.745,7.29,0.45500000000000007,-0.45500000000000007,7.222,7.45,7.15,0.2999999999999998,-0.29000000000000004,7.284,7.48,7.2,0.28000000000000025,-0.2600000000000007,50462,80848,27869,52979,45996
2018-02-25,7.038,7.26,6.79,0.46999999999999975,-0.46999999999999975,7.1642,7.29,7.0,0.29000000000000004,-0.10400000000000009,6.8839999999999995,7.06,6.76,0.2999999999999998,-0.2699999999999996,6.974,7.1,6.8,0.2999999999999998,-0.11999999999999922,60732,84241,39652,44589,44589
2018-03-04,5.834,7.06,4.0,3.0599999999999996,-3.0300000000000002,6.006,7.39,4.11,3.2799999999999994,-2.96,5.59,6.93,3.8,3.13,-2.95,5.736,7.05,3.96,3.09,-2.9499999999999997,313683,874517,53959,820558,352597
2018-03-11,3.664,3.97,3.39,0.5800000000000001,-0.3900000000000001,3.7294,3.97,3.59,0.38000000000000034,-0.38000000000000034,3.436,3.71,3.22,0.48999999999999977,-0.48999999999999977,3.512,3.74,3.3,0.4400000000000004,-0.4400000000000004,237494,353063,146282,206781,97465
2018-03-18,3.298,3.36,3.25,0.10999999999999988,-0.040000000000000036,3.388,3.5,3.28,0.2200000000000002,-0.15000000000000036,3.199,3.33,3.045,0.28500000000000014,-0.15500000000000025,3.266,3.36,3.1,0.2599999999999998,-0.2599999999999998,122355,171846,85414,86432,-16021
2018-03-25,3.0225,3.09,2.95,0.13999999999999968,-0.08999999999999986,3.1012500000000003,3.14,3.05,0.0900000000000003,-0.0900000000000003,2.91625,2.96,2.875,0.08499999999999996,0.06000000000000005,2.985,3.03,2.94,0.08999999999999986,0.08999999999999986,157945,253487,97622,155865,-39098
2018-04-01,3.028,3.07,2.95,0.11999999999999966,-0.029999999999999805,3.0924,3.1,3.08,0.020000000000000018,0.0050000000000003375,2.9484000000000004,3.0060000000000002,2.9160000000000004,0.08999999999999986,-0.03399999999999981,3.016,3.08,2.98,0.10000000000000009,0.029999999999999805,84301,251873,19249,232624,-198449
2018-04-08,3.264,3.55,3.07,0.48,0.48,3.456,3.75,3.23,0.52,0.4900000000000002,3.2154,3.55,3.02,0.5299999999999998,0.5299999999999998,3.364,3.68,3.19,0.4900000000000002,0.4900000000000002,113151,234197,55319,178878,103763
2018-04-15,3.768,3.84,3.71,0.1299999999999999,0.03000000000000025,3.8304,3.87,3.8,0.07000000000000028,-0.06200000000000028,3.704,3.73,3.66,0.06999999999999984,0.04999999999999982,3.7520000000000002,3.81,3.72,0.08999999999999986,-0.029999999999999805,70239,160297,41451,118846,-116097
2018-04-22,3.678,3.78,3.58,0.19999999999999973,-0.13999999999999968,3.7439999999999998,3.79,3.69,0.10000000000000009,-0.10000000000000009,3.632,3.66,3.58,0.08000000000000007,-0.020000000000000018,3.668,3.7,3.65,0.050000000000000266,-0.050000000000000266,44611,72821,25360,47461,-47461
2018-04-29,3.75,3.79,3.63,0.16000000000000014,0.16000000000000014,3.835,3.89,3.81,0.08000000000000007,-0.009999999999999787,3.718,3.75,3.61,0.14000000000000012,0.14000000000000012,3.77,3.79,3.75,0.040000000000000036,0.009999999999999787,40318,81786,12082,69704,-29860
2018-05-06,3.59,3.78,3.06,0.7199999999999998,-0.69,3.612,3.81,3.1,0.71,-0.71,3.46,3.73,3.03,0.7000000000000002,-0.7000000000000002,3.496,3.76,3.07,0.69,-0.69,98742,327235,20036,307199,56361
2018-05-13,3.428,3.77,3.07,0.7000000000000002,0.7000000000000002,3.6068,3.799,3.28,0.5190000000000001,0.5190000000000001,3.3602000000000003,3.64,3.07,0.5700000000000003,0.5700000000000003,3.554,3.77,3.28,0.4900000000000002,0.4900000000000002,69531,88354,38057,50297,10718
2018-05-20,3.6925,3.75,3.66,0.08999999999999986,-0.06000000000000005,3.765,3.79,3.72,0.06999999999999984,-0.010000000000000231,3.6225,3.68,3.57,0.11000000000000032,0.11000000000000032,3.7,3.76,3.67,0.08999999999999986,0.07999999999999963,51340,102969,15384,87585,-87585
2018-05-27,3.688,3.77,3.63,0.14000000000000012,-0.1200000000000001,3.736,3.77,3.68,0.08999999999999986,-0.040000000000000036,3.6044,3.63,3.55,0.08000000000000007,-0.08000000000000007,3.632,3.7,3.55,0.15000000000000036,-0.08000000000000007,56929,109444,21128,88316,41178
2018-06-03,3.714,3.94,3.54,0.3999999999999999,0.3999999999999999,3.9042,4.15,3.7,0.4500000000000002,0.4399999999999995,3.669,3.83,3.485,0.3450000000000002,0.3450000000000002,3.846,4.1,3.66,0.4399999999999995,0.4399999999999995,62947,105932,19631,86301,-14124
2018-06-10,4.3546,4.52,4.13,0.3899999999999997,0.3700000000000001,4.54,4.73,4.34,0.39000000000000057,-0.17000000000000082,4.2219999999999995,4.38,4.01,0.3700000000000001,0.2400000000000002,4.428,4.55,4.29,0.2599999999999998,0.2599999999999998,86824,247991,31797,216194,-198757
2018-06-17,4.352,4.56,4.12,0.4399999999999995,-0.4399999999999995,4.422000000000001,4.74,4.23,0.5099999999999998,-0.5099999999999998,4.1758,4.3,4.0089999999999995,0.29100000000000037,-0.29100000000000037,4.248,4.34,4.12,0.21999999999999975,-0.20000000000000018,35449,99024,10178,88846,11128
