Date,CSOP FTSE China A50 US_etf_Open_average,CSOP FTSE China A50 US_etf_Open_max,CSOP FTSE China A50 US_etf_Open_min,CSOP FTSE China A50 US_etf_Open_volatility,CSOP FTSE China A50 US_etf_Open_change,CSOP FTSE China A50 US_etf_High_average,CSOP FTSE China A50 US_etf_High_max,CSOP FTSE China A50 US_etf_High_min,CSOP FTSE China A50 US_etf_High_volatility,CSOP FTSE China A50 US_etf_High_change,CSOP FTSE China A50 US_etf_Low_average,CSOP FTSE China A50 US_etf_Low_max,CSOP FTSE China A50 US_etf_Low_min,CSOP FTSE China A50 US_etf_Low_volatility,CSOP FTSE China A50 US_etf_Low_change,CSOP FTSE China A50 US_etf_Close_average,CSOP FTSE China A50 US_etf_Close_max,CSOP FTSE China A50 US_etf_Close_min,CSOP FTSE China A50 US_etf_Close_volatility,CSOP FTSE China A50 US_etf_Close_change
2018-04-15,17.0,17.0,17.0,0.0,0.0,17.07,17.07,17.07,0.0,0.0,16.83,16.83,16.83,0.0,0.0,16.88,16.88,16.88,0.0,0.0
2018-04-22,16.78,16.78,16.78,0.0,0.0,16.84,16.84,16.84,0.0,0.0,16.76,16.76,16.76,0.0,0.0,16.84,16.84,16.84,0.0,0.0
2018-04-29,16.55,16.55,16.55,0.0,0.0,16.77,16.77,16.77,0.0,0.0,16.54,16.54,16.54,0.0,0.0,16.77,16.77,16.77,0.0,0.0
2018-05-06,17.4,17.4,17.4,0.0,0.0,17.44,17.44,17.44,0.0,0.0,17.39,17.39,17.39,0.0,0.0,17.4,17.4,17.4,0.0,0.0
2018-05-13,17.28,17.28,17.28,0.0,0.0,17.29,17.29,17.29,0.0,0.0,17.28,17.28,17.28,0.0,0.0,17.29,17.29,17.29,0.0,0.0
2018-05-20,16.79,16.79,16.79,0.0,0.0,16.79,16.79,16.79,0.0,0.0,16.7,16.7,16.7,0.0,0.0,16.75,16.75,16.75,0.0,0.0
2018-05-27,16.86,16.86,16.86,0.0,0.0,16.87,16.87,16.87,0.0,0.0,16.77,16.77,16.77,0.0,0.0,16.83,16.83,16.83,0.0,0.0
2018-06-03,16.97,16.97,16.97,0.0,0.0,16.97,16.97,16.97,0.0,0.0,16.85,16.85,16.85,0.0,0.0,16.96,16.96,16.96,0.0,0.0
2018-06-10,16.85,16.85,16.85,0.0,0.0,16.91,16.91,16.91,0.0,0.0,16.82,16.82,16.82,0.0,0.0,16.91,16.91,16.91,0.0,0.0
2018-06-17,16.21,16.21,16.21,0.0,0.0,16.21,16.21,16.21,0.0,0.0,16.18,16.18,16.18,0.0,0.0,16.21,16.21,16.21,0.0,0.0
2018-06-24,15.31,15.31,15.31,0.0,0.0,15.32,15.32,15.32,0.0,0.0,15.25,15.25,15.25,0.0,0.0,15.26,15.26,15.26,0.0,0.0
2018-07-01,14.71,14.71,14.71,0.0,0.0,14.76,14.76,14.76,0.0,0.0,14.65,14.65,14.65,0.0,0.0,14.75,14.75,14.75,0.0,0.0
2018-07-08,15.19,15.19,15.19,0.0,0.0,15.2,15.2,15.2,0.0,0.0,15.13,15.13,15.13,0.0,0.0,15.15,15.15,15.15,0.0,0.0
2018-07-15,15.08,15.08,15.08,0.0,0.0,15.08,15.08,15.08,0.0,0.0,15.07,15.07,15.07,0.0,0.0,15.07,15.07,15.07,0.0,0.0
2018-07-22,15.19,15.19,15.19,0.0,0.0,15.21,15.21,15.21,0.0,0.0,15.1,15.1,15.1,0.0,0.0,15.17,15.17,15.17,0.0,0.0
2018-07-29,14.41,14.41,14.41,0.0,0.0,14.43,14.43,14.43,0.0,0.0,14.4,14.4,14.4,0.0,0.0,14.43,14.43,14.43,0.0,0.0
2018-08-05,14.76,14.76,14.76,0.0,0.0,14.76,14.76,14.76,0.0,0.0,14.63,14.63,14.63,0.0,0.0,14.72,14.72,14.72,0.0,0.0
2018-08-12,14.05,14.05,14.05,0.0,0.0,14.38,14.38,14.38,0.0,0.0,14.05,14.05,14.05,0.0,0.0,14.36,14.36,14.36,0.0,0.0
2018-08-19,14.62,14.62,14.62,0.0,0.0,14.87,14.87,14.87,0.0,0.0,14.62,14.62,14.62,0.0,0.0,14.87,14.87,14.87,0.0,0.0
2018-08-26,14.52,14.52,14.52,0.0,0.0,14.73,14.73,14.73,0.0,0.0,14.52,14.52,14.52,0.0,0.0,14.7,14.7,14.7,0.0,0.0
2018-09-02,14.42,14.42,14.42,0.0,0.0,14.51,14.51,14.51,0.0,0.0,14.23,14.23,14.23,0.0,0.0,14.23,14.23,14.23,0.0,0.0
2018-09-09,14.39,14.39,14.39,0.0,0.0,14.39,14.39,14.39,0.0,0.0,14.25,14.25,14.25,0.0,0.0,14.25,14.25,14.25,0.0,0.0
2018-09-16,15.2,15.2,15.2,0.0,0.0,15.31,15.31,15.31,0.0,0.0,15.2,15.2,15.2,0.0,0.0,15.29,15.29,15.29,0.0,0.0
2018-09-23,15.35,15.35,15.35,0.0,0.0,15.35,15.35,15.35,0.0,0.0,15.35,15.35,15.35,0.0,0.0,15.35,15.35,15.35,0.0,0.0
2018-09-30,14.61,14.61,14.61,0.0,0.0,14.85,14.85,14.85,0.0,0.0,14.61,14.61,14.61,0.0,0.0,14.77,14.77,14.77,0.0,0.0
2018-10-07,14.46,14.46,14.46,0.0,0.0,14.46,14.46,14.46,0.0,0.0,14.25,14.25,14.25,0.0,0.0,14.37,14.37,14.37,0.0,0.0
2018-10-14,14.39,14.39,14.39,0.0,0.0,14.39,14.39,14.39,0.0,0.0,14.29,14.29,14.29,0.0,0.0,14.33,14.33,14.33,0.0,0.0
2018-10-21,14.47,14.47,14.47,0.0,0.0,14.58,14.58,14.58,0.0,0.0,14.36,14.36,14.36,0.0,0.0,14.55,14.55,14.55,0.0,0.0
2018-10-28,15.07,15.07,15.07,0.0,0.0,15.07,15.07,15.07,0.0,0.0,14.76,14.76,14.76,0.0,0.0,14.88,14.88,14.88,0.0,0.0
2018-11-04,14.03,14.03,14.03,0.0,0.0,14.05,14.05,14.05,0.0,0.0,13.95,13.95,13.95,0.0,0.0,14.05,14.05,14.05,0.0,0.0
2018-11-11,14.47,14.47,14.47,0.0,0.0,14.65,14.65,14.65,0.0,0.0,14.4,14.4,14.4,0.0,0.0,14.59,14.59,14.59,0.0,0.0
2018-11-18,14.0,14.0,14.0,0.0,0.0,14.11,14.11,14.11,0.0,0.0,13.99,13.99,13.99,0.0,0.0,14.08,14.08,14.08,0.0,0.0
2018-11-25,14.07,14.07,14.07,0.0,0.0,14.19,14.19,14.19,0.0,0.0,14.07,14.07,14.07,0.0,0.0,14.19,14.19,14.19,0.0,0.0
2018-12-02,14.28,14.28,14.28,0.0,0.0,14.39,14.39,14.39,0.0,0.0,14.06,14.06,14.06,0.0,0.0,14.06,14.06,14.06,0.0,0.0
2018-12-09,13.99,13.99,13.99,0.0,0.0,14.01,14.01,14.01,0.0,0.0,13.95,13.95,13.95,0.0,0.0,13.97,13.97,13.97,0.0,0.0
2018-12-16,13.21,13.21,13.21,0.0,0.0,13.21,13.21,13.21,0.0,0.0,13.08,13.08,13.08,0.0,0.0,13.1,13.1,13.1,0.0,0.0
2018-12-23,13.04,13.04,13.04,0.0,0.0,13.21,13.21,13.21,0.0,0.0,13.04,13.04,13.04,0.0,0.0,13.12,13.12,13.12,0.0,0.0
2018-12-30,13.54,13.54,13.54,0.0,0.0,13.54,13.54,13.54,0.0,0.0,13.3,13.3,13.3,0.0,0.0,13.48,13.48,13.48,0.0,0.0
2019-01-06,13.66,13.66,13.66,0.0,0.0,13.8,13.8,13.8,0.0,0.0,13.66,13.66,13.66,0.0,0.0,13.8,13.8,13.8,0.0,0.0
2019-01-13,14.19,14.19,14.19,0.0,0.0,14.26,14.26,14.26,0.0,0.0,14.19,14.19,14.19,0.0,0.0,14.22,14.22,14.22,0.0,0.0
2019-01-20,14.5,14.5,14.5,0.0,0.0,14.52,14.52,14.52,0.0,0.0,14.49,14.49,14.49,0.0,0.0,14.5,14.5,14.5,0.0,0.0
2019-01-27,14.82,14.82,14.82,0.0,0.0,14.83,14.83,14.83,0.0,0.0,14.82,14.82,14.82,0.0,0.0,14.83,14.83,14.83,0.0,0.0
2019-02-03,14.56,14.56,14.56,0.0,0.0,14.63,14.63,14.63,0.0,0.0,14.56,14.56,14.56,0.0,0.0,14.63,14.63,14.63,0.0,0.0
2019-02-10,14.86,14.86,14.86,0.0,0.0,14.98,14.98,14.98,0.0,0.0,14.86,14.86,14.86,0.0,0.0,14.95,14.95,14.95,0.0,0.0
2019-02-17,15.5,15.5,15.5,0.0,0.0,15.59,15.59,15.59,0.0,0.0,15.5,15.5,15.5,0.0,0.0,15.56,15.56,15.56,0.0,0.0
2019-02-24,16.57,16.57,16.57,0.0,0.0,16.74,16.74,16.74,0.0,0.0,16.57,16.57,16.57,0.0,0.0,16.73,16.73,16.73,0.0,0.0
2019-03-03,15.64,15.64,15.64,0.0,0.0,15.75,15.75,15.75,0.0,0.0,15.54,15.54,15.54,0.0,0.0,15.65,15.65,15.65,0.0,0.0
2019-03-10,16.36,16.36,16.36,0.0,0.0,16.4,16.4,16.4,0.0,0.0,16.35,16.35,16.35,0.0,0.0,16.36,16.36,16.36,0.0,0.0
2019-03-17,16.48,16.48,16.48,0.0,0.0,16.48,16.48,16.48,0.0,0.0,16.25,16.25,16.25,0.0,0.0,16.3,16.3,16.3,0.0,0.0
2019-03-24,16.89,16.89,16.89,0.0,0.0,16.91,16.91,16.91,0.0,0.0,16.78,16.78,16.78,0.0,0.0,16.79,16.79,16.79,0.0,0.0
2019-03-31,17.63,17.63,17.63,0.0,0.0,17.82,17.82,17.82,0.0,0.0,17.63,17.63,17.63,0.0,0.0,17.8,17.8,17.8,0.0,0.0
2019-04-07,17.82,17.82,17.82,0.0,0.0,17.82,17.82,17.82,0.0,0.0,17.58,17.58,17.58,0.0,0.0,17.75,17.75,17.75,0.0,0.0
2019-04-14,17.92,17.92,17.92,0.0,0.0,18.08,18.08,18.08,0.0,0.0,17.92,17.92,17.92,0.0,0.0,18.04,18.04,18.04,0.0,0.0
2019-04-21,17.24,17.24,17.24,0.0,0.0,17.51,17.51,17.51,0.0,0.0,17.24,17.24,17.24,0.0,0.0,17.51,17.51,17.51,0.0,0.0
2019-04-28,17.69,17.69,17.69,0.0,0.0,17.82,17.82,17.82,0.0,0.0,17.69,17.69,17.69,0.0,0.0,17.8,17.8,17.8,0.0,0.0
2019-05-05,16.27,16.27,16.27,0.0,0.0,16.41,16.41,16.41,0.0,0.0,16.08,16.08,16.08,0.0,0.0,16.41,16.41,16.41,0.0,0.0
2019-05-12,16.06,16.06,16.06,0.0,0.0,16.18,16.18,16.18,0.0,0.0,16.03,16.03,16.03,0.0,0.0,16.03,16.03,16.03,0.0,0.0
2019-05-19,15.91,15.91,15.91,0.0,0.0,15.93,15.93,15.93,0.0,0.0,15.86,15.86,15.86,0.0,0.0,15.86,15.86,15.86,0.0,0.0
2019-05-26,16.02,16.02,16.02,0.0,0.0,16.06,16.06,16.06,0.0,0.0,16.01,16.01,16.01,0.0,0.0,16.03,16.03,16.03,0.0,0.0
2019-06-02,16.15,16.15,16.15,0.0,0.0,16.23,16.23,16.23,0.0,0.0,16.15,16.15,16.15,0.0,0.0,16.16,16.16,16.16,0.0,0.0
2019-06-09,16.31,16.31,16.31,0.0,0.0,16.34,16.34,16.34,0.0,0.0,16.3,16.3,16.3,0.0,0.0,16.34,16.34,16.34,0.0,0.0
2019-06-16,17.28,17.28,17.28,0.0,0.0,17.46,17.46,17.46,0.0,0.0,17.28,17.28,17.28,0.0,0.0,17.34,17.34,17.34,0.0,0.0
2019-06-23,17.43,17.43,17.43,0.0,0.0,17.44,17.44,17.44,0.0,0.0,17.4,17.4,17.4,0.0,0.0,17.43,17.43,17.43,0.0,0.0
2019-06-30,17.73,17.73,17.73,0.0,0.0,17.73,17.73,17.73,0.0,0.0,17.6,17.6,17.6,0.0,0.0,17.61,17.61,17.61,0.0,0.0
2019-07-07,17.37,17.37,17.37,0.0,0.0,17.43,17.43,17.43,0.0,0.0,17.37,17.37,17.37,0.0,0.0,17.43,17.43,17.43,0.0,0.0
2019-07-14,17.43,17.43,17.43,0.0,0.0,17.46,17.46,17.46,0.0,0.0,17.37,17.37,17.37,0.0,0.0,17.39,17.39,17.39,0.0,0.0
2019-07-21,17.7,17.7,17.7,0.0,0.0,17.76,17.76,17.76,0.0,0.0,17.68,17.68,17.68,0.0,0.0,17.75,17.75,17.75,0.0,0.0
2019-07-28,16.91,16.91,16.91,0.0,0.0,16.91,16.91,16.91,0.0,0.0,16.58,16.58,16.58,0.0,0.0,16.64,16.64,16.64,0.0,0.0
2019-08-04,16.36,16.36,16.36,0.0,0.0,16.36,16.36,16.36,0.0,0.0,16.15,16.15,16.15,0.0,0.0,16.24,16.24,16.24,0.0,0.0
2019-08-11,16.63,16.63,16.63,0.0,0.0,16.68,16.68,16.68,0.0,0.0,16.63,16.63,16.63,0.0,0.0,16.65,16.65,16.65,0.0,0.0
2019-08-18,16.84,16.84,16.84,0.0,0.0,16.93,16.93,16.93,0.0,0.0,16.58,16.58,16.58,0.0,0.0,16.58,16.58,16.58,0.0,0.0
2019-08-25,16.84,16.84,16.84,0.0,0.0,16.84,16.84,16.84,0.0,0.0,16.61,16.61,16.61,0.0,0.0,16.67,16.67,16.67,0.0,0.0
2019-09-01,17.36,17.36,17.36,0.0,0.0,17.43,17.43,17.43,0.0,0.0,17.36,17.36,17.36,0.0,0.0,17.38,17.38,17.38,0.0,0.0
2019-09-08,17.57,17.57,17.57,0.0,0.0,17.61,17.61,17.61,0.0,0.0,17.54,17.54,17.54,0.0,0.0,17.6,17.6,17.6,0.0,0.0
2019-09-15,17.23,17.23,17.23,0.0,0.0,17.23,17.23,17.23,0.0,0.0,16.96,16.96,16.96,0.0,0.0,16.98,16.98,16.98,0.0,0.0
2019-09-22,17.03,17.03,17.03,0.0,0.0,17.03,17.03,17.03,0.0,0.0,16.69,16.69,16.69,0.0,0.0,16.75,16.75,16.75,0.0,0.0
2019-09-29,16.61,16.61,16.61,0.0,0.0,16.77,16.77,16.77,0.0,0.0,16.61,16.61,16.61,0.0,0.0,16.77,16.77,16.77,0.0,0.0
2019-10-06,17.48,17.48,17.48,0.0,0.0,17.58,17.58,17.58,0.0,0.0,17.43,17.43,17.43,0.0,0.0,17.44,17.44,17.44,0.0,0.0
2019-10-13,17.39,17.39,17.39,0.0,0.0,17.39,17.39,17.39,0.0,0.0,17.31,17.31,17.31,0.0,0.0,17.31,17.31,17.31,0.0,0.0
2019-10-20,17.36,17.36,17.36,0.0,0.0,17.5,17.5,17.5,0.0,0.0,17.36,17.36,17.36,0.0,0.0,17.48,17.48,17.48,0.0,0.0
2019-10-27,17.66,17.66,17.66,0.0,0.0,17.76,17.76,17.76,0.0,0.0,17.66,17.66,17.66,0.0,0.0,17.74,17.74,17.74,0.0,0.0
2019-11-03,18.09,18.09,18.09,0.0,0.0,18.09,18.09,18.09,0.0,0.0,17.98,17.98,17.98,0.0,0.0,18.04,18.04,18.04,0.0,0.0
2019-11-10,17.51,17.51,17.51,0.0,0.0,17.58,17.58,17.58,0.0,0.0,17.5,17.5,17.5,0.0,0.0,17.55,17.55,17.55,0.0,0.0
2019-11-17,17.28,17.28,17.28,0.0,0.0,17.28,17.28,17.28,0.0,0.0,17.13,17.13,17.13,0.0,0.0,17.19,17.19,17.19,0.0,0.0
2019-11-24,17.15,17.15,17.15,0.0,0.0,17.15,17.15,17.15,0.0,0.0,17.03,17.03,17.03,0.0,0.0,17.14,17.14,17.14,0.0,0.0
2019-12-01,17.47,17.47,17.47,0.0,0.0,17.47,17.47,17.47,0.0,0.0,17.39,17.39,17.39,0.0,0.0,17.4,17.4,17.4,0.0,0.0
2019-12-08,17.2,17.2,17.2,0.0,0.0,17.2,17.2,17.2,0.0,0.0,16.89,16.89,16.89,0.0,0.0,16.94,16.94,16.94,0.0,0.0
2019-12-15,17.09,17.09,17.09,0.0,0.0,17.2,17.2,17.2,0.0,0.0,17.09,17.09,17.09,0.0,0.0,17.2,17.2,17.2,0.0,0.0
2019-12-22,17.14,17.14,17.14,0.0,0.0,17.16,17.16,17.16,0.0,0.0,17.13,17.13,17.13,0.0,0.0,17.13,17.13,17.13,0.0,0.0
2019-12-29,17.54,17.54,17.54,0.0,0.0,17.54,17.54,17.54,0.0,0.0,17.51,17.51,17.51,0.0,0.0,17.51,17.51,17.51,0.0,0.0
