Date,PDFS_Open_average,PDFS_Open_max,PDFS_Open_min,PDFS_Open_volatility,PDFS_Open_change,PDFS_High_average,PDFS_High_max,PDFS_High_min,PDFS_High_volatility,PDFS_High_change,PDFS_Low_average,PDFS_Low_max,PDFS_Low_min,PDFS_Low_volatility,PDFS_Low_change,PDFS_Close_average,PDFS_Close_max,PDFS_Close_min,PDFS_Close_volatility,PDFS_Close_change,PDFS_Volume_average,PDFS_Volume_max,PDFS_Volume_min,PDFS_Volume_volatility,PDFS_Volume_change
2018-01-14,15.474,15.77,14.96,0.8099999999999987,-0.8099999999999987,15.572000000000001,15.99,14.99,1.0,-1.0,15.158,15.51,14.61,0.9000000000000004,-0.9000000000000004,15.222,15.58,14.67,0.9100000000000001,-0.9100000000000001,181195,293089,112675,180414,180414
2018-01-21,14.658,14.75,14.45,0.3000000000000007,-0.23000000000000043,14.786,14.87,14.7,0.16999999999999993,0.0,14.362,14.48,14.13,0.34999999999999964,-0.34999999999999964,14.524000000000001,14.65,14.21,0.4399999999999995,-0.4399999999999995,316383,398384,220289,178095,-83281
2018-01-28,13.661999999999999,14.09,13.17,0.9199999999999999,-0.9199999999999999,13.767999999999999,14.2,13.29,0.9100000000000001,-0.9100000000000001,13.354,13.86,12.84,1.0199999999999996,-1.0199999999999996,13.464,13.94,12.85,1.0899999999999999,-1.0899999999999999,223572,367815,150727,217088,-49080
2018-02-04,12.886,13.1,12.66,0.4399999999999995,0.3200000000000003,13.096,13.17,12.95,0.22000000000000064,-0.03999999999999915,12.614,12.79,12.47,0.3199999999999985,0.129999999999999,12.916,13.13,12.59,0.5400000000000009,-0.16000000000000014,205672,277949,155035,122914,-59530
2018-02-11,12.92,13.25,12.68,0.5700000000000003,-0.14999999999999858,13.352500000000001,13.98,12.96,1.0199999999999996,0.28999999999999915,12.45,13.08,11.48,1.5999999999999996,-1.2199999999999989,12.795,13.61,11.66,1.9499999999999993,-1.129999999999999,463874,1065141,110129,955012,955012
2018-02-18,11.606,11.81,11.32,0.4900000000000002,0.25,11.882,12.12,11.69,0.4299999999999997,0.25,11.424,11.69,11.21,0.47999999999999865,0.47999999999999865,11.622,11.78,11.3,0.47999999999999865,0.4599999999999991,288066,483041,151955,331086,-260445
2018-02-25,11.4,11.78,11.18,0.5999999999999996,-0.27999999999999936,11.674000000000001,12.06,11.39,0.6699999999999999,0.25,11.202,11.4,11.07,0.33000000000000007,0.11000000000000121,11.418,11.83,11.14,0.6899999999999995,0.4800000000000004,363123,414683,312716,101967,21138
2018-03-04,12.172,12.5,11.87,0.6300000000000008,0.40000000000000036,12.496,12.7,12.18,0.5199999999999996,0.5199999999999996,12.094,12.27,11.84,0.4299999999999997,0.4299999999999997,12.314,12.55,12.07,0.4800000000000004,0.4800000000000004,163874,245290,121833,123457,115301
2018-03-11,12.362,12.55,12.05,0.5,-0.08000000000000007,12.544,12.64,12.47,0.16999999999999993,-0.16999999999999993,12.1,12.19,12.01,0.17999999999999972,-0.08000000000000007,12.31,12.5,12.05,0.4499999999999993,0.11999999999999922,216035,439861,117427,322434,7545
2018-03-18,12.176,12.36,11.87,0.4900000000000002,-0.4900000000000002,12.356,12.56,11.96,0.5999999999999996,-0.5099999999999998,11.902,12.18,11.56,0.6199999999999992,-0.4399999999999995,12.044,12.35,11.7,0.6500000000000004,-0.379999999999999,145676,172646,87079,85567,-15119
2018-03-25,11.64,11.82,11.49,0.33000000000000007,-0.16999999999999993,11.780000000000001,11.88,11.65,0.23000000000000043,-0.23000000000000043,11.3975,11.52,11.33,0.1899999999999995,-0.1899999999999995,11.5075,11.66,11.33,0.33000000000000007,-0.27999999999999936,125720,158886,99423,59463,9349
2018-04-01,11.342,11.45,11.22,0.22999999999999865,-0.1999999999999993,11.534,11.6,11.5,0.09999999999999964,0.019999999999999574,11.228,11.34,11.1,0.2400000000000002,-0.08999999999999986,11.332,11.46,11.17,0.2900000000000009,-0.20000000000000107,137075,150852,125143,25709,-8320
2018-04-08,11.598,11.78,11.38,0.3999999999999986,0.3699999999999992,11.714,11.78,11.63,0.14999999999999858,0.11999999999999922,11.482,11.61,11.38,0.22999999999999865,0.06999999999999851,11.632,11.73,11.52,0.21000000000000085,0.15000000000000036,95615,112244,73594,38650,-19100
2018-04-15,11.584,11.8,11.25,0.5500000000000007,-0.3000000000000007,11.746,12.05,11.46,0.5899999999999999,-0.5899999999999999,11.408,11.73,11.13,0.5999999999999996,-0.5999999999999996,11.492,11.8,11.18,0.620000000000001,-0.620000000000001,118003,136755,87108,49647,-49647
2018-04-22,11.145999999999999,11.28,11.0,0.27999999999999936,-0.15000000000000036,11.324,11.45,11.12,0.33000000000000007,0.03999999999999915,10.97,11.08,10.8,0.27999999999999936,0.02999999999999936,11.122,11.24,10.99,0.25,0.030000000000001137,131853,153694,111034,42660,42660
2018-04-29,11.634,12.09,11.1,0.9900000000000002,0.9900000000000002,12.038,12.39,11.55,0.8399999999999999,0.7799999999999994,11.612,12.07,11.1,0.9700000000000006,0.9700000000000006,11.872,12.23,11.49,0.7400000000000002,0.7400000000000002,98703,128762,80898,47864,-47198
