Date,LINUF_Open_average,LINUF_Open_max,LINUF_Open_min,LINUF_Open_volatility,LINUF_Open_change,LINUF_High_average,LINUF_High_max,LINUF_High_min,LINUF_High_volatility,LINUF_High_change,LINUF_Low_average,LINUF_Low_max,LINUF_Low_min,LINUF_Low_volatility,LINUF_Low_change,LINUF_Close_average,LINUF_Close_max,LINUF_Close_min,LINUF_Close_volatility,LINUF_Close_change,LINUF_Volume_average,LINUF_Volume_max,LINUF_Volume_min,LINUF_Volume_volatility,LINUF_Volume_change
2018-01-14,1.92,1.98,1.89,0.09000000000000008,0.030000000000000027,1.982,2.05,1.93,0.11999999999999988,-0.11999999999999988,1.844,1.88,1.81,0.06999999999999984,-0.020000000000000018,1.886,1.94,1.83,0.10999999999999988,-0.020000000000000018,201972,336058,119340,216718,-216718
2018-01-21,1.864,1.9,1.81,0.08999999999999986,0.08999999999999986,1.9256,2.0,1.88,0.1200000000000001,0.048000000000000265,1.8062,1.85,1.76,0.09000000000000008,0.040000000000000036,1.838,1.89,1.81,0.07999999999999985,-0.030000000000000027,265026,534915,104853,430062,-68941
2018-01-28,1.772,1.83,1.69,0.14000000000000012,-0.14000000000000012,1.7998,1.84,1.75,0.09000000000000008,-0.09000000000000008,1.706,1.78,1.65,0.13000000000000012,-0.13000000000000012,1.734,1.82,1.68,0.14000000000000012,-0.1200000000000001,136519,184129,118993,65136,-7276
2018-02-04,1.712,1.8,1.63,0.17000000000000015,-0.08000000000000007,1.784,1.85,1.73,0.1200000000000001,-0.1200000000000001,1.6612,1.705,1.62,0.08499999999999996,-0.07500000000000018,1.712,1.8,1.63,0.17000000000000015,-0.1200000000000001,135510,356229,44798,311431,-294203
2018-02-11,1.7650000000000001,1.87,1.7,0.17000000000000015,0.050000000000000044,1.8050000000000002,1.87,1.75,0.1200000000000001,-0.10000000000000009,1.665,1.7,1.63,0.07000000000000006,-0.07000000000000006,1.7275,1.85,1.66,0.19000000000000017,-0.14000000000000012,228943,444807,100665,344142,-344142
2018-02-18,1.692,1.75,1.67,0.08000000000000007,-0.010000000000000009,1.8352000000000002,2.16,1.7280000000000002,0.43199999999999994,0.07899999999999996,1.6574,1.675,1.64,0.03500000000000014,-0.010000000000000009,1.7198,1.78,1.68,0.10000000000000009,0.06499999999999995,1089591,4533192,39450,4493742,532264
2018-02-25,1.708,1.75,1.65,0.10000000000000009,-0.050000000000000044,1.7578,1.8,1.72,0.08000000000000007,0.020999999999999908,1.664,1.69,1.65,0.040000000000000036,0.040000000000000036,1.694,1.73,1.66,0.07000000000000006,0.030000000000000027,205539,356499,113155,243344,-179377
2018-03-04,1.71,1.73,1.68,0.050000000000000044,-0.040000000000000036,1.722,1.75,1.7,0.050000000000000044,-0.050000000000000044,1.6694,1.692,1.64,0.052000000000000046,-0.026999999999999913,1.692,1.72,1.67,0.050000000000000044,-0.040000000000000036,80780,103613,54428,49185,-18251
2018-03-11,1.78,2.0,1.68,0.32000000000000006,0.0,1.882,2.1,1.7,0.40000000000000013,-0.06000000000000005,1.676,1.7,1.67,0.030000000000000027,0.0,1.762,2.0,1.67,0.33000000000000007,0.020000000000000018,645475,1848764,111248,1737516,-174587
2018-03-18,1.62,1.67,1.57,0.09999999999999987,-0.07999999999999985,1.644,1.68,1.6,0.07999999999999985,-0.010000000000000009,1.544,1.6,1.52,0.08000000000000007,-0.050000000000000044,1.574,1.6,1.55,0.050000000000000044,-0.050000000000000044,124621,193315,89110,104205,-104205
2018-03-25,1.54,1.62,1.48,0.14000000000000012,-0.030000000000000027,1.5775000000000001,1.64,1.5,0.1399999999999999,-0.1399999999999999,1.4675,1.53,1.41,0.1200000000000001,-0.10000000000000009,1.525,1.58,1.45,0.13000000000000012,-0.08000000000000007,103237,202920,62622,140298,-6636
2018-04-01,1.514,1.55,1.47,0.08000000000000007,-0.06000000000000005,1.542,1.55,1.53,0.020000000000000018,0.0,1.47,1.48,1.46,0.020000000000000018,0.0,1.5284,1.55,1.5,0.050000000000000044,0.010000000000000009,64274,89575,14601,74974,-26600
2018-04-08,1.544,1.6,1.5,0.10000000000000009,0.07000000000000006,1.6082,1.64,1.58,0.05999999999999983,-0.039999999999999813,1.492,1.54,1.46,0.08000000000000007,-0.040000000000000036,1.5476,1.618,1.5,0.1180000000000001,-0.010000000000000009,148620,334616,39099,295517,-198000
2018-04-15,1.4732,1.5,1.42,0.08000000000000007,0.014000000000000012,1.512,1.55,1.49,0.06000000000000005,0.030000000000000027,1.4405999999999999,1.4709999999999999,1.412,0.05899999999999994,0.05899999999999994,1.482,1.53,1.42,0.1100000000000001,0.1100000000000001,77227,123787,34304,89483,-22974
2018-04-22,1.544,1.65,1.5,0.1499999999999999,0.1499999999999999,1.6298,1.6980000000000002,1.551,0.14700000000000024,0.04999999999999982,1.4982,1.531,1.46,0.07099999999999995,0.040999999999999925,1.5826,1.66,1.49,0.16999999999999993,0.030000000000000027,145969,194024,91815,102209,-20908
2018-04-29,1.189,1.56,0.52,1.04,-0.735,1.2838,1.57,0.82,0.7500000000000001,-0.7500000000000001,1.1021999999999998,1.4809999999999999,0.5,0.9809999999999999,-0.8099999999999999,1.183,1.52,0.695,0.8250000000000001,-0.8250000000000001,565767,1967093,42755,1924338,318781
2018-05-06,0.5722,0.72,0.3,0.42,-0.42,0.72,0.85,0.64,0.20999999999999996,0.09999999999999998,0.5028,0.59,0.3,0.29,-0.29,0.629,0.65,0.615,0.03500000000000003,0.030000000000000027,442593,681331,216433,464898,91879
2018-05-13,0.691,0.76,0.6,0.16000000000000003,0.06000000000000005,0.778,0.8,0.73,0.07000000000000006,-0.07000000000000006,0.638,0.66,0.6,0.06000000000000005,0.050000000000000044,0.7104,0.76,0.6509999999999999,0.1090000000000001,-0.07999999999999996,200959,341384,35061,306323,-306323
2018-05-20,0.61625,0.665,0.58,0.08500000000000008,-0.08500000000000008,0.633,0.69,0.58,0.10999999999999999,-0.10999999999999999,0.56525,0.62,0.511,0.10899999999999999,-0.10899999999999999,0.619,0.69,0.556,0.1339999999999999,-0.1339999999999999,22475,32812,10235,22577,-3177
2018-05-27,0.4412,0.515,0.355,0.16000000000000003,-0.16000000000000003,0.4628,0.52,0.37799999999999995,0.14200000000000007,-0.14200000000000007,0.3788,0.511,0.25,0.261,-0.261,0.395,0.52,0.251,0.269,-0.269,57479,97266,7501,89765,81375
2018-06-03,0.15,0.25,0.107,0.14300000000000002,-0.1,0.1916,0.26,0.145,0.11500000000000002,-0.01200000000000001,0.1276,0.145,0.107,0.03799999999999999,0.0,0.1676,0.24,0.113,0.127,0.05499999999999999,99111,240444,14023,226421,30366
2018-06-10,0.167,0.172,0.151,0.02099999999999999,0.019000000000000017,0.177,0.19,0.17,0.01999999999999999,0.01100000000000001,0.1666,0.172,0.151,0.02099999999999999,0.019000000000000017,0.1744,0.19,0.17,0.01999999999999999,0.0,6037,17812,1732,16080,12472
2018-06-17,0.1534,0.17,0.13,0.04000000000000001,-0.0020000000000000018,0.1598,0.17,0.14,0.03,-0.0020000000000000018,0.1346,0.151,0.122,0.028999999999999998,-0.015999999999999986,0.1446,0.168,0.132,0.036000000000000004,-0.033,7578,17564,2939,14625,-14325
2018-06-24,0.14200000000000002,0.17,0.12,0.05000000000000002,-0.018000000000000016,0.1615,0.17800000000000002,0.13,0.048000000000000015,0.010000000000000009,0.1225,0.13,0.12,0.010000000000000009,0.010000000000000009,0.14675,0.17800000000000002,0.12,0.058000000000000024,0.028000000000000025,20045,65396,1154,64242,-63168
2018-07-01,0.1225,0.13,0.12,0.010000000000000009,0.0,0.125,0.13,0.12,0.010000000000000009,0.0,0.1225,0.13,0.12,0.010000000000000009,0.0,0.125,0.13,0.12,0.010000000000000009,0.0,5799,11603,434,11169,10098
2018-07-08,0.119,0.13,0.105,0.02500000000000001,-0.02500000000000001,0.1286,0.162,0.111,0.051000000000000004,-0.019000000000000003,0.11599999999999999,0.13,0.105,0.02500000000000001,-0.02500000000000001,0.123,0.14,0.107,0.033000000000000015,-0.023000000000000007,22543,49539,1372,48167,17725
2018-07-15,0.0824,0.087,0.08,0.006999999999999992,-0.006999999999999992,0.0976,0.11599999999999999,0.085,0.030999999999999986,-0.015999999999999986,0.0824,0.087,0.08,0.006999999999999992,-0.006999999999999992,0.08940000000000001,0.1,0.08,0.020000000000000004,-0.015,9392,23262,614,22648,-19100
