Date,FORR_Open_average,FORR_Open_max,FORR_Open_min,FORR_Open_volatility,FORR_Open_change,FORR_High_average,FORR_High_max,FORR_High_min,FORR_High_volatility,FORR_High_change,FORR_Low_average,FORR_Low_max,FORR_Low_min,FORR_Low_volatility,FORR_Low_change,FORR_Close_average,FORR_Close_max,FORR_Close_min,FORR_Close_volatility,FORR_Close_change,FORR_Volume_average,FORR_Volume_max,FORR_Volume_min,FORR_Volume_volatility,FORR_Volume_change
2018-01-14,44.480000000000004,45.6,43.5,2.1000000000000014,2.0,45.32,46.35,44.35,2.0,1.5499999999999972,44.31,45.2,43.45,1.75,1.5,44.9,45.65,43.5,2.1499999999999986,2.1499999999999986,33116,42147,23104,19043,9960
2018-01-21,44.980000000000004,45.85,44.0,1.8500000000000014,-1.1000000000000014,45.36,45.85,44.7,1.1499999999999986,-0.8000000000000043,44.1,44.6,43.7,0.8999999999999986,-0.8999999999999986,44.57,45.25,44.0,1.25,-1.25,30579,37145,26630,10515,-1990
2018-01-28,44.23,45.1,43.65,1.4500000000000028,0.8999999999999986,44.926,45.35,44.5,0.8500000000000014,0.20000000000000284,43.35,44.3,42.05,2.25,-1.6000000000000014,43.93,45.15,42.15,3.0,-1.75,60216,94651,41051,53600,-11806
2018-02-04,41.12,41.7,39.7,2.0,-1.7999999999999972,41.8,42.85,40.5,2.3500000000000014,-2.3500000000000014,40.234,41.4,39.2,2.1999999999999957,-2.0700000000000003,40.96,42.4,39.55,2.8500000000000014,-2.4499999999999957,49225,69671,24361,45310,14116
2018-02-11,40.5625,41.4,39.7,1.6999999999999957,1.6999999999999957,41.275,42.15,40.55,1.6000000000000014,1.6000000000000014,40.2875,41.3,39.7,1.5999999999999943,1.5999999999999943,41.150000000000006,42.1,40.45,1.6499999999999986,1.6499999999999986,52572,75523,39529,35994,30956
2018-02-18,41.46,41.75,41.15,0.6000000000000014,0.0,41.989999999999995,42.3,41.8,0.5,0.25,40.08,41.15,36.95,4.199999999999996,0.20000000000000284,41.26,41.7,40.95,0.75,0.3499999999999943,53966,77622,35097,42525,32982
2018-02-25,40.65,41.15,40.0,1.1499999999999986,-0.5,41.24,41.75,40.85,0.8999999999999986,-0.3999999999999986,40.31,40.85,39.9,0.9500000000000028,-0.6000000000000014,40.74,41.25,40.25,1.0,0.3500000000000014,47794,53171,41961,11210,8723
2018-03-04,41.74,42.6,41.0,1.6000000000000014,1.6000000000000014,42.394,43.17,41.65,1.5200000000000031,1.5200000000000031,41.394,42.45,40.67,1.7800000000000011,1.7800000000000011,42.15,43.0,41.5,1.5,1.5,51966,95356,28988,66368,-5411
2018-03-11,42.98,43.15,42.75,0.3999999999999986,0.0,43.414,43.62,43.2,0.4199999999999946,0.05000000000000426,42.5,42.95,42.0,0.9500000000000028,0.5,43.04,43.35,42.7,0.6499999999999986,0.6499999999999986,101303,141565,67129,74436,4347
2018-03-18,42.96,43.45,42.05,1.4000000000000057,-1.4000000000000057,43.2,43.7,42.05,1.6500000000000057,-1.6500000000000057,42.41,43.25,41.15,2.1000000000000014,-2.0,42.65,43.35,41.55,1.8000000000000043,-1.2999999999999972,42153,51557,29700,21857,8543
2018-03-25,41.6625,42.3,41.4,0.8999999999999986,-0.8999999999999986,42.0,42.35,41.8,0.5500000000000043,-0.45000000000000284,40.9875,41.2,40.9,0.30000000000000426,-0.30000000000000426,41.275000000000006,41.45,41.1,0.3500000000000014,-0.25,55125,61540,44644,16896,-16896
2018-04-01,42.47,43.2,41.4,1.8000000000000043,1.8000000000000043,43.2,44.15,42.3,1.8500000000000014,1.8500000000000014,42.15,43.05,41.2,1.8499999999999943,1.8499999999999943,42.949999999999996,43.55,42.25,1.2999999999999972,1.2999999999999972,65245,91466,47109,44357,44357
2018-04-08,43.48,43.8,43.25,0.5499999999999972,-0.5499999999999972,43.92,44.2,43.35,0.8500000000000014,0.0,43.11,43.7,42.9,0.8000000000000043,-0.75,43.480000000000004,43.95,43.1,0.8500000000000014,0.05000000000000426,30369,42406,18852,23554,-14860
2018-04-15,44.730000000000004,45.2,44.05,1.1500000000000057,0.6500000000000057,45.24,45.45,44.75,0.7000000000000028,0.7000000000000028,44.262,44.7,43.98,0.720000000000006,0.5500000000000043,44.89,45.4,44.55,0.8500000000000014,0.15000000000000568,34222,57942,16092,41850,-14763
2018-04-22,44.14,45.65,41.1,4.549999999999997,-2.9499999999999957,44.97,46.2,42.5,3.700000000000003,-2.700000000000003,42.93,45.25,39.65,5.600000000000001,-4.100000000000001,43.44,45.85,39.8,6.050000000000004,-5.300000000000004,43380,73604,25253,48351,7724
2018-04-29,40.64,41.3,39.85,1.4499999999999957,1.4499999999999957,41.57,42.35,40.9,1.4500000000000028,1.4500000000000028,40.144,41.25,38.77,2.479999999999997,1.7999999999999972,41.15,41.9,40.75,1.1499999999999986,1.0499999999999972,47239,78753,27552,51201,-17777
2018-05-06,42.59,43.4,42.1,1.2999999999999972,-1.2999999999999972,42.906,44.08,42.3,1.7800000000000011,-1.7800000000000011,41.776,42.2,41.1,1.1000000000000014,-0.8999999999999986,42.13,42.5,41.3,1.2000000000000028,-1.2000000000000028,48977,77911,38843,39068,31859
2018-05-13,41.83,42.45,41.3,1.1500000000000057,0.8500000000000014,42.480000000000004,43.6,41.75,1.8500000000000014,0.75,41.71,42.1,41.3,0.8000000000000043,0.8000000000000043,41.91,42.3,41.5,0.7999999999999972,0.7999999999999972,39714,56099,24790,31309,-30720
2018-05-20,42.0375,42.35,41.75,0.6000000000000014,-0.25,42.5375,42.75,42.25,0.5,0.10000000000000142,41.825,42.0,41.7,0.29999999999999716,0.25,41.9875,42.15,41.75,0.3999999999999986,0.29999999999999716,26735,32783,18086,14697,-2700
2018-05-27,42.410000000000004,42.7,41.9,0.8000000000000043,0.8000000000000043,42.86,43.25,42.2,1.0499999999999972,0.9499999999999957,42.12,42.45,41.55,0.9000000000000057,0.9000000000000057,42.410000000000004,42.6,42.1,0.5,0.5,47503,82033,32520,49513,28862
2018-06-03,43.870000000000005,44.7,42.65,2.0500000000000043,1.7000000000000028,44.62,45.0,43.6,1.3999999999999986,1.1499999999999986,43.660000000000004,44.25,42.6,1.6499999999999986,1.1999999999999957,44.18,44.75,43.55,1.2000000000000028,0.5,44579,60517,33388,27129,23785
2018-06-10,43.24,43.9,42.6,1.2999999999999972,-1.2999999999999972,43.51,44.05,43.05,1.0,-1.0,42.73,43.35,42.3,1.0500000000000043,-1.0500000000000043,43.06,43.45,42.65,0.8000000000000043,-0.5,58808,115688,27404,88284,-21002
2018-06-17,43.04,43.35,42.7,0.6499999999999986,0.3999999999999986,43.5,43.65,43.35,0.29999999999999716,-0.20000000000000284,42.46,42.85,42.25,0.6000000000000014,0.05000000000000426,42.99,43.25,42.55,0.7000000000000028,-0.7000000000000028,40701,58502,27701,30801,-15369
2018-06-24,42.33,42.85,41.9,0.9500000000000028,-0.8000000000000043,42.694,43.0,42.27,0.7299999999999969,-0.04999999999999716,42.03,42.45,41.85,0.6000000000000014,-0.6000000000000014,42.37,42.9,41.95,0.9499999999999957,-0.04999999999999716,28532,40474,19303,21171,10164
2018-07-01,43.3875,43.9,42.9,1.0,1.0,43.725,44.05,43.1,0.9499999999999957,0.8999999999999986,42.965,43.46,42.35,1.1099999999999994,1.0,43.575,43.85,42.95,0.8999999999999986,0.7999999999999972,17663,22283,14216,8067,1124
2018-07-08,44.03,44.5,43.7,0.7999999999999972,-0.09999999999999432,44.449999999999996,44.9,43.7,1.1999999999999957,-0.8499999999999943,43.64,44.0,43.05,0.9500000000000028,-0.75,43.86,44.35,43.1,1.25,-1.1499999999999986,34517,50486,22197,28289,-14932
2018-07-15,42.940000000000005,43.2,42.5,0.7000000000000028,-0.14999999999999858,43.45,43.8,42.95,0.8499999999999943,0.25,42.59,43.0,42.0,1.0,-0.3500000000000014,43.02,43.35,42.45,0.8999999999999986,0.3500000000000014,33816,41289,24193,17096,-17096
2018-07-22,43.54,44.7,42.9,1.8000000000000043,1.1500000000000057,44.434,46.65,43.4,3.25,2.729999999999997,42.83,43.4,42.33,1.0700000000000003,-0.10000000000000142,44.14,46.3,42.95,3.3499999999999943,2.75,40406,78406,12398,66008,32913
2018-07-29,45.82,46.4,44.65,1.75,-1.3999999999999986,46.522,47.2,45.55,1.6500000000000057,-1.1000000000000014,45.312,46.15,44.26,1.8900000000000006,-1.2899999999999991,46.03,46.95,45.2,1.75,-0.75,49313,67980,41118,26862,-24994
2018-08-05,45.22,45.5,44.9,0.6000000000000014,-0.6000000000000014,45.47,45.8,45.05,0.75,-0.75,44.74,45.2,44.4,0.8000000000000043,-0.8000000000000043,45.160000000000004,45.5,44.9,0.6000000000000014,-0.5499999999999972,40118,58958,20389,38569,23576
2018-08-12,46.61,48.3,44.95,3.3499999999999943,3.3499999999999943,47.6,48.45,46.25,2.200000000000003,2.200000000000003,46.31,47.6,44.95,2.6499999999999986,2.6499999999999986,47.35,48.3,46.15,2.1499999999999986,1.8500000000000014,67512,109241,37729,71512,-52590
2018-08-19,48.9,49.5,48.3,1.2000000000000028,0.9500000000000028,49.54,50.0,49.05,0.9500000000000028,0.7999999999999972,48.019999999999996,48.9,45.65,3.25,0.6000000000000014,49.089999999999996,49.5,48.8,0.7000000000000028,0.30000000000000426,30975,40066,20668,19398,-12125
2018-08-26,49.1875,49.4,48.95,0.44999999999999574,0.10000000000000142,49.5675,49.7,49.5,0.20000000000000284,-0.020000000000003126,48.775,48.95,48.55,0.4000000000000057,0.15000000000000568,49.2875,49.6,48.9,0.7000000000000028,0.30000000000000426,16676,25652,12533,13119,13119
2018-09-02,48.55,49.05,48.0,1.0499999999999972,-1.0499999999999972,48.75,49.4,48.0,1.3999999999999986,-1.3999999999999986,47.89,48.55,47.4,1.1499999999999986,-1.1499999999999986,48.29,49.05,47.55,1.5,-1.5,28049,35935,19978,15957,-5138
2018-09-09,46.9,47.05,46.7,0.3499999999999943,-0.25,47.354,47.6,47.17,0.4299999999999997,0.20000000000000284,46.306,46.75,45.03,1.7199999999999989,-0.3999999999999986,46.9,47.05,46.45,0.5999999999999943,-0.5999999999999943,24704,39240,13314,25926,7898
2018-09-16,45.82,46.5,45.1,1.3999999999999986,-1.3999999999999986,46.176,46.7,45.65,1.0500000000000043,-1.0500000000000043,45.21,45.7,44.9,0.8000000000000043,-0.8000000000000043,45.660000000000004,45.95,45.25,0.7000000000000028,-0.30000000000000426,36457,88633,12563,76070,5117
2018-09-23,45.93,46.15,45.65,0.5,0.30000000000000426,46.61,47.0,46.13,0.8699999999999974,-0.5399999999999991,45.51,45.8,45.25,0.5499999999999972,-0.3999999999999986,45.912,46.15,45.51,0.6400000000000006,-0.6400000000000006,19465,33361,13634,19727,-984
2018-09-30,44.778,45.41,44.1,1.3099999999999952,-1.3099999999999952,45.11,45.8,44.48,1.3200000000000003,-1.3200000000000003,43.682,44.6,42.61,1.990000000000002,-0.8999999999999986,44.252,44.67,43.84,0.8299999999999983,-0.8299999999999983,19292,39813,8757,31056,-12115
2018-10-07,42.206,44.07,40.81,3.259999999999998,-2.6199999999999974,42.642,44.56,41.09,3.469999999999999,-3.3500000000000014,41.048,43.43,39.7,3.729999999999997,-3.729999999999997,41.622,44.15,40.62,3.530000000000001,-3.530000000000001,28243,43726,15408,28318,5173
2018-10-14,41.327999999999996,42.42,40.55,1.8700000000000045,-0.25,42.52,43.72,41.31,2.4099999999999966,-1.8299999999999983,40.42,41.52,39.4,2.1200000000000045,-0.5300000000000011,41.49,42.75,40.61,2.1400000000000006,-1.6300000000000026,33225,65146,21483,43663,7694
2018-10-21,38.9,40.62,36.87,3.75,-1.2199999999999989,40.218,41.56,39.19,2.3700000000000045,-1.5700000000000003,37.802,40.12,36.19,3.9299999999999997,-1.8599999999999994,38.876,40.44,37.49,2.9499999999999957,-1.7299999999999969,28731,36649,16016,20633,16139
2018-10-28,40.22,41.19,38.68,2.509999999999998,2.509999999999998,41.826,42.7,40.72,1.980000000000004,1.980000000000004,39.62,40.5,37.8,2.700000000000003,2.5500000000000043,40.574,41.18,39.79,1.3900000000000006,1.2899999999999991,30724,39948,21253,18695,1928
2018-11-04,42.356,43.06,41.07,1.990000000000002,1.9299999999999997,43.872,44.75,43.0,1.75,-1.75,41.412,42.07,41.0,1.0700000000000003,0.14999999999999858,42.6,43.08,41.47,1.6099999999999994,0.9600000000000009,40688,59242,31969,27273,24560
2018-11-11,42.36,42.98,41.35,1.6299999999999955,0.14999999999999858,44.158,45.5,43.33,2.1700000000000017,2.1300000000000026,41.476,42.42,40.57,1.8500000000000014,1.8500000000000014,43.104,45.07,41.82,3.25,2.8800000000000026,112288,327816,39405,288411,-20340
2018-11-18,43.96,44.95,43.5,1.4500000000000028,-1.4500000000000028,45.05,46.0,43.97,2.030000000000001,-0.28000000000000114,43.0075,43.5,42.63,0.8699999999999974,0.5799999999999983,44.135,45.69,43.34,2.3499999999999943,2.3499999999999943,37955,55725,10309,45416,23213
2018-11-25,46.684,47.89,45.39,2.5,1.6099999999999994,47.66,49.0,46.01,2.990000000000002,1.240000000000002,45.646,46.72,44.27,2.4499999999999957,1.7099999999999937,46.636,47.83,44.88,2.9499999999999957,1.4099999999999966,40659,97465,16006,81459,14674
2018-12-02,44.1525,46.26,42.26,4.0,-1.5899999999999963,44.945,46.26,43.97,2.289999999999999,-1.5899999999999963,42.645,43.46,40.75,2.710000000000001,0.509999999999998,43.815,44.66,42.95,1.7099999999999937,1.2099999999999937,51667,86930,28258,58672,-26942
