Date,JCOM_Open_average,JCOM_Open_max,JCOM_Open_min,JCOM_Open_volatility,JCOM_Open_change,JCOM_High_average,JCOM_High_max,JCOM_High_min,JCOM_High_volatility,JCOM_High_change,JCOM_Low_average,JCOM_Low_max,JCOM_Low_min,JCOM_Low_volatility,JCOM_Low_change,JCOM_Close_average,JCOM_Close_max,JCOM_Close_min,JCOM_Close_volatility,JCOM_Close_change,JCOM_Volume_average,JCOM_Volume_max,JCOM_Volume_min,JCOM_Volume_volatility,JCOM_Volume_change
2018-01-14,76.95,78.4,75.78,2.6200000000000045,-1.4500000000000028,77.634,78.67,76.34,2.3299999999999983,-1.25,76.006,77.14,74.88,2.260000000000005,-1.4000000000000057,76.7,78.24,75.7,2.539999999999992,-0.1699999999999875,337317,520258,263615,256643,39289
2018-01-21,78.374,79.24,76.64,2.5999999999999943,2.260000000000005,79.284,80.75,78.47,2.280000000000001,2.280000000000001,77.766,78.55,76.59,1.9599999999999937,1.7000000000000028,78.972,80.48,77.97,2.510000000000005,2.1400000000000006,239402,334519,186848,147671,94086
2018-01-28,79.112,79.74,77.13,2.6099999999999994,-2.6099999999999994,79.664,80.64,77.44,3.200000000000003,-3.200000000000003,77.976,79.25,75.22,4.030000000000001,-3.960000000000008,78.424,79.99,75.68,4.309999999999988,-3.8799999999999955,362255,542561,283261,259300,251791
2018-02-04,73.776,75.01,71.9,3.1099999999999994,-2.3799999999999955,75.06,77.26,73.53,3.730000000000004,-1.730000000000004,71.99,73.29,70.27,3.0200000000000102,-2.0,73.344,74.8,72.17,2.6299999999999955,-0.9300000000000068,516062,685568,352693,332875,-255637
2018-02-11,75.295,77.76,73.1,4.660000000000011,4.660000000000011,76.7675,78.15,74.45,3.700000000000003,3.539999999999992,74.455,77.04,72.15,4.890000000000001,4.890000000000001,76.53,78.09,74.33,3.760000000000005,3.049999999999997,364069,451417,326325,125092,125092
2018-02-18,77.25,77.72,76.75,0.9699999999999989,0.730000000000004,77.806,78.1,77.61,0.4899999999999949,0.2599999999999909,76.584,77.01,76.11,0.9000000000000057,0.2600000000000051,77.354,78.03,76.27,1.7600000000000051,0.3400000000000034,254022,303679,198057,105622,-52894
2018-02-25,75.65,78.04,73.98,4.060000000000002,-1.480000000000004,77.02,78.99,75.32,3.6700000000000017,0.7999999999999972,74.684,76.56,73.39,3.1700000000000017,1.5499999999999972,75.97,78.78,74.02,4.760000000000005,3.739999999999995,296681,330524,271149,59375,50110
2018-03-04,81.25,83.76,79.1,4.660000000000011,4.660000000000011,82.662,85.45,80.3,5.150000000000006,5.150000000000006,80.81,83.01,78.62,4.390000000000001,4.390000000000001,82.268,84.5,80.11,4.390000000000001,4.390000000000001,422380,663736,301429,362307,311781
2018-03-11,83.698,84.91,82.69,2.219999999999999,-2.219999999999999,84.136,85.42,82.7,2.719999999999999,-2.719999999999999,82.256,83.09,79.92,3.1700000000000017,-3.1700000000000017,82.702,83.93,80.49,3.440000000000012,-3.440000000000012,498426,815283,228713,586570,91613
2018-03-18,79.706,80.68,78.41,2.2700000000000102,-2.260000000000005,80.306,81.66,78.65,3.009999999999991,-2.6999999999999886,78.602,80.47,76.56,3.9099999999999966,-3.5999999999999943,79.088,80.67,77.23,3.4399999999999977,-2.1599999999999966,435222,653961,343394,310567,32661
