Date,Guggenheim S&P MidCap 400 EW_Open_average,Guggenheim S&P MidCap 400 EW_Open_max,Guggenheim S&P MidCap 400 EW_Open_min,Guggenheim S&P MidCap 400 EW_Open_volatility,Guggenheim S&P MidCap 400 EW_Open_change,Guggenheim S&P MidCap 400 EW_High_average,Guggenheim S&P MidCap 400 EW_High_max,Guggenheim S&P MidCap 400 EW_High_min,Guggenheim S&P MidCap 400 EW_High_volatility,Guggenheim S&P MidCap 400 EW_High_change,Guggenheim S&P MidCap 400 EW_Low_average,Guggenheim S&P MidCap 400 EW_Low_max,Guggenheim S&P MidCap 400 EW_Low_min,Guggenheim S&P MidCap 400 EW_Low_volatility,Guggenheim S&P MidCap 400 EW_Low_change,Guggenheim S&P MidCap 400 EW_Close_average,Guggenheim S&P MidCap 400 EW_Close_max,Guggenheim S&P MidCap 400 EW_Close_min,Guggenheim S&P MidCap 400 EW_Close_volatility,Guggenheim S&P MidCap 400 EW_Close_change
2018-11-18,62.44,62.44,62.44,0.0,0.0,62.64,62.64,62.64,0.0,0.0,62.3,62.3,62.3,0.0,0.0,62.5,62.5,62.5,0.0,0.0
2018-11-25,64.07,64.07,64.07,0.0,0.0,64.07,64.07,64.07,0.0,0.0,63.4,63.4,63.4,0.0,0.0,63.9,63.9,63.9,0.0,0.0
2018-12-02,58.87,58.87,58.87,0.0,0.0,59.81,59.81,59.81,0.0,0.0,58.87,58.87,58.87,0.0,0.0,59.62,59.62,59.62,0.0,0.0
2018-12-09,58.9,58.9,58.9,0.0,0.0,58.9,58.9,58.9,0.0,0.0,56.94,56.94,56.94,0.0,0.0,56.95,56.95,56.95,0.0,0.0
2018-12-16,53.13,53.13,53.13,0.0,0.0,53.25,53.25,53.25,0.0,0.0,52.58,52.58,52.58,0.0,0.0,52.58,52.58,52.58,0.0,0.0
2018-12-23,55.31,55.31,55.31,0.0,0.0,55.57,55.57,55.57,0.0,0.0,54.84,54.84,54.84,0.0,0.0,55.57,55.57,55.57,0.0,0.0
2018-12-30,57.12,57.12,57.12,0.0,0.0,58.04,58.04,58.04,0.0,0.0,57.12,57.12,57.12,0.0,0.0,57.64,57.64,57.64,0.0,0.0
2019-01-06,59.1,59.1,59.1,0.0,0.0,59.72,59.72,59.72,0.0,0.0,59.1,59.1,59.1,0.0,0.0,59.4,59.4,59.4,0.0,0.0
2019-01-13,61.11,61.11,61.11,0.0,0.0,61.77,61.77,61.77,0.0,0.0,61.11,61.11,61.11,0.0,0.0,61.63,61.63,61.63,0.0,0.0
2019-01-20,61.48,61.48,61.48,0.0,0.0,61.76,61.76,61.76,0.0,0.0,61.17,61.17,61.17,0.0,0.0,61.59,61.59,61.59,0.0,0.0
2019-01-27,62.54,62.54,62.54,0.0,0.0,62.81,62.81,62.81,0.0,0.0,62.5,62.5,62.5,0.0,0.0,62.79,62.79,62.79,0.0,0.0
2019-02-03,62.6,62.6,62.6,0.0,0.0,62.98,62.98,62.98,0.0,0.0,62.6,62.6,62.6,0.0,0.0,62.98,62.98,62.98,0.0,0.0
2019-02-10,64.4,64.4,64.4,0.0,0.0,64.83,64.83,64.83,0.0,0.0,64.4,64.4,64.4,0.0,0.0,64.82,64.82,64.82,0.0,0.0
2019-02-17,65.88,65.88,65.88,0.0,0.0,65.88,65.88,65.88,0.0,0.0,65.47,65.47,65.47,0.0,0.0,65.47,65.47,65.47,0.0,0.0
2019-02-24,65.28,65.28,65.28,0.0,0.0,65.28,65.28,65.28,0.0,0.0,64.67,64.67,64.67,0.0,0.0,64.83,64.83,64.83,0.0,0.0
2019-03-03,62.83,62.83,62.83,0.0,0.0,63.65,63.65,63.65,0.0,0.0,62.83,62.83,62.83,0.0,0.0,63.62,63.62,63.62,0.0,0.0
2019-03-10,64.21,64.21,64.21,0.0,0.0,64.31,64.31,64.31,0.0,0.0,63.83,63.83,63.83,0.0,0.0,64.22,64.22,64.22,0.0,0.0
2019-03-17,61.89,61.89,61.89,0.0,0.0,62.7,62.7,62.7,0.0,0.0,61.89,61.89,61.89,0.0,0.0,62.38,62.38,62.38,0.0,0.0
2019-03-24,64.47,64.47,64.47,0.0,0.0,64.66,64.66,64.66,0.0,0.0,64.28,64.28,64.28,0.0,0.0,64.66,64.66,64.66,0.0,0.0
2019-03-31,65.68,65.68,65.68,0.0,0.0,65.68,65.68,65.68,0.0,0.0,65.67,65.67,65.67,0.0,0.0,65.67,65.67,65.67,0.0,0.0
2019-04-07,66.15,66.15,66.15,0.0,0.0,66.15,66.15,66.15,0.0,0.0,66.02,66.02,66.02,0.0,0.0,66.02,66.02,66.02,0.0,0.0
2019-04-14,65.96,65.96,65.96,0.0,0.0,65.96,65.96,65.96,0.0,0.0,65.43,65.43,65.43,0.0,0.0,65.52,65.52,65.52,0.0,0.0
2019-04-21,66.62,66.62,66.62,0.0,0.0,66.62,66.62,66.62,0.0,0.0,66.37,66.37,66.37,0.0,0.0,66.37,66.37,66.37,0.0,0.0
2019-04-28,66.5,66.5,66.5,0.0,0.0,66.55,66.55,66.55,0.0,0.0,65.7,65.7,65.7,0.0,0.0,66.4,66.4,66.4,0.0,0.0
2019-05-05,62.91,62.91,62.91,0.0,0.0,62.91,62.91,62.91,0.0,0.0,62.72,62.72,62.72,0.0,0.0,62.85,62.85,62.85,0.0,0.0
2019-05-12,62.81,62.81,62.81,0.0,0.0,62.81,62.81,62.81,0.0,0.0,62.75,62.75,62.75,0.0,0.0,62.75,62.75,62.75,0.0,0.0
2019-05-19,61.88,61.88,61.88,0.0,0.0,62.06,62.06,62.06,0.0,0.0,61.76,61.76,61.76,0.0,0.0,62.06,62.06,62.06,0.0,0.0
2019-05-26,60.73,60.73,60.73,0.0,0.0,60.77,60.77,60.77,0.0,0.0,60.22,60.22,60.22,0.0,0.0,60.6,60.6,60.6,0.0,0.0
2019-06-02,63.47,63.47,63.47,0.0,0.0,63.47,63.47,63.47,0.0,0.0,63.06,63.06,63.06,0.0,0.0,63.06,63.06,63.06,0.0,0.0
2019-06-09,63.41,63.41,63.41,0.0,0.0,63.41,63.41,63.41,0.0,0.0,63.15,63.15,63.15,0.0,0.0,63.15,63.15,63.15,0.0,0.0
2019-06-16,63.59,63.59,63.59,0.0,0.0,63.59,63.59,63.59,0.0,0.0,63.02,63.02,63.02,0.0,0.0,63.14,63.14,63.14,0.0,0.0
2019-06-23,65.24,65.24,65.24,0.0,0.0,65.24,65.24,65.24,0.0,0.0,64.42,64.42,64.42,0.0,0.0,64.64,64.64,64.64,0.0,0.0
2019-06-30,64.56,64.56,64.56,0.0,0.0,64.56,64.56,64.56,0.0,0.0,64.27,64.27,64.27,0.0,0.0,64.33,64.33,64.33,0.0,0.0
2019-07-07,64.41,64.41,64.41,0.0,0.0,64.43,64.43,64.43,0.0,0.0,64.31,64.31,64.31,0.0,0.0,64.4,64.4,64.4,0.0,0.0
2019-07-14,63.78,63.78,63.78,0.0,0.0,63.97,63.97,63.97,0.0,0.0,63.78,63.78,63.78,0.0,0.0,63.83,63.83,63.83,0.0,0.0
2019-07-21,65.01,65.01,65.01,0.0,0.0,65.08,65.08,65.08,0.0,0.0,64.95,64.95,64.95,0.0,0.0,65.08,65.08,65.08,0.0,0.0
2019-07-28,60.72,60.72,60.72,0.0,0.0,60.89,60.89,60.89,0.0,0.0,60.72,60.72,60.72,0.0,0.0,60.81,60.81,60.81,0.0,0.0
2019-08-04,61.02,61.02,61.02,0.0,0.0,61.02,61.02,61.02,0.0,0.0,60.73,60.73,60.73,0.0,0.0,60.75,60.75,60.75,0.0,0.0
2019-08-11,61.29,61.29,61.29,0.0,0.0,61.42,61.42,61.42,0.0,0.0,61.29,61.29,61.29,0.0,0.0,61.42,61.42,61.42,0.0,0.0
2019-08-18,59.55,59.55,59.55,0.0,0.0,59.93,59.93,59.93,0.0,0.0,59.55,59.55,59.55,0.0,0.0,59.93,59.93,59.93,0.0,0.0
2019-08-25,60.71,60.71,60.71,0.0,0.0,60.94,60.94,60.94,0.0,0.0,60.71,60.71,60.71,0.0,0.0,60.92,60.92,60.92,0.0,0.0
2019-09-01,62.54,62.54,62.54,0.0,0.0,63.06,63.06,63.06,0.0,0.0,62.5,62.5,62.5,0.0,0.0,63.06,63.06,63.06,0.0,0.0
2019-09-08,65.1,65.1,65.1,0.0,0.0,65.15,65.15,65.15,0.0,0.0,65.07,65.07,65.07,0.0,0.0,65.1,65.1,65.1,0.0,0.0
2019-09-15,63.61,63.61,63.61,0.0,0.0,63.9,63.9,63.9,0.0,0.0,63.61,63.61,63.61,0.0,0.0,63.75,63.75,63.75,0.0,0.0
2019-09-22,63.18,63.18,63.18,0.0,0.0,63.49,63.49,63.49,0.0,0.0,63.11,63.11,63.11,0.0,0.0,63.31,63.31,63.31,0.0,0.0
2019-09-29,62.15,62.15,62.15,0.0,0.0,62.15,62.15,62.15,0.0,0.0,61.74,61.74,61.74,0.0,0.0,61.74,61.74,61.74,0.0,0.0
2019-10-06,62.06,62.06,62.06,0.0,0.0,62.29,62.29,62.29,0.0,0.0,62.06,62.06,62.06,0.0,0.0,62.29,62.29,62.29,0.0,0.0
2019-10-13,63.69,63.69,63.69,0.0,0.0,63.78,63.78,63.78,0.0,0.0,63.68,63.68,63.68,0.0,0.0,63.68,63.68,63.68,0.0,0.0
2019-10-20,64.4,64.4,64.4,0.0,0.0,64.92,64.92,64.92,0.0,0.0,64.4,64.4,64.4,0.0,0.0,64.6,64.6,64.6,0.0,0.0
2019-10-27,65.39,65.39,65.39,0.0,0.0,65.67,65.67,65.67,0.0,0.0,65.39,65.39,65.39,0.0,0.0,65.67,65.67,65.67,0.0,0.0
2019-11-03,65.33,65.33,65.33,0.0,0.0,65.43,65.43,65.43,0.0,0.0,65.33,65.33,65.33,0.0,0.0,65.43,65.43,65.43,0.0,0.0
2019-11-10,65.31,65.31,65.31,0.0,0.0,65.31,65.31,65.31,0.0,0.0,65.28,65.28,65.28,0.0,0.0,65.31,65.31,65.31,0.0,0.0
2019-11-17,65.74,65.74,65.74,0.0,0.0,65.81,65.81,65.81,0.0,0.0,65.71,65.71,65.71,0.0,0.0,65.77,65.77,65.77,0.0,0.0
2019-11-24,65.37,65.37,65.37,0.0,0.0,65.55,65.55,65.55,0.0,0.0,65.2,65.2,65.2,0.0,0.0,65.2,65.2,65.2,0.0,0.0
2019-12-01,66.34,66.34,66.34,0.0,0.0,66.34,66.34,66.34,0.0,0.0,65.99,65.99,65.99,0.0,0.0,65.99,65.99,65.99,0.0,0.0
2019-12-08,67.14,67.14,67.14,0.0,0.0,67.17,67.17,67.17,0.0,0.0,66.85,66.85,66.85,0.0,0.0,66.85,66.85,66.85,0.0,0.0
2019-12-15,67.36,67.36,67.36,0.0,0.0,67.6,67.6,67.6,0.0,0.0,67.36,67.36,67.36,0.0,0.0,67.6,67.6,67.6,0.0,0.0
2019-12-22,67.73,67.73,67.73,0.0,0.0,67.73,67.73,67.73,0.0,0.0,67.35,67.35,67.35,0.0,0.0,67.39,67.39,67.39,0.0,0.0
2019-12-29,67.06,67.06,67.06,0.0,0.0,67.22,67.22,67.22,0.0,0.0,66.88,66.88,66.88,0.0,0.0,67.2,67.2,67.2,0.0,0.0
