Date,AGYS_Open_average,AGYS_Open_max,AGYS_Open_min,AGYS_Open_volatility,AGYS_Open_change,AGYS_High_average,AGYS_High_max,AGYS_High_min,AGYS_High_volatility,AGYS_High_change,AGYS_Low_average,AGYS_Low_max,AGYS_Low_min,AGYS_Low_volatility,AGYS_Low_change,AGYS_Close_average,AGYS_Close_max,AGYS_Close_min,AGYS_Close_volatility,AGYS_Close_change,AGYS_Volume_average,AGYS_Volume_max,AGYS_Volume_min,AGYS_Volume_volatility,AGYS_Volume_change
2018-09-23,16.061999999999998,16.24,15.95,0.28999999999999915,0.08999999999999986,16.37,16.46,16.16,0.3000000000000007,-0.030000000000001137,15.938,16.04,15.83,0.20999999999999908,0.1899999999999995,16.132,16.3,15.95,0.3500000000000014,0.07000000000000028,78964,117897,35601,82296,-20879
2018-09-30,16.014,16.34,15.72,0.6199999999999992,-0.6199999999999992,16.218,16.53,15.87,0.6600000000000019,-0.6600000000000019,15.662,16.01,15.28,0.7300000000000022,-0.7300000000000022,15.854,16.06,15.5,0.5599999999999987,-0.5599999999999987,47516,80283,32470,47813,-46662
2018-10-07,15.508,15.68,15.45,0.23000000000000043,0.17999999999999972,15.722,15.93,15.6,0.33000000000000007,0.1999999999999993,15.282,15.47,15.06,0.41000000000000014,0.41000000000000014,15.484,15.58,15.43,0.15000000000000036,0.15000000000000036,76933,103811,50389,53422,23552
2018-10-14,15.57,15.64,15.51,0.13000000000000078,-0.0600000000000005,15.768,16.0,15.64,0.35999999999999943,-0.07000000000000028,15.43,15.54,15.37,0.16999999999999993,-0.07000000000000028,15.558,15.65,15.52,0.13000000000000078,-0.030000000000001137,51581,83005,34336,48669,9015
2018-10-21,15.474,15.7,15.08,0.6199999999999992,-0.09999999999999964,15.89,16.2,15.74,0.4599999999999991,0.28999999999999915,15.16,15.4,15.01,0.39000000000000057,-0.39000000000000057,15.581999999999999,16.08,15.02,1.0599999999999987,0.16999999999999815,83560,113031,54177,58854,58854
2018-10-28,16.26,16.48,15.91,0.5700000000000003,0.21000000000000085,16.518,16.72,16.37,0.34999999999999787,-0.05000000000000071,15.944,16.19,15.66,0.5300000000000011,0.46999999999999886,16.216,16.43,15.84,0.5899999999999999,0.46999999999999886,58056,105239,30870,74369,-74369
2018-11-04,16.238,16.38,16.0,0.379999999999999,0.07000000000000028,16.512,16.8,16.23,0.5700000000000003,0.4299999999999997,16.094,16.23,15.93,0.3000000000000007,0.26000000000000156,16.276,16.68,16.0,0.6799999999999997,0.6799999999999997,38138,55415,15334,40081,-2592
2018-11-11,16.352,16.69,16.08,0.610000000000003,-0.5500000000000007,16.524,16.69,16.35,0.33999999999999986,-0.15000000000000213,16.1,16.28,15.88,0.40000000000000036,-0.40000000000000036,16.236,16.36,16.1,0.259999999999998,-0.25,41931,65173,28788,36385,34220
2018-11-18,16.009999999999998,16.09,15.84,0.25,-0.00999999999999801,16.2675,16.59,16.16,0.4299999999999997,0.0,15.825,15.98,15.7,0.28000000000000114,-0.22000000000000064,16.03,16.11,15.96,0.14999999999999858,0.009999999999999787,30801,49421,14278,35143,-29909
2018-11-25,16.502,17.07,16.06,1.0100000000000016,0.610000000000003,16.94,17.52,16.25,1.2699999999999996,0.48999999999999844,16.328,16.67,15.96,0.7100000000000009,0.379999999999999,16.59,17.02,16.17,0.8499999999999979,0.31999999999999673,53683,80487,23442,57045,32070
2018-12-02,16.12,16.51,15.67,0.8400000000000016,-0.8400000000000016,16.37,16.73,15.93,0.8000000000000007,-0.5199999999999996,15.745000000000001,16.28,15.36,0.9200000000000017,-0.740000000000002,15.924999999999999,16.49,15.59,0.8999999999999986,-0.8999999999999986,44619,57832,22478,35354,23669
2018-12-09,15.466,15.67,15.19,0.4800000000000004,-0.34999999999999964,15.798,16.1,15.53,0.5700000000000021,-0.2500000000000018,15.228,15.4,15.01,0.39000000000000057,-0.15000000000000036,15.454,15.53,15.37,0.16000000000000014,0.019999999999999574,32703,44344,16051,28293,16003
2018-12-16,15.082,15.48,14.41,1.0700000000000003,-1.0700000000000003,15.25,15.73,14.52,1.2100000000000009,-1.2100000000000009,14.574,15.05,13.68,1.370000000000001,-1.2800000000000011,14.77,15.29,13.88,1.4099999999999984,-1.1399999999999988,123353,389576,34876,354700,330914
2018-12-23,14.5075,15.37,13.97,1.3999999999999986,1.3999999999999986,14.9,15.44,14.58,0.8599999999999994,0.6999999999999993,14.02,14.48,13.32,1.1600000000000001,1.1600000000000001,14.5275,14.84,14.1,0.7400000000000002,0.4900000000000002,45601,81834,31585,50249,-50249
2018-12-30,14.4475,14.69,14.3,0.3899999999999988,-0.3899999999999988,15.055,15.41,14.71,0.6999999999999993,0.34999999999999964,14.2425,14.3,14.18,0.120000000000001,0.02000000000000135,14.4175,14.55,14.28,0.27000000000000135,0.21000000000000085,61633,123153,38293,84860,8299
2019-01-06,14.638,14.92,14.49,0.4299999999999997,-0.049999999999998934,14.934,15.15,14.5,0.6500000000000004,-0.6300000000000008,14.43,14.63,14.19,0.4400000000000013,-0.22000000000000064,14.578,14.86,14.32,0.5399999999999991,-0.25,39222,49422,29127,20295,-8972
2019-01-13,14.206,14.74,13.92,0.8200000000000003,0.5099999999999998,14.682,15.16,14.25,0.9100000000000001,0.9100000000000001,14.072,14.5,13.87,0.6300000000000008,0.6300000000000008,14.334,14.75,13.92,0.8300000000000001,0.8300000000000001,84533,154135,34483,119652,51078
2019-01-20,14.5525,15.0,14.2,0.8000000000000007,0.35999999999999943,15.1975,16.7,14.57,2.129999999999999,1.83,14.41,15.0,14.1,0.9000000000000004,0.6799999999999997,14.8025,16.42,14.14,2.280000000000001,2.040000000000001,110706,306824,29211,277613,271670
2019-01-27,17.464,17.88,16.43,1.4499999999999993,1.3300000000000018,18.172,18.66,17.85,0.8099999999999987,-0.6700000000000017,17.178,17.61,16.07,1.5399999999999991,1.4899999999999984,17.8,17.92,17.63,0.2900000000000027,0.0400000000000027,134009,297481,54994,242487,-212076
2019-02-03,18.458,19.23,17.81,1.4200000000000017,1.4200000000000017,18.902,19.5,18.02,1.4800000000000004,1.4800000000000004,18.39,19.09,17.63,1.4600000000000009,1.4600000000000009,18.73,19.22,17.89,1.3299999999999983,1.3099999999999987,136315,182812,111669,71143,-10611
2019-02-10,19.428,19.96,19.2,0.7600000000000016,0.7600000000000016,19.84,20.35,19.57,0.7800000000000011,0.7800000000000011,19.302,19.73,19.09,0.6400000000000006,0.6400000000000006,19.626,20.34,19.17,1.1699999999999982,1.1699999999999982,116488,136907,80649,56258,52753
2019-02-17,20.45,20.89,20.0,0.8900000000000006,0.8900000000000006,20.835,21.15,20.45,0.6999999999999993,0.6999999999999993,20.39,20.8,20.0,0.8000000000000007,0.8000000000000007,20.66,20.89,20.43,0.46000000000000085,0.46000000000000085,140645,201071,89710,111361,52736
2019-02-24,20.854,21.0,20.69,0.3099999999999987,0.10000000000000142,21.088,21.38,20.95,0.4299999999999997,-0.379999999999999,20.67,20.89,20.51,0.379999999999999,-0.05999999999999872,20.796,21.0,20.68,0.3200000000000003,0.010000000000001563,74820,105429,36305,69124,-50068
2019-03-03,20.526,20.82,20.1,0.7199999999999989,-0.5999999999999979,20.830000000000002,21.1,20.46,0.6400000000000006,-0.4299999999999997,20.248,20.71,19.93,0.7800000000000011,-0.28999999999999915,20.44,20.84,20.02,0.8200000000000003,-0.370000000000001,90503,129760,56137,73623,-22315
2019-03-10,20.524,21.06,20.03,1.0299999999999976,0.4599999999999973,20.802,21.06,20.53,0.5299999999999976,0.00999999999999801,20.276,20.47,19.89,0.5799999999999983,0.5799999999999983,20.51,20.7,20.42,0.2799999999999976,-0.21999999999999886,89311,156354,39749,116605,14022
2019-03-17,20.594,21.11,20.33,0.7800000000000011,0.6899999999999977,20.972,21.34,20.65,0.6900000000000013,0.6000000000000014,20.419999999999998,20.78,20.13,0.6500000000000021,0.490000000000002,20.672,21.15,20.36,0.7899999999999991,0.5300000000000011,85984,132932,55303,77629,50313
2019-03-24,20.878,21.12,20.71,0.41000000000000014,0.41000000000000014,21.02,21.27,20.8,0.46999999999999886,0.1999999999999993,20.622,20.82,20.2,0.620000000000001,0.10999999999999943,20.862000000000002,21.17,20.67,0.5,0.28000000000000114,98082,167094,49955,117139,77665
2019-03-31,20.518,21.15,19.64,1.509999999999998,-1.509999999999998,20.594,21.29,19.85,1.4399999999999977,-1.4399999999999977,20.042,20.68,19.53,1.1499999999999986,-1.1499999999999986,20.208,20.9,19.64,1.259999999999998,-1.129999999999999,66704,112674,46500,66174,-66174
2019-04-07,19.702,19.86,19.42,0.4399999999999977,0.120000000000001,20.014,20.25,19.81,0.4400000000000013,0.4400000000000013,19.490000000000002,19.78,19.23,0.5500000000000007,0.5500000000000007,19.838,20.2,19.41,0.7899999999999991,0.4299999999999997,57151,74716,42100,32616,-11642
2019-04-14,19.7875,20.19,19.31,0.8800000000000026,-0.8800000000000026,19.9325,20.3,19.34,0.9600000000000009,-0.9600000000000009,19.3425,19.85,18.79,1.0600000000000023,-1.0600000000000023,19.4775,19.96,18.95,1.0100000000000016,-1.0100000000000016,61672,96188,43326,52862,50012
2019-04-21,18.898,19.09,18.69,0.3999999999999986,-0.010000000000001563,19.164,19.39,19.05,0.33999999999999986,0.00999999999999801,18.726,19.0,18.49,0.5100000000000016,0.2700000000000031,18.938000000000002,19.1,18.76,0.33999999999999986,0.16000000000000014,53933,79508,33154,46354,-45320
2019-04-28,18.996,19.14,18.85,0.28999999999999915,0.0,19.248,19.4,19.14,0.259999999999998,0.21999999999999886,18.830000000000002,18.98,18.69,0.28999999999999915,0.07000000000000028,19.066,19.35,18.89,0.46000000000000085,0.3200000000000003,91541,149848,53968,95880,31819
2019-05-05,19.256,19.56,18.99,0.5700000000000003,0.0,19.618,19.82,19.37,0.4499999999999993,0.08000000000000185,19.084,19.33,18.87,0.4599999999999973,-0.14999999999999858,19.448,19.77,19.09,0.6799999999999997,0.10999999999999943,58834,80202,42723,37479,36335
2019-05-12,19.874,20.22,19.48,0.7399999999999984,0.7399999999999984,20.51,21.43,20.05,1.379999999999999,1.259999999999998,19.84,20.21,19.48,0.7300000000000004,0.7300000000000004,20.286,21.32,19.68,1.6400000000000006,1.6400000000000006,106354,188796,62250,126546,53350
2019-05-19,22.118,22.55,21.11,1.4400000000000013,1.379999999999999,22.506,22.75,21.9,0.8500000000000014,0.6900000000000013,21.954,22.44,21.1,1.3399999999999999,1.1699999999999982,22.34,22.59,21.9,0.6900000000000013,0.4700000000000024,112843,168524,69185,99339,-44275
2019-05-26,22.28,22.65,21.85,0.7999999999999972,-0.5899999999999999,22.485,22.94,21.96,0.9800000000000004,-0.9800000000000004,21.925,22.28,21.49,0.7900000000000027,-0.7900000000000027,22.195,22.67,21.8,0.870000000000001,-0.870000000000001,115252,235805,73010,162795,-157433
2019-06-02,21.804000000000002,22.34,21.17,1.1699999999999982,0.6499999999999986,22.04,22.51,21.71,0.8000000000000007,0.7800000000000011,21.468,22.19,20.87,1.3200000000000003,1.3200000000000003,21.868,22.43,21.05,1.379999999999999,1.379999999999999,88442,135025,45357,89668,-57618
2019-06-09,22.428,22.78,22.12,0.6600000000000001,-0.120000000000001,22.68,22.88,22.37,0.509999999999998,-0.09999999999999787,22.2,22.51,21.82,0.6900000000000013,-0.120000000000001,22.396,22.68,21.99,0.6900000000000013,0.030000000000001137,70016,102498,42129,60369,50538
2019-06-16,22.471999999999998,22.74,22.18,0.5599999999999987,-0.46999999999999886,22.696,22.98,22.41,0.5700000000000003,-0.5500000000000007,22.162,22.48,21.89,0.5899999999999999,-0.5,22.35,22.69,22.18,0.5100000000000016,-0.4700000000000024,112398,161649,67744,93905,48763
2019-06-23,21.498,22.17,21.07,1.1000000000000014,-0.7700000000000031,21.72,22.17,21.46,0.7100000000000009,-0.45000000000000284,21.172,21.38,20.95,0.4299999999999997,-0.08999999999999986,21.33,21.49,21.09,0.3999999999999986,-0.019999999999999574,222668,749192,64230,684962,684962
2019-06-30,22.07,22.36,21.63,0.7300000000000004,0.7300000000000004,22.5125,22.65,22.34,0.3099999999999987,0.3099999999999987,22.009999999999998,22.2,21.63,0.5700000000000003,0.5700000000000003,22.384999999999998,22.6,22.21,0.39000000000000057,0.360000000000003,76534,158579,30936,127643,-104826
2019-07-07,22.57,22.67,22.38,0.2900000000000027,0.129999999999999,22.864,23.25,22.61,0.6400000000000006,0.6400000000000006,22.445999999999998,22.6,22.24,0.360000000000003,0.14999999999999858,22.76,23.23,22.46,0.7699999999999996,0.7699999999999996,86076,134265,54832,79433,34963
2019-07-14,23.3,23.5,22.9,0.6000000000000014,0.10999999999999943,23.508,23.64,23.26,0.379999999999999,0.379999999999999,23.054,23.34,22.9,0.4400000000000013,-0.05000000000000071,23.24,23.49,22.96,0.5299999999999976,-0.03999999999999915,74179,89683,52383,37300,-14975
2019-07-21,23.2,23.5,22.94,0.5599999999999987,0.2099999999999973,23.63,24.18,23.37,0.8099999999999987,0.7899999999999991,22.983999999999998,23.38,22.7,0.6799999999999997,0.2099999999999973,23.506,24.1,23.16,0.9400000000000013,0.8100000000000023,98267,132771,69657,63114,39888
2019-07-28,24.148,24.53,23.54,0.990000000000002,0.14999999999999858,24.508,24.82,24.16,0.6600000000000001,0.41999999999999815,23.796,24.29,23.38,0.9100000000000001,0.370000000000001,24.216,24.53,23.55,0.9800000000000004,0.9299999999999997,125022,176987,90953,86034,-17301
2019-08-04,25.62,27.49,24.25,3.2399999999999984,3.2399999999999984,26.462,27.8,24.85,2.9499999999999993,2.9499999999999993,25.55,27.3,24.09,3.210000000000001,3.210000000000001,26.272000000000002,27.64,24.77,2.870000000000001,2.870000000000001,224899,307052,150398,156654,64087
2019-08-11,27.44,27.6,27.14,0.46000000000000085,-0.07000000000000028,27.746,27.98,27.37,0.6099999999999994,0.23000000000000043,27.056,27.48,26.7,0.7800000000000011,0.5199999999999996,27.43,27.78,26.96,0.8200000000000003,0.3500000000000014,105058,119356,83627,35729,-35729
2019-08-18,27.612,27.97,27.37,0.5999999999999979,-0.5199999999999996,27.756,28.0,27.41,0.5899999999999999,-0.33999999999999986,27.188,27.34,27.04,0.3000000000000007,-0.23000000000000043,27.398,27.69,27.19,0.5,-0.21999999999999886,93660,110576,64604,45972,9733
2019-08-25,27.26,27.64,26.96,0.6799999999999997,0.21000000000000085,27.376,27.64,27.03,0.6099999999999994,0.21000000000000085,26.778,27.04,26.51,0.5299999999999976,0.129999999999999,27.142,27.55,26.81,0.740000000000002,0.14000000000000057,77321,97508,53348,44160,-17622
2019-09-01,26.1475,27.07,25.58,1.490000000000002,-0.8300000000000018,26.6575,28.17,25.87,2.3000000000000007,-1.7800000000000011,25.2425,25.51,24.67,0.8399999999999999,-0.060000000000002274,25.5625,26.08,25.06,1.0199999999999996,-0.10999999999999943,285779,380453,83590,296863,-296863
2019-09-08,25.894,26.54,25.38,1.1600000000000001,0.9699999999999989,26.514,27.43,25.85,1.5799999999999983,1.3099999999999987,25.398,26.31,24.51,1.7999999999999972,1.3699999999999974,26.163999999999998,27.11,25.24,1.870000000000001,1.3599999999999994,180892,219083,151669,67414,-28488
2019-09-15,27.632,28.22,26.92,1.2999999999999972,0.9499999999999993,28.078,28.5,27.62,0.879999999999999,0.6099999999999994,27.326,27.67,26.76,0.9100000000000001,0.8099999999999987,27.82,28.1,27.44,0.6600000000000001,0.5799999999999983,299999,883080,127873,755207,729846
2019-09-22,26.794,28.08,25.73,2.349999999999998,-2.349999999999998,26.984,28.08,25.98,2.099999999999998,-2.099999999999998,25.91,27.12,25.1,2.0199999999999996,-2.0199999999999996,26.264,27.29,25.47,1.8200000000000003,-1.8200000000000003,152225,200426,120214,80212,-33077
2019-09-29,25.594,26.07,25.05,1.0199999999999996,0.6499999999999986,25.994,26.42,25.75,0.6700000000000017,0.6700000000000017,25.314,25.8,24.84,0.9600000000000009,0.5,25.792,26.23,25.21,1.0199999999999996,0.620000000000001,136223,168305,78912,89393,-53744
2019-10-06,26.538,26.67,26.15,0.5200000000000031,0.5200000000000031,26.87,27.08,26.69,0.389999999999997,0.09999999999999787,26.258,26.44,25.97,0.4700000000000024,0.4700000000000024,26.592,26.91,26.41,0.5,-0.3000000000000007,136149,169601,77038,92563,-5698
2019-10-13,26.398,26.66,26.25,0.41000000000000014,-0.28999999999999915,26.568,26.91,26.25,0.6600000000000001,-0.5800000000000018,25.984,26.41,25.53,0.879999999999999,-0.6099999999999994,26.28,26.61,25.97,0.6400000000000006,-0.4800000000000004,108613,137841,81006,56835,19626
2019-10-20,25.638,26.42,24.52,1.9000000000000021,-1.879999999999999,27.02,29.29,25.96,3.3299999999999983,2.4399999999999977,25.198,26.16,24.52,1.6400000000000006,-1.6400000000000006,25.64,26.45,24.68,1.7699999999999996,-0.8499999999999979,270064,651627,90833,560794,543035
