Date,RESStock_Open_average,RESStock_Open_max,RESStock_Open_min,RESStock_Open_volatility,RESStock_Open_change,RESStock_High_average,RESStock_High_max,RESStock_High_min,RESStock_High_volatility,RESStock_High_change,RESStock_Low_average,RESStock_Low_max,RESStock_Low_min,RESStock_Low_volatility,RESStock_Low_change,RESStock_Close_average,RESStock_Close_max,RESStock_Close_min,RESStock_Close_volatility,RESStock_Close_change,RESStock_Volume_average,RESStock_Volume_max,RESStock_Volume_min,RESStock_Volume_volatility,RESStock_Volume_change
2018-01-14,24.44,24.64,24.16,0.4800000000000004,-0.33999999999999986,24.8375,24.94,24.71,0.23000000000000043,0.15000000000000213,24.2175,24.36,24.13,0.23000000000000043,-0.019999999999999574,24.502499999999998,24.66,24.33,0.33000000000000185,0.2799999999999976,1534300,1904962,1197696,707266,-353580
2018-01-21,23.248,25.52,21.36,4.16,-3.5,23.686,25.75,21.51,4.239999999999998,-3.8999999999999986,22.682,24.98,20.58,4.400000000000002,-4.140000000000001,23.0,25.41,20.76,4.649999999999999,-4.649999999999999,4729275,11123154,1258134,9865020,1239734
2018-01-28,20.386,20.74,19.96,0.7799999999999976,0.21999999999999886,20.732,21.17,20.44,0.7300000000000004,0.14000000000000057,19.862,20.12,19.65,0.4700000000000024,-0.08000000000000185,20.408,21.14,20.09,1.0500000000000007,-0.16000000000000014,2928131,3238616,2432055,806561,-207976
2018-02-04,19.526,20.26,18.79,1.4700000000000024,-1.0,20.034,20.58,18.79,1.7899999999999991,-1.6400000000000006,18.864,19.65,17.5,2.1499999999999986,-2.0199999999999996,19.172,20.3,17.68,2.620000000000001,-1.9499999999999993,2671358,3766966,1986911,1780055,1655564
2018-02-11,18.312,18.76,18.0,0.7600000000000016,0.03999999999999915,18.854,19.1,18.56,0.5400000000000027,0.240000000000002,17.984,18.27,17.73,0.5399999999999991,0.5399999999999991,18.562,18.8,18.25,0.5500000000000007,0.240000000000002,1698579,2400671,1121528,1279143,-944492
2018-02-18,19.12,19.79,18.62,1.1699999999999982,0.9199999999999982,19.63,20.04,19.18,0.8599999999999994,0.8599999999999994,18.8725,19.36,18.43,0.9299999999999997,0.9299999999999997,19.3075,19.98,18.62,1.3599999999999994,1.3599999999999994,1363538,2001062,909465,1091597,111589
2018-02-25,19.752,20.06,19.47,0.5899999999999999,-0.5899999999999999,20.09,20.28,19.86,0.4200000000000017,-0.3100000000000023,19.43,19.59,18.96,0.629999999999999,-0.5799999999999983,19.692,19.83,19.62,0.2099999999999973,0.11999999999999744,1296931,2524717,757202,1767515,242285
2018-03-04,19.752,20.16,19.31,0.8500000000000014,0.4299999999999997,20.212,20.79,19.86,0.9299999999999997,0.6499999999999986,19.55,20.07,19.18,0.8900000000000006,0.5599999999999987,19.872,20.46,19.29,1.1700000000000017,0.5899999999999999,1112981,1574245,806171,768074,-768074
2018-03-11,20.186,20.61,19.46,1.1499999999999986,-0.9899999999999984,20.482,20.74,20.1,0.639999999999997,-0.3299999999999983,19.798000000000002,20.28,19.28,1.0,-0.8399999999999999,20.094,20.61,19.4,1.2100000000000009,-0.35999999999999943,924015,1169921,649702,520219,350422
2018-03-18,19.887999999999998,20.15,19.43,0.7199999999999989,-0.7199999999999989,20.128,20.42,19.64,0.7800000000000011,-0.5999999999999979,19.26,19.91,18.1,1.8099999999999987,-1.25,19.444,20.32,18.12,2.1999999999999993,-1.4699999999999989,1261726,1947698,893290,1054408,914996
2018-03-25,17.91,18.44,17.11,1.3300000000000018,-1.240000000000002,18.3075,18.72,17.8,0.9199999999999982,-0.28999999999999915,17.3575,17.68,16.97,0.7100000000000009,-0.5799999999999983,17.7875,18.28,17.05,1.2300000000000004,-0.25,1893256,2343609,1427339,916270,715040
2018-04-01,17.592,18.0,17.05,0.9499999999999993,0.030000000000001137,17.96,18.48,17.54,0.9400000000000013,0.19000000000000128,17.15,17.72,16.87,0.8499999999999979,0.21000000000000085,17.554000000000002,18.26,17.21,1.0500000000000007,-0.00999999999999801,1240848,1729242,1072879,656363,51013
