Date,NSC_stock_Open_average,NSC_stock_Open_max,NSC_stock_Open_min,NSC_stock_Open_volatility,NSC_stock_Open_change,NSC_stock_High_average,NSC_stock_High_max,NSC_stock_High_min,NSC_stock_High_volatility,NSC_stock_High_change,NSC_stock_Low_average,NSC_stock_Low_max,NSC_stock_Low_min,NSC_stock_Low_volatility,NSC_stock_Low_change,NSC_stock_Close_average,NSC_stock_Close_max,NSC_stock_Close_min,NSC_stock_Close_volatility,NSC_stock_Close_change,NSC_stock_Volume_average,NSC_stock_Volume_max,NSC_stock_Volume_min,NSC_stock_Volume_volatility,NSC_stock_Volume_change
2018-01-14,153.9025,154.88,152.77,2.109999999999985,-1.2199999999999989,155.0125,157.15,153.85,3.3000000000000114,-3.3000000000000114,152.245,152.95,151.34,1.6099999999999852,-1.6099999999999852,152.965,154.05,151.4,2.6500000000000057,-1.5999999999999943,2343982,3041034,1757006,1284028,548271
2018-01-21,150.362,151.44,148.79,2.6500000000000057,-2.6500000000000057,151.798,152.27,151.34,0.9300000000000068,-0.6399999999999864,148.454,149.82,147.17,2.6500000000000057,-1.3899999999999864,150.454,151.66,148.23,3.430000000000007,-0.5,2352580,2927987,1650081,1277906,-255098
2018-01-28,149.668,150.97,147.15,3.819999999999993,-3.819999999999993,150.736,152.4,147.85,4.550000000000011,-4.550000000000011,148.522,150.66,144.61,6.049999999999983,-6.049999999999983,149.164,151.39,145.03,6.359999999999985,-6.359999999999985,1585957,1774596,1427071,347525,208173
2018-02-04,140.9,144.74,136.99,7.75,-6.680000000000007,143.476,146.73,139.49,7.239999999999981,-7.239999999999981,136.556,141.37,131.81,9.560000000000002,-6.3700000000000045,139.89000000000001,143.05,136.89,6.160000000000025,-0.3900000000000148,2293635,2657186,1464540,1192646,-126442
2018-02-11,140.56799999999998,143.01,138.95,4.060000000000002,2.75,142.33599999999998,144.07,140.93,3.1399999999999864,3.1399999999999864,139.006,141.76,137.36,4.399999999999977,4.289999999999992,141.498,142.64,139.91,2.7299999999999898,2.7299999999999898,1481860,1762710,1277092,485618,-485618
2018-02-18,141.0075,142.34,139.83,2.509999999999991,0.6299999999999955,142.79749999999999,143.41,141.98,1.4300000000000068,1.4300000000000068,139.4725,141.12,138.8,2.319999999999993,2.0500000000000114,140.7575,142.62,138.9,3.719999999999999,2.5900000000000034,1665635,1810921,1348275,462646,-415067
2018-02-25,141.768,145.98,137.54,8.439999999999998,-5.710000000000008,143.536,147.61,139.41,8.200000000000017,-6.610000000000014,139.448,142.79,136.11,6.679999999999978,-6.549999999999983,140.952,145.52,138.66,6.860000000000014,-6.860000000000014,1678407,2167656,1339443,828213,-256548
2018-03-04,140.336,141.69,137.84,3.8499999999999943,3.8499999999999943,142.582,145.97,141.18,4.789999999999992,4.789999999999992,139.15,141.43,136.49,4.939999999999998,4.939999999999998,141.72,145.53,140.44,5.090000000000003,4.699999999999989,1453610,1759211,1184982,574229,264051
2018-03-11,141.352,145.38,136.75,8.629999999999995,-7.539999999999992,142.38400000000001,145.99,138.35,7.640000000000015,-6.469999999999999,138.81,142.26,135.9,6.359999999999985,-4.4199999999999875,139.56,142.56,136.64,5.920000000000016,-3.969999999999999,1933747,2705290,1402817,1302473,766106
2018-03-18,137.892,139.74,134.43,5.310000000000002,-3.5600000000000023,139.144,141.87,136.04,5.8300000000000125,-3.450000000000017,135.99,138.76,131.85,6.909999999999997,-4.980000000000018,136.858,139.45,132.18,7.269999999999982,-6.989999999999981,1917564,2971093,1193412,1777681,-80502
2018-03-25,134.795,136.5,133.84,2.6599999999999966,0.9399999999999977,136.85750000000002,137.77,135.76,2.0100000000000193,1.0999999999999943,132.8275,134.49,131.81,2.680000000000007,2.680000000000007,134.8825,136.19,133.59,2.5999999999999943,-0.4099999999999966,1845071,1993869,1589874,403995,-367855
2018-04-01,133.12199999999999,135.57,131.44,4.1299999999999955,-2.9499999999999886,134.126,136.53,132.32,4.210000000000008,-2.9499999999999886,130.686,131.93,127.79,4.140000000000001,-3.230000000000004,132.248,133.7,129.36,4.339999999999975,-3.469999999999999,2417263,2876073,1908693,967380,389826
2018-04-08,131.038,133.78,129.21,4.569999999999993,3.6200000000000045,132.608,134.49,131.09,3.4000000000000057,3.4000000000000057,130.3,132.93,128.74,4.189999999999998,4.189999999999998,131.32999999999998,133.51,128.92,4.590000000000003,4.590000000000003,1608455,1848193,1203269,644924,586987
2018-04-15,137.11,138.66,134.74,3.9199999999999875,3.9199999999999875,138.636,140.32,136.93,3.3899999999999864,2.519999999999982,135.822,137.11,134.74,2.3700000000000045,1.3499999999999943,137.25,138.86,135.55,3.3100000000000023,0.27000000000001023,1594963,2189781,1327775,862006,-94188
2018-04-22,141.008,144.69,136.7,7.990000000000009,7.990000000000009,143.752,147.84,138.08,9.759999999999991,8.879999999999995,138.918,143.32,133.47,9.849999999999994,7.359999999999985,142.0,146.62,134.97,11.650000000000006,8.860000000000014,2887571,4979382,1413661,3565721,-145255
2018-04-29,142.814,147.0,140.32,6.680000000000007,-6.680000000000007,144.68,147.74,141.82,5.920000000000016,-2.8300000000000125,140.702,143.13,138.34,4.789999999999992,-2.9399999999999977,142.644,143.92,140.94,2.9799999999999898,0.44999999999998863,1798265,2471689,1346434,1125255,-1125255
2018-05-06,147.852,152.0,144.37,7.6299999999999955,7.6299999999999955,150.29399999999998,153.73,145.82,7.909999999999997,7.909999999999997,147.27,151.31,144.04,7.27000000000001,7.27000000000001,149.33,152.4,145.47,6.930000000000007,6.930000000000007,1596555,2193780,1200406,993374,-263203
2018-05-13,151.27,152.66,149.58,3.079999999999984,-0.47999999999998977,152.572,153.73,150.9,2.829999999999984,-0.2400000000000091,150.282,151.28,149.17,2.1100000000000136,1.1299999999999955,151.406,152.49,150.44,2.0500000000000114,2.0500000000000114,1346827,1658882,1091769,567113,-150424
2018-05-20,151.972,153.26,150.6,2.6599999999999966,-1.039999999999992,153.562,154.65,151.49,3.1599999999999966,-1.1899999999999977,151.11,152.32,148.99,3.329999999999984,-0.19999999999998863,152.174,153.02,150.49,2.530000000000001,0.45000000000001705,1645682,2101873,1355898,745975,-7605
2018-05-27,152.9525,154.63,151.5,3.1299999999999955,1.490000000000009,154.865,156.0,152.73,3.2700000000000102,3.2700000000000102,151.5575,152.54,150.15,2.3899999999999864,2.3899999999999864,153.34,155.23,151.64,3.5900000000000034,3.5900000000000034,1771611,2084176,1439953,644223,223268
2018-06-03,152.706,155.72,151.01,4.710000000000008,-3.530000000000001,153.678,156.17,152.1,4.069999999999993,-1.9199999999999875,150.594,151.93,148.6,3.3300000000000125,0.5699999999999932,152.236,154.23,150.93,3.299999999999983,2.469999999999999,1493402,1963024,1166361,796663,-248717
2018-06-10,154.986,156.61,153.4,3.210000000000008,-0.3299999999999841,156.54,158.58,154.91,3.670000000000016,-2.3600000000000136,153.5,155.53,151.85,3.680000000000007,-1.75,154.94,156.28,153.47,2.8100000000000023,-1.460000000000008,1819465,2476062,1466710,1009352,640455
2018-06-17,151.81799999999998,153.29,150.84,2.4499999999999886,-1.9099999999999966,152.73,154.84,151.25,3.5900000000000034,-1.7700000000000102,150.542,152.49,149.11,3.3799999999999955,-1.3400000000000034,151.512,153.78,149.98,3.8000000000000114,-1.960000000000008,1222897,1748047,886437,861610,829602
2018-06-24,151.438,154.2,149.13,5.069999999999993,-4.299999999999983,152.826,154.21,150.76,3.450000000000017,-1.2700000000000102,149.654,150.81,147.22,3.5900000000000034,-0.9399999999999977,150.784,152.23,149.72,2.509999999999991,-1.3599999999999852,1895602,2403067,1505044,898023,-378831
2018-07-01,152.0625,153.38,150.37,3.009999999999991,3.009999999999991,153.765,155.28,152.79,2.490000000000009,2.490000000000009,151.095,152.33,149.89,2.440000000000026,2.440000000000026,152.685,154.52,150.93,3.5900000000000034,2.3100000000000023,997184,1289588,622419,667169,387651
2018-07-08,156.892,157.38,155.62,1.759999999999991,1.5900000000000034,158.488,160.36,157.34,3.0200000000000102,2.990000000000009,155.84,157.04,154.61,2.4299999999999784,2.4099999999999966,157.716,159.46,155.76,3.700000000000017,2.3200000000000216,1791641,2365869,1114239,1251630,635063
2018-07-15,158.254,160.31,155.2,5.110000000000014,-0.8499999999999943,160.11599999999999,162.67,155.76,6.909999999999997,2.359999999999985,156.326,159.42,153.22,6.199999999999989,5.4199999999999875,158.486,161.85,154.96,6.889999999999986,6.6200000000000045,2010990,2202423,1663317,539106,-504385
2018-07-22,164.522,170.5,156.75,13.75,7.690000000000026,167.942,172.81,163.95,8.860000000000014,5.7900000000000205,162.182,168.19,155.35,12.840000000000003,5.8799999999999955,165.928,169.57,160.48,9.090000000000003,5.25,2470588,3607619,1546598,2061021,316584
2018-07-29,168.658,169.54,167.16,2.3799999999999955,1.2199999999999989,170.696,171.71,169.72,1.990000000000009,0.7700000000000102,168.046,168.89,166.75,2.1399999999999864,0.5900000000000034,169.268,171.62,167.93,3.6899999999999977,3.140000000000015,1537603,1728541,1294761,433780,372523
2018-08-05,172.18,173.06,171.0,2.0600000000000023,-0.46999999999999886,173.44400000000002,174.43,172.62,1.8100000000000023,-0.8799999999999955,171.516,172.87,170.19,2.680000000000007,-0.6800000000000068,172.466,173.17,171.69,1.4799999999999898,-0.75,1190945,1646858,902467,744391,-455075
2018-08-12,172.71,173.79,171.66,2.1299999999999955,0.9299999999999784,173.826,175.0,172.98,2.0200000000000102,1.7700000000000102,171.752,173.74,170.65,3.0900000000000034,2.7900000000000205,172.542,174.07,171.12,2.9499999999999886,2.9499999999999886,1511119,2003100,1136573,866527,-274313
2018-08-19,174.8,175.89,174.12,1.7699999999999818,-0.1799999999999784,175.946,176.69,174.82,1.8700000000000045,-0.2599999999999909,174.018,175.06,173.12,1.9399999999999977,-0.37999999999999545,174.71200000000002,176.08,173.64,2.440000000000026,-0.009999999999990905,1295647,1603805,1039811,563994,341664
2018-08-26,175.24,176.57,173.72,2.8499999999999943,-2.289999999999992,176.168,177.07,174.37,2.6999999999999886,-2.6299999999999955,174.376,175.48,173.05,2.4299999999999784,-2.4299999999999784,174.692,175.57,173.84,1.7299999999999898,-1.7299999999999898,1691634,2089672,1221383,868289,413901
2018-09-02,174.255,174.89,173.8,1.089999999999975,0.28999999999999204,175.9725,177.85,174.81,3.039999999999992,3.039999999999992,173.78,174.53,173.17,1.3600000000000136,0.060000000000002274,175.2625,177.1,174.36,2.7399999999999807,2.7399999999999807,1640519,1700739,1581616,119123,90977
2018-09-09,178.388,179.82,177.79,2.030000000000001,-0.03999999999999204,179.768,180.32,178.79,1.5300000000000011,-0.18000000000000682,177.43,177.71,177.19,0.5200000000000102,-0.2599999999999909,178.598,180.12,177.47,2.6500000000000057,-0.7199999999999989,1657838,2128608,1150382,978226,-680077
2018-09-16,183.84,186.21,179.53,6.680000000000007,4.460000000000008,185.46200000000002,186.91,180.96,5.949999999999989,4.849999999999994,182.90200000000002,184.84,178.74,6.099999999999994,5.049999999999983,184.04,186.71,179.29,7.420000000000016,4.950000000000017,2387353,4374915,1565609,2809306,678022
2018-09-23,182.612,184.04,181.39,2.6500000000000057,-2.039999999999992,183.52200000000002,185.11,182.55,2.5600000000000023,-2.5600000000000023,181.12,182.4,180.15,2.25,-2.25,181.654,182.51,180.5,2.009999999999991,-2.009999999999991,1834160,2573069,1338432,1234637,909188
2018-09-30,183.026,183.88,182.08,1.799999999999983,0.6200000000000045,184.278,185.51,183.49,2.019999999999982,-0.8799999999999955,181.628,182.24,181.13,1.1100000000000136,-0.09000000000000341,182.89600000000002,184.45,181.33,3.119999999999976,-1.4299999999999784,1697223,1901335,1479739,421596,-216190
2018-10-07,178.242,184.1,170.8,13.299999999999983,-12.189999999999998,179.562,184.75,172.43,12.319999999999993,-12.109999999999985,174.016,181.68,167.01,14.670000000000016,-12.960000000000008,175.12,183.99,168.13,15.860000000000014,-13.800000000000011,2279193,3713467,1186795,2526672,793748
2018-10-14,169.078,173.23,164.55,8.679999999999978,-5.619999999999976,170.446,173.97,165.38,8.590000000000003,-5.939999999999998,166.732,169.92,163.19,6.72999999999999,-5.939999999999998,167.77599999999998,172.35,163.92,8.430000000000007,-5.530000000000001,2940520,4485729,2351774,2133955,378951
2018-10-21,162.41,165.55,160.37,5.180000000000007,-1.5,164.27,167.41,161.35,6.060000000000002,-1.5100000000000193,159.488,162.38,155.0,7.3799999999999955,-2.0500000000000114,161.456,164.24,156.97,7.27000000000001,-2.0,3513629,4901286,2180740,2720546,290863
2018-10-28,165.968,169.2,161.46,7.739999999999981,5.849999999999994,168.85,171.6,165.9,5.699999999999989,5.699999999999989,164.444,168.01,158.83,9.179999999999978,9.179999999999978,166.43200000000002,168.59,161.09,7.5,7.5,2219528,2788630,1944201,844429,-661439
2018-11-04,169.9,172.23,166.64,5.590000000000003,2.25,171.676,173.66,168.94,4.719999999999999,2.759999999999991,168.354,171.21,165.92,5.2900000000000205,2.289999999999992,169.994,173.05,167.05,6.0,3.1200000000000045,1728689,2086996,1518346,568650,-199530
2018-11-11,168.902,172.03,166.15,5.8799999999999955,1.3700000000000045,171.808,174.65,169.16,5.490000000000009,3.170000000000016,167.172,171.72,165.53,6.189999999999998,4.889999999999986,169.232,172.88,166.82,6.060000000000002,5.0400000000000205,2021343,2787965,1547056,1240909,69716
2018-11-18,166.5,171.11,163.4,7.710000000000008,-7.070000000000022,168.35750000000002,172.02,165.63,6.390000000000015,-6.390000000000015,164.2775,168.7,161.57,7.1299999999999955,-5.239999999999981,165.85750000000002,170.53,162.75,7.780000000000001,-6.6299999999999955,2080555,3581975,602872,2979103,-1852857
2018-11-25,165.49,168.15,163.26,4.890000000000015,3.25,168.46,171.92,164.95,6.969999999999999,5.429999999999978,164.512,168.02,161.17,6.850000000000023,4.610000000000014,166.792,170.74,162.8,7.939999999999998,6.6299999999999955,2248285,2787877,1573184,1214693,779366
2018-12-02,167.5575,173.27,162.69,10.580000000000013,-10.580000000000013,168.8125,175.46,163.51,11.950000000000017,-10.930000000000007,162.805,171.38,156.93,14.449999999999989,-14.449999999999989,164.3125,172.18,156.99,15.189999999999998,-15.189999999999998,2641305,3631852,2008613,1623239,438255
2018-12-09,157.33,159.14,155.83,3.309999999999974,-0.19999999999998863,158.35,159.97,156.99,2.9799999999999898,0.18999999999999773,153.762,156.56,150.31,6.25,-1.8100000000000023,155.3,157.52,150.88,6.640000000000015,-5.0,2479236,2914820,2189057,725763,-221175
2018-12-16,147.848,150.1,146.11,3.9899999999999807,-3.769999999999982,150.68,153.76,148.62,5.139999999999986,-1.4400000000000261,145.584,147.47,143.59,3.8799999999999955,-2.9199999999999875,146.638,148.36,144.38,3.980000000000018,-3.200000000000017,3179956,4046153,2411889,1634264,835406
2018-12-23,144.765,149.85,140.66,9.189999999999998,6.439999999999998,147.6025,150.18,143.73,6.450000000000017,6.450000000000017,142.0325,147.4,138.65,8.75,8.300000000000011,145.9975,148.91,139.79,9.120000000000005,8.219999999999999,1467392,2002921,1057361,945560,360815
2018-12-30,147.8475,148.87,146.77,2.0999999999999943,-2.019999999999982,149.74,150.61,148.87,1.740000000000009,0.8100000000000023,145.855,148.27,143.6,4.670000000000016,-1.5100000000000193,148.4075,150.53,144.02,6.509999999999991,0.9900000000000091,1824996,2244931,1321588,923343,666900
2019-01-06,156.002,160.49,150.52,9.969999999999999,9.969999999999999,159.1,163.58,152.06,11.52000000000001,11.52000000000001,155.084,159.85,148.28,11.569999999999993,11.569999999999993,158.442,163.58,151.57,12.01000000000002,12.01000000000002,2351277,3538378,1787365,1751013,266707
2019-01-13,163.646,166.23,162.33,3.8999999999999773,3.8999999999999773,165.608,170.26,163.72,6.539999999999992,5.8700000000000045,162.62,165.77,161.42,4.350000000000023,4.159999999999997,164.63,169.05,162.49,6.560000000000002,5.3300000000000125,1778853,2726639,1207872,1518767,1197499
2019-01-20,165.4025,168.12,161.0,7.1200000000000045,-7.1200000000000045,167.6275,168.2,166.7,1.5,-0.3699999999999761,163.20999999999998,165.22,160.19,5.030000000000001,-4.72999999999999,165.1525,165.94,164.21,1.7299999999999898,-0.21999999999999886,2891850,4409287,2149908,2259379,2020732
2019-01-27,166.684,168.25,163.96,4.289999999999992,3.539999999999992,168.434,169.8,166.15,3.6500000000000057,3.6500000000000057,165.556,166.98,162.73,4.25,4.25,167.674,169.53,165.79,3.740000000000009,3.740000000000009,1611560,1738351,1387765,350586,57335
2019-02-03,169.052,169.82,168.23,1.5900000000000034,-0.06999999999999318,170.542,171.57,169.92,1.6500000000000057,1.5300000000000011,167.954,168.89,167.31,1.579999999999984,0.7699999999999818,169.948,171.46,168.88,2.5800000000000125,1.5100000000000193,1945056,2215025,1654727,560298,382239
2019-02-10,179.264,182.52,174.98,7.5400000000000205,7.5400000000000205,181.796,183.24,180.42,2.8200000000000216,2.8200000000000216,178.578,181.67,174.54,7.1299999999999955,7.1299999999999955,180.62199999999999,182.87,176.95,5.920000000000016,5.920000000000016,2314227,4588754,1256204,3332550,-3332550
2019-02-17,182.3225,183.63,179.61,4.019999999999982,3.619999999999976,183.8675,183.99,183.63,0.36000000000001364,0.05000000000001137,181.44,182.42,179.54,2.8799999999999955,2.170000000000016,183.1225,183.49,182.76,0.7300000000000182,0.5400000000000205,1371011,1516247,1244420,271827,-256375
2019-02-24,180.996,183.59,179.91,3.680000000000007,-3.680000000000007,181.46800000000002,183.71,180.8,2.9099999999999966,-2.9099999999999966,179.462,181.29,177.91,3.3799999999999955,-3.3799999999999955,180.182,181.41,178.87,2.539999999999992,-2.539999999999992,1401727,1563647,1021910,541737,-14414
2019-03-03,178.928,180.19,177.31,2.8799999999999955,-2.8000000000000114,179.776,181.96,177.52,4.439999999999998,-4.439999999999998,177.052,178.19,174.23,3.960000000000008,-3.960000000000008,178.41400000000002,179.8,176.78,3.0200000000000102,-3.0200000000000102,1286926,1611385,1029735,581650,-485888
2019-03-10,179.464,181.11,176.67,4.440000000000026,3.280000000000001,181.236,182.15,180.2,1.950000000000017,0.5600000000000023,178.24,179.24,176.12,3.1200000000000045,3.049999999999983,179.698,180.84,178.99,1.8499999999999943,-1.3199999999999932,1752750,3432598,1254977,2177621,2119925
2019-03-17,179.694,182.91,177.15,5.759999999999991,0.8900000000000148,181.48,182.92,180.03,2.8899999999999864,-2.1999999999999886,177.82,179.23,176.7,2.530000000000001,-1.5600000000000023,179.624,182.53,177.94,4.590000000000003,-4.590000000000003,1212355,1541294,793978,747316,-519695
2019-03-24,182.054,188.03,177.6,10.430000000000007,10.430000000000007,184.348,188.49,181.72,6.77000000000001,6.77000000000001,181.356,186.46,177.42,9.04000000000002,9.04000000000002,183.388,186.89,179.81,7.079999999999984,7.079999999999984,1372857,1949627,964297,985330,750714
2019-03-31,192.206,193.83,190.0,3.8300000000000125,1.460000000000008,193.764,194.62,192.75,1.8700000000000045,-0.6599999999999966,191.202,192.76,189.0,3.759999999999991,2.240000000000009,192.504,193.54,191.51,2.030000000000001,-1.3499999999999943,1495985,2188350,998730,1189620,-821522
2019-04-07,193.104,194.39,192.4,1.9899999999999807,1.9899999999999807,194.29,196.57,193.05,3.519999999999982,2.4499999999999886,191.978,194.28,190.36,3.9199999999999875,2.719999999999999,193.744,196.15,192.61,3.539999999999992,2.1200000000000045,953472,1044051,752961,291090,114170
