Date,CVI_Open_average,CVI_Open_max,CVI_Open_min,CVI_Open_volatility,CVI_Open_change,CVI_High_average,CVI_High_max,CVI_High_min,CVI_High_volatility,CVI_High_change,CVI_Low_average,CVI_Low_max,CVI_Low_min,CVI_Low_volatility,CVI_Low_change,CVI_Close_average,CVI_Close_max,CVI_Close_min,CVI_Close_volatility,CVI_Close_change,CVI_Volume_average,CVI_Volume_max,CVI_Volume_min,CVI_Volume_volatility,CVI_Volume_change
2018-01-14,38.378,39.48,37.37,2.1099999999999994,-1.9099999999999966,38.702000000000005,39.7,37.77,1.9299999999999997,-1.6099999999999994,37.717999999999996,38.52,37.18,1.3400000000000034,-0.8900000000000006,38.098,38.92,37.42,1.5,-0.4200000000000017,459445,723117,281968,441149,-225280
2018-01-21,37.358,38.33,36.64,1.6899999999999977,-1.5600000000000023,37.556,38.33,36.74,1.5899999999999963,-1.4600000000000009,36.492,37.73,35.46,2.269999999999996,-2.269999999999996,36.764,38.11,35.56,2.549999999999997,-2.549999999999997,361033,460374,262659,197715,147542
2018-01-28,34.870000000000005,35.7,33.34,2.3599999999999994,-1.9099999999999966,35.403999999999996,36.08,34.19,1.8900000000000006,-1.0600000000000023,33.908,34.79,32.34,2.4499999999999957,-1.8199999999999932,34.506,35.79,32.68,3.1099999999999994,-1.9799999999999969,420951,464384,316722,147662,17186
2018-02-04,32.844,33.88,31.72,2.1600000000000037,0.9699999999999989,33.784,34.23,33.29,0.9399999999999977,-0.0800000000000054,32.044,33.16,30.96,2.1999999999999957,1.019999999999996,33.122,33.91,32.3,1.6099999999999994,-0.06999999999999318,516534,573827,463014,110813,13960
2018-02-11,33.8725,34.72,33.0,1.7199999999999989,0.3299999999999983,34.535,34.89,34.16,0.730000000000004,0.3300000000000054,33.129999999999995,33.59,32.8,0.7900000000000063,0.5,33.93,34.55,33.44,1.1099999999999994,-0.030000000000001137,327355,372145,295384,76761,10081
2018-02-18,32.374,33.32,31.44,1.879999999999999,-1.879999999999999,33.09,35.0,31.78,3.219999999999999,-1.9600000000000009,31.458000000000002,32.21,30.89,1.3200000000000003,-1.2600000000000016,31.785999999999998,32.32,31.17,1.1499999999999986,-1.1299999999999955,559883,873968,398304,475664,-145799
2018-02-25,30.212,31.12,29.34,1.7800000000000011,-0.9499999999999993,30.792,31.78,30.28,1.5,-1.25,29.6,30.52,29.1,1.4199999999999982,-0.9100000000000001,30.174,30.67,29.62,1.0500000000000007,-0.38000000000000256,793528,1366272,595995,770277,66975
2018-03-04,30.918,31.73,30.2,1.5300000000000011,1.25,31.436,31.99,31.08,0.9100000000000001,0.9100000000000001,30.354,31.14,30.04,1.1000000000000014,-0.16000000000000014,30.802,31.65,30.1,1.5499999999999972,-0.41999999999999815,529534,602435,471592,130843,130843
2018-03-11,29.740000000000002,30.28,29.04,1.240000000000002,-0.5500000000000007,30.092,30.66,29.73,0.9299999999999997,-0.9299999999999997,29.066,29.56,28.14,1.4199999999999982,-0.29999999999999716,29.59,29.88,29.06,0.8200000000000003,-0.28999999999999915,585888,817075,455222,361853,17776
2018-03-18,30.742,31.21,29.75,1.4600000000000009,1.379999999999999,31.47,31.94,30.92,1.0199999999999996,0.259999999999998,30.496000000000002,30.85,29.75,1.1000000000000014,0.6900000000000013,30.9,31.28,30.59,0.6900000000000013,0.21000000000000085,344845,387528,311742,75786,-75786
2018-03-25,30.2625,30.99,29.76,1.2299999999999969,-0.9399999999999977,30.7,31.36,30.34,1.0199999999999996,-1.0199999999999996,29.6025,29.96,29.24,0.7200000000000024,-0.5100000000000016,30.0425,30.24,29.6,0.639999999999997,-0.129999999999999,377121,433138,256933,176205,165606
