Date,XEC_Open_average,XEC_Open_max,XEC_Open_min,XEC_Open_volatility,XEC_Open_change,XEC_High_average,XEC_High_max,XEC_High_min,XEC_High_volatility,XEC_High_change,XEC_Low_average,XEC_Low_max,XEC_Low_min,XEC_Low_volatility,XEC_Low_change,XEC_Close_average,XEC_Close_max,XEC_Close_min,XEC_Close_volatility,XEC_Close_change,XEC_Volume_average,XEC_Volume_max,XEC_Volume_min,XEC_Volume_volatility,XEC_Volume_change
2018-01-14,125.742,127.68,124.06,3.6200000000000045,-3.160000000000011,126.788,128.0,124.71,3.2900000000000063,-0.980000000000004,124.404,125.73,122.65,3.0799999999999983,-1.5200000000000102,125.552,126.8,124.04,2.759999999999991,0.9699999999999989,890926,1218533,646677,571856,-444705
2018-01-21,123.314,126.63,119.23,7.3999999999999915,-7.3999999999999915,124.052,127.13,120.06,7.069999999999993,-7.069999999999993,121.048,124.56,117.89,6.670000000000002,-6.670000000000002,121.598,125.05,118.68,6.36999999999999,-6.36999999999999,1080407,1330552,855357,475195,-21507
2018-01-28,113.306,117.01,110.23,6.780000000000001,-6.780000000000001,114.324,117.01,111.89,5.1200000000000045,-5.1200000000000045,110.666,112.6,107.83,4.769999999999996,-4.769999999999996,111.76,114.33,107.91,6.420000000000002,-6.420000000000002,1227459,1646050,1066506,579544,-459477
2018-02-04,104.868,108.44,100.72,7.719999999999999,-6.329999999999998,106.274,110.24,101.09,9.149999999999991,-6.799999999999997,101.48,105.96,95.56,10.399999999999991,-5.969999999999999,103.13,108.46,100.19,8.269999999999996,-7.559999999999988,1367749,1769777,993360,776417,-231254
2018-02-11,98.89750000000001,100.03,98.05,1.980000000000004,-1.769999999999996,100.985,102.51,99.53,2.980000000000004,0.18000000000000682,97.515,98.42,95.72,2.700000000000003,0.44000000000001194,99.86500000000001,102.19,98.73,3.4599999999999937,-1.0499999999999972,2231682,3764119,1507022,2257097,584360
2018-02-18,97.688,99.69,95.6,4.090000000000003,-0.9299999999999926,98.886,100.72,97.39,3.3299999999999983,-1.4200000000000017,96.026,97.67,93.76,3.9099999999999966,-0.07000000000000739,97.196,98.7,95.13,3.5700000000000074,-0.030000000000001137,1372884,1674370,955590,718780,-494741
2018-02-25,96.536,98.31,94.88,3.430000000000007,-2.9000000000000057,97.736,99.19,96.39,2.799999999999997,-1.8199999999999932,95.438,97.19,93.96,3.230000000000004,-1.7800000000000011,96.38,97.92,95.35,2.5700000000000074,-1.230000000000004,1242412,1627663,997637,630026,-484576
2018-03-04,94.208,97.47,92.8,4.670000000000002,-4.670000000000002,95.41199999999999,97.59,93.86,3.730000000000004,-2.1000000000000085,92.514,93.32,92.05,1.269999999999996,-0.6999999999999886,93.612,95.38,92.69,2.6899999999999977,1.9699999999999989,1498663,2146165,1120578,1025587,890345
2018-03-11,93.246,95.81,91.46,4.3500000000000085,-4.3500000000000085,94.284,95.89,91.84,4.049999999999997,-4.049999999999997,91.516,92.46,89.73,2.7299999999999898,-2.450000000000003,92.474,93.54,91.65,1.8900000000000006,-0.9099999999999966,1347348,1638263,1082747,555516,-64545
2018-03-18,93.366,94.92,91.92,3.0,2.680000000000007,94.712,95.38,92.82,2.5600000000000023,2.260000000000005,92.522,93.46,91.14,2.319999999999993,2.319999999999993,93.704,94.77,91.62,3.1499999999999915,3.1499999999999915,1085496,1332138,836340,495798,-39459
2018-03-25,94.01,95.02,93.12,1.8999999999999915,-1.5,94.3475,95.25,93.4,1.8499999999999943,-1.5300000000000011,91.4825,93.27,87.98,5.289999999999992,-5.289999999999992,92.4225,93.63,89.81,3.819999999999993,-3.819999999999993,1355800,1823675,866225,957450,366218
2018-04-01,91.458,93.55,90.14,3.4099999999999966,0.09999999999999432,92.82000000000001,94.37,91.54,2.8299999999999983,0.6699999999999875,89.974,91.74,88.65,3.089999999999989,1.6499999999999915,91.576,93.95,90.44,3.510000000000005,-0.9900000000000091,1566287,2501183,1017398,1483785,440422
2018-04-08,93.878,94.92,91.96,2.960000000000008,2.6300000000000097,95.48,97.06,94.65,2.4099999999999966,1.9500000000000028,92.892,93.71,91.09,2.6199999999999903,2.6199999999999903,94.658,96.72,93.54,3.1799999999999926,2.5999999999999943,1285264,1738497,838030,900467,317430
2018-04-15,99.114,101.08,96.72,4.359999999999999,3.510000000000005,101.006,102.54,96.77,5.77000000000001,5.77000000000001,98.096,99.67,95.6,4.070000000000007,4.030000000000001,100.146,102.39,96.32,6.070000000000007,6.070000000000007,1337792,2108719,1007027,1101692,24711
2018-04-22,101.022,102.39,99.76,2.6299999999999955,-2.549999999999997,102.114,102.9,101.41,1.490000000000009,-0.710000000000008,99.91,101.02,99.22,1.7999999999999972,-0.12000000000000455,100.93,101.85,100.23,1.6199999999999903,0.0,836353,1274797,630198,644599,-380531
2018-04-29,98.396,99.86,96.22,3.6400000000000006,-1.6700000000000017,99.634,101.47,97.93,3.539999999999992,1.1799999999999926,97.012,98.77,95.63,3.1400000000000006,-1.6299999999999955,97.858,99.84,96.33,3.510000000000005,-2.5400000000000063,1032991,1389006,790986,598020,370170
2018-05-06,98.586,101.94,97.01,4.929999999999993,1.4299999999999926,99.99,102.5,98.49,4.010000000000005,-1.6500000000000057,96.346,97.87,95.27,2.6000000000000085,0.8900000000000006,98.214,100.06,96.92,3.1400000000000006,-3.1400000000000006,1821743,2553795,1460903,1092892,-79508
2018-05-13,98.516,99.24,96.87,2.3699999999999903,2.1799999999999926,99.478,100.08,98.55,1.5300000000000011,1.3400000000000034,97.484,98.56,96.07,2.490000000000009,2.490000000000009,98.816,99.39,98.3,1.0900000000000034,0.5799999999999983,1232173,1505526,982407,523119,-291672
2018-05-20,96.2325,99.28,92.76,6.519999999999996,-6.519999999999996,97.2475,102.09,93.0,9.090000000000003,-9.090000000000003,94.39250000000001,98.68,90.76,7.920000000000002,-7.920000000000002,95.505,99.35,92.08,7.269999999999996,-7.269999999999996,1890276,2567258,1361334,1205924,-576539
