Date,ALPS Sector Dividend DogsEtf_Open_average,ALPS Sector Dividend DogsEtf_Open_max,ALPS Sector Dividend DogsEtf_Open_min,ALPS Sector Dividend DogsEtf_Open_volatility,ALPS Sector Dividend DogsEtf_Open_change,ALPS Sector Dividend DogsEtf_High_average,ALPS Sector Dividend DogsEtf_High_max,ALPS Sector Dividend DogsEtf_High_min,ALPS Sector Dividend DogsEtf_High_volatility,ALPS Sector Dividend DogsEtf_High_change,ALPS Sector Dividend DogsEtf_Low_average,ALPS Sector Dividend DogsEtf_Low_max,ALPS Sector Dividend DogsEtf_Low_min,ALPS Sector Dividend DogsEtf_Low_volatility,ALPS Sector Dividend DogsEtf_Low_change,ALPS Sector Dividend DogsEtf_Close_average,ALPS Sector Dividend DogsEtf_Close_max,ALPS Sector Dividend DogsEtf_Close_min,ALPS Sector Dividend DogsEtf_Close_volatility,ALPS Sector Dividend DogsEtf_Close_change
2019-02-17,43.26,43.26,43.26,0.0,0.0,43.39,43.39,43.39,0.0,0.0,43.14,43.14,43.14,0.0,0.0,43.39,43.39,43.39,0.0,0.0
2019-02-24,43.43,43.43,43.43,0.0,0.0,43.55,43.55,43.55,0.0,0.0,43.18,43.18,43.18,0.0,0.0,43.46,43.46,43.46,0.0,0.0
2019-03-03,42.24,42.24,42.24,0.0,0.0,42.48,42.48,42.48,0.0,0.0,42.12,42.12,42.12,0.0,0.0,42.47,42.47,42.47,0.0,0.0
2019-03-10,43.39,43.39,43.39,0.0,0.0,43.49,43.49,43.49,0.0,0.0,43.26,43.26,43.26,0.0,0.0,43.41,43.41,43.41,0.0,0.0
2019-03-17,43.16,43.16,43.16,0.0,0.0,43.21,43.21,43.21,0.0,0.0,42.45,42.45,42.45,0.0,0.0,42.46,42.46,42.46,0.0,0.0
2019-03-24,42.93,42.93,42.93,0.0,0.0,43.0,43.0,43.0,0.0,0.0,42.67,42.67,42.67,0.0,0.0,42.9,42.9,42.9,0.0,0.0
2019-03-31,43.79,43.79,43.79,0.0,0.0,44.13,44.13,44.13,0.0,0.0,43.73,43.73,43.73,0.0,0.0,44.07,44.07,44.07,0.0,0.0
2019-04-07,44.18,44.18,44.18,0.0,0.0,44.3,44.3,44.3,0.0,0.0,44.01,44.01,44.01,0.0,0.0,44.21,44.21,44.21,0.0,0.0
2019-04-14,44.38,44.38,44.38,0.0,0.0,44.38,44.38,44.38,0.0,0.0,44.18,44.18,44.18,0.0,0.0,44.28,44.28,44.28,0.0,0.0
2019-04-21,43.75,43.75,43.75,0.0,0.0,44.09,44.09,44.09,0.0,0.0,43.71,43.71,43.71,0.0,0.0,44.08,44.08,44.08,0.0,0.0
2019-04-28,44.03,44.03,44.03,0.0,0.0,44.45,44.45,44.45,0.0,0.0,44.03,44.03,44.03,0.0,0.0,44.39,44.39,44.39,0.0,0.0
2019-05-05,43.12,43.12,43.12,0.0,0.0,43.58,43.58,43.58,0.0,0.0,42.64,42.64,42.64,0.0,0.0,43.46,43.46,43.46,0.0,0.0
2019-05-12,42.81,42.81,42.81,0.0,0.0,43.33,43.33,43.33,0.0,0.0,42.81,42.81,42.81,0.0,0.0,42.96,42.96,42.96,0.0,0.0
2019-05-19,42.34,42.34,42.34,0.0,0.0,42.35,42.35,42.35,0.0,0.0,41.97,41.97,41.97,0.0,0.0,42.04,42.04,42.04,0.0,0.0
2019-05-26,40.58,40.58,40.58,0.0,0.0,40.62,40.62,40.62,0.0,0.0,40.35,40.35,40.35,0.0,0.0,40.38,40.38,40.38,0.0,0.0
2019-06-02,42.33,42.33,42.33,0.0,0.0,42.55,42.55,42.55,0.0,0.0,42.3,42.3,42.3,0.0,0.0,42.3,42.3,42.3,0.0,0.0
2019-06-09,42.88,42.88,42.88,0.0,0.0,42.89,42.89,42.89,0.0,0.0,42.6,42.6,42.6,0.0,0.0,42.72,42.72,42.72,0.0,0.0
2019-06-16,43.13,43.13,43.13,0.0,0.0,43.39,43.39,43.39,0.0,0.0,43.01,43.01,43.01,0.0,0.0,43.33,43.33,43.33,0.0,0.0
2019-06-23,43.11,43.11,43.11,0.0,0.0,43.51,43.51,43.51,0.0,0.0,43.11,43.11,43.11,0.0,0.0,43.5,43.5,43.5,0.0,0.0
2019-06-30,43.85,43.85,43.85,0.0,0.0,44.02,44.02,44.02,0.0,0.0,43.64,43.64,43.64,0.0,0.0,44.02,44.02,44.02,0.0,0.0
2019-07-07,43.9,43.9,43.9,0.0,0.0,44.22,44.22,44.22,0.0,0.0,43.86,43.86,43.86,0.0,0.0,44.19,44.19,44.19,0.0,0.0
2019-07-14,43.86,43.86,43.86,0.0,0.0,44.0,44.0,44.0,0.0,0.0,43.75,43.75,43.75,0.0,0.0,43.75,43.75,43.75,0.0,0.0
2019-07-21,44.19,44.19,44.19,0.0,0.0,44.28,44.28,44.28,0.0,0.0,43.97,43.97,43.97,0.0,0.0,44.28,44.28,44.28,0.0,0.0
2019-07-28,43.28,43.28,43.28,0.0,0.0,43.42,43.42,43.42,0.0,0.0,43.07,43.07,43.07,0.0,0.0,43.23,43.23,43.23,0.0,0.0
2019-08-04,42.59,42.59,42.59,0.0,0.0,42.59,42.59,42.59,0.0,0.0,42.01,42.01,42.01,0.0,0.0,42.24,42.24,42.24,0.0,0.0
2019-08-11,40.99,40.99,40.99,0.0,0.0,41.57,41.57,41.57,0.0,0.0,40.99,40.99,40.99,0.0,0.0,41.52,41.52,41.52,0.0,0.0
2019-08-18,41.79,41.79,41.79,0.0,0.0,41.92,41.92,41.92,0.0,0.0,40.62,40.62,40.62,0.0,0.0,40.83,40.83,40.83,0.0,0.0
2019-08-25,41.81,41.81,41.81,0.0,0.0,42.11,42.11,42.11,0.0,0.0,41.72,41.72,41.72,0.0,0.0,41.83,41.83,41.83,0.0,0.0
2019-09-01,42.84,42.84,42.84,0.0,0.0,43.04,43.04,43.04,0.0,0.0,42.73,42.73,42.73,0.0,0.0,43.0,43.0,43.0,0.0,0.0
2019-09-08,44.99,44.99,44.99,0.0,0.0,45.25,45.25,45.25,0.0,0.0,44.81,44.81,44.81,0.0,0.0,44.82,44.82,44.82,0.0,0.0
2019-09-15,44.1,44.1,44.1,0.0,0.0,44.15,44.15,44.15,0.0,0.0,43.77,43.77,43.77,0.0,0.0,43.78,43.78,43.78,0.0,0.0
2019-09-22,43.76,43.76,43.76,0.0,0.0,43.96,43.96,43.96,0.0,0.0,43.5,43.5,43.5,0.0,0.0,43.75,43.75,43.75,0.0,0.0
2019-09-29,42.5,42.5,42.5,0.0,0.0,42.92,42.92,42.92,0.0,0.0,42.4,42.4,42.4,0.0,0.0,42.9,42.9,42.9,0.0,0.0
2019-10-06,43.08,43.08,43.08,0.0,0.0,43.58,43.58,43.58,0.0,0.0,43.08,43.08,43.08,0.0,0.0,43.28,43.28,43.28,0.0,0.0
2019-10-13,43.41,43.41,43.41,0.0,0.0,43.8,43.8,43.8,0.0,0.0,43.41,43.41,43.41,0.0,0.0,43.67,43.67,43.67,0.0,0.0
2019-10-20,44.22,44.22,44.22,0.0,0.0,44.44,44.44,44.44,0.0,0.0,44.18,44.18,44.18,0.0,0.0,44.43,44.43,44.43,0.0,0.0
2019-10-27,44.51,44.51,44.51,0.0,0.0,45.17,45.17,45.17,0.0,0.0,44.51,44.51,44.51,0.0,0.0,45.16,45.16,45.16,0.0,0.0
2019-11-03,45.71,45.71,45.71,0.0,0.0,46.1,46.1,46.1,0.0,0.0,45.53,45.53,45.53,0.0,0.0,46.1,46.1,46.1,0.0,0.0
2019-11-10,45.88,45.88,45.88,0.0,0.0,46.05,46.05,46.05,0.0,0.0,45.82,45.82,45.82,0.0,0.0,46.03,46.03,46.03,0.0,0.0
2019-11-17,45.44,45.44,45.44,0.0,0.0,45.58,45.58,45.58,0.0,0.0,45.38,45.38,45.38,0.0,0.0,45.51,45.51,45.51,0.0,0.0
2019-11-24,45.88,45.88,45.88,0.0,0.0,45.91,45.91,45.91,0.0,0.0,45.77,45.77,45.77,0.0,0.0,45.77,45.77,45.77,0.0,0.0
2019-12-01,45.67,45.67,45.67,0.0,0.0,46.01,46.01,46.01,0.0,0.0,45.67,45.67,45.67,0.0,0.0,45.88,45.88,45.88,0.0,0.0
2019-12-08,46.47,46.47,46.47,0.0,0.0,46.76,46.76,46.76,0.0,0.0,46.19,46.19,46.19,0.0,0.0,46.31,46.31,46.31,0.0,0.0
2019-12-15,46.43,46.43,46.43,0.0,0.0,46.8,46.8,46.8,0.0,0.0,46.43,46.43,46.43,0.0,0.0,46.75,46.75,46.75,0.0,0.0
2019-12-22,46.97,46.97,46.97,0.0,0.0,46.97,46.97,46.97,0.0,0.0,46.7,46.7,46.7,0.0,0.0,46.75,46.75,46.75,0.0,0.0
2019-12-29,46.43,46.43,46.43,0.0,0.0,46.59,46.59,46.59,0.0,0.0,46.38,46.38,46.38,0.0,0.0,46.5,46.5,46.5,0.0,0.0
