Date,NTGR_Open_average,NTGR_Open_max,NTGR_Open_min,NTGR_Open_volatility,NTGR_Open_change,NTGR_High_average,NTGR_High_max,NTGR_High_min,NTGR_High_volatility,NTGR_High_change,NTGR_Low_average,NTGR_Low_max,NTGR_Low_min,NTGR_Low_volatility,NTGR_Low_change,NTGR_Close_average,NTGR_Close_max,NTGR_Close_min,NTGR_Close_volatility,NTGR_Close_change,NTGR_Volume_average,NTGR_Volume_max,NTGR_Volume_min,NTGR_Volume_volatility,NTGR_Volume_change
2018-01-14,67.92,70.75,65.55,5.200000000000003,5.200000000000003,69.19,71.0,66.8,4.200000000000003,4.1000000000000085,67.49000000000001,69.9,65.2,4.700000000000003,4.700000000000003,68.72,70.8,66.05,4.75,4.75,732536,1095889,398381,697508,-466496
2018-01-21,70.69,71.0,70.35,0.6500000000000057,0.20000000000000284,71.1,71.42,70.83,0.5900000000000034,0.269999999999996,69.926,70.15,69.5,0.6500000000000057,-0.20000000000000284,70.52,70.95,70.15,0.7999999999999972,-0.6500000000000057,384006,754498,174098,580400,164140
2018-01-28,68.75,69.7,67.4,2.299999999999997,-2.299999999999997,69.5,70.35,68.65,1.6999999999999886,-1.2999999999999972,67.8,69.15,66.05,3.1000000000000085,-2.799999999999997,68.28999999999999,69.7,66.1,3.6000000000000085,-3.0,555196,727904,373310,354594,197230
2018-02-04,60.68,66.0,56.25,9.75,-5.500000000000007,62.58,68.2,57.85,10.350000000000001,-8.100000000000001,57.87,63.35,55.35,8.0,-5.200000000000003,59.62,67.4,55.8,11.600000000000009,-8.400000000000006,1186527,2708491,452000,2256491,-431494
2018-02-11,60.025,61.5,58.7,2.799999999999997,2.799999999999997,61.6625,63.1,59.6,3.5,3.5,59.5375,60.85,58.2,2.6499999999999986,2.6499999999999986,60.724999999999994,61.8,59.05,2.75,2.25,402309,569009,260813,308196,96004
2018-02-18,59.54,60.8,58.7,2.0999999999999943,-2.0999999999999943,60.38,61.2,59.5,1.7000000000000028,-1.1500000000000057,58.7,59.9,57.8,2.1000000000000014,-1.1999999999999957,59.22,60.2,58.7,1.5,-0.4000000000000057,398320,705364,183829,521535,-521535
2018-02-25,56.79,59.85,54.15,5.700000000000003,-3.950000000000003,57.55,60.4,55.7,4.699999999999996,-3.6000000000000014,55.38,58.15,53.55,4.600000000000001,-2.6999999999999957,56.27,58.35,54.6,3.75,-1.8500000000000014,613105,886273,340484,545789,183156
2018-03-04,58.04,59.65,56.75,2.8999999999999986,2.75,59.14,61.45,57.8,3.6500000000000057,3.5,56.932,57.48,56.05,1.4299999999999997,0.980000000000004,58.61,60.05,57.15,2.8999999999999986,2.8999999999999986,389037,506206,222911,283295,141302
2018-03-11,59.12,60.35,58.35,2.0,-1.6000000000000014,59.5,60.4,58.75,1.6499999999999986,-1.6499999999999986,58.11,58.75,56.9,1.8500000000000014,-1.6000000000000014,58.65,59.15,57.85,1.2999999999999972,-1.0499999999999972,451385,609933,152480,457453,-244433
2018-03-18,57.68,57.85,57.4,0.45000000000000284,-0.45000000000000284,58.45,58.95,57.9,1.0500000000000043,-0.5499999999999972,56.986000000000004,57.85,56.2,1.6499999999999986,-1.029999999999994,57.65,58.6,56.5,2.1000000000000014,0.19999999999999574,190808,213805,170235,43570,26895
2018-03-25,57.1375,58.4,56.45,1.9499999999999957,-1.3500000000000014,57.792500000000004,58.98,57.14,1.8399999999999963,-1.6299999999999955,55.957499999999996,56.48,55.25,1.2299999999999969,-1.2299999999999969,56.5375,57.2,56.15,1.0500000000000043,-0.5,351130,442845,294754,148091,71418
2018-04-01,57.93,59.0,56.35,2.6499999999999986,2.3999999999999986,59.062,59.5,58.35,1.1499999999999986,1.1499999999999986,57.29,58.35,55.9,2.450000000000003,2.450000000000003,58.480000000000004,58.75,58.1,0.6499999999999986,0.6000000000000014,287329,353799,167115,186684,-66297
2018-04-08,60.76,61.85,59.55,2.3000000000000043,1.6500000000000057,61.6,62.1,60.75,1.3500000000000014,1.3500000000000014,59.324,60.7,57.0,3.700000000000003,1.2800000000000011,61.09,61.85,60.6,1.25,1.25,235709,324372,193135,131237,124398
2018-04-15,62.8,63.55,62.0,1.5499999999999972,-0.29999999999999716,63.3,64.1,62.0,2.0999999999999943,-1.5,62.01,62.9,60.9,2.0,-1.2000000000000028,62.660000000000004,63.6,61.55,2.0500000000000043,-1.8000000000000043,207769,274544,158424,116120,-94011
2018-04-22,57.68,62.2,53.5,8.700000000000003,-8.0,58.8,62.9,54.55,8.350000000000001,-6.699999999999996,56.26,61.65,52.9,8.75,-7.449999999999996,57.04,62.25,53.45,8.799999999999997,-6.950000000000003,585608,1358262,311467,1046795,101058
2018-04-29,55.19,56.35,54.55,1.8000000000000043,0.45000000000000284,56.556,58.55,55.5,3.049999999999997,2.3499999999999943,54.44,55.1,53.85,1.25,1.1000000000000014,55.74,57.55,54.95,2.5999999999999943,1.5,289588,499556,187687,311869,175194
2018-05-06,57.44,58.4,56.35,2.049999999999997,-1.0,57.93,58.6,57.1,1.5,-1.1999999999999957,56.62,57.4,55.8,1.6000000000000014,-1.1500000000000057,57.14,58.15,56.15,2.0,-2.0,286236,440902,220254,220648,199804
2018-05-13,58.57,60.65,56.0,4.649999999999999,4.649999999999999,59.96,61.45,57.55,3.9000000000000057,3.9000000000000057,58.35,60.4,55.55,4.850000000000001,4.850000000000001,59.59,61.25,57.45,3.799999999999997,3.799999999999997,284329,445588,193916,251672,-251672
2018-05-20,60.8,61.4,60.0,1.3999999999999986,-1.2999999999999972,61.405,62.65,60.42,2.229999999999997,-2.229999999999997,60.215,61.06,59.45,1.6099999999999994,-1.1099999999999994,60.7125,61.9,60.1,1.7999999999999972,-1.6000000000000014,243417,284753,146023,138730,-129204
2018-05-27,60.57,60.9,60.0,0.8999999999999986,0.7999999999999972,61.624,62.0,61.25,0.75,0.75,60.206,60.8,59.88,0.9199999999999946,0.7999999999999972,60.78,61.6,60.3,1.3000000000000043,1.3000000000000043,226122,288585,157617,130968,41093
2018-06-03,62.6,63.5,61.75,1.75,0.5,63.72,64.95,62.95,2.0,2.0,61.768,62.35,60.59,1.759999999999998,0.9500000000000028,63.27,64.35,62.45,1.8999999999999915,1.499999999999993,207533,271644,162793,108851,108851
2018-06-10,65.12,66.0,64.35,1.6500000000000057,1.6500000000000057,65.91,66.6,65.35,1.25,1.1999999999999886,63.926,64.3,63.1,1.1999999999999957,0.28000000000000114,65.62,66.5,64.75,1.75,1.0999999999999943,253853,418980,146657,272323,126396
2018-06-17,66.08,67.3,64.1,3.200000000000003,-1.9000000000000057,66.38,67.4,64.1,3.3000000000000114,-2.950000000000003,64.864,66.5,62.75,3.75,-2.719999999999999,65.48,67.1,63.25,3.8499999999999943,-3.4000000000000057,241440,433105,116650,316455,-88719
2018-06-24,62.94,63.9,62.05,1.8500000000000014,-1.25,63.82,64.8,62.95,1.8499999999999943,0.8999999999999986,62.16,62.9,61.8,1.1000000000000014,-0.25,63.2,64.75,62.15,2.6000000000000014,1.1499999999999986,204619,249740,170795,78945,54348
2018-07-01,67.1,69.5,65.1,4.400000000000006,4.400000000000006,68.65,70.4,65.95,4.450000000000003,4.450000000000003,66.5875,69.1,63.8,5.299999999999997,5.299999999999997,68.075,70.2,65.35,4.8500000000000085,4.8500000000000085,268271,326168,195989,130179,115979
2018-07-08,73.81,76.3,70.35,5.950000000000003,5.950000000000003,75.868,77.9,72.3,5.6000000000000085,5.6000000000000085,73.266,76.3,69.65,6.6499999999999915,6.6499999999999915,75.38,77.7,71.55,6.150000000000006,6.150000000000006,461750,617535,303942,313593,268181
2018-07-15,76.55,77.75,73.85,3.9000000000000057,-3.6000000000000085,77.30799999999999,78.3,75.1,3.200000000000003,-3.1200000000000045,74.05,77.0,65.4,11.599999999999994,-11.149999999999991,74.536,77.75,65.53,12.219999999999999,-12.019999999999996,595329,1366160,241661,1124499,1060276
2018-07-22,67.26,69.25,65.2,4.049999999999997,2.75,68.56,69.8,66.9,2.8999999999999915,1.9000000000000057,65.88,68.6,62.75,5.849999999999994,0.5499999999999972,67.42,69.25,65.75,3.5,0.25,737074,896218,557698,338520,37062
2018-07-29,65.2,66.15,63.7,2.450000000000003,-0.19999999999998863,66.104,66.7,64.7,2.0,0.29999999999999716,64.154,65.0,63.0,2.0,-0.20000000000000284,65.31,66.45,64.05,2.4000000000000057,0.6000000000000085,603438,818659,401943,416716,-22198
