Date,IMKTA_stock_Open_average,IMKTA_stock_Open_max,IMKTA_stock_Open_min,IMKTA_stock_Open_volatility,IMKTA_stock_Open_change,IMKTA_stock_High_average,IMKTA_stock_High_max,IMKTA_stock_High_min,IMKTA_stock_High_volatility,IMKTA_stock_High_change,IMKTA_stock_Low_average,IMKTA_stock_Low_max,IMKTA_stock_Low_min,IMKTA_stock_Low_volatility,IMKTA_stock_Low_change,IMKTA_stock_Close_average,IMKTA_stock_Close_max,IMKTA_stock_Close_min,IMKTA_stock_Close_volatility,IMKTA_stock_Close_change,IMKTA_stock_Volume_average,IMKTA_stock_Volume_max,IMKTA_stock_Volume_min,IMKTA_stock_Volume_volatility,IMKTA_stock_Volume_change
2018-01-14,34.3875,35.35,33.85,1.5,0.5500000000000043,35.175,35.7,34.4,1.3000000000000043,0.8500000000000014,33.9,34.3,33.5,0.7999999999999972,0.6499999999999986,34.625,35.2,33.8,1.4000000000000057,1.1500000000000057,105466,158077,81945,76132,-11265
2018-01-21,35.08,35.9,34.55,1.3500000000000014,1.1499999999999986,35.732,36.2,35.2,1.0,0.30000000000000426,34.57,35.2,34.05,1.1500000000000057,1.1500000000000057,35.38,36.15,34.55,1.6000000000000014,0.7999999999999972,94888,155326,60882,94444,-76127
2018-01-28,34.48,36.2,33.25,2.950000000000003,-2.950000000000003,34.796,36.2,33.48,2.720000000000006,-2.720000000000006,33.370000000000005,35.4,31.05,4.349999999999998,-4.349999999999998,33.72,35.55,31.45,4.099999999999998,-4.099999999999998,99094,132497,82862,49635,31870
2018-02-04,30.25,30.95,28.6,2.349999999999998,-0.3999999999999986,31.29,32.3,30.7,1.5999999999999979,0.5999999999999979,29.43,30.35,28.25,2.1000000000000014,1.0500000000000007,30.54,31.95,29.4,2.5500000000000007,2.5500000000000007,123390,164574,61679,102895,-31436
2018-02-11,31.4,32.15,30.35,1.7999999999999972,0.14999999999999858,32.448,34.5,31.45,3.0500000000000007,0.6099999999999994,30.55,31.45,30.0,1.4499999999999993,1.4499999999999993,31.526,32.4,30.55,1.8499999999999979,1.5999999999999979,125437,185754,77844,107910,-16382
2018-02-18,32.0,32.45,31.6,0.8500000000000014,0.75,32.5125,32.8,32.1,0.6999999999999957,0.3999999999999986,31.4625,31.9,30.85,1.0499999999999972,0.6499999999999986,31.9875,32.4,31.55,0.8499999999999979,0.4499999999999993,92870,142299,60276,82023,-82023
2018-02-25,32.59,33.0,32.1,0.8999999999999986,0.5,33.326,33.65,32.98,0.6700000000000017,0.10000000000000142,32.084,32.27,31.85,0.4200000000000017,0.4200000000000017,32.77,33.1,32.2,0.8999999999999986,0.20000000000000284,96457,141795,68571,73224,-23310
2018-03-04,33.32,33.8,32.8,1.0,0.05000000000000426,33.872,34.1,33.4,0.7000000000000028,0.5500000000000043,32.666,33.3,32.42,0.8799999999999955,-0.09000000000000341,33.47,34.05,32.6,1.4499999999999957,0.45000000000000284,108856,139998,78312,61686,25045
2018-03-11,33.48,34.05,33.05,1.0,-0.6500000000000057,33.8,34.25,33.4,0.8500000000000014,-0.25,33.01,33.15,32.85,0.29999999999999716,-0.05000000000000426,33.35,33.8,33.05,0.75,-0.3999999999999986,125555,210009,60236,149773,114627
2018-03-18,33.34,33.85,33.1,0.75,0.14999999999999858,33.81,33.9,33.7,0.19999999999999574,-0.14999999999999858,33.11,33.2,33.05,0.15000000000000568,0.05000000000000426,33.36,33.8,33.1,0.6999999999999957,-0.6999999999999957,104244,131960,85832,46128,46128
2018-03-25,33.6625,33.95,33.2,0.75,0.20000000000000284,34.125,34.4,33.9,0.5,0.3500000000000014,33.1575,33.35,32.98,0.37000000000000455,0.37000000000000455,33.6125,33.85,33.2,0.6499999999999986,0.10000000000000142,109961,171590,50871,120719,60422
2018-04-01,33.4,33.95,32.65,1.3000000000000043,-0.3499999999999943,33.949999999999996,34.35,33.55,0.8000000000000043,0.5500000000000043,32.934000000000005,33.45,32.47,0.980000000000004,0.8500000000000014,33.5,33.9,33.05,0.8500000000000014,0.8500000000000014,114502,216418,83171,133247,10610
2018-04-08,33.99,34.5,33.25,1.25,0.3500000000000014,34.3,34.55,33.9,0.6499999999999986,0.04999999999999716,33.55,33.85,33.2,0.6499999999999986,0.0,33.87,34.35,33.5,0.8500000000000014,0.10000000000000142,77618,120550,49367,71183,-71183
2018-04-15,34.68,35.15,34.1,1.0499999999999972,0.3999999999999986,35.44,36.05,35.0,1.0499999999999972,-0.3999999999999986,34.21,34.95,33.7,1.25,0.0,34.67,35.1,34.0,1.1000000000000014,-1.0,106215,198606,63064,135542,-135542
2018-04-22,34.35,34.7,34.05,0.6500000000000057,0.3500000000000014,34.59,34.95,34.15,0.8000000000000043,0.5,33.940000000000005,34.2,33.7,0.5,0.29999999999999716,34.269999999999996,34.55,33.8,0.75,0.45000000000000284,97696,152749,52730,100019,-39258
2018-04-29,33.76,34.45,32.05,2.4000000000000057,-2.4000000000000057,33.97,34.75,32.5,2.25,-2.25,32.839999999999996,33.95,31.35,2.6000000000000014,-2.6000000000000014,33.29,34.4,31.85,2.549999999999997,-2.3999999999999986,111441,134319,79203,55116,55116
2018-05-06,30.5,31.7,28.05,3.6499999999999986,-3.6499999999999986,30.983999999999998,32.0,29.4,2.6000000000000014,-2.6000000000000014,29.61,31.0,27.9,3.1000000000000014,-3.1000000000000014,29.976,31.0,27.93,3.0700000000000003,-2.0,144711,286849,75020,211829,76209
2018-05-13,29.099999999999998,29.95,28.4,1.5500000000000007,0.9499999999999993,29.51,30.05,28.9,1.1500000000000021,0.8499999999999979,28.77,29.45,28.2,1.25,1.1999999999999993,29.23,29.95,28.45,1.5,1.3000000000000007,125107,154179,102133,52046,-35596
2018-05-20,30.0,30.35,29.6,0.75,0.5,30.52,30.75,30.45,0.3000000000000007,0.05000000000000071,29.67,30.0,29.4,0.6000000000000014,0.3999999999999986,30.09,30.35,29.65,0.7000000000000028,0.0,104356,136559,75654,60905,2448
2018-05-27,29.5625,30.05,28.75,1.3000000000000007,-1.3000000000000007,29.9125,30.55,29.05,1.5,-1.5,29.09,29.6,28.6,1.0,-0.9499999999999993,29.25,29.8,28.7,1.1000000000000014,-0.8999999999999986,88160,107393,71050,36343,-18847
2018-06-03,28.79,29.1,28.45,0.6500000000000021,-0.25,29.12,29.4,28.9,0.5,-0.5,28.5,28.85,28.25,0.6000000000000014,-0.6000000000000014,28.77,29.15,28.45,0.6999999999999993,-0.29999999999999716,66257,88545,55841,32704,-32432
