Date,MOH_Open_average,MOH_Open_max,MOH_Open_min,MOH_Open_volatility,MOH_Open_change,MOH_High_average,MOH_High_max,MOH_High_min,MOH_High_volatility,MOH_High_change,MOH_Low_average,MOH_Low_max,MOH_Low_min,MOH_Low_volatility,MOH_Low_change,MOH_Close_average,MOH_Close_max,MOH_Close_min,MOH_Close_volatility,MOH_Close_change,MOH_Volume_average,MOH_Volume_max,MOH_Volume_min,MOH_Volume_volatility,MOH_Volume_change
2018-01-14,90.87,93.6,87.79,5.809999999999988,3.839999999999989,92.792,93.98,91.34,2.6400000000000006,1.039999999999992,90.018,91.59,87.66,3.930000000000007,2.9000000000000057,91.834,93.77,89.63,4.140000000000001,2.3400000000000034,1805132,2308036,1424597,883439,-883439
2018-01-21,92.29,92.85,91.93,0.9199999999999875,0.2599999999999909,93.148,93.6,92.53,1.0699999999999932,0.480000000000004,91.47,91.73,90.85,0.8800000000000097,0.20999999999999375,92.122,92.49,91.79,0.6999999999999886,-0.47999999999998977,968654,1725967,561572,1164395,938145
2018-01-28,90.598,91.8,88.96,2.8400000000000034,1.0200000000000102,91.794,92.81,89.98,2.8299999999999983,-1.6799999999999926,89.316,90.81,86.4,4.409999999999997,-2.559999999999988,90.418,91.48,87.59,3.8900000000000006,-3.4399999999999977,1029586,1426023,759449,666574,569273
2018-02-04,79.972,82.06,78.3,3.760000000000005,-0.9699999999999989,81.562,83.87,79.18,4.689999999999998,-4.689999999999998,78.366,81.44,76.21,5.230000000000004,-1.8599999999999994,79.782,82.43,77.99,4.440000000000012,-4.040000000000006,1942819,3338875,1441296,1897579,-1743474
2018-02-11,74.1625,76.0,72.67,3.3299999999999983,-3.3299999999999983,75.2875,79.31,72.95,6.359999999999999,-6.359999999999999,72.0675,72.83,71.57,1.2600000000000051,-0.6700000000000017,73.3575,75.46,72.12,3.339999999999989,-3.339999999999989,2005123,3642632,1307370,2335262,-2335262
2018-02-18,71.87,72.29,71.52,0.7700000000000102,0.5100000000000051,73.06400000000001,74.5,72.36,2.1400000000000006,1.4200000000000017,71.306,71.88,71.09,0.789999999999992,0.7299999999999898,72.3,74.0,71.14,2.8599999999999994,2.1400000000000006,1001532,1227993,799549,428444,56226
2018-02-25,72.88,74.22,71.91,2.3100000000000023,-1.3499999999999943,74.012,74.94,73.04,1.8999999999999915,-0.4899999999999949,71.962,73.02,71.07,1.9500000000000028,-0.7999999999999972,72.866,74.09,71.88,2.210000000000008,1.0200000000000102,867101,950141,744943,205198,203982
2018-03-04,74.612,75.84,73.23,2.6099999999999994,1.710000000000008,75.33,76.28,74.44,1.8400000000000034,1.8400000000000034,73.868,75.08,72.77,2.3100000000000023,2.3100000000000023,74.958,75.81,73.99,1.8200000000000074,1.8200000000000074,1088750,1466272,742617,723655,-392101
2018-03-11,76.304,76.8,76.01,0.789999999999992,0.789999999999992,77.212,77.47,76.72,0.75,0.7399999999999949,75.876,76.16,75.67,0.4899999999999949,0.45000000000000284,76.386,76.86,75.87,0.9899999999999949,0.7199999999999989,1334579,1989835,664571,1325264,707816
2018-03-18,77.078,77.83,75.14,2.6899999999999977,-2.4000000000000057,77.96600000000001,79.15,76.68,2.469999999999999,-1.3499999999999943,75.99,77.69,74.27,3.4200000000000017,-2.180000000000007,76.886,78.29,74.6,3.690000000000012,-1.2199999999999989,1070715,1262602,958613,303989,-225105
