Date,USAA Core Intermediate-Term Bond_Open_average,USAA Core Intermediate-Term Bond_Open_max,USAA Core Intermediate-Term Bond_Open_min,USAA Core Intermediate-Term Bond_Open_volatility,USAA Core Intermediate-Term Bond_Open_change,USAA Core Intermediate-Term Bond_High_average,USAA Core Intermediate-Term Bond_High_max,USAA Core Intermediate-Term Bond_High_min,USAA Core Intermediate-Term Bond_High_volatility,USAA Core Intermediate-Term Bond_High_change,USAA Core Intermediate-Term Bond_Low_average,USAA Core Intermediate-Term Bond_Low_max,USAA Core Intermediate-Term Bond_Low_min,USAA Core Intermediate-Term Bond_Low_volatility,USAA Core Intermediate-Term Bond_Low_change,USAA Core Intermediate-Term Bond_Close_average,USAA Core Intermediate-Term Bond_Close_max,USAA Core Intermediate-Term Bond_Close_min,USAA Core Intermediate-Term Bond_Close_volatility,USAA Core Intermediate-Term Bond_Close_change
2018-05-27,48.54,48.54,48.54,0.0,0.0,48.54,48.54,48.54,0.0,0.0,48.41,48.41,48.41,0.0,0.0,48.45,48.45,48.45,0.0,0.0
2018-06-03,48.4,48.4,48.4,0.0,0.0,48.43,48.43,48.43,0.0,0.0,48.4,48.4,48.4,0.0,0.0,48.43,48.43,48.43,0.0,0.0
2018-06-10,48.56,48.56,48.56,0.0,0.0,48.56,48.56,48.56,0.0,0.0,48.43,48.43,48.43,0.0,0.0,48.53,48.53,48.53,0.0,0.0
2018-06-17,48.45,48.45,48.45,0.0,0.0,48.49,48.49,48.49,0.0,0.0,48.38,48.38,48.38,0.0,0.0,48.43,48.43,48.43,0.0,0.0
2018-06-24,48.58,48.58,48.58,0.0,0.0,48.58,48.58,48.58,0.0,0.0,48.51,48.51,48.51,0.0,0.0,48.53,48.53,48.53,0.0,0.0
2018-07-01,48.58,48.58,48.58,0.0,0.0,48.6,48.6,48.6,0.0,0.0,48.53,48.53,48.53,0.0,0.0,48.59,48.59,48.59,0.0,0.0
2018-07-08,48.73,48.73,48.73,0.0,0.0,48.75,48.75,48.75,0.0,0.0,48.73,48.73,48.73,0.0,0.0,48.75,48.75,48.75,0.0,0.0
2018-07-15,48.6,48.6,48.6,0.0,0.0,48.6,48.6,48.6,0.0,0.0,48.44,48.44,48.44,0.0,0.0,48.44,48.44,48.44,0.0,0.0
2018-07-22,48.43,48.43,48.43,0.0,0.0,48.43,48.43,48.43,0.0,0.0,48.43,48.43,48.43,0.0,0.0,48.43,48.43,48.43,0.0,0.0
2018-07-29,48.62,48.62,48.62,0.0,0.0,48.62,48.62,48.62,0.0,0.0,48.58,48.58,48.58,0.0,0.0,48.58,48.58,48.58,0.0,0.0
2018-08-05,48.67,48.67,48.67,0.0,0.0,48.67,48.67,48.67,0.0,0.0,48.66,48.66,48.66,0.0,0.0,48.66,48.66,48.66,0.0,0.0
2018-08-12,48.85,48.85,48.85,0.0,0.0,48.89,48.89,48.89,0.0,0.0,48.82,48.82,48.82,0.0,0.0,48.89,48.89,48.89,0.0,0.0
2018-08-19,48.71,48.71,48.71,0.0,0.0,48.74,48.74,48.74,0.0,0.0,48.71,48.71,48.71,0.0,0.0,48.74,48.74,48.74,0.0,0.0
2018-08-26,48.76,48.76,48.76,0.0,0.0,48.76,48.76,48.76,0.0,0.0,48.73,48.73,48.73,0.0,0.0,48.73,48.73,48.73,0.0,0.0
2018-09-02,48.52,48.52,48.52,0.0,0.0,48.56,48.56,48.56,0.0,0.0,48.52,48.52,48.52,0.0,0.0,48.54,48.54,48.54,0.0,0.0
2018-09-09,48.38,48.38,48.38,0.0,0.0,48.43,48.43,48.43,0.0,0.0,48.38,48.38,48.38,0.0,0.0,48.42,48.42,48.42,0.0,0.0
2018-09-16,48.11,48.11,48.11,0.0,0.0,48.13,48.13,48.13,0.0,0.0,48.11,48.11,48.11,0.0,0.0,48.13,48.13,48.13,0.0,0.0
2018-09-23,48.21,48.21,48.21,0.0,0.0,48.21,48.21,48.21,0.0,0.0,48.18,48.18,48.18,0.0,0.0,48.18,48.18,48.18,0.0,0.0
2018-09-30,47.82,47.82,47.82,0.0,0.0,47.82,47.82,47.82,0.0,0.0,47.7,47.7,47.7,0.0,0.0,47.7,47.7,47.7,0.0,0.0
2018-10-07,47.86,47.86,47.86,0.0,0.0,47.92,47.92,47.92,0.0,0.0,47.83,47.83,47.83,0.0,0.0,47.83,47.83,47.83,0.0,0.0
2018-10-14,47.83,47.83,47.83,0.0,0.0,47.83,47.83,47.83,0.0,0.0,47.83,47.83,47.83,0.0,0.0,47.83,47.83,47.83,0.0,0.0
2018-10-21,47.84,47.84,47.84,0.0,0.0,47.85,47.85,47.85,0.0,0.0,47.76,47.76,47.76,0.0,0.0,47.84,47.84,47.84,0.0,0.0
2018-10-28,47.68,47.68,47.68,0.0,0.0,47.68,47.68,47.68,0.0,0.0,47.66,47.66,47.66,0.0,0.0,47.66,47.66,47.66,0.0,0.0
2018-11-04,47.77,47.77,47.77,0.0,0.0,47.77,47.77,47.77,0.0,0.0,47.69,47.69,47.69,0.0,0.0,47.69,47.69,47.69,0.0,0.0
2018-11-11,47.8,47.8,47.8,0.0,0.0,47.84,47.84,47.84,0.0,0.0,47.75,47.75,47.75,0.0,0.0,47.82,47.82,47.82,0.0,0.0
2018-11-18,47.7,47.7,47.7,0.0,0.0,47.7,47.7,47.7,0.0,0.0,47.65,47.65,47.65,0.0,0.0,47.65,47.65,47.65,0.0,0.0
2018-11-25,47.81,47.81,47.81,0.0,0.0,47.84,47.84,47.84,0.0,0.0,47.76,47.76,47.76,0.0,0.0,47.84,47.84,47.84,0.0,0.0
2018-12-02,48.0,48.0,48.0,0.0,0.0,48.0,48.0,48.0,0.0,0.0,47.88,47.88,47.88,0.0,0.0,47.88,47.88,47.88,0.0,0.0
2018-12-09,47.79,47.79,47.79,0.0,0.0,47.79,47.79,47.79,0.0,0.0,47.77,47.77,47.77,0.0,0.0,47.77,47.77,47.77,0.0,0.0
2018-12-16,47.8,47.8,47.8,0.0,0.0,47.8,47.8,47.8,0.0,0.0,47.77,47.77,47.77,0.0,0.0,47.77,47.77,47.77,0.0,0.0
2018-12-23,48.02,48.02,48.02,0.0,0.0,48.12,48.12,48.12,0.0,0.0,48.02,48.02,48.02,0.0,0.0,48.08,48.08,48.08,0.0,0.0
2018-12-30,48.28,48.28,48.28,0.0,0.0,48.28,48.28,48.28,0.0,0.0,48.19,48.19,48.19,0.0,0.0,48.19,48.19,48.19,0.0,0.0
2019-01-06,48.33,48.33,48.33,0.0,0.0,48.33,48.33,48.33,0.0,0.0,48.27,48.27,48.27,0.0,0.0,48.27,48.27,48.27,0.0,0.0
2019-01-13,48.32,48.32,48.32,0.0,0.0,48.33,48.33,48.33,0.0,0.0,48.26,48.26,48.26,0.0,0.0,48.3,48.3,48.3,0.0,0.0
2019-01-20,48.34,48.34,48.34,0.0,0.0,48.44,48.44,48.44,0.0,0.0,48.34,48.34,48.34,0.0,0.0,48.44,48.44,48.44,0.0,0.0
2019-01-27,48.75,48.75,48.75,0.0,0.0,48.77,48.77,48.77,0.0,0.0,48.7,48.7,48.7,0.0,0.0,48.73,48.73,48.73,0.0,0.0
2019-02-03,48.93,48.93,48.93,0.0,0.0,48.96,48.96,48.96,0.0,0.0,48.92,48.92,48.92,0.0,0.0,48.95,48.95,48.95,0.0,0.0
2019-02-10,48.97,48.97,48.97,0.0,0.0,48.97,48.97,48.97,0.0,0.0,48.92,48.92,48.92,0.0,0.0,48.96,48.96,48.96,0.0,0.0
2019-02-17,48.96,48.96,48.96,0.0,0.0,48.97,48.97,48.97,0.0,0.0,48.92,48.92,48.92,0.0,0.0,48.94,48.94,48.94,0.0,0.0
2019-02-24,48.89,48.89,48.89,0.0,0.0,48.89,48.89,48.89,0.0,0.0,48.84,48.84,48.84,0.0,0.0,48.89,48.89,48.89,0.0,0.0
2019-03-03,49.08,49.08,49.08,0.0,0.0,49.15,49.15,49.15,0.0,0.0,49.08,49.08,49.08,0.0,0.0,49.12,49.12,49.12,0.0,0.0
2019-03-10,49.31,49.31,49.31,0.0,0.0,49.31,49.31,49.31,0.0,0.0,49.25,49.25,49.25,0.0,0.0,49.27,49.27,49.27,0.0,0.0
2019-03-17,49.61,49.61,49.61,0.0,0.0,49.68,49.68,49.68,0.0,0.0,49.6,49.6,49.6,0.0,0.0,49.68,49.68,49.68,0.0,0.0
2019-03-24,49.65,49.65,49.65,0.0,0.0,49.65,49.65,49.65,0.0,0.0,49.56,49.56,49.56,0.0,0.0,49.58,49.58,49.58,0.0,0.0
2019-03-31,49.7,49.7,49.7,0.0,0.0,49.7,49.7,49.7,0.0,0.0,49.68,49.68,49.68,0.0,0.0,49.69,49.69,49.69,0.0,0.0
2019-04-07,49.77,49.77,49.77,0.0,0.0,49.77,49.77,49.77,0.0,0.0,49.71,49.71,49.71,0.0,0.0,49.77,49.77,49.77,0.0,0.0
2019-04-14,49.76,49.76,49.76,0.0,0.0,49.76,49.76,49.76,0.0,0.0,49.68,49.68,49.68,0.0,0.0,49.7,49.7,49.7,0.0,0.0
2019-04-21,49.85,49.85,49.85,0.0,0.0,49.85,49.85,49.85,0.0,0.0,49.8,49.8,49.8,0.0,0.0,49.8,49.8,49.8,0.0,0.0
2019-04-28,49.92,49.92,49.92,0.0,0.0,49.92,49.92,49.92,0.0,0.0,49.89,49.89,49.89,0.0,0.0,49.89,49.89,49.89,0.0,0.0
2019-05-05,50.02,50.02,50.02,0.0,0.0,50.06,50.06,50.06,0.0,0.0,49.97,49.97,49.97,0.0,0.0,50.01,50.01,50.01,0.0,0.0
2019-05-12,50.11,50.11,50.11,0.0,0.0,50.11,50.11,50.11,0.0,0.0,50.0,50.0,50.0,0.0,0.0,50.02,50.02,50.02,0.0,0.0
2019-05-19,50.13,50.13,50.13,0.0,0.0,50.13,50.13,50.13,0.0,0.0,50.07,50.07,50.07,0.0,0.0,50.08,50.08,50.08,0.0,0.0
2019-05-26,50.54,50.54,50.54,0.0,0.0,50.68,50.68,50.68,0.0,0.0,50.54,50.54,50.54,0.0,0.0,50.61,50.61,50.61,0.0,0.0
2019-06-02,50.71,50.71,50.71,0.0,0.0,50.75,50.75,50.75,0.0,0.0,50.68,50.68,50.68,0.0,0.0,50.7,50.7,50.7,0.0,0.0
2019-06-09,50.82,50.82,50.82,0.0,0.0,50.83,50.83,50.83,0.0,0.0,50.8,50.8,50.8,0.0,0.0,50.8,50.8,50.8,0.0,0.0
2019-06-16,51.13,51.13,51.13,0.0,0.0,51.2,51.2,51.2,0.0,0.0,51.1,51.1,51.1,0.0,0.0,51.18,51.18,51.18,0.0,0.0
2019-06-23,51.25,51.25,51.25,0.0,0.0,51.3,51.3,51.3,0.0,0.0,51.2,51.2,51.2,0.0,0.0,51.23,51.23,51.23,0.0,0.0
2019-06-30,51.32,51.32,51.32,0.0,0.0,51.32,51.32,51.32,0.0,0.0,51.18,51.18,51.18,0.0,0.0,51.21,51.21,51.21,0.0,0.0
2019-07-07,51.14,51.14,51.14,0.0,0.0,51.17,51.17,51.17,0.0,0.0,51.11,51.11,51.11,0.0,0.0,51.16,51.16,51.16,0.0,0.0
2019-07-14,51.35,51.35,51.35,0.0,0.0,51.36,51.36,51.36,0.0,0.0,51.27,51.27,51.27,0.0,0.0,51.32,51.32,51.32,0.0,0.0
2019-07-21,51.25,51.25,51.25,0.0,0.0,51.26,51.26,51.26,0.0,0.0,51.2,51.2,51.2,0.0,0.0,51.24,51.24,51.24,0.0,0.0
2019-07-28,51.78,51.78,51.78,0.0,0.0,51.86,51.86,51.86,0.0,0.0,51.78,51.78,51.78,0.0,0.0,51.84,51.84,51.84,0.0,0.0
2019-08-04,52.08,52.08,52.08,0.0,0.0,52.22,52.22,52.22,0.0,0.0,52.05,52.05,52.05,0.0,0.0,52.16,52.16,52.16,0.0,0.0
2019-08-11,52.25,52.25,52.25,0.0,0.0,52.33,52.33,52.33,0.0,0.0,52.25,52.25,52.25,0.0,0.0,52.31,52.31,52.31,0.0,0.0
2019-08-18,52.41,52.41,52.41,0.0,0.0,52.41,52.41,52.41,0.0,0.0,52.31,52.31,52.31,0.0,0.0,52.31,52.31,52.31,0.0,0.0
2019-08-25,52.49,52.49,52.49,0.0,0.0,52.56,52.56,52.56,0.0,0.0,52.48,52.48,52.48,0.0,0.0,52.56,52.56,52.56,0.0,0.0
2019-09-01,52.28,52.28,52.28,0.0,0.0,52.33,52.33,52.33,0.0,0.0,52.25,52.25,52.25,0.0,0.0,52.28,52.28,52.28,0.0,0.0
2019-09-08,51.72,51.72,51.72,0.0,0.0,51.8,51.8,51.8,0.0,0.0,51.72,51.72,51.72,0.0,0.0,51.77,51.77,51.77,0.0,0.0
2019-09-15,52.05,52.05,52.05,0.0,0.0,52.14,52.14,52.14,0.0,0.0,52.03,52.03,52.03,0.0,0.0,52.03,52.03,52.03,0.0,0.0
2019-09-22,52.11,52.11,52.11,0.0,0.0,52.12,52.12,52.12,0.0,0.0,52.11,52.11,52.11,0.0,0.0,52.12,52.12,52.12,0.0,0.0
2019-09-29,52.5,52.5,52.5,0.0,0.0,52.5,52.5,52.5,0.0,0.0,52.42,52.42,52.42,0.0,0.0,52.42,52.42,52.42,0.0,0.0
2019-10-06,52.08,52.08,52.08,0.0,0.0,52.09,52.09,52.09,0.0,0.0,52.04,52.04,52.04,0.0,0.0,52.09,52.09,52.09,0.0,0.0
2019-10-13,51.99,51.99,51.99,0.0,0.0,52.05,52.05,52.05,0.0,0.0,51.98,51.98,51.98,0.0,0.0,51.98,51.98,51.98,0.0,0.0
2019-10-20,51.85,51.85,51.85,0.0,0.0,51.88,51.88,51.88,0.0,0.0,51.82,51.82,51.82,0.0,0.0,51.85,51.85,51.85,0.0,0.0
2019-10-27,52.1,52.1,52.1,0.0,0.0,52.1,52.1,52.1,0.0,0.0,52.0,52.0,52.0,0.0,0.0,52.07,52.07,52.07,0.0,0.0
2019-11-03,51.71,51.71,51.71,0.0,0.0,51.74,51.74,51.74,0.0,0.0,51.65,51.65,51.65,0.0,0.0,51.68,51.68,51.68,0.0,0.0
2019-11-10,51.96,51.96,51.96,0.0,0.0,52.02,52.02,52.02,0.0,0.0,51.96,51.96,51.96,0.0,0.0,52.01,52.01,52.01,0.0,0.0
2019-11-17,52.05,52.05,52.05,0.0,0.0,52.11,52.11,52.11,0.0,0.0,52.03,52.03,52.03,0.0,0.0,52.09,52.09,52.09,0.0,0.0
2019-11-24,51.89,51.89,51.89,0.0,0.0,51.94,51.94,51.94,0.0,0.0,51.83,51.83,51.83,0.0,0.0,51.89,51.89,51.89,0.0,0.0
2019-12-01,52.07,52.07,52.07,0.0,0.0,52.07,52.07,52.07,0.0,0.0,51.99,51.99,51.99,0.0,0.0,52.03,52.03,52.03,0.0,0.0
2019-12-08,52.09,52.09,52.09,0.0,0.0,52.09,52.09,52.09,0.0,0.0,52.0,52.0,52.0,0.0,0.0,52.03,52.03,52.03,0.0,0.0
2019-12-15,52.09,52.09,52.09,0.0,0.0,52.1,52.1,52.1,0.0,0.0,51.99,51.99,51.99,0.0,0.0,52.04,52.04,52.04,0.0,0.0
2019-12-22,51.93,51.93,51.93,0.0,0.0,52.0,52.0,52.0,0.0,0.0,51.91,51.91,51.91,0.0,0.0,52.0,52.0,52.0,0.0,0.0
2019-12-29,52.12,52.12,52.12,0.0,0.0,52.25,52.25,52.25,0.0,0.0,52.12,52.12,52.12,0.0,0.0,52.25,52.25,52.25,0.0,0.0
