Date,ARK Israeli Innovation HedgedEtf_Open_average,ARK Israeli Innovation HedgedEtf_Open_max,ARK Israeli Innovation HedgedEtf_Open_min,ARK Israeli Innovation HedgedEtf_Open_volatility,ARK Israeli Innovation HedgedEtf_Open_change,ARK Israeli Innovation HedgedEtf_High_average,ARK Israeli Innovation HedgedEtf_High_max,ARK Israeli Innovation HedgedEtf_High_min,ARK Israeli Innovation HedgedEtf_High_volatility,ARK Israeli Innovation HedgedEtf_High_change,ARK Israeli Innovation HedgedEtf_Low_average,ARK Israeli Innovation HedgedEtf_Low_max,ARK Israeli Innovation HedgedEtf_Low_min,ARK Israeli Innovation HedgedEtf_Low_volatility,ARK Israeli Innovation HedgedEtf_Low_change,ARK Israeli Innovation HedgedEtf_Close_average,ARK Israeli Innovation HedgedEtf_Close_max,ARK Israeli Innovation HedgedEtf_Close_min,ARK Israeli Innovation HedgedEtf_Close_volatility,ARK Israeli Innovation HedgedEtf_Close_change
2018-05-06,20.18,20.18,20.18,0.0,0.0,20.28,20.28,20.28,0.0,0.0,20.17,20.17,20.17,0.0,0.0,20.2,20.2,20.2,0.0,0.0
2018-05-13,20.51,20.51,20.51,0.0,0.0,20.66,20.66,20.66,0.0,0.0,20.47,20.47,20.47,0.0,0.0,20.47,20.47,20.47,0.0,0.0
2018-05-20,20.63,20.63,20.63,0.0,0.0,20.74,20.74,20.74,0.0,0.0,20.6,20.6,20.6,0.0,0.0,20.74,20.74,20.74,0.0,0.0
2018-05-27,20.94,20.94,20.94,0.0,0.0,20.94,20.94,20.94,0.0,0.0,20.79,20.79,20.79,0.0,0.0,20.79,20.79,20.79,0.0,0.0
2018-06-03,20.78,20.78,20.78,0.0,0.0,20.98,20.98,20.98,0.0,0.0,20.78,20.78,20.78,0.0,0.0,20.98,20.98,20.98,0.0,0.0
2018-06-10,20.82,20.82,20.82,0.0,0.0,20.93,20.93,20.93,0.0,0.0,20.81,20.81,20.81,0.0,0.0,20.83,20.83,20.83,0.0,0.0
2018-06-17,20.78,20.78,20.78,0.0,0.0,20.78,20.78,20.78,0.0,0.0,20.57,20.57,20.57,0.0,0.0,20.61,20.61,20.61,0.0,0.0
2018-06-24,20.38,20.38,20.38,0.0,0.0,20.42,20.42,20.42,0.0,0.0,20.38,20.38,20.38,0.0,0.0,20.42,20.42,20.42,0.0,0.0
2018-07-01,20.71,20.71,20.71,0.0,0.0,20.87,20.87,20.87,0.0,0.0,20.68,20.68,20.68,0.0,0.0,20.78,20.78,20.78,0.0,0.0
2018-07-08,20.88,20.88,20.88,0.0,0.0,21.15,21.15,21.15,0.0,0.0,20.88,20.88,20.88,0.0,0.0,21.01,21.01,21.01,0.0,0.0
2018-07-15,21.45,21.45,21.45,0.0,0.0,21.45,21.45,21.45,0.0,0.0,20.5,20.5,20.5,0.0,0.0,21.09,21.09,21.09,0.0,0.0
2018-07-22,21.37,21.37,21.37,0.0,0.0,21.37,21.37,21.37,0.0,0.0,21.01,21.01,21.01,0.0,0.0,21.01,21.01,21.01,0.0,0.0
2018-07-29,20.67,20.67,20.67,0.0,0.0,20.81,20.81,20.81,0.0,0.0,20.67,20.67,20.67,0.0,0.0,20.81,20.81,20.81,0.0,0.0
2018-08-05,20.85,20.85,20.85,0.0,0.0,20.88,20.88,20.88,0.0,0.0,20.79,20.79,20.79,0.0,0.0,20.88,20.88,20.88,0.0,0.0
2018-08-12,20.9,20.9,20.9,0.0,0.0,20.95,20.95,20.95,0.0,0.0,20.88,20.88,20.88,0.0,0.0,20.95,20.95,20.95,0.0,0.0
2018-08-19,21.7,21.7,21.7,0.0,0.0,21.8,21.8,21.8,0.0,0.0,21.65,21.65,21.65,0.0,0.0,21.76,21.76,21.76,0.0,0.0
2018-08-26,22.08,22.08,22.08,0.0,0.0,22.28,22.28,22.28,0.0,0.0,22.08,22.08,22.08,0.0,0.0,22.19,22.19,22.19,0.0,0.0
2018-09-02,21.34,21.34,21.34,0.0,0.0,21.53,21.53,21.53,0.0,0.0,21.34,21.34,21.34,0.0,0.0,21.53,21.53,21.53,0.0,0.0
2018-09-09,21.79,21.79,21.79,0.0,0.0,21.79,21.79,21.79,0.0,0.0,21.62,21.62,21.62,0.0,0.0,21.68,21.68,21.68,0.0,0.0
2018-09-16,22.06,22.06,22.06,0.0,0.0,22.06,22.06,22.06,0.0,0.0,21.86,21.86,21.86,0.0,0.0,21.86,21.86,21.86,0.0,0.0
2018-09-23,21.89,21.89,21.89,0.0,0.0,21.9,21.9,21.9,0.0,0.0,21.89,21.89,21.89,0.0,0.0,21.9,21.9,21.9,0.0,0.0
2018-09-30,21.28,21.28,21.28,0.0,0.0,21.3,21.3,21.3,0.0,0.0,21.0,21.0,21.0,0.0,0.0,21.11,21.11,21.11,0.0,0.0
2018-10-07,20.4,20.4,20.4,0.0,0.0,20.41,20.41,20.41,0.0,0.0,20.18,20.18,20.18,0.0,0.0,20.3,20.3,20.3,0.0,0.0
2018-10-14,20.44,20.44,20.44,0.0,0.0,20.64,20.64,20.64,0.0,0.0,20.4,20.4,20.4,0.0,0.0,20.5,20.5,20.5,0.0,0.0
2018-10-21,20.04,20.04,20.04,0.0,0.0,20.08,20.08,20.08,0.0,0.0,19.94,19.94,19.94,0.0,0.0,20.04,20.04,20.04,0.0,0.0
2018-10-28,20.94,20.94,20.94,0.0,0.0,21.15,21.15,21.15,0.0,0.0,20.94,20.94,20.94,0.0,0.0,21.09,21.09,21.09,0.0,0.0
2018-11-04,21.61,21.61,21.61,0.0,0.0,21.69,21.69,21.69,0.0,0.0,21.5,21.5,21.5,0.0,0.0,21.5,21.5,21.5,0.0,0.0
2018-11-11,21.03,21.03,21.03,0.0,0.0,21.03,21.03,21.03,0.0,0.0,20.93,20.93,20.93,0.0,0.0,20.95,20.95,20.95,0.0,0.0
2018-11-18,20.25,20.25,20.25,0.0,0.0,20.52,20.52,20.52,0.0,0.0,20.25,20.25,20.25,0.0,0.0,20.52,20.52,20.52,0.0,0.0
2018-11-25,21.17,21.17,21.17,0.0,0.0,21.28,21.28,21.28,0.0,0.0,21.17,21.17,21.17,0.0,0.0,21.17,21.17,21.17,0.0,0.0
2018-12-02,20.99,20.99,20.99,0.0,0.0,20.99,20.99,20.99,0.0,0.0,20.57,20.57,20.57,0.0,0.0,20.57,20.57,20.57,0.0,0.0
2018-12-09,20.39,20.39,20.39,0.0,0.0,20.48,20.48,20.48,0.0,0.0,19.99,19.99,19.99,0.0,0.0,20.01,20.01,20.01,0.0,0.0
2018-12-16,19.22,19.22,19.22,0.0,0.0,19.22,19.22,19.22,0.0,0.0,18.61,18.61,18.61,0.0,0.0,18.61,18.61,18.61,0.0,0.0
2018-12-23,18.31,18.31,18.31,0.0,0.0,18.57,18.57,18.57,0.0,0.0,18.31,18.31,18.31,0.0,0.0,18.41,18.41,18.41,0.0,0.0
2018-12-30,19.01,19.01,19.01,0.0,0.0,19.47,19.47,19.47,0.0,0.0,19.01,19.01,19.01,0.0,0.0,19.3,19.3,19.3,0.0,0.0
2019-01-06,19.61,19.61,19.61,0.0,0.0,20.0,20.0,20.0,0.0,0.0,19.61,19.61,19.61,0.0,0.0,20.0,20.0,20.0,0.0,0.0
2019-01-13,19.9,19.9,19.9,0.0,0.0,19.93,19.93,19.93,0.0,0.0,19.89,19.89,19.89,0.0,0.0,19.93,19.93,19.93,0.0,0.0
2019-01-20,20.29,20.29,20.29,0.0,0.0,20.31,20.31,20.31,0.0,0.0,20.11,20.11,20.11,0.0,0.0,20.24,20.24,20.24,0.0,0.0
2019-01-27,21.17,21.17,21.17,0.0,0.0,21.3,21.3,21.3,0.0,0.0,21.11,21.11,21.11,0.0,0.0,21.11,21.11,21.11,0.0,0.0
2019-02-03,21.16,21.16,21.16,0.0,0.0,21.42,21.42,21.42,0.0,0.0,21.16,21.16,21.16,0.0,0.0,21.42,21.42,21.42,0.0,0.0
2019-02-10,21.74,21.74,21.74,0.0,0.0,21.88,21.88,21.88,0.0,0.0,21.72,21.72,21.72,0.0,0.0,21.88,21.88,21.88,0.0,0.0
2019-02-17,22.03,22.03,22.03,0.0,0.0,22.11,22.11,22.11,0.0,0.0,21.92,21.92,21.92,0.0,0.0,21.99,21.99,21.99,0.0,0.0
2019-02-24,21.86,21.86,21.86,0.0,0.0,21.99,21.99,21.99,0.0,0.0,21.63,21.63,21.63,0.0,0.0,21.75,21.75,21.75,0.0,0.0
2019-03-03,21.17,21.17,21.17,0.0,0.0,21.25,21.25,21.25,0.0,0.0,21.08,21.08,21.08,0.0,0.0,21.25,21.25,21.25,0.0,0.0
2019-03-10,21.65,21.65,21.65,0.0,0.0,21.8,21.8,21.8,0.0,0.0,21.63,21.63,21.63,0.0,0.0,21.75,21.75,21.75,0.0,0.0
2019-03-17,21.8,21.8,21.8,0.0,0.0,21.8,21.8,21.8,0.0,0.0,21.49,21.49,21.49,0.0,0.0,21.53,21.53,21.53,0.0,0.0
2019-03-24,21.8,21.8,21.8,0.0,0.0,21.95,21.95,21.95,0.0,0.0,21.75,21.75,21.75,0.0,0.0,21.88,21.88,21.88,0.0,0.0
2019-03-31,22.01,22.01,22.01,0.0,0.0,22.01,22.01,22.01,0.0,0.0,21.91,21.91,21.91,0.0,0.0,21.98,21.98,21.98,0.0,0.0
2019-04-07,22.3,22.3,22.3,0.0,0.0,22.42,22.42,22.42,0.0,0.0,22.3,22.3,22.3,0.0,0.0,22.36,22.36,22.36,0.0,0.0
2019-04-14,22.29,22.29,22.29,0.0,0.0,22.29,22.29,22.29,0.0,0.0,21.9,21.9,21.9,0.0,0.0,21.95,21.95,21.95,0.0,0.0
2019-04-21,22.5,22.5,22.5,0.0,0.0,22.5,22.5,22.5,0.0,0.0,22.18,22.18,22.18,0.0,0.0,22.26,22.26,22.26,0.0,0.0
2019-04-28,21.7,21.7,21.7,0.0,0.0,21.97,21.97,21.97,0.0,0.0,21.7,21.7,21.7,0.0,0.0,21.96,21.96,21.96,0.0,0.0
2019-05-05,21.75,21.75,21.75,0.0,0.0,21.75,21.75,21.75,0.0,0.0,21.56,21.56,21.56,0.0,0.0,21.58,21.58,21.58,0.0,0.0
2019-05-12,21.08,21.08,21.08,0.0,0.0,21.19,21.19,21.19,0.0,0.0,21.04,21.04,21.04,0.0,0.0,21.19,21.19,21.19,0.0,0.0
2019-05-19,20.79,20.79,20.79,0.0,0.0,20.79,20.79,20.79,0.0,0.0,20.72,20.72,20.72,0.0,0.0,20.78,20.78,20.78,0.0,0.0
2019-05-26,20.05,20.05,20.05,0.0,0.0,20.15,20.15,20.15,0.0,0.0,20.01,20.01,20.01,0.0,0.0,20.13,20.13,20.13,0.0,0.0
2019-06-02,20.5,20.5,20.5,0.0,0.0,20.52,20.52,20.52,0.0,0.0,20.4,20.4,20.4,0.0,0.0,20.51,20.51,20.51,0.0,0.0
2019-06-09,20.44,20.44,20.44,0.0,0.0,20.46,20.46,20.46,0.0,0.0,20.32,20.32,20.32,0.0,0.0,20.33,20.33,20.33,0.0,0.0
2019-06-16,20.61,20.61,20.61,0.0,0.0,20.62,20.62,20.62,0.0,0.0,20.39,20.39,20.39,0.0,0.0,20.54,20.54,20.54,0.0,0.0
2019-06-23,20.88,20.88,20.88,0.0,0.0,20.88,20.88,20.88,0.0,0.0,20.64,20.64,20.64,0.0,0.0,20.77,20.77,20.77,0.0,0.0
2019-06-30,20.82,20.82,20.82,0.0,0.0,20.82,20.82,20.82,0.0,0.0,20.64,20.64,20.64,0.0,0.0,20.75,20.75,20.75,0.0,0.0
2019-07-07,20.92,20.92,20.92,0.0,0.0,21.0,21.0,21.0,0.0,0.0,20.84,20.84,20.84,0.0,0.0,20.89,20.89,20.89,0.0,0.0
2019-07-14,20.85,20.85,20.85,0.0,0.0,20.89,20.89,20.89,0.0,0.0,20.85,20.85,20.85,0.0,0.0,20.89,20.89,20.89,0.0,0.0
2019-07-21,20.7,20.7,20.7,0.0,0.0,20.7,20.7,20.7,0.0,0.0,20.42,20.42,20.42,0.0,0.0,20.52,20.52,20.52,0.0,0.0
2019-07-28,20.4,20.4,20.4,0.0,0.0,20.6,20.6,20.6,0.0,0.0,20.21,20.21,20.21,0.0,0.0,20.22,20.22,20.22,0.0,0.0
2019-08-04,20.31,20.31,20.31,0.0,0.0,20.35,20.35,20.35,0.0,0.0,20.22,20.22,20.22,0.0,0.0,20.35,20.35,20.35,0.0,0.0
2019-08-11,19.68,19.68,19.68,0.0,0.0,19.87,19.87,19.87,0.0,0.0,19.66,19.66,19.66,0.0,0.0,19.83,19.83,19.83,0.0,0.0
2019-08-18,20.55,20.55,20.55,0.0,0.0,20.59,20.59,20.59,0.0,0.0,20.32,20.32,20.32,0.0,0.0,20.36,20.36,20.36,0.0,0.0
2019-08-25,20.48,20.48,20.48,0.0,0.0,20.48,20.48,20.48,0.0,0.0,20.41,20.41,20.41,0.0,0.0,20.41,20.41,20.41,0.0,0.0
2019-09-01,20.71,20.71,20.71,0.0,0.0,20.77,20.77,20.77,0.0,0.0,20.62,20.62,20.62,0.0,0.0,20.76,20.76,20.76,0.0,0.0
2019-09-08,20.85,20.85,20.85,0.0,0.0,20.96,20.96,20.96,0.0,0.0,20.85,20.85,20.85,0.0,0.0,20.93,20.93,20.93,0.0,0.0
2019-09-15,21.24,21.24,21.24,0.0,0.0,21.24,21.24,21.24,0.0,0.0,21.08,21.08,21.08,0.0,0.0,21.16,21.16,21.16,0.0,0.0
2019-09-22,20.65,20.65,20.65,0.0,0.0,20.65,20.65,20.65,0.0,0.0,20.65,20.65,20.65,0.0,0.0,20.65,20.65,20.65,0.0,0.0
2019-09-29,20.39,20.39,20.39,0.0,0.0,20.46,20.46,20.46,0.0,0.0,20.39,20.39,20.39,0.0,0.0,20.46,20.46,20.46,0.0,0.0
2019-10-06,20.54,20.54,20.54,0.0,0.0,20.54,20.54,20.54,0.0,0.0,20.38,20.38,20.38,0.0,0.0,20.38,20.38,20.38,0.0,0.0
2019-10-13,20.36,20.36,20.36,0.0,0.0,20.47,20.47,20.47,0.0,0.0,20.25,20.25,20.25,0.0,0.0,20.34,20.34,20.34,0.0,0.0
2019-10-20,20.48,20.48,20.48,0.0,0.0,20.68,20.68,20.68,0.0,0.0,20.48,20.48,20.48,0.0,0.0,20.67,20.67,20.67,0.0,0.0
2019-10-27,21.26,21.26,21.26,0.0,0.0,21.43,21.43,21.43,0.0,0.0,21.23,21.23,21.23,0.0,0.0,21.25,21.25,21.25,0.0,0.0
2019-11-03,21.23,21.23,21.23,0.0,0.0,21.26,21.26,21.26,0.0,0.0,21.21,21.21,21.21,0.0,0.0,21.26,21.26,21.26,0.0,0.0
2019-11-10,21.65,21.65,21.65,0.0,0.0,21.85,21.85,21.85,0.0,0.0,21.65,21.65,21.65,0.0,0.0,21.85,21.85,21.85,0.0,0.0
2019-11-17,22.13,22.13,22.13,0.0,0.0,22.13,22.13,22.13,0.0,0.0,22.03,22.03,22.03,0.0,0.0,22.03,22.03,22.03,0.0,0.0
2019-11-24,22.75,22.75,22.75,0.0,0.0,22.78,22.78,22.78,0.0,0.0,22.39,22.39,22.39,0.0,0.0,22.51,22.51,22.51,0.0,0.0
2019-12-01,22.57,22.57,22.57,0.0,0.0,22.57,22.57,22.57,0.0,0.0,22.34,22.34,22.34,0.0,0.0,22.34,22.34,22.34,0.0,0.0
2019-12-08,22.51,22.51,22.51,0.0,0.0,22.71,22.71,22.71,0.0,0.0,22.51,22.51,22.51,0.0,0.0,22.63,22.63,22.63,0.0,0.0
2019-12-15,22.66,22.66,22.66,0.0,0.0,22.88,22.88,22.88,0.0,0.0,22.53,22.53,22.53,0.0,0.0,22.77,22.77,22.77,0.0,0.0
2019-12-22,22.47,22.47,22.47,0.0,0.0,22.85,22.85,22.85,0.0,0.0,22.36,22.36,22.36,0.0,0.0,22.38,22.38,22.38,0.0,0.0
2019-12-29,22.45,22.45,22.45,0.0,0.0,22.51,22.51,22.51,0.0,0.0,22.15,22.15,22.15,0.0,0.0,22.47,22.47,22.47,0.0,0.0
