Date,XYL_Open_average,XYL_Open_max,XYL_Open_min,XYL_Open_volatility,XYL_Open_change,XYL_High_average,XYL_High_max,XYL_High_min,XYL_High_volatility,XYL_High_change,XYL_Low_average,XYL_Low_max,XYL_Low_min,XYL_Low_volatility,XYL_Low_change,XYL_Close_average,XYL_Close_max,XYL_Close_min,XYL_Close_volatility,XYL_Close_change,XYL_Volume_average,XYL_Volume_max,XYL_Volume_min,XYL_Volume_volatility,XYL_Volume_change
2018-01-14,71.242,71.95,70.84,1.1099999999999994,1.0700000000000074,72.366,75.16,71.24,3.9200000000000017,1.1700000000000017,70.858,71.5,70.12,1.3799999999999955,1.3799999999999955,71.446,72.65,70.54,2.1099999999999994,2.1099999999999994,987233,1221985,794690,427295,-145408
2018-01-21,73.148,74.07,72.5,1.5699999999999932,1.5699999999999932,73.678,74.48,72.77,1.710000000000008,1.710000000000008,72.656,73.38,72.12,1.259999999999991,1.0400000000000063,73.24799999999999,74.41,72.57,1.8400000000000034,0.7999999999999972,756288,856043,620071,235972,-64535
2018-01-28,73.754,75.22,72.5,2.719999999999999,2.3799999999999955,75.234,76.81,73.52,3.2900000000000063,2.6500000000000057,72.89,74.65,72.09,2.5600000000000023,0.010000000000005116,73.698,75.66,72.26,3.3999999999999915,-0.4099999999999966,1735565,2214272,835882,1378390,1378390
2018-02-04,71.382,71.74,70.98,0.7599999999999909,-0.38000000000000966,72.152,72.86,71.3,1.5600000000000023,0.75,70.08,71.12,68.38,2.740000000000009,1.3100000000000023,71.222,71.93,70.24,1.690000000000012,0.6000000000000085,1660957,2295182,1040463,1254719,-1254719
2018-02-11,73.0125,74.54,71.45,3.0900000000000034,3.0900000000000034,74.2975,75.9,72.95,2.950000000000003,2.950000000000003,72.735,74.37,71.43,2.9399999999999977,2.9399999999999977,74.01,75.23,72.77,2.460000000000008,2.460000000000008,1153909,1368991,956262,412729,-31419
2018-02-18,75.39999999999999,76.25,75.02,1.230000000000004,1.2199999999999989,76.172,76.61,75.91,0.7000000000000028,0.7000000000000028,74.926,75.55,74.51,1.039999999999992,1.039999999999992,75.43,76.26,74.73,1.5300000000000011,1.5300000000000011,868926,1169980,443521,726459,-155700
2018-02-25,74.522,76.37,72.75,3.6200000000000045,-3.160000000000011,75.168,76.68,73.75,2.930000000000007,-2.530000000000001,73.512,75.73,72.28,3.450000000000003,-3.180000000000007,74.194,75.75,73.27,2.480000000000004,-1.8900000000000006,1053663,1520149,813702,706447,209413
2018-03-04,76.536,79.5,74.24,5.260000000000005,5.260000000000005,77.67,79.67,75.36,4.310000000000002,4.310000000000002,75.962,77.81,74.23,3.5799999999999983,3.5799999999999983,77.284,79.48,75.28,4.200000000000003,2.8100000000000023,1063132,1229483,883049,346434,-24428
2018-03-11,78.032,78.43,77.43,1.0,-0.3299999999999983,78.546,79.03,78.08,0.9500000000000028,-0.5300000000000011,77.362,77.69,76.98,0.7099999999999937,-0.28000000000000114,77.87,78.45,77.11,1.3400000000000034,0.18999999999999773,819012,1056546,628151,428395,177599
2018-03-18,78.056,79.04,76.74,2.3000000000000114,-1.5700000000000074,78.912,79.83,77.95,1.8799999999999955,-1.5,77.19200000000001,78.72,75.53,3.1899999999999977,-1.9599999999999937,77.862,79.34,75.69,3.6500000000000057,-1.1400000000000006,853049,981702,670959,310743,256841
2018-03-25,76.9825,78.14,76.34,1.7999999999999972,-1.2199999999999989,77.5375,78.55,76.91,1.6400000000000006,-1.3900000000000006,75.4375,76.04,74.41,1.6300000000000097,-1.5499999999999972,76.0375,76.92,75.1,1.8200000000000074,-1.2199999999999989,894449,949585,789250,160335,154886
2018-04-01,76.12,77.16,75.26,1.8999999999999915,0.5999999999999943,77.196,78.12,76.8,1.3200000000000074,0.18000000000000682,75.39,77.06,74.57,2.490000000000009,0.9399999999999977,76.434,77.6,75.4,2.1999999999999886,-0.9900000000000091,970305,1245520,567175,678345,-678345
2018-04-08,76.88,77.5,76.09,1.4099999999999966,0.8299999999999983,77.434,77.99,76.71,1.2800000000000011,0.6899999999999977,76.404,77.08,75.73,1.3499999999999943,0.8199999999999932,76.94200000000001,77.79,76.19,1.6000000000000085,1.0100000000000051,787653,982657,625025,357632,-144900
2018-04-15,78.914,79.28,78.42,0.8599999999999994,0.8599999999999994,79.504,79.79,79.31,0.480000000000004,0.480000000000004,78.394,78.59,78.18,0.4099999999999966,-0.05999999999998806,78.926,79.27,78.51,0.7599999999999909,-0.36999999999999034,952594,1156009,679045,476964,-146209
2018-04-22,75.72,78.81,73.97,4.840000000000003,-4.840000000000003,75.99,79.38,74.29,5.089999999999989,-5.089999999999989,73.922,74.8,72.79,2.009999999999991,-1.8699999999999903,74.472,75.53,72.9,2.6299999999999955,-2.589999999999989,1395368,1823485,1089793,733692,570757
2018-04-29,69.952,72.09,68.43,3.6599999999999966,-2.010000000000005,70.796,72.13,70.1,2.030000000000001,-1.4499999999999886,68.694,69.8,68.09,1.7099999999999937,1.6700000000000017,69.79599999999999,70.37,68.88,1.490000000000009,-0.3500000000000085,1803216,2955556,943769,2011787,-2011787
2018-05-06,71.97,73.81,69.75,4.060000000000002,4.060000000000002,72.758,74.1,71.01,3.089999999999989,3.089999999999989,71.66,73.02,69.75,3.269999999999996,3.269999999999996,72.476,73.53,70.85,2.680000000000007,2.6200000000000045,1556921,1828544,1149983,678561,297843
2018-05-13,71.97,72.98,71.31,1.6700000000000017,-0.9200000000000017,72.55,73.18,71.98,1.2000000000000028,-0.05000000000001137,71.496,72.06,71.21,0.8500000000000085,0.5,71.932,73.03,71.45,1.5799999999999983,0.960000000000008,1506867,3018656,886048,2132608,-479299
2018-05-20,71.9725,73.08,71.4,1.6799999999999926,-1.4200000000000017,72.28,73.09,71.95,1.1400000000000006,-1.0499999999999972,71.2925,72.01,71.01,1.0,-0.8800000000000097,71.765,72.1,71.4,0.6999999999999886,-0.6999999999999886,742476,838281,652512,185769,-13417
2018-05-27,71.318,72.19,70.82,1.3700000000000045,1.3700000000000045,71.89,72.57,71.35,1.2199999999999989,1.2199999999999989,70.598,71.33,69.96,1.3700000000000045,1.3700000000000045,71.148,71.84,70.4,1.4399999999999977,0.9099999999999966,976549,1303164,742233,560931,-270627
2018-06-03,72.548,73.39,71.68,1.7099999999999937,1.7099999999999937,72.954,73.75,71.86,1.8900000000000006,1.8900000000000006,71.818,72.69,71.25,1.4399999999999977,0.5600000000000023,72.496,73.27,71.66,1.6099999999999994,0.1599999999999966,877227,1276705,674549,602156,602156
2018-06-10,71.44800000000001,71.81,70.75,1.0600000000000023,-1.0600000000000023,71.934,72.48,71.51,0.9699999999999989,-0.480000000000004,70.92,71.34,70.36,0.980000000000004,-0.3199999999999932,71.544,71.73,71.35,0.38000000000000966,0.20000000000000284,1278136,2032615,915181,1117434,-237044
2018-06-17,68.42,70.87,66.0,4.8700000000000045,-4.8700000000000045,68.934,71.01,66.48,4.530000000000001,-4.530000000000001,67.104,69.04,65.55,3.490000000000009,-3.030000000000001,67.478,69.35,66.27,3.0799999999999983,-2.5400000000000063,1580104,2342156,997908,1344248,-909514
2018-06-24,66.7,66.99,66.42,0.5699999999999932,0.15000000000000568,67.404,67.9,66.72,1.1800000000000068,0.5700000000000074,66.242,66.56,65.81,0.75,-0.3399999999999892,66.854,67.58,66.33,1.25,1.0,1210423,1455195,1005076,450119,-194729
2018-07-01,67.3625,67.89,66.96,0.9300000000000068,-0.7099999999999937,67.765,68.24,67.07,1.1700000000000017,0.19999999999998863,66.78999999999999,67.04,66.52,0.5200000000000102,0.1600000000000108,67.25750000000001,68.04,66.81,1.230000000000004,0.980000000000004,1218763,1860334,755822,1104512,282865
