Date,EVBN_Open_average,EVBN_Open_max,EVBN_Open_min,EVBN_Open_volatility,EVBN_Open_change,EVBN_High_average,EVBN_High_max,EVBN_High_min,EVBN_High_volatility,EVBN_High_change,EVBN_Low_average,EVBN_Low_max,EVBN_Low_min,EVBN_Low_volatility,EVBN_Low_change,EVBN_Close_average,EVBN_Close_max,EVBN_Close_min,EVBN_Close_volatility,EVBN_Close_change,EVBN_Volume_average,EVBN_Volume_max,EVBN_Volume_min,EVBN_Volume_volatility,EVBN_Volume_change
2018-01-14,42.62,43.1,42.05,1.0500000000000043,-0.20000000000000284,43.0,43.2,42.7,0.5,-0.5,42.3,42.7,42.05,0.6500000000000057,-0.5,42.769999999999996,43.05,42.3,0.75,-0.09999999999999432,1624,2810,757,2053,2053
2018-01-21,42.92,43.3,42.3,1.0,0.6500000000000057,43.15,43.3,43.0,0.29999999999999716,0.0,42.53,42.95,42.2,0.75,0.6500000000000057,43.04,43.25,42.85,0.3999999999999986,0.0,1836,3610,337,3273,258
2018-01-28,42.61,43.2,41.85,1.3500000000000014,-0.75,43.02,43.25,42.65,0.6000000000000014,0.14999999999999858,42.22,42.75,41.65,1.1000000000000014,-0.9500000000000028,42.45,43.1,41.65,1.4500000000000028,-1.4500000000000028,1296,2150,525,1625,1625
2018-02-04,41.5,42.7,40.55,2.1500000000000057,-0.3500000000000014,41.98,43.1,40.75,2.3500000000000014,-2.3500000000000014,40.87,41.85,40.15,1.7000000000000028,-0.75,41.52,42.95,40.7,2.25,-2.200000000000003,4378,7782,1506,6276,-1171
2018-02-11,41.400000000000006,41.95,40.35,1.6000000000000014,1.6000000000000014,42.2,42.5,41.7,0.7999999999999972,0.7999999999999972,41.300000000000004,41.95,40.2,1.75,1.75,41.975,42.5,41.2,1.2999999999999972,1.2999999999999972,3690,4881,2499,2382,2382
2018-02-18,42.37,42.95,41.75,1.2000000000000028,0.5500000000000043,42.72,43.45,42.4,1.0500000000000043,1.0500000000000043,41.76,42.5,40.95,1.5499999999999972,1.5499999999999972,42.42,43.45,40.95,2.5,2.5,2817,4600,1296,3304,1876
2018-02-25,43.78,44.75,43.25,1.5,0.5,44.76,45.6,44.0,1.6000000000000014,-0.45000000000000284,43.25,43.75,43.0,0.75,0.5,44.11,44.95,43.1,1.8500000000000014,-0.45000000000000284,2873,4461,1739,2722,-1395
2018-03-04,44.81,45.5,43.9,1.6000000000000014,0.8000000000000043,45.18,45.5,44.75,0.75,0.5,44.57,45.25,43.7,1.5499999999999972,1.3999999999999986,44.86,45.25,43.85,1.3999999999999986,1.3999999999999986,1617,3047,499,2548,-977
2018-03-11,45.32,45.9,44.75,1.1499999999999986,0.5,45.89,46.25,45.55,0.7000000000000028,0.45000000000000284,44.61,45.2,44.1,1.1000000000000014,0.8500000000000014,45.51,46.25,44.35,1.8999999999999986,1.3999999999999986,3635,10733,1517,9216,460
2018-03-18,44.839999999999996,45.25,44.55,0.7000000000000028,-0.3999999999999986,44.99,45.25,44.55,0.7000000000000028,-0.20000000000000284,44.33,45.2,43.8,1.4000000000000057,-1.0,44.769999999999996,45.2,44.15,1.0500000000000043,-0.15000000000000568,2114,3236,1441,1795,411
2018-03-25,45.0875,45.45,44.8,0.6500000000000057,0.25,45.35,45.7,44.85,0.8500000000000014,0.8500000000000014,44.95,45.25,44.75,0.5,-0.04999999999999716,44.9625,45.25,44.75,0.5,-0.10000000000000142,2159,3305,1573,1732,136
2018-04-01,45.160000000000004,45.7,44.5,1.2000000000000028,0.5,45.64,46.35,45.35,1.0,0.8500000000000014,44.95,45.7,44.5,1.2000000000000028,0.9500000000000028,45.230000000000004,46.35,44.75,1.6000000000000014,1.6000000000000014,1491,2276,552,1724,-1724
2018-04-08,45.93,46.8,44.95,1.8499999999999943,-1.3999999999999986,46.22,46.95,45.4,1.5500000000000043,-1.1499999999999986,45.36,46.2,44.7,1.5,-1.25,45.77,46.95,44.7,2.25,-1.4499999999999957,1472,3168,620,2548,-136
2018-04-15,44.89,45.45,43.9,1.5500000000000043,-0.45000000000000284,45.440000000000005,46.2,45.1,1.1000000000000014,-0.10000000000000142,44.57,45.0,43.9,1.1000000000000014,0.14999999999999858,44.82,45.35,44.35,1.0,0.5,1556,2022,1136,886,-173
2018-04-22,45.89,46.65,45.3,1.3500000000000014,0.30000000000000426,46.23,46.75,45.4,1.3500000000000014,0.8500000000000014,45.41,46.15,45.05,1.1000000000000014,0.25,45.699999999999996,46.75,45.05,1.7000000000000028,0.25,1171,1584,771,813,258
2018-04-29,45.53,45.8,45.15,0.6499999999999986,0.3499999999999943,45.9,46.2,45.55,0.6500000000000057,0.6500000000000057,45.26,45.55,44.85,0.6999999999999957,0.6999999999999957,45.79,46.15,45.2,0.9499999999999957,0.6000000000000014,701,1009,468,541,381
2018-05-06,46.16,46.85,45.4,1.4500000000000028,0.7999999999999972,46.52,47.0,45.85,1.1499999999999986,0.7999999999999972,45.74,46.7,45.15,1.5500000000000043,0.25,45.95,46.7,45.15,1.5500000000000043,0.25,1232,1700,893,807,-162
