Date,ARNA_Open_average,ARNA_Open_max,ARNA_Open_min,ARNA_Open_volatility,ARNA_Open_change,ARNA_High_average,ARNA_High_max,ARNA_High_min,ARNA_High_volatility,ARNA_High_change,ARNA_Low_average,ARNA_Low_max,ARNA_Low_min,ARNA_Low_volatility,ARNA_Low_change,ARNA_Close_average,ARNA_Close_max,ARNA_Close_min,ARNA_Close_volatility,ARNA_Close_change,ARNA_Volume_average,ARNA_Volume_max,ARNA_Volume_min,ARNA_Volume_volatility,ARNA_Volume_change
2018-01-14,34.862,35.83,34.39,1.4399999999999977,0.8200000000000003,35.506,36.85,34.6,2.25,1.2899999999999991,34.092,35.71,33.03,2.6799999999999997,2.6799999999999997,34.77,35.89,33.88,2.009999999999998,2.009999999999998,650865,1023492,358883,664609,-311298
2018-01-21,37.65,38.44,35.9,2.539999999999999,1.8100000000000023,38.472,38.96,37.8,1.1600000000000037,0.6200000000000045,36.762,37.75,35.81,1.9399999999999977,0.3200000000000003,37.684,38.18,36.62,1.5600000000000023,-1.0600000000000023,583282,886044,320774,565270,275132
2018-01-28,37.704,38.63,36.26,2.3700000000000045,2.3200000000000003,39.176,40.81,37.67,3.1400000000000006,2.780000000000001,36.824,38.5,35.1,3.3999999999999986,3.3999999999999986,38.466,39.5,37.42,2.0799999999999983,2.009999999999998,531413,602220,454628,147592,48650
2018-02-04,39.37,40.24,38.62,1.6200000000000045,0.8700000000000045,40.462,40.85,40.1,0.75,0.13000000000000256,38.182,39.0,36.88,2.1199999999999974,0.4799999999999969,39.522,40.34,38.4,1.9400000000000048,1.220000000000006,578271,728544,397485,331059,-30897
2018-02-11,40.475,41.45,39.52,1.9299999999999997,0.2700000000000031,41.51,41.87,41.06,0.8099999999999952,-0.5,39.5275,40.6,39.08,1.5200000000000031,1.5200000000000031,40.6275,40.98,39.96,1.019999999999996,0.8399999999999963,453362,661661,364901,296760,-295408
2018-02-18,40.776,41.53,39.99,1.5399999999999991,-1.009999999999998,41.72,42.74,40.4,2.3400000000000034,-2.3400000000000034,39.728,40.8,38.51,2.289999999999999,-1.769999999999996,40.278,41.19,38.86,2.3299999999999983,-1.6600000000000037,570523,671525,482747,188778,-152786
2018-02-25,40.016,43.76,38.22,5.539999999999999,4.539999999999999,41.752,44.5,39.39,5.109999999999999,5.109999999999999,39.117999999999995,42.75,36.8,5.950000000000003,5.950000000000003,40.676,43.37,37.77,5.599999999999994,5.029999999999994,620346,705912,574929,130983,-110553
2018-03-04,42.548,42.92,42.11,0.8100000000000023,-0.509999999999998,42.808,43.2,42.27,0.9299999999999997,-0.5999999999999943,41.156,41.76,39.92,1.8399999999999963,-1.8399999999999963,41.864000000000004,42.64,40.2,2.4399999999999977,-2.4399999999999977,474493,549729,391702,158027,57894
2018-03-11,36.15,40.2,31.35,8.850000000000001,-8.850000000000001,36.382000000000005,40.46,31.48,8.98,-8.98,33.284,38.62,30.0,8.619999999999997,-8.619999999999997,34.144,39.28,30.89,8.39,-8.39,1686236,2486759,731368,1755391,1179925
2018-03-18,41.208,42.6,40.08,2.520000000000003,2.190000000000005,43.852,45.85,42.78,3.0700000000000003,-1.5499999999999972,39.828,41.19,38.78,2.4099999999999966,-0.17999999999999972,41.564,44.0,39.75,4.25,1.259999999999998,6763970,11738828,2380308,9358520,-7850773
2018-03-25,40.230000000000004,41.1,39.48,1.6200000000000045,-1.6200000000000045,40.7575,41.59,40.12,1.470000000000006,-1.470000000000006,37.79,39.72,33.81,5.909999999999997,-5.909999999999997,38.6375,40.14,35.3,4.840000000000003,-4.840000000000003,1577749,2075843,1092049,983794,265839
2018-04-01,35.838,37.37,34.2,3.1699999999999946,-1.3699999999999974,36.908,37.66,35.71,1.9499999999999957,-1.4099999999999966,34.648,36.0,33.21,2.789999999999999,-0.8099999999999952,35.924,37.27,33.88,3.3900000000000006,-1.7800000000000011,1433819,2002581,1143343,859238,-715875
2018-04-08,35.884,36.23,35.75,0.4799999999999969,0.01999999999999602,36.432,37.08,35.94,1.1400000000000006,-0.4000000000000057,34.644,35.19,33.65,1.5399999999999991,-1.5399999999999991,35.516,36.2,34.3,1.9000000000000057,-1.7700000000000031,912769,1328153,678649,649504,-532280
2018-04-15,38.008,39.95,34.51,5.440000000000005,5.440000000000005,39.514,40.74,37.27,3.469999999999999,3.469999999999999,37.274,39.02,33.91,5.1100000000000065,5.1100000000000065,38.856,39.69,37.03,2.6599999999999966,2.1099999999999994,1206836,1634330,719917,914413,-904272
2018-04-22,39.988,40.4,39.16,1.240000000000002,0.9500000000000028,40.53,41.12,40.23,0.8900000000000006,0.060000000000002274,39.266,39.69,38.9,0.7899999999999991,0.7899999999999991,40.054,40.38,39.84,0.5399999999999991,-0.1699999999999946,673305,1081649,442484,639165,31432
2018-04-29,41.474,42.94,39.77,3.1699999999999946,3.1599999999999966,42.61,43.74,40.15,3.5900000000000034,3.0900000000000034,40.668,42.17,39.32,2.8500000000000014,2.8500000000000014,42.15,43.24,39.75,3.490000000000002,2.9200000000000017,904598,1196320,408114,788206,295210
2018-05-06,42.84,45.5,41.0,4.5,2.729999999999997,44.304,46.93,42.54,4.390000000000001,4.039999999999999,42.198,45.22,39.5,5.719999999999999,3.3999999999999986,43.550000000000004,45.62,41.99,3.6299999999999955,3.5999999999999943,889981,1159250,569120,590130,590130
