Date,PowerShares DWA Consumer Staples Momentum PortfoliEtf_Open_average,PowerShares DWA Consumer Staples Momentum PortfoliEtf_Open_max,PowerShares DWA Consumer Staples Momentum PortfoliEtf_Open_min,PowerShares DWA Consumer Staples Momentum PortfoliEtf_Open_volatility,PowerShares DWA Consumer Staples Momentum PortfoliEtf_Open_change,PowerShares DWA Consumer Staples Momentum PortfoliEtf_High_average,PowerShares DWA Consumer Staples Momentum PortfoliEtf_High_max,PowerShares DWA Consumer Staples Momentum PortfoliEtf_High_min,PowerShares DWA Consumer Staples Momentum PortfoliEtf_High_volatility,PowerShares DWA Consumer Staples Momentum PortfoliEtf_High_change,PowerShares DWA Consumer Staples Momentum PortfoliEtf_Low_average,PowerShares DWA Consumer Staples Momentum PortfoliEtf_Low_max,PowerShares DWA Consumer Staples Momentum PortfoliEtf_Low_min,PowerShares DWA Consumer Staples Momentum PortfoliEtf_Low_volatility,PowerShares DWA Consumer Staples Momentum PortfoliEtf_Low_change,PowerShares DWA Consumer Staples Momentum PortfoliEtf_Close_average,PowerShares DWA Consumer Staples Momentum PortfoliEtf_Close_max,PowerShares DWA Consumer Staples Momentum PortfoliEtf_Close_min,PowerShares DWA Consumer Staples Momentum PortfoliEtf_Close_volatility,PowerShares DWA Consumer Staples Momentum PortfoliEtf_Close_change
2018-03-25,66.86,66.86,66.86,0.0,0.0,67.24,67.24,67.24,0.0,0.0,66.86,66.86,66.86,0.0,0.0,67.11,67.11,67.11,0.0,0.0
2018-04-01,67.63,67.63,67.63,0.0,0.0,67.97,67.97,67.97,0.0,0.0,66.53,66.53,66.53,0.0,0.0,66.59,66.59,66.59,0.0,0.0
2018-04-08,68.32,68.32,68.32,0.0,0.0,68.32,68.32,68.32,0.0,0.0,67.8,67.8,67.8,0.0,0.0,67.86,67.86,67.86,0.0,0.0
2018-04-15,68.97,68.97,68.97,0.0,0.0,68.97,68.97,68.97,0.0,0.0,67.67,67.67,67.67,0.0,0.0,67.82,67.82,67.82,0.0,0.0
2018-04-22,67.73,67.73,67.73,0.0,0.0,68.17,68.17,68.17,0.0,0.0,67.17,67.17,67.17,0.0,0.0,67.9,67.9,67.9,0.0,0.0
2018-04-29,66.07,66.07,66.07,0.0,0.0,67.55,67.55,67.55,0.0,0.0,66.07,66.07,66.07,0.0,0.0,67.55,67.55,67.55,0.0,0.0
2018-05-06,68.76,68.76,68.76,0.0,0.0,68.76,68.76,68.76,0.0,0.0,68.28,68.28,68.28,0.0,0.0,68.51,68.51,68.51,0.0,0.0
2018-05-13,69.2,69.2,69.2,0.0,0.0,69.24,69.24,69.24,0.0,0.0,69.04,69.04,69.04,0.0,0.0,69.24,69.24,69.24,0.0,0.0
2018-05-20,69.22,69.22,69.22,0.0,0.0,69.22,69.22,69.22,0.0,0.0,68.73,68.73,68.73,0.0,0.0,68.82,68.82,68.82,0.0,0.0
2018-05-27,69.18,69.18,69.18,0.0,0.0,69.42,69.42,69.42,0.0,0.0,68.91,68.91,68.91,0.0,0.0,69.4,69.4,69.4,0.0,0.0
2018-06-03,70.63,70.63,70.63,0.0,0.0,70.87,70.87,70.87,0.0,0.0,70.5,70.5,70.5,0.0,0.0,70.87,70.87,70.87,0.0,0.0
2018-06-10,72.32,72.32,72.32,0.0,0.0,72.32,72.32,72.32,0.0,0.0,71.23,71.23,71.23,0.0,0.0,71.68,71.68,71.68,0.0,0.0
2018-06-17,71.59,71.59,71.59,0.0,0.0,71.62,71.62,71.62,0.0,0.0,71.16,71.16,71.16,0.0,0.0,71.18,71.18,71.18,0.0,0.0
2018-06-24,70.99,70.99,70.99,0.0,0.0,71.19,71.19,71.19,0.0,0.0,70.82,70.82,70.82,0.0,0.0,70.82,70.82,70.82,0.0,0.0
2018-07-01,71.68,71.68,71.68,0.0,0.0,72.15,72.15,72.15,0.0,0.0,71.66,71.66,71.66,0.0,0.0,71.96,71.96,71.96,0.0,0.0
2018-07-08,71.79,71.79,71.79,0.0,0.0,72.28,72.28,72.28,0.0,0.0,71.79,71.79,71.79,0.0,0.0,71.96,71.96,71.96,0.0,0.0
2018-07-15,72.02,72.02,72.02,0.0,0.0,72.11,72.11,72.11,0.0,0.0,71.69,71.69,71.69,0.0,0.0,71.84,71.84,71.84,0.0,0.0
2018-07-22,72.19,72.19,72.19,0.0,0.0,72.5,72.5,72.5,0.0,0.0,71.43,71.43,71.43,0.0,0.0,71.56,71.56,71.56,0.0,0.0
2018-07-29,71.5,71.5,71.5,0.0,0.0,72.12,72.12,72.12,0.0,0.0,71.5,71.5,71.5,0.0,0.0,71.94,71.94,71.94,0.0,0.0
2018-08-05,70.98,70.98,70.98,0.0,0.0,71.34,71.34,71.34,0.0,0.0,70.29,70.29,70.29,0.0,0.0,71.06,71.06,71.06,0.0,0.0
2018-08-12,71.66,71.66,71.66,0.0,0.0,71.74,71.74,71.74,0.0,0.0,71.12,71.12,71.12,0.0,0.0,71.74,71.74,71.74,0.0,0.0
2018-08-19,71.83,71.83,71.83,0.0,0.0,72.4,72.4,72.4,0.0,0.0,71.83,71.83,71.83,0.0,0.0,72.4,72.4,72.4,0.0,0.0
2018-08-26,71.96,71.96,71.96,0.0,0.0,72.59,72.59,72.59,0.0,0.0,71.96,71.96,71.96,0.0,0.0,72.51,72.51,72.51,0.0,0.0
2018-09-02,72.11,72.11,72.11,0.0,0.0,72.53,72.53,72.53,0.0,0.0,72.11,72.11,72.11,0.0,0.0,72.38,72.38,72.38,0.0,0.0
2018-09-09,73.57,73.57,73.57,0.0,0.0,73.64,73.64,73.64,0.0,0.0,73.31,73.31,73.31,0.0,0.0,73.6,73.6,73.6,0.0,0.0
2018-09-16,73.05,73.05,73.05,0.0,0.0,73.06,73.06,73.06,0.0,0.0,72.67,72.67,72.67,0.0,0.0,72.7,72.7,72.7,0.0,0.0
2018-09-23,71.54,71.54,71.54,0.0,0.0,72.09,72.09,72.09,0.0,0.0,71.54,71.54,71.54,0.0,0.0,71.75,71.75,71.75,0.0,0.0
2018-09-30,71.15,71.15,71.15,0.0,0.0,71.21,71.21,71.21,0.0,0.0,70.81,70.81,70.81,0.0,0.0,71.0,71.0,71.0,0.0,0.0
2018-10-07,68.58,68.58,68.58,0.0,0.0,68.86,68.86,68.86,0.0,0.0,67.98,67.98,67.98,0.0,0.0,68.84,68.84,68.84,0.0,0.0
2018-10-14,70.67,70.67,70.67,0.0,0.0,70.8,70.8,70.8,0.0,0.0,70.16,70.16,70.16,0.0,0.0,70.5,70.5,70.5,0.0,0.0
2018-10-21,69.5,69.5,69.5,0.0,0.0,69.69,69.69,69.69,0.0,0.0,68.43,68.43,68.43,0.0,0.0,69.2,69.2,69.2,0.0,0.0
2018-10-28,72.66,72.66,72.66,0.0,0.0,72.66,72.66,72.66,0.0,0.0,71.7,71.7,71.7,0.0,0.0,71.9,71.9,71.9,0.0,0.0
2018-11-04,73.55,73.55,73.55,0.0,0.0,73.55,73.55,73.55,0.0,0.0,72.35,72.35,72.35,0.0,0.0,73.02,73.02,73.02,0.0,0.0
2018-11-11,71.7,71.7,71.7,0.0,0.0,72.38,72.38,72.38,0.0,0.0,71.4,71.4,71.4,0.0,0.0,72.21,72.21,72.21,0.0,0.0
2018-11-18,70.39,70.39,70.39,0.0,0.0,71.22,71.22,71.22,0.0,0.0,70.39,70.39,70.39,0.0,0.0,71.09,71.09,71.09,0.0,0.0
2018-11-25,72.31,72.31,72.31,0.0,0.0,72.31,72.31,72.31,0.0,0.0,72.03,72.03,72.03,0.0,0.0,72.15,72.15,72.15,0.0,0.0
2018-12-02,70.64,70.64,70.64,0.0,0.0,70.93,70.93,70.93,0.0,0.0,69.4,69.4,69.4,0.0,0.0,69.72,69.72,69.72,0.0,0.0
2018-12-09,70.67,70.67,70.67,0.0,0.0,70.67,70.67,70.67,0.0,0.0,69.56,69.56,69.56,0.0,0.0,69.56,69.56,69.56,0.0,0.0
2018-12-16,65.0,65.0,65.0,0.0,0.0,66.31,66.31,66.31,0.0,0.0,63.88,63.88,63.88,0.0,0.0,63.98,63.98,63.98,0.0,0.0
2018-12-23,65.68,65.68,65.68,0.0,0.0,65.68,65.68,65.68,0.0,0.0,64.6,64.6,64.6,0.0,0.0,65.01,65.01,65.01,0.0,0.0
2018-12-30,64.66,64.66,64.66,0.0,0.0,65.95,65.95,65.95,0.0,0.0,64.66,64.66,64.66,0.0,0.0,65.88,65.88,65.88,0.0,0.0
2019-01-06,67.01,67.01,67.01,0.0,0.0,67.01,67.01,67.01,0.0,0.0,66.41,66.41,66.41,0.0,0.0,66.75,66.75,66.75,0.0,0.0
2019-01-13,67.9,67.9,67.9,0.0,0.0,68.45,68.45,68.45,0.0,0.0,67.6,67.6,67.6,0.0,0.0,68.23,68.23,68.23,0.0,0.0
2019-01-20,67.38,67.38,67.38,0.0,0.0,67.38,67.38,67.38,0.0,0.0,66.61,66.61,66.61,0.0,0.0,66.63,66.63,66.63,0.0,0.0
2019-01-27,67.38,67.38,67.38,0.0,0.0,67.66,67.66,67.66,0.0,0.0,67.13,67.13,67.13,0.0,0.0,67.29,67.29,67.29,0.0,0.0
2019-02-03,66.94,66.94,66.94,0.0,0.0,67.52,67.52,67.52,0.0,0.0,66.94,66.94,66.94,0.0,0.0,67.52,67.52,67.52,0.0,0.0
2019-02-10,69.09,69.09,69.09,0.0,0.0,69.1,69.1,69.1,0.0,0.0,68.81,68.81,68.81,0.0,0.0,69.0,69.0,69.0,0.0,0.0
2019-02-17,69.72,69.72,69.72,0.0,0.0,70.0,70.0,70.0,0.0,0.0,69.72,69.72,69.72,0.0,0.0,70.0,70.0,70.0,0.0,0.0
2019-02-24,70.32,70.32,70.32,0.0,0.0,70.76,70.76,70.76,0.0,0.0,70.32,70.32,70.32,0.0,0.0,70.47,70.47,70.47,0.0,0.0
2019-03-03,69.2,69.2,69.2,0.0,0.0,69.4,69.4,69.4,0.0,0.0,69.01,69.01,69.01,0.0,0.0,69.2,69.2,69.2,0.0,0.0
2019-03-10,70.05,70.05,70.05,0.0,0.0,70.41,70.41,70.41,0.0,0.0,70.0,70.0,70.0,0.0,0.0,70.14,70.14,70.14,0.0,0.0
2019-03-17,70.09,70.09,70.09,0.0,0.0,70.23,70.23,70.23,0.0,0.0,69.38,69.38,69.38,0.0,0.0,69.38,69.38,69.38,0.0,0.0
2019-03-24,70.79,70.79,70.79,0.0,0.0,70.99,70.99,70.99,0.0,0.0,70.76,70.76,70.76,0.0,0.0,70.97,70.97,70.97,0.0,0.0
2019-03-31,71.12,71.12,71.12,0.0,0.0,71.12,71.12,71.12,0.0,0.0,70.71,70.71,70.71,0.0,0.0,70.87,70.87,70.87,0.0,0.0
2019-04-07,71.7,71.7,71.7,0.0,0.0,71.7,71.7,71.7,0.0,0.0,71.52,71.52,71.52,0.0,0.0,71.63,71.63,71.63,0.0,0.0
2019-04-14,72.04,72.04,72.04,0.0,0.0,72.23,72.23,72.23,0.0,0.0,71.74,71.74,71.74,0.0,0.0,72.12,72.12,72.12,0.0,0.0
2019-04-21,72.46,72.46,72.46,0.0,0.0,72.85,72.85,72.85,0.0,0.0,72.4,72.4,72.4,0.0,0.0,72.81,72.81,72.81,0.0,0.0
2019-04-28,72.29,72.29,72.29,0.0,0.0,72.59,72.59,72.59,0.0,0.0,72.15,72.15,72.15,0.0,0.0,72.48,72.48,72.48,0.0,0.0
2019-05-05,71.9,71.9,71.9,0.0,0.0,72.56,72.56,72.56,0.0,0.0,71.37,71.37,71.37,0.0,0.0,72.56,72.56,72.56,0.0,0.0
2019-05-12,71.99,71.99,71.99,0.0,0.0,72.53,72.53,72.53,0.0,0.0,71.93,71.93,71.93,0.0,0.0,71.93,71.93,71.93,0.0,0.0
2019-05-19,71.0,71.0,71.0,0.0,0.0,71.41,71.41,71.41,0.0,0.0,71.0,71.0,71.0,0.0,0.0,71.41,71.41,71.41,0.0,0.0
2019-05-26,69.8,69.8,69.8,0.0,0.0,70.04,70.04,70.04,0.0,0.0,69.49,69.49,69.49,0.0,0.0,69.5,69.5,69.5,0.0,0.0
2019-06-02,72.47,72.47,72.47,0.0,0.0,72.95,72.95,72.95,0.0,0.0,72.47,72.47,72.47,0.0,0.0,72.63,72.63,72.63,0.0,0.0
2019-06-09,72.8,72.8,72.8,0.0,0.0,72.8,72.8,72.8,0.0,0.0,72.24,72.24,72.24,0.0,0.0,72.45,72.45,72.45,0.0,0.0
2019-06-16,72.44,72.44,72.44,0.0,0.0,72.57,72.57,72.57,0.0,0.0,72.39,72.39,72.39,0.0,0.0,72.39,72.39,72.39,0.0,0.0
2019-06-23,71.69,71.69,71.69,0.0,0.0,71.97,71.97,71.97,0.0,0.0,71.63,71.63,71.63,0.0,0.0,71.91,71.91,71.91,0.0,0.0
2019-06-30,73.41,73.41,73.41,0.0,0.0,73.57,73.57,73.57,0.0,0.0,73.02,73.02,73.02,0.0,0.0,73.5,73.5,73.5,0.0,0.0
2019-07-07,73.72,73.72,73.72,0.0,0.0,74.15,74.15,74.15,0.0,0.0,73.72,73.72,73.72,0.0,0.0,74.07,74.07,74.07,0.0,0.0
2019-07-14,74.68,74.68,74.68,0.0,0.0,74.94,74.94,74.94,0.0,0.0,74.09,74.09,74.09,0.0,0.0,74.14,74.14,74.14,0.0,0.0
2019-07-21,73.77,73.77,73.77,0.0,0.0,74.38,74.38,74.38,0.0,0.0,73.77,73.77,73.77,0.0,0.0,74.24,74.24,74.24,0.0,0.0
2019-07-28,72.47,72.47,72.47,0.0,0.0,72.52,72.52,72.52,0.0,0.0,72.12,72.12,72.12,0.0,0.0,72.52,72.52,72.52,0.0,0.0
2019-08-04,73.99,73.99,73.99,0.0,0.0,74.21,74.21,74.21,0.0,0.0,73.76,73.76,73.76,0.0,0.0,74.14,74.14,74.14,0.0,0.0
2019-08-11,74.21,74.21,74.21,0.0,0.0,74.73,74.73,74.73,0.0,0.0,74.2,74.2,74.2,0.0,0.0,74.73,74.73,74.73,0.0,0.0
2019-08-18,76.17,76.17,76.17,0.0,0.0,76.17,76.17,76.17,0.0,0.0,74.22,74.22,74.22,0.0,0.0,74.22,74.22,74.22,0.0,0.0
2019-08-25,75.75,75.75,75.75,0.0,0.0,76.25,76.25,76.25,0.0,0.0,75.38,75.38,75.38,0.0,0.0,75.43,75.43,75.43,0.0,0.0
2019-09-01,75.25,75.25,75.25,0.0,0.0,75.3,75.3,75.3,0.0,0.0,74.81,74.81,74.81,0.0,0.0,74.81,74.81,74.81,0.0,0.0
2019-09-08,74.24,74.24,74.24,0.0,0.0,74.38,74.38,74.38,0.0,0.0,73.83,73.83,73.83,0.0,0.0,73.86,73.86,73.86,0.0,0.0
2019-09-15,73.22,73.22,73.22,0.0,0.0,73.22,73.22,73.22,0.0,0.0,72.52,72.52,72.52,0.0,0.0,72.58,72.58,72.58,0.0,0.0
2019-09-22,71.83,71.83,71.83,0.0,0.0,71.91,71.91,71.91,0.0,0.0,71.32,71.32,71.32,0.0,0.0,71.45,71.45,71.45,0.0,0.0
2019-09-29,71.69,71.69,71.69,0.0,0.0,72.27,72.27,72.27,0.0,0.0,71.44,71.44,71.44,0.0,0.0,71.81,71.81,71.81,0.0,0.0
2019-10-06,71.41,71.41,71.41,0.0,0.0,71.72,71.72,71.72,0.0,0.0,71.04,71.04,71.04,0.0,0.0,71.04,71.04,71.04,0.0,0.0
2019-10-13,71.58,71.58,71.58,0.0,0.0,71.58,71.58,71.58,0.0,0.0,70.91,70.91,70.91,0.0,0.0,71.14,71.14,71.14,0.0,0.0
2019-10-20,70.5,70.5,70.5,0.0,0.0,70.5,70.5,70.5,0.0,0.0,70.08,70.08,70.08,0.0,0.0,70.08,70.08,70.08,0.0,0.0
2019-10-27,71.28,71.28,71.28,0.0,0.0,71.34,71.34,71.34,0.0,0.0,71.0,71.0,71.0,0.0,0.0,71.0,71.0,71.0,0.0,0.0
2019-11-03,70.38,70.38,70.38,0.0,0.0,70.38,70.38,70.38,0.0,0.0,69.69,69.69,69.69,0.0,0.0,69.88,69.88,69.88,0.0,0.0
2019-11-10,70.65,70.65,70.65,0.0,0.0,70.85,70.85,70.85,0.0,0.0,70.49,70.49,70.49,0.0,0.0,70.79,70.79,70.79,0.0,0.0
2019-11-17,71.48,71.48,71.48,0.0,0.0,71.63,71.63,71.63,0.0,0.0,71.21,71.21,71.21,0.0,0.0,71.56,71.56,71.56,0.0,0.0
2019-11-24,72.96,72.96,72.96,0.0,0.0,73.1,73.1,73.1,0.0,0.0,72.72,72.72,72.72,0.0,0.0,72.72,72.72,72.72,0.0,0.0
2019-12-01,73.83,73.83,73.83,0.0,0.0,73.83,73.83,73.83,0.0,0.0,73.16,73.16,73.16,0.0,0.0,73.16,73.16,73.16,0.0,0.0
2019-12-08,71.7,71.7,71.7,0.0,0.0,72.53,72.53,72.53,0.0,0.0,71.7,71.7,71.7,0.0,0.0,72.43,72.43,72.43,0.0,0.0
2019-12-15,73.86,73.86,73.86,0.0,0.0,74.4,74.4,74.4,0.0,0.0,73.86,73.86,73.86,0.0,0.0,74.4,74.4,74.4,0.0,0.0
2019-12-22,74.29,74.29,74.29,0.0,0.0,74.4,74.4,74.4,0.0,0.0,74.1,74.1,74.1,0.0,0.0,74.36,74.36,74.36,0.0,0.0
2019-12-29,73.36,73.36,73.36,0.0,0.0,74.29,74.29,74.29,0.0,0.0,73.36,73.36,73.36,0.0,0.0,74.15,74.15,74.15,0.0,0.0
