Date,SLS_Open_average,SLS_Open_max,SLS_Open_min,SLS_Open_volatility,SLS_Open_change,SLS_High_average,SLS_High_max,SLS_High_min,SLS_High_volatility,SLS_High_change,SLS_Low_average,SLS_Low_max,SLS_Low_min,SLS_Low_volatility,SLS_Low_change,SLS_Close_average,SLS_Close_max,SLS_Close_min,SLS_Close_volatility,SLS_Close_change,SLS_Volume_average,SLS_Volume_max,SLS_Volume_min,SLS_Volume_volatility,SLS_Volume_change
2018-01-14,368.09,387.5,345.0,42.5,-42.5,372.93399999999997,391.01,362.0,29.00999999999999,-29.00999999999999,352.4,374.5,341.5,33.0,-32.0,355.01,378.0,342.5,35.5,-34.5,462,487,429,58,-5
2018-01-21,344.258,348.54,339.0,9.54000000000002,-1.0400000000000205,351.508,362.0,347.5,14.5,-1.0400000000000205,333.2,335.5,327.5,8.0,-2.0,338.5,343.5,335.0,8.5,1.5,1023,3265,240,3025,-527
2018-01-28,323.302,348.0,295.0,53.0,-53.0,326.706,348.0,310.0,38.0,-38.0,306.772,327.86,280.0,47.860000000000014,-47.860000000000014,309.578,330.0,281.14,48.860000000000014,-48.860000000000014,504,1046,248,798,-108
2018-02-04,277.4,287.0,274.5,12.5,-1.0,286.09,299.5,274.5,25.0,-5.0,262.552,275.0,253.0,22.0,11.5,271.886,279.5,263.0,16.5,-6.0,410,725,219,506,-506
2018-02-11,273.93,275.5,271.0,4.5,4.5,280.25,285.0,273.5,11.5,6.5,259.85,264.01,253.56,10.449999999999989,6.439999999999998,278.375,285.0,273.5,11.5,1.5,362,496,233,263,-93
2018-02-18,261.9,274.0,250.0,24.0,-24.0,266.444,274.0,263.95,10.050000000000011,-10.050000000000011,252.112,259.55,243.51,16.04000000000002,-16.04000000000002,263.1,267.0,258.5,8.5,-8.5,392,618,249,369,308
2018-02-25,254.3,272.0,245.0,27.0,-23.0,263.0,284.5,250.0,34.5,-9.5,239.108,241.04,235.0,6.039999999999992,0.539999999999992,252.2,263.5,245.0,18.5,13.5,694,1437,347,1090,682
2018-03-04,260.6,275.0,249.0,26.0,-5.0,276.186,308.5,262.43,46.06999999999999,-46.06999999999999,247.664,255.0,242.26,12.740000000000009,-4.949999999999989,264.8,300.0,250.5,49.5,-40.5,2573,5675,649,5026,-3807
2018-03-11,257.5,267.0,243.0,24.0,7.0,262.75,267.0,249.76,17.24000000000001,2.0,243.806,255.0,231.0,24.0,-15.5,247.4,262.0,237.5,24.5,-24.5,2538,5228,557,4671,3367
2018-03-18,210.4,239.0,200.0,39.0,-36.5,219.5,250.5,204.5,46.0,-46.0,196.898,202.99,192.5,10.490000000000009,-1.0,201.7,210.0,193.5,16.5,5.0,1123,2489,426,2063,-1688
2018-03-25,212.5,280.0,175.5,104.5,82.5,278.325,534.5,179.8,354.7,334.0,200.875,270.0,171.5,98.5,80.0,245.125,432.5,172.5,260.0,237.0,87476,347689,641,347048,346856
2018-04-01,376.8,435.0,330.0,105.0,-94.5,414.5,554.5,342.0,212.5,-212.5,328.748,388.5,300.0,88.5,-81.75999999999999,356.1,448.5,309.5,139.0,-139.0,50901,194396,4807,189589,-189589
2018-04-08,296.0,310.0,283.0,27.0,-14.5,312.082,323.0,298.61,24.389999999999986,-24.389999999999986,283.188,299.5,270.5,29.0,-7.0,290.1,306.5,275.0,31.5,-13.5,4653,6554,3373,3181,-3074
2018-04-15,280.3,290.0,270.0,20.0,-5.5,286.334,294.33,270.84,23.49000000000001,-20.660000000000025,268.0,281.5,240.0,41.5,-33.0,275.0,287.0,247.0,40.0,-40.0,1970,2697,1108,1589,129
2018-04-22,263.8,287.0,247.5,39.5,39.5,280.742,302.5,253.95,48.55000000000001,36.31,255.244,277.0,239.22,37.78,31.0,272.2,290.0,251.0,39.0,31.0,2071,4693,708,3985,177
2018-04-29,285.936,290.0,281.5,8.5,8.5,291.6,293.5,290.0,3.5,-3.0,273.32,281.75,261.3,20.44999999999999,14.199999999999989,283.6,291.0,277.0,14.0,-9.5,1013,2212,478,1734,-1734
2018-05-06,283.2,292.5,276.0,16.5,-2.5,295.68,321.0,284.5,36.5,-0.5,276.4,280.0,273.5,6.5,-2.5,279.1,283.5,276.0,7.5,4.5,2141,6410,475,5935,213
2018-05-13,280.2,283.0,275.0,8.0,-1.5,283.49,285.0,280.0,5.0,-0.05000000000001137,274.4,280.0,269.0,11.0,-4.5,278.4,280.0,277.0,3.0,-2.0,635,979,401,578,-74
2018-05-20,275.375,285.0,262.5,22.5,-11.5,284.2925,294.92,271.75,23.170000000000016,-23.170000000000016,266.125,279.0,253.5,25.5,-20.5,272.0125,285.0,255.05,29.94999999999999,-29.94999999999999,1335,2499,328,2171,-1564
2018-05-27,275.3,330.0,256.5,73.5,10.5,284.952,348.5,262.76,85.74000000000001,13.0,257.626,262.5,253.0,9.5,7.0,266.0,277.5,258.5,19.0,19.0,20875,94777,528,94249,7111
2018-06-03,270.3,276.5,264.5,12.0,-12.0,276.79,282.5,272.0,10.5,-10.5,262.14,265.5,257.7,7.800000000000011,0.5,267.886,275.0,264.93,10.069999999999993,-9.5,2839,4087,720,3367,-3367
2018-06-10,255.172,263.36,249.5,13.860000000000014,-13.860000000000014,259.3,269.0,253.5,15.5,-15.5,247.0,261.5,240.5,21.0,-18.5,250.9,262.5,244.5,18.0,-18.0,1506,2752,489,2263,414
2018-06-17,250.4,267.5,245.0,22.5,2.5,252.3,267.5,247.0,20.5,-2.0,237.1,242.5,230.0,12.5,-8.5,243.2,249.0,230.5,18.5,-16.0,828,1096,618,478,107
2018-06-24,182.3,194.0,174.0,20.0,-19.5,184.916,200.0,174.5,25.5,-25.5,165.5,174.5,158.5,16.0,-14.0,175.5,188.5,169.0,19.5,-16.0,4148,5199,2634,2565,-1769
2018-07-01,177.25,191.5,170.0,21.5,19.0,182.2375,193.45,172.5,20.94999999999999,20.94999999999999,161.875,169.0,155.5,13.5,-7.0,166.75,173.5,159.0,14.5,-6.0,2712,4925,1419,3506,2911
2018-07-08,111.9,159.0,83.5,75.5,-72.0,114.5,167.0,87.0,80.0,-80.0,99.7,144.0,79.5,64.5,-64.5,101.7,144.5,80.5,64.0,-60.0,22995,67555,5392,62163,5828
2018-07-15,81.9,92.5,73.5,19.0,-6.5,84.728,102.0,77.0,25.0,-7.359999999999999,72.91,80.5,68.5,12.0,-12.0,75.8,81.0,70.5,10.5,-10.5,63031,262419,5533,256886,19841
2018-07-22,64.1,70.5,57.5,13.0,-13.0,64.2,70.5,57.5,13.0,-13.0,59.0,62.5,53.5,9.0,-9.0,61.2,66.0,56.0,10.0,-10.0,15168,29863,7436,22427,-22427
2018-07-29,55.1,58.5,52.5,6.0,-2.5,56.69,58.5,53.95,4.549999999999997,-4.549999999999997,52.3,56.0,50.5,5.5,-2.0,53.9,57.5,51.0,6.5,-6.5,9098,18418,2207,16211,-5400
2018-08-05,52.8,54.5,50.5,4.0,3.0,54.5,55.5,53.0,2.5,2.5,51.1,52.5,50.5,2.0,2.0,52.8,53.5,52.0,1.5,1.0,5801,8256,4033,4223,-820
2018-08-12,48.61,54.0,44.5,9.5,-9.5,49.992,55.0,45.0,10.0,-10.0,45.461999999999996,51.5,40.01,11.490000000000002,-11.490000000000002,46.583999999999996,54.0,40.91,13.090000000000003,-13.090000000000003,6374,12350,3556,8794,4240
2018-08-19,46.5,52.0,41.0,11.0,8.0,51.14,59.0,43.7,15.299999999999997,8.799999999999997,45.019999999999996,47.76,40.58,7.18,7.18,48.056,51.5,43.26,8.240000000000002,8.240000000000002,13229,45197,3676,41521,-472
2018-08-26,52.055,52.5,51.72,0.7800000000000011,0.5,53.3875,55.0,52.05,2.950000000000003,2.950000000000003,50.75,52.0,50.0,2.0,2.0,52.6,54.0,51.0,3.0,3.0,5769,7898,2389,5509,2852
2018-09-02,60.8,64.5,54.0,10.5,9.0,63.104,66.5,59.0,7.5,4.140000000000001,57.0,61.5,52.0,9.5,7.0,60.5,63.0,58.5,4.5,0.5,13028,27511,8247,19264,-1628
2018-09-09,57.9,61.0,53.0,8.0,-7.0,59.4,61.5,56.5,5.0,-3.5,55.6,57.5,50.5,7.0,-7.0,56.7,58.0,53.0,5.0,-5.0,5585,9275,3667,5608,2763
2018-09-16,54.0,55.5,52.5,3.0,1.5,57.926,60.0,53.5,6.5,6.5,53.1,54.0,52.0,2.0,2.0,55.1,58.5,52.5,6.0,6.0,5764,14472,2281,12191,12191
2018-09-23,59.3,62.0,56.5,5.5,3.5,62.9,66.0,59.5,6.5,-4.0,55.8,58.0,51.5,6.5,6.5,59.0,61.0,55.0,6.0,4.0,21323,50160,6579,43581,-43581
2018-09-30,71.6,80.0,59.5,20.5,11.0,79.0,86.0,72.5,13.5,-11.5,64.5,68.0,57.5,10.5,6.5,73.1,82.5,64.5,18.0,-18.0,47108,120893,10340,110553,-110553
2018-10-07,66.0,69.0,63.5,5.5,3.0,71.788,82.5,67.0,15.5,13.0,61.1,65.0,58.5,6.5,6.5,65.9,70.0,62.5,7.5,2.5,32773,120812,8704,112108,104482
2018-10-14,87.1,99.5,70.0,29.5,29.5,98.614,115.07,84.0,31.069999999999993,18.5,75.3,83.0,64.5,18.5,-5.0,84.0,101.0,67.0,34.0,-17.0,144326,352594,67666,284928,92271
2018-10-21,65.9,70.0,62.0,8.0,3.5,70.184,72.5,66.0,6.5,-5.920000000000002,60.812,64.5,55.5,9.0,-2.0,65.3,72.5,56.0,16.5,-9.5,25446,42286,16756,25530,-21505
2018-10-28,72.9,87.5,58.0,29.5,29.5,82.2,96.5,61.5,35.0,33.0,69.4,85.5,55.0,30.5,30.5,76.9,92.5,58.5,34.0,34.0,116875,420105,8618,411487,36850
2018-11-04,93.1,113.0,85.5,27.5,-3.0,100.812,123.0,89.56,33.44,12.0,84.6,91.0,81.0,10.0,-6.5,92.9,103.5,87.0,16.5,15.0,72365,263919,15004,248915,19239
2018-11-11,91.9,102.0,83.0,19.0,-15.0,93.17,102.0,85.35,16.650000000000006,-15.0,84.894,94.5,73.0,21.5,-21.5,87.3,97.5,76.0,21.5,-20.5,17056,25060,14302,10758,-1627
2018-11-18,79.125,84.5,75.0,9.5,9.5,82.875,87.5,78.5,9.0,9.0,76.375,82.0,71.0,11.0,11.0,81.125,84.5,75.5,9.0,9.0,7886,11006,3388,7618,3288
2018-11-25,84.9,90.0,81.5,8.5,7.0,88.4,93.5,85.0,8.5,7.0,82.2,87.5,80.0,7.5,7.5,86.0,92.5,81.0,11.5,11.5,14550,33552,4413,29139,6241
2018-12-02,87.875,92.5,85.0,7.5,-7.0,90.5,94.0,87.5,6.5,-6.5,85.25,89.0,83.5,5.5,-5.5,87.625,93.0,84.5,8.5,-8.5,8044,13071,4460,8611,-5191
2018-12-09,83.2,86.5,78.0,8.5,-6.0,83.816,87.0,80.0,7.0,-6.5,79.2,84.0,74.5,9.5,-9.0,81.1,86.5,75.5,11.0,-11.0,5326,7672,4376,3296,-696
2018-12-16,70.6,78.0,61.0,17.0,-17.0,71.038,78.5,61.0,17.5,-17.5,64.3,70.0,57.5,12.5,-12.5,66.4,75.5,59.0,16.5,-16.5,7479,13437,3515,9922,-5718
2018-12-23,62.125,65.5,59.5,6.0,6.0,65.25,66.5,62.5,4.0,3.5,60.0075,62.03,56.5,5.530000000000001,4.5,62.5,65.5,61.5,4.0,0.0,4577,6879,2626,4253,-2930
2018-12-30,68.375,70.5,62.5,8.0,7.5,72.535,73.64,71.5,2.1400000000000006,1.0,66.0525,68.71,60.0,8.709999999999994,8.709999999999994,70.75,71.5,70.0,1.5,1.0,3761,5341,2331,3010,-217
2019-01-06,77.0,83.0,66.5,16.5,6.5,82.9,89.5,74.5,15.0,8.0,72.544,78.5,65.0,13.5,10.0,77.5,83.0,66.0,17.0,11.0,11452,26826,5171,21655,-446
2019-01-13,77.75,79.0,76.5,2.5,-0.5,79.75,80.5,79.0,1.5,-0.5,74.4125,76.15,73.0,3.1500000000000057,-0.5,76.875,80.0,73.0,7.0,-5.0,4653,6986,1941,5045,-3001
2019-01-20,73.3,76.0,70.5,5.5,3.0,76.7,79.0,75.0,4.0,1.0,71.65,73.5,69.75,3.75,1.75,74.25,76.75,70.5,6.25,3.5,3185,5353,1604,3749,2429
2019-01-27,73.3,74.5,71.0,3.5,1.0,74.736,76.0,73.75,2.25,2.069999999999993,71.9,74.0,70.0,4.0,4.0,73.328,76.0,70.14,5.859999999999999,5.859999999999999,3142,4473,2428,2045,-2045
2019-02-03,76.5,79.5,73.0,6.5,-3.5,78.5,82.5,75.0,7.5,-5.0,73.8,77.5,71.5,6.0,-3.5,76.0,79.5,73.5,6.0,-4.5,7456,12893,2808,10085,-9918
2019-02-10,72.5,74.0,71.0,3.0,-3.0,73.875,76.0,71.5,4.5,-4.5,70.75,72.0,70.0,2.0,-2.0,71.5,73.0,70.0,3.0,-3.0,5819,7963,3911,4052,-2540
2019-02-17,70.2,71.0,69.5,1.5,0.0,72.0,73.0,71.5,1.5,-1.5,69.0,69.5,67.5,2.0,-0.5,70.6,71.0,70.0,1.0,0.5,3616,4661,2437,2224,-826
2019-02-24,71.1,77.0,69.0,8.0,-8.0,72.1,77.0,70.5,6.5,-6.0,68.5,69.0,67.5,1.5,0.0,69.7,70.0,69.5,0.5,0.5,4891,12670,1682,10988,-9325
2019-03-03,65.6,69.5,63.5,6.0,-6.0,67.5,71.0,64.5,6.5,-6.5,64.0,68.5,62.5,6.0,-6.0,65.4,69.0,63.5,5.5,-5.0,4863,11994,2250,9744,-967
2019-03-10,65.0,68.0,63.5,4.5,2.5,67.8,72.0,64.0,8.0,3.5,63.5,65.0,62.5,2.5,1.5,66.2,69.0,63.5,5.5,4.0,10295,29355,2994,26361,4606
2019-03-17,63.9,67.5,57.0,10.5,-10.5,65.074,68.0,58.37,9.630000000000003,-9.130000000000003,59.75,66.0,45.75,20.25,-19.75,60.9,67.0,48.0,19.0,-18.0,12831,30330,4198,26132,26132
