Date,First Trust Dorsey Wright Focus 5_Open_average,First Trust Dorsey Wright Focus 5_Open_max,First Trust Dorsey Wright Focus 5_Open_min,First Trust Dorsey Wright Focus 5_Open_volatility,First Trust Dorsey Wright Focus 5_Open_change,First Trust Dorsey Wright Focus 5_High_average,First Trust Dorsey Wright Focus 5_High_max,First Trust Dorsey Wright Focus 5_High_min,First Trust Dorsey Wright Focus 5_High_volatility,First Trust Dorsey Wright Focus 5_High_change,First Trust Dorsey Wright Focus 5_Low_average,First Trust Dorsey Wright Focus 5_Low_max,First Trust Dorsey Wright Focus 5_Low_min,First Trust Dorsey Wright Focus 5_Low_volatility,First Trust Dorsey Wright Focus 5_Low_change,First Trust Dorsey Wright Focus 5_Close_average,First Trust Dorsey Wright Focus 5_Close_max,First Trust Dorsey Wright Focus 5_Close_min,First Trust Dorsey Wright Focus 5_Close_volatility,First Trust Dorsey Wright Focus 5_Close_change
2018-08-19,31.43,31.43,31.43,0.0,0.0,31.67,31.67,31.67,0.0,0.0,31.43,31.43,31.43,0.0,0.0,31.58,31.58,31.58,0.0,0.0
2018-08-26,31.55,31.55,31.55,0.0,0.0,31.62,31.62,31.62,0.0,0.0,31.5,31.5,31.5,0.0,0.0,31.62,31.62,31.62,0.0,0.0
2018-09-02,31.31,31.31,31.31,0.0,0.0,31.31,31.31,31.31,0.0,0.0,31.07,31.07,31.07,0.0,0.0,31.26,31.26,31.26,0.0,0.0
2018-09-09,31.36,31.36,31.36,0.0,0.0,31.37,31.37,31.37,0.0,0.0,30.87,30.87,30.87,0.0,0.0,30.89,30.89,30.89,0.0,0.0
2018-09-16,31.09,31.09,31.09,0.0,0.0,31.15,31.15,31.15,0.0,0.0,30.98,30.98,30.98,0.0,0.0,31.08,31.08,31.08,0.0,0.0
2018-09-23,31.11,31.11,31.11,0.0,0.0,31.16,31.16,31.16,0.0,0.0,30.74,30.74,30.74,0.0,0.0,30.78,30.78,30.78,0.0,0.0
2018-09-30,29.74,29.74,29.74,0.0,0.0,29.74,29.74,29.74,0.0,0.0,29.03,29.03,29.03,0.0,0.0,29.35,29.35,29.35,0.0,0.0
2018-10-07,28.06,28.06,28.06,0.0,0.0,28.25,28.25,28.25,0.0,0.0,27.87,27.87,27.87,0.0,0.0,28.0,28.0,28.0,0.0,0.0
2018-10-14,27.99,27.99,27.99,0.0,0.0,28.06,28.06,28.06,0.0,0.0,27.63,27.63,27.63,0.0,0.0,27.85,27.85,27.85,0.0,0.0
2018-10-21,26.85,26.85,26.85,0.0,0.0,26.99,26.99,26.99,0.0,0.0,25.56,25.56,25.56,0.0,0.0,25.99,25.99,25.99,0.0,0.0
2018-10-28,27.81,27.81,27.81,0.0,0.0,27.81,27.81,27.81,0.0,0.0,27.33,27.33,27.33,0.0,0.0,27.6,27.6,27.6,0.0,0.0
2018-11-04,27.67,27.67,27.67,0.0,0.0,27.67,27.67,27.67,0.0,0.0,26.8,26.8,26.8,0.0,0.0,26.83,26.83,26.83,0.0,0.0
2018-11-11,27.14,27.14,27.14,0.0,0.0,27.19,27.19,27.19,0.0,0.0,26.1,26.1,26.1,0.0,0.0,26.14,26.14,26.14,0.0,0.0
2018-11-18,26.56,26.56,26.56,0.0,0.0,26.89,26.89,26.89,0.0,0.0,26.48,26.48,26.48,0.0,0.0,26.86,26.86,26.86,0.0,0.0
2018-11-25,28.41,28.41,28.41,0.0,0.0,28.41,28.41,28.41,0.0,0.0,28.1,28.1,28.1,0.0,0.0,28.36,28.36,28.36,0.0,0.0
2018-12-02,26.4,26.4,26.4,0.0,0.0,26.76,26.76,26.76,0.0,0.0,26.17,26.17,26.17,0.0,0.0,26.68,26.68,26.68,0.0,0.0
2018-12-09,26.1,26.1,26.1,0.0,0.0,26.36,26.36,26.36,0.0,0.0,25.46,25.46,25.46,0.0,0.0,25.6,25.6,25.6,0.0,0.0
2018-12-16,23.58,23.58,23.58,0.0,0.0,23.89,23.89,23.89,0.0,0.0,23.32,23.32,23.32,0.0,0.0,23.41,23.41,23.41,0.0,0.0
2018-12-23,25.18,25.18,25.18,0.0,0.0,25.41,25.41,25.41,0.0,0.0,24.99,24.99,24.99,0.0,0.0,25.25,25.25,25.25,0.0,0.0
2018-12-30,25.68,25.68,25.68,0.0,0.0,26.32,26.32,26.32,0.0,0.0,25.68,25.68,25.68,0.0,0.0,26.18,26.18,26.18,0.0,0.0
2019-01-06,26.74,26.74,26.74,0.0,0.0,26.89,26.89,26.89,0.0,0.0,26.64,26.64,26.64,0.0,0.0,26.69,26.69,26.69,0.0,0.0
2019-01-13,27.56,27.56,27.56,0.0,0.0,27.89,27.89,27.89,0.0,0.0,27.43,27.43,27.43,0.0,0.0,27.8,27.8,27.8,0.0,0.0
2019-01-20,27.67,27.67,27.67,0.0,0.0,27.8,27.8,27.8,0.0,0.0,27.54,27.54,27.54,0.0,0.0,27.78,27.78,27.78,0.0,0.0
2019-01-27,28.58,28.58,28.58,0.0,0.0,28.84,28.84,28.84,0.0,0.0,28.56,28.56,28.56,0.0,0.0,28.84,28.84,28.84,0.0,0.0
2019-02-03,28.79,28.79,28.79,0.0,0.0,28.91,28.91,28.91,0.0,0.0,28.66,28.66,28.66,0.0,0.0,28.78,28.78,28.78,0.0,0.0
2019-02-10,29.52,29.52,29.52,0.0,0.0,29.58,29.58,29.58,0.0,0.0,29.41,29.41,29.41,0.0,0.0,29.55,29.55,29.55,0.0,0.0
2019-02-17,29.85,29.85,29.85,0.0,0.0,30.09,30.09,30.09,0.0,0.0,29.85,29.85,29.85,0.0,0.0,29.89,29.89,29.89,0.0,0.0
2019-02-24,30.15,30.15,30.15,0.0,0.0,30.16,30.16,30.16,0.0,0.0,29.27,29.27,29.27,0.0,0.0,29.6,29.6,29.6,0.0,0.0
2019-03-03,28.98,28.98,28.98,0.0,0.0,29.45,29.45,29.45,0.0,0.0,28.91,28.91,28.91,0.0,0.0,29.45,29.45,29.45,0.0,0.0
2019-03-10,30.14,30.14,30.14,0.0,0.0,30.29,30.29,30.29,0.0,0.0,29.87,29.87,29.87,0.0,0.0,30.06,30.06,30.06,0.0,0.0
2019-03-17,29.64,29.64,29.64,0.0,0.0,29.76,29.76,29.76,0.0,0.0,29.38,29.38,29.38,0.0,0.0,29.62,29.62,29.62,0.0,0.0
2019-03-24,30.3,30.3,30.3,0.0,0.0,30.46,30.46,30.46,0.0,0.0,30.25,30.25,30.25,0.0,0.0,30.44,30.44,30.44,0.0,0.0
2019-03-31,30.79,30.79,30.79,0.0,0.0,30.88,30.88,30.88,0.0,0.0,30.55,30.55,30.55,0.0,0.0,30.85,30.85,30.85,0.0,0.0
2019-04-07,30.76,30.76,30.76,0.0,0.0,30.85,30.85,30.85,0.0,0.0,30.53,30.53,30.53,0.0,0.0,30.69,30.69,30.69,0.0,0.0
2019-04-14,29.85,29.85,29.85,0.0,0.0,30.08,30.08,30.08,0.0,0.0,29.85,29.85,29.85,0.0,0.0,30.07,30.07,30.07,0.0,0.0
2019-04-21,30.75,30.75,30.75,0.0,0.0,30.86,30.86,30.86,0.0,0.0,30.68,30.68,30.68,0.0,0.0,30.74,30.74,30.74,0.0,0.0
2019-04-28,30.2,30.2,30.2,0.0,0.0,30.72,30.72,30.72,0.0,0.0,30.17,30.17,30.17,0.0,0.0,30.67,30.67,30.67,0.0,0.0
2019-05-05,29.12,29.12,29.12,0.0,0.0,29.29,29.29,29.29,0.0,0.0,28.73,28.73,28.73,0.0,0.0,28.81,28.81,28.81,0.0,0.0
2019-05-12,29.24,29.24,29.24,0.0,0.0,29.34,29.34,29.34,0.0,0.0,28.98,28.98,28.98,0.0,0.0,29.05,29.05,29.05,0.0,0.0
2019-05-19,29.1,29.1,29.1,0.0,0.0,29.28,29.28,29.28,0.0,0.0,29.04,29.04,29.04,0.0,0.0,29.07,29.07,29.07,0.0,0.0
2019-05-26,28.42,28.42,28.42,0.0,0.0,28.52,28.52,28.52,0.0,0.0,27.95,27.95,27.95,0.0,0.0,28.07,28.07,28.07,0.0,0.0
2019-06-02,29.73,29.73,29.73,0.0,0.0,29.95,29.95,29.95,0.0,0.0,29.62,29.62,29.62,0.0,0.0,29.67,29.67,29.67,0.0,0.0
2019-06-09,29.47,29.47,29.47,0.0,0.0,29.69,29.69,29.69,0.0,0.0,29.47,29.47,29.47,0.0,0.0,29.6,29.6,29.6,0.0,0.0
2019-06-16,30.48,30.48,30.48,0.0,0.0,30.48,30.48,30.48,0.0,0.0,30.17,30.17,30.17,0.0,0.0,30.17,30.17,30.17,0.0,0.0
2019-06-23,30.9,30.9,30.9,0.0,0.0,30.9,30.9,30.9,0.0,0.0,30.52,30.52,30.52,0.0,0.0,30.61,30.61,30.61,0.0,0.0
2019-06-30,30.79,30.79,30.79,0.0,0.0,30.79,30.79,30.79,0.0,0.0,30.54,30.54,30.54,0.0,0.0,30.64,30.64,30.64,0.0,0.0
2019-07-07,31.1,31.1,31.1,0.0,0.0,31.15,31.15,31.15,0.0,0.0,31.01,31.01,31.01,0.0,0.0,31.1,31.1,31.1,0.0,0.0
2019-07-14,30.85,30.85,30.85,0.0,0.0,31.04,31.04,31.04,0.0,0.0,30.85,30.85,30.85,0.0,0.0,30.98,30.98,30.98,0.0,0.0
2019-07-21,31.32,31.32,31.32,0.0,0.0,31.41,31.41,31.41,0.0,0.0,30.93,30.93,30.93,0.0,0.0,31.2,31.2,31.2,0.0,0.0
2019-07-28,29.45,29.45,29.45,0.0,0.0,29.45,29.45,29.45,0.0,0.0,28.77,28.77,28.77,0.0,0.0,29.0,29.0,29.0,0.0,0.0
2019-08-04,29.59,29.59,29.59,0.0,0.0,29.59,29.59,29.59,0.0,0.0,29.25,29.25,29.25,0.0,0.0,29.38,29.38,29.38,0.0,0.0
2019-08-11,29.87,29.87,29.87,0.0,0.0,29.92,29.92,29.92,0.0,0.0,29.72,29.72,29.72,0.0,0.0,29.8,29.8,29.8,0.0,0.0
2019-08-18,29.31,29.31,29.31,0.0,0.0,29.37,29.37,29.37,0.0,0.0,29.11,29.11,29.11,0.0,0.0,29.29,29.29,29.29,0.0,0.0
2019-08-25,29.79,29.79,29.79,0.0,0.0,29.84,29.84,29.84,0.0,0.0,29.43,29.43,29.43,0.0,0.0,29.58,29.58,29.58,0.0,0.0
2019-09-01,30.13,30.13,30.13,0.0,0.0,30.13,30.13,30.13,0.0,0.0,29.72,29.72,29.72,0.0,0.0,29.88,29.88,29.88,0.0,0.0
2019-09-08,30.01,30.01,30.01,0.0,0.0,30.18,30.18,30.18,0.0,0.0,29.98,29.98,29.98,0.0,0.0,30.12,30.12,30.12,0.0,0.0
2019-09-15,29.99,29.99,29.99,0.0,0.0,30.18,30.18,30.18,0.0,0.0,29.97,29.97,29.97,0.0,0.0,30.06,30.06,30.06,0.0,0.0
2019-09-22,29.59,29.59,29.59,0.0,0.0,29.68,29.68,29.68,0.0,0.0,29.48,29.48,29.48,0.0,0.0,29.59,29.59,29.59,0.0,0.0
2019-09-29,29.34,29.34,29.34,0.0,0.0,29.55,29.55,29.55,0.0,0.0,29.29,29.29,29.29,0.0,0.0,29.44,29.44,29.44,0.0,0.0
2019-10-06,29.54,29.54,29.54,0.0,0.0,29.66,29.66,29.66,0.0,0.0,29.48,29.48,29.48,0.0,0.0,29.66,29.66,29.66,0.0,0.0
2019-10-13,29.62,29.62,29.62,0.0,0.0,29.82,29.82,29.82,0.0,0.0,29.62,29.62,29.62,0.0,0.0,29.81,29.81,29.81,0.0,0.0
2019-10-20,29.97,29.97,29.97,0.0,0.0,30.16,30.16,30.16,0.0,0.0,29.96,29.96,29.96,0.0,0.0,30.07,30.07,30.07,0.0,0.0
2019-10-27,30.29,30.29,30.29,0.0,0.0,30.4,30.4,30.4,0.0,0.0,30.29,30.29,30.29,0.0,0.0,30.34,30.34,30.34,0.0,0.0
2019-11-03,30.16,30.16,30.16,0.0,0.0,30.31,30.31,30.31,0.0,0.0,30.16,30.16,30.16,0.0,0.0,30.2,30.2,30.2,0.0,0.0
2019-11-10,30.51,30.51,30.51,0.0,0.0,30.68,30.68,30.68,0.0,0.0,30.48,30.48,30.48,0.0,0.0,30.61,30.61,30.61,0.0,0.0
2019-11-17,30.55,30.55,30.55,0.0,0.0,30.81,30.81,30.81,0.0,0.0,30.55,30.55,30.55,0.0,0.0,30.81,30.81,30.81,0.0,0.0
2019-11-24,30.87,30.87,30.87,0.0,0.0,30.87,30.87,30.87,0.0,0.0,30.39,30.39,30.39,0.0,0.0,30.4,30.4,30.4,0.0,0.0
2019-12-01,30.58,30.58,30.58,0.0,0.0,30.67,30.67,30.67,0.0,0.0,30.5,30.5,30.5,0.0,0.0,30.56,30.56,30.56,0.0,0.0
2019-12-08,31.05,31.05,31.05,0.0,0.0,31.26,31.26,31.26,0.0,0.0,31.05,31.05,31.05,0.0,0.0,31.14,31.14,31.14,0.0,0.0
2019-12-15,31.64,31.64,31.64,0.0,0.0,31.64,31.64,31.64,0.0,0.0,31.53,31.53,31.53,0.0,0.0,31.53,31.53,31.53,0.0,0.0
2019-12-22,31.58,31.58,31.58,0.0,0.0,31.58,31.58,31.58,0.0,0.0,31.32,31.32,31.32,0.0,0.0,31.47,31.47,31.47,0.0,0.0
2019-12-29,31.49,31.49,31.49,0.0,0.0,31.75,31.75,31.75,0.0,0.0,31.47,31.47,31.47,0.0,0.0,31.6,31.6,31.6,0.0,0.0
