Date,RNR_stock_Open_average,RNR_stock_Open_max,RNR_stock_Open_min,RNR_stock_Open_volatility,RNR_stock_Open_change,RNR_stock_High_average,RNR_stock_High_max,RNR_stock_High_min,RNR_stock_High_volatility,RNR_stock_High_change,RNR_stock_Low_average,RNR_stock_Low_max,RNR_stock_Low_min,RNR_stock_Low_volatility,RNR_stock_Low_change,RNR_stock_Close_average,RNR_stock_Close_max,RNR_stock_Close_min,RNR_stock_Close_volatility,RNR_stock_Close_change,RNR_stock_Volume_average,RNR_stock_Volume_max,RNR_stock_Volume_min,RNR_stock_Volume_volatility,RNR_stock_Volume_change
2018-01-14,121.97999999999999,122.77,120.96,1.8100000000000023,0.7400000000000091,123.03999999999999,123.49,122.77,0.7199999999999989,0.0799999999999983,121.08,121.7,120.6,1.1000000000000085,0.7199999999999989,122.24000000000001,122.92,121.26,1.6599999999999966,0.9199999999999875,410426,571111,273900,297211,-297211
2018-01-21,129.078,131.34,125.3,6.040000000000006,6.040000000000006,131.296,132.76,130.21,2.549999999999983,-1.4199999999999875,127.96000000000001,129.52,125.3,4.220000000000013,3.510000000000005,129.712,131.08,128.2,2.880000000000024,1.1100000000000136,564574,789594,453336,336258,-298895
2018-01-28,129.252,130.83,128.16,2.670000000000016,1.0999999999999943,130.328,133.67,128.5,5.1699999999999875,1.8799999999999955,127.984,129.34,125.81,3.530000000000001,0.8600000000000136,128.89,130.7,127.14,3.559999999999988,0.9699999999999989,533115,762785,359972,402813,25573
2018-02-04,129.326,132.41,127.1,5.310000000000002,-0.8499999999999943,131.406,133.22,129.56,3.6599999999999966,-0.10000000000002274,127.582,128.47,126.15,2.319999999999993,0.8900000000000006,129.448,131.92,127.85,4.069999999999993,1.1400000000000148,591405,823779,451940,371839,100795
2018-02-11,129.506,130.43,128.4,2.030000000000001,-0.4299999999999784,130.574,131.61,128.93,2.680000000000007,0.5100000000000193,128.504,129.39,127.72,1.6699999999999875,1.6199999999999903,129.662,131.29,128.34,2.9499999999999886,2.1799999999999784,336707,428283,216737,211546,71738
2018-02-18,130.175,131.13,128.96,2.1699999999999875,-1.829999999999984,131.1875,132.9,129.96,2.9399999999999977,-1.0999999999999943,128.57999999999998,129.47,128.0,1.4699999999999989,-0.15000000000000568,129.64249999999998,130.89,128.29,2.5999999999999943,-1.039999999999992,272223,406302,163210,243092,-243092
2018-02-25,128.922,130.36,126.33,4.030000000000015,-3.480000000000004,129.88,131.35,127.51,3.839999999999989,-3.3299999999999983,127.78399999999999,129.54,126.14,3.3999999999999915,-3.3999999999999915,128.288,130.42,126.29,4.129999999999981,-4.129999999999981,229081,282616,180109,102507,50941
2018-03-04,134.85399999999998,136.57,128.94,7.6299999999999955,7.069999999999993,137.096,137.77,136.78,0.9900000000000091,0.4099999999999966,133.586,135.3,128.94,6.360000000000014,5.189999999999998,136.254,137.05,135.3,1.75,1.3000000000000114,349709,601993,235130,366863,-341907
2018-03-11,136.678,137.35,135.99,1.3599999999999852,-1.3599999999999852,137.488,138.16,136.52,1.6399999999999864,0.2599999999999909,135.638,136.01,134.97,1.039999999999992,-0.10999999999998522,136.614,137.41,135.97,1.4399999999999977,0.8700000000000045,300744,427951,169409,258542,258542
2018-03-18,137.806,138.68,136.68,2.0,-0.9599999999999795,138.568,139.74,137.14,2.6000000000000227,-1.5100000000000193,136.546,137.97,133.96,4.009999999999991,-2.9299999999999784,137.114,138.79,134.11,4.679999999999978,-4.089999999999975,226442,304817,158994,145823,-28873
2018-03-25,136.0125,138.61,134.46,4.150000000000006,3.2200000000000273,137.1775,138.77,135.6,3.170000000000016,3.170000000000016,134.465,137.23,133.42,3.8100000000000023,3.5999999999999943,136.4625,138.51,133.97,4.539999999999992,3.2099999999999795,251233,439276,170449,268827,11896
2018-04-01,139.086,140.07,138.69,1.3799999999999955,-0.13999999999998636,139.98399999999998,140.67,139.51,1.1599999999999966,-0.37999999999999545,137.60999999999999,138.45,136.73,1.7199999999999989,0.5900000000000034,138.91,139.8,138.06,1.740000000000009,0.05000000000001137,244216,345457,122716,222741,-151780
2018-04-08,138.418,139.74,136.77,2.969999999999999,-2.3799999999999955,139.09199999999998,140.13,137.26,2.8700000000000045,-2.8700000000000045,136.468,137.41,134.94,2.469999999999999,-2.170000000000016,137.132,138.35,135.53,2.819999999999993,-2.819999999999993,180576,244671,140671,104000,55515
2018-04-15,136.574,137.77,135.31,2.460000000000008,0.799999999999983,137.716,138.49,137.13,1.3600000000000136,1.0300000000000011,135.648,136.6,134.87,1.7299999999999898,1.4799999999999898,136.838,138.04,135.85,2.1899999999999977,1.0,178596,256390,107194,149196,149196
2018-04-22,137.152,138.4,136.73,1.670000000000016,-1.3300000000000125,138.18,139.01,137.2,1.8100000000000023,0.09000000000000341,136.216,136.81,135.64,1.170000000000016,0.21999999999999886,136.996,137.68,136.62,1.0600000000000023,0.8600000000000136,245585,355656,138414,217242,22353
2018-04-29,133.292,139.25,125.74,13.510000000000005,-11.920000000000002,133.984,139.25,128.0,11.25,-9.900000000000006,129.734,135.94,124.22,11.719999999999999,-11.219999999999999,130.746,136.04,125.49,10.549999999999997,-8.709999999999994,429195,597393,250022,347371,-161738
2018-05-06,127.724,128.26,127.48,0.7799999999999869,0.21999999999999886,128.41,128.74,127.85,0.8900000000000148,0.1599999999999966,126.884,127.7,126.39,1.3100000000000023,1.3100000000000023,127.784,128.27,127.31,0.960000000000008,-0.27000000000001023,260684,435252,149043,286209,-286209
2018-05-13,127.79599999999999,128.66,127.16,1.5,-0.6700000000000017,128.406,128.94,127.36,1.5799999999999983,-1.230000000000004,126.89,127.8,125.94,1.8599999999999994,-1.1500000000000057,127.46000000000001,128.63,126.01,2.6199999999999903,-1.309999999999988,232622,331544,140230,191314,27923
2018-05-20,125.434,126.98,123.11,3.8700000000000045,-3.4000000000000057,126.296,127.59,124.32,3.2700000000000102,-2.0799999999999983,124.434,126.09,122.77,3.3200000000000074,-3.239999999999995,125.448,127.05,123.75,3.299999999999997,-2.1299999999999955,323180,445791,248606,197185,30640
2018-05-27,124.2225,124.54,123.88,0.6600000000000108,-0.35999999999999943,124.545,125.24,123.93,1.309999999999988,-0.539999999999992,122.7475,123.33,122.34,0.9899999999999949,-0.37999999999999545,123.66749999999999,124.77,122.77,2.0,-0.8499999999999943,410562,598063,238516,359547,-127536
2018-06-03,124.86,126.84,123.28,3.5600000000000023,3.5600000000000023,126.462,130.0,124.16,5.840000000000003,5.840000000000003,124.294,126.11,122.57,3.5400000000000063,3.5400000000000063,125.612,127.64,123.92,3.719999999999999,3.719999999999999,251672,302052,185082,116970,-62831
2018-06-10,125.206,127.71,123.77,3.9399999999999977,-3.589999999999989,125.992,128.43,124.28,4.150000000000006,-3.680000000000007,123.824,126.36,122.79,3.569999999999993,-3.569999999999993,124.454,126.52,123.88,2.6400000000000006,-2.6099999999999994,291105,383351,162855,220496,200189
2018-06-17,123.17399999999999,123.9,122.46,1.440000000000012,-0.6899999999999977,124.292,125.26,123.03,2.230000000000004,-1.1899999999999977,122.258,123.26,121.72,1.5400000000000063,-0.5,123.17,124.31,121.99,2.3200000000000074,-0.539999999999992,187172,222265,145816,76449,65889
2018-06-24,121.284,123.25,118.51,4.739999999999995,-2.219999999999999,122.24000000000001,124.04,120.21,3.8300000000000125,-2.25,119.904,122.26,117.35,4.910000000000011,-2.5600000000000023,120.81400000000001,123.36,118.65,4.709999999999994,-3.0400000000000063,261738,433496,160873,272623,62736
2018-07-01,120.77499999999999,121.21,120.52,0.6899999999999977,0.6400000000000006,121.48,122.48,121.02,1.460000000000008,1.460000000000008,119.97,120.87,119.64,1.230000000000004,1.230000000000004,120.72999999999999,121.32,120.05,1.269999999999996,0.9699999999999989,211357,301633,163976,137657,-33187
2018-07-08,123.538,124.77,122.11,2.6599999999999966,0.3499999999999943,124.25200000000001,125.04,122.51,2.530000000000001,-2.030000000000001,122.48,123.84,121.36,2.480000000000004,-0.21999999999999886,123.472,124.75,122.08,2.6700000000000017,-2.1500000000000057,207865,305933,157659,148274,-148274
2018-07-15,123.294,124.4,122.63,1.7700000000000102,0.21999999999999886,124.266,124.84,123.53,1.3100000000000023,0.6400000000000006,122.53,123.43,121.21,2.220000000000013,-0.5300000000000011,123.774,124.67,123.22,1.4500000000000028,0.9099999999999966,197005,275355,129003,146352,9420
2018-07-22,127.368,131.0,123.75,7.25,7.150000000000006,129.046,132.76,123.94,8.819999999999993,8.740000000000009,125.554,130.6,122.64,7.959999999999994,7.959999999999994,127.652,132.18,123.67,8.510000000000005,8.510000000000005,394437,580101,140935,439166,306968
2018-07-29,131.768,132.25,131.4,0.8499999999999943,-0.35000000000002274,132.54999999999998,134.0,131.67,2.3300000000000125,-2.3300000000000125,131.092,131.98,130.55,1.4299999999999784,-1.4299999999999784,131.738,132.05,131.33,0.7199999999999989,-0.7199999999999989,385484,580069,282407,297662,39751
2018-08-05,129.128,131.14,126.94,4.199999999999989,-4.199999999999989,129.734,132.19,128.08,4.109999999999985,-4.109999999999985,127.944,129.84,125.65,4.189999999999998,-4.189999999999998,128.644,130.1,127.78,2.319999999999993,-2.319999999999993,159947,202896,124283,78613,-65138
2018-08-12,128.842,130.27,127.9,2.3700000000000045,2.3200000000000074,130.306,131.69,128.64,3.0500000000000114,3.0500000000000114,128.6,130.25,127.32,2.930000000000007,2.9099999999999966,129.40800000000002,131.3,127.51,3.7900000000000063,3.7900000000000063,118327,163755,90396,73359,169
2018-08-19,131.41,131.75,131.02,0.7299999999999898,-0.29999999999998295,132.158,133.05,131.41,1.6400000000000148,0.6100000000000136,130.794,131.34,130.03,1.3100000000000023,0.06999999999999318,131.532,132.8,130.93,1.8700000000000045,1.3900000000000148,117910,151035,83050,67985,-38634
2018-08-26,133.016,134.05,132.0,2.0500000000000114,-0.3699999999999761,133.874,134.55,133.03,1.5200000000000102,-0.7700000000000102,132.542,133.72,131.5,2.219999999999999,-0.37000000000000455,133.36599999999999,134.13,132.76,1.3700000000000045,-0.01999999999998181,162480,215071,123959,91112,87340
2018-09-02,132.2375,132.97,131.05,1.9199999999999875,-1.9199999999999875,132.965,133.82,131.05,2.769999999999982,-2.509999999999991,130.0175,132.03,125.59,6.439999999999998,-5.8700000000000045,130.4175,132.51,125.84,6.6699999999999875,-6.4199999999999875,238481,436831,113687,323144,323144
2018-09-09,127.46,130.82,124.95,5.86999999999999,4.699999999999989,129.52,132.94,126.26,6.679999999999993,6.679999999999993,126.868,130.82,124.22,6.599999999999994,6.059999999999988,128.9,132.74,125.86,6.88000000000001,6.88000000000001,242519,302256,173906,128350,-95264
2018-09-16,133.552,135.38,132.39,2.990000000000009,2.990000000000009,134.424,136.08,132.69,3.390000000000015,2.9000000000000057,133.028,135.0,131.37,3.6299999999999955,3.6299999999999955,133.888,135.43,131.92,3.5100000000000193,3.5100000000000193,173938,334613,121270,213343,197705
2018-09-23,134.11,135.37,132.6,2.7700000000000102,-2.7700000000000102,134.726,135.69,134.12,1.5699999999999932,-1.5699999999999932,133.07,134.0,132.26,1.740000000000009,-1.4799999999999898,133.84199999999998,134.95,133.19,1.759999999999991,-1.3699999999999761,204103,252285,147551,104734,4739
2018-09-30,138.3,140.08,133.7,6.380000000000024,5.630000000000024,139.596,142.56,134.53,8.030000000000001,6.3300000000000125,136.586,138.44,132.12,6.319999999999993,6.319999999999993,137.882,139.55,132.43,7.1200000000000045,7.1200000000000045,366813,990628,151990,838638,37039
2018-10-07,137.004,139.1,134.51,4.590000000000003,-4.590000000000003,137.738,140.44,134.69,5.75,-5.75,134.578,138.52,129.24,9.280000000000001,-9.280000000000001,135.552,138.71,131.57,7.140000000000015,-7.140000000000015,308083,421619,200001,221618,57928
2018-10-14,131.372,132.23,129.27,2.9599999999999795,-2.0900000000000034,133.086,134.13,132.53,1.5999999999999943,-0.28999999999999204,130.15,131.36,128.27,3.0900000000000034,-3.0900000000000034,131.774,133.04,129.62,3.4199999999999875,0.8499999999999943,248400,380091,158848,221243,56291
