Date,MTEX_Open_average,MTEX_Open_max,MTEX_Open_min,MTEX_Open_volatility,MTEX_Open_change,MTEX_High_average,MTEX_High_max,MTEX_High_min,MTEX_High_volatility,MTEX_High_change,MTEX_Low_average,MTEX_Low_max,MTEX_Low_min,MTEX_Low_volatility,MTEX_Low_change,MTEX_Close_average,MTEX_Close_max,MTEX_Close_min,MTEX_Close_volatility,MTEX_Close_change,MTEX_Volume_average,MTEX_Volume_max,MTEX_Volume_min,MTEX_Volume_volatility,MTEX_Volume_change
2018-04-29,20.09,20.4,20.0,0.3999999999999986,0.0,20.5,21.0,20.0,1.0,-0.5,19.192,19.95,18.0,1.9499999999999993,-1.9499999999999993,19.68,20.45,18.9,1.5500000000000007,-0.9499999999999993,13495,34615,4224,30391,8942
2018-05-06,17.68,19.3,15.2,4.100000000000001,-2.8999999999999986,18.07,19.7,16.15,3.5500000000000007,-3.3000000000000007,16.46,18.9,14.25,4.649999999999999,-3.2500000000000018,16.96,19.2,15.3,3.8999999999999986,-3.8499999999999996,30704,54108,10012,44096,-523
2018-05-13,16.67,19.1,15.75,3.3500000000000014,2.8000000000000007,17.248,19.9,15.95,3.9499999999999993,3.5,16.12,19.1,14.9,4.200000000000001,3.5000000000000018,16.76,19.5,15.65,3.8499999999999996,3.1999999999999993,72676,203001,23892,179109,162583
2018-05-20,20.32,20.75,19.7,1.0500000000000007,1.0500000000000007,20.65,20.9,20.35,0.5499999999999972,0.5,20.23,20.65,19.7,0.9499999999999993,0.9499999999999993,20.58,20.7,20.35,0.34999999999999787,0.34999999999999787,25063,56620,9256,47364,-42063
2018-05-27,20.887500000000003,21.1,20.75,0.3500000000000014,0.25,21.0875,21.2,20.95,0.25,-0.05000000000000071,20.775,20.85,20.7,0.15000000000000213,0.10000000000000142,20.9625,21.1,20.8,0.3000000000000007,0.3000000000000007,17851,28154,10697,17457,-9254
2018-06-03,20.96,21.1,20.8,0.3000000000000007,0.3000000000000007,21.13,21.2,21.1,0.09999999999999787,0.04999999999999716,20.951999999999998,21.06,20.8,0.259999999999998,0.259999999999998,21.04,21.15,20.95,0.1999999999999993,0.10000000000000142,10689,12781,7232,5549,-5549
2018-06-10,20.91,21.0,20.8,0.1999999999999993,-0.14999999999999858,20.982,21.11,20.9,0.21000000000000085,-0.21000000000000085,20.669999999999998,20.9,20.5,0.3999999999999986,-0.3999999999999986,20.83,20.95,20.6,0.34999999999999787,-0.34999999999999787,13773,16585,11995,4590,-4590
2018-06-17,20.422,20.66,19.95,0.7100000000000009,0.05000000000000071,20.646,20.85,20.5,0.3500000000000014,0.10000000000000142,20.152,20.66,19.65,1.0100000000000016,0.75,20.456,20.8,19.95,0.8500000000000014,0.4499999999999993,4710,8021,939,7082,-4084
2018-06-24,20.13,20.6,19.55,1.0500000000000007,-0.25,20.54,20.65,20.35,0.29999999999999716,0.14999999999999858,19.94,20.3,19.55,0.75,-0.25,20.416,20.6,20.23,0.370000000000001,0.2699999999999996,3757,6487,1353,5134,-3461
2018-07-01,19.6375,20.1,19.0,1.1000000000000014,-0.45000000000000284,19.939999999999998,20.31,19.75,0.5599999999999987,-0.41000000000000014,19.0925,19.72,18.5,1.2199999999999989,-0.5700000000000003,19.525,20.0,19.25,0.75,-0.6999999999999993,2896,7321,1300,6021,-23
2018-07-08,19.91,20.35,19.45,0.9000000000000021,0.4499999999999993,20.454,20.92,19.85,1.0700000000000003,1.0700000000000003,19.7,20.05,19.1,0.9499999999999993,0.5999999999999979,20.040000000000003,20.3,19.6,0.6999999999999993,0.5,5152,9340,912,8428,-4670
2018-07-15,20.3,20.7,20.0,0.6999999999999993,-0.3000000000000007,20.56,20.8,20.15,0.6500000000000021,-0.45000000000000284,20.04,20.35,19.5,0.8500000000000014,-0.6000000000000014,20.296,20.6,20.05,0.5500000000000007,-0.379999999999999,3180,7705,1805,5900,130
2018-07-22,19.74,20.1,19.4,0.7000000000000028,-0.7000000000000028,19.86,20.1,19.4,0.7000000000000028,-0.7000000000000028,19.44,19.95,19.05,0.8999999999999986,-0.5500000000000007,19.61,20.0,19.2,0.8000000000000007,-0.8000000000000007,1574,2599,205,2394,1041
2018-07-29,19.872,20.15,19.6,0.5499999999999972,0.1999999999999993,20.06,20.2,19.95,0.25,0.1999999999999993,19.786,20.15,19.55,0.5999999999999979,0.5999999999999979,19.82,20.15,19.55,0.5999999999999979,0.5999999999999979,2031,3670,457,3213,67
2018-08-05,18.74,21.0,16.45,4.550000000000001,-2.3999999999999986,19.23,21.0,18.15,2.8500000000000014,-2.3999999999999986,17.71,19.7,16.3,3.3999999999999986,-1.5999999999999979,18.19,19.7,17.0,2.6999999999999993,-1.5999999999999979,5206,9854,1516,8338,-3558
2018-08-12,20.282,20.91,19.0,1.9100000000000001,1.5,20.822,21.0,20.65,0.3500000000000014,0.15000000000000213,19.868,20.15,19.0,1.1499999999999986,1.0899999999999999,20.47,20.8,20.2,0.6000000000000014,-0.3000000000000007,12098,27793,3047,24746,-18045
2018-08-19,20.624,20.95,20.4,0.5500000000000007,-0.25,20.73,20.95,20.65,0.3000000000000007,-0.25,20.274,20.45,20.1,0.34999999999999787,-0.029999999999997584,20.374,20.65,20.1,0.5499999999999972,-0.22999999999999687,9634,27838,1060,26778,-26778
2018-08-26,19.7,20.45,18.75,1.6999999999999993,-1.6999999999999993,20.05,20.9,19.1,1.7999999999999972,-1.7999999999999972,19.310000000000002,20.0,18.6,1.3999999999999986,-1.25,19.48,20.0,18.6,1.3999999999999986,-0.8999999999999986,8339,17174,4336,12838,104
2018-09-02,19.6875,20.25,19.15,1.1000000000000014,0.9500000000000028,20.345,20.7,19.85,0.8499999999999979,0.8499999999999979,19.4925,20.1,19.0,1.1000000000000014,1.0,20.21,20.49,19.85,0.639999999999997,0.639999999999997,4416,5226,2767,2459,2100
2018-09-09,20.3,20.5,20.1,0.3999999999999986,-0.05000000000000071,20.82,20.95,20.75,0.1999999999999993,0.05000000000000071,20.006,20.33,19.05,1.2799999999999976,1.1999999999999993,20.602,20.75,20.45,0.3000000000000007,0.3000000000000007,7319,10889,1975,8914,196
2018-09-16,20.19,20.55,19.95,0.6000000000000014,-0.4499999999999993,20.56,20.75,20.3,0.4499999999999993,-0.4499999999999993,20.0,20.25,19.8,0.4499999999999993,-0.3500000000000014,20.22,20.3,20.1,0.1999999999999993,-0.05000000000000071,5678,7919,2145,5774,-1884
2018-09-23,19.938,20.14,19.7,0.4400000000000013,0.3500000000000014,20.27,20.5,20.1,0.3999999999999986,0.25,19.73,19.95,19.55,0.3999999999999986,0.3999999999999986,20.03,20.45,19.7,0.75,0.25,2949,3680,2159,1521,760
2018-09-30,20.227999999999998,20.7,19.83,0.870000000000001,0.6899999999999977,20.394,20.7,20.2,0.5,0.3000000000000007,19.951999999999998,20.06,19.82,0.23999999999999844,0.029999999999997584,20.134,20.4,19.82,0.5799999999999983,-0.23999999999999844,3155,7348,591,6757,-630
2018-10-07,19.96,20.47,19.55,0.9199999999999982,-0.6199999999999974,20.026,20.47,19.77,0.6999999999999993,-0.6199999999999974,19.388,19.89,18.75,1.1400000000000006,-0.7600000000000016,19.512,20.39,18.75,1.6400000000000006,-1.1400000000000006,4153,10790,575,10215,1391
2018-10-14,19.688,19.9,19.33,0.5700000000000003,0.370000000000001,20.035999999999998,20.24,19.7,0.5399999999999991,0.28999999999999915,19.448,19.66,19.28,0.379999999999999,0.3100000000000023,19.892,20.09,19.65,0.4400000000000013,0.33999999999999986,5444,16929,1280,15649,-1880
2018-10-21,19.506,19.89,19.0,0.8900000000000006,-0.8900000000000006,19.564,20.11,19.01,1.0999999999999979,-1.0999999999999979,19.08,19.48,18.5,0.9800000000000004,-0.9699999999999989,19.204,19.79,18.5,1.2899999999999991,-1.2899999999999991,2923,7215,143,7072,5704
2018-10-28,16.908,18.5,16.1,2.3999999999999986,-1.5700000000000003,17.402,18.66,16.72,1.9400000000000013,-1.7300000000000004,16.26,16.93,15.99,0.9399999999999995,0.9399999999999995,16.695999999999998,17.15,16.2,0.9499999999999993,0.129999999999999,8017,23967,0,23967,-23967
2018-11-04,16.86,17.97,16.32,1.6499999999999986,0.39000000000000057,17.206,17.97,16.71,1.259999999999998,-0.7899999999999991,16.81,17.97,16.32,1.6499999999999986,0.39000000000000057,17.014,17.97,16.6,1.3699999999999974,0.10999999999999943,1435,3848,219,3629,-1377
2018-11-11,17.15,17.99,16.75,1.2399999999999984,1.1499999999999986,17.65,18.0,17.0,1.0,1.0,17.018,17.91,16.55,1.3599999999999994,1.1600000000000001,17.364,17.99,16.75,1.2399999999999984,1.1700000000000017,2787,5829,1128,4701,1609
2018-11-18,17.3575,18.17,16.95,1.2200000000000024,-0.9800000000000004,17.405,18.17,17.12,1.0500000000000007,-0.9800000000000004,16.7575,16.94,16.5,0.4400000000000013,-0.26000000000000156,16.79,16.94,16.63,0.3100000000000023,-0.13000000000000256,5109,8590,824,7766,-212
2018-11-25,18.268,19.52,16.76,2.759999999999998,2.759999999999998,19.15,20.38,17.8,2.5799999999999983,2.5799999999999983,18.064,18.89,16.76,2.129999999999999,2.129999999999999,18.802,19.52,17.8,1.7199999999999989,1.5500000000000007,11561,16987,6359,10628,-10487
2018-12-02,20.215,20.8,19.67,1.129999999999999,0.31999999999999673,20.5825,21.0,19.99,1.0100000000000016,-0.9500000000000028,19.55,20.44,19.0,1.4400000000000013,-0.5800000000000018,20.4175,20.99,19.89,1.0999999999999979,-0.9100000000000001,11378,15389,3591,11798,-8876
2018-12-09,19.506,20.02,18.47,1.5500000000000007,-1.1500000000000021,19.912,20.54,19.1,1.4399999999999977,-1.25,19.182,19.71,18.38,1.3300000000000018,-1.240000000000002,19.672,20.3,19.09,1.2100000000000009,-0.9100000000000001,3232,4835,2028,2807,2389
2018-12-16,19.288,19.75,18.84,0.9100000000000001,0.879999999999999,19.83,20.2,19.44,0.759999999999998,0.5599999999999987,19.008,19.75,18.04,1.7100000000000009,1.2100000000000009,19.546,20.0,18.76,1.2399999999999984,1.2399999999999984,6283,10652,3831,6821,-3978
2018-12-23,19.3425,19.66,18.75,0.9100000000000001,-0.1999999999999993,19.685,19.99,19.46,0.5299999999999976,-0.5299999999999976,18.63,18.75,18.5,0.25,-0.05000000000000071,19.2025,19.55,18.81,0.740000000000002,-0.5500000000000007,2875,4380,1573,2807,2439
2018-12-30,18.9725,19.39,18.73,0.6600000000000001,-0.4800000000000004,19.23,19.39,19.0,0.39000000000000057,-0.39000000000000057,18.6075,18.76,18.44,0.3200000000000003,0.3200000000000003,18.8875,19.22,18.76,0.4599999999999973,-0.03999999999999915,2109,3978,1025,2953,-681
2019-01-06,19.378,19.85,18.52,1.3300000000000018,0.879999999999999,19.73,19.9,19.5,0.3999999999999986,0.3200000000000003,19.182,19.85,18.52,1.3300000000000018,0.3099999999999987,19.636,19.89,19.12,0.7699999999999996,0.3200000000000003,4518,7880,470,7410,-2266
2019-01-13,19.402,19.67,19.18,0.490000000000002,-0.1700000000000017,19.418,19.71,19.18,0.5300000000000011,-0.21000000000000085,19.208000000000002,19.5,18.76,0.7399999999999984,0.7399999999999984,19.354,19.5,19.18,0.3200000000000003,0.05000000000000071,752,2327,0,2327,-1942
2019-01-20,19.3425,19.5,19.16,0.33999999999999986,-0.33999999999999986,19.509999999999998,19.55,19.49,0.060000000000002274,-0.010000000000001563,19.1925,19.5,18.88,0.620000000000001,-0.33999999999999986,19.3375,19.5,18.88,0.620000000000001,-0.010000000000001563,1161,2268,0,2268,443
2019-01-27,19.11,19.34,18.95,0.39000000000000057,-0.030000000000001137,19.3,19.47,19.05,0.41999999999999815,-0.11999999999999744,18.928,18.98,18.8,0.17999999999999972,-0.030000000000001137,19.144,19.47,18.96,0.509999999999998,-0.36999999999999744,2951,7522,1087,6435,1582
2019-02-03,19.056,19.22,18.9,0.3200000000000003,-0.2099999999999973,19.232,19.28,19.15,0.13000000000000256,0.0400000000000027,18.91,19.0,18.76,0.23999999999999844,0.14999999999999858,19.124,19.19,18.99,0.20000000000000284,-0.0400000000000027,2085,2932,843,2089,888
2019-02-10,19.166,19.45,18.96,0.48999999999999844,0.4800000000000004,19.26,19.6,19.0,0.6000000000000014,0.6000000000000014,19.092,19.25,18.96,0.28999999999999915,0.10999999999999943,19.194,19.27,19.0,0.2699999999999996,0.2699999999999996,2330,7734,376,7358,6911
2019-02-17,19.3225,19.69,19.04,0.6500000000000021,0.5899999999999999,19.5425,19.79,19.1,0.6899999999999977,0.5899999999999999,19.2775,19.56,19.04,0.5199999999999996,0.509999999999998,19.365,19.79,19.05,0.7399999999999984,0.509999999999998,2624,3924,499,3425,3425
2019-02-24,19.172,19.28,19.06,0.22000000000000242,0.08000000000000185,19.284,19.59,19.06,0.5300000000000011,0.019999999999999574,19.126,19.28,18.97,0.3100000000000023,0.3100000000000023,19.24,19.37,19.06,0.3100000000000023,0.019999999999999574,1124,2492,176,2316,-1253
2019-03-03,19.356,19.64,18.7,0.9400000000000013,0.16000000000000014,19.62,19.7,19.41,0.28999999999999915,0.00999999999999801,19.19,19.55,18.27,1.2800000000000011,0.22000000000000242,19.508,19.7,19.33,0.370000000000001,0.370000000000001,2057,2934,1056,1878,1151
2019-03-10,18.236,19.1,17.03,2.0700000000000003,-1.370000000000001,18.456,19.21,17.65,1.5600000000000023,-1.1400000000000006,17.706,19.06,16.88,2.1799999999999997,-1.1799999999999997,17.944,19.11,16.92,2.1899999999999977,-1.7799999999999976,8653,23101,2717,20384,3043
2019-03-17,17.604,17.82,17.23,0.5899999999999999,0.5899999999999999,18.166,18.7,17.62,1.0799999999999983,-0.4800000000000004,17.584,17.82,17.23,0.5899999999999999,0.5899999999999999,17.85,18.27,17.53,0.7399999999999984,0.1700000000000017,3675,8656,310,8346,-5389
2019-03-24,17.888,18.18,17.55,0.629999999999999,-0.21999999999999886,18.042,18.31,17.8,0.509999999999998,0.25,17.786,18.18,17.51,0.6699999999999982,-0.259999999999998,17.868,18.18,17.75,0.4299999999999997,-0.05000000000000071,2762,8213,411,7802,3537
2019-03-31,17.884,18.14,17.5,0.6400000000000006,0.17999999999999972,18.04,18.14,17.96,0.17999999999999972,0.17999999999999972,17.836,18.0,17.5,0.5,-0.060000000000002274,17.956,18.1,17.82,0.28000000000000114,-0.060000000000002274,2489,4867,395,4472,3606
2019-04-07,17.442,17.83,17.13,0.6999999999999993,-0.4299999999999997,17.556,17.95,17.16,0.7899999999999991,-0.7899999999999991,17.182,17.59,16.5,1.0899999999999999,-0.4299999999999997,17.248,17.89,16.53,1.3599999999999994,-0.7300000000000004,2509,8466,264,8202,-587
2019-04-14,16.5625,16.65,16.5,0.14999999999999858,0.0799999999999983,16.7275,17.05,16.59,0.46000000000000085,-0.030000000000001137,16.5225,16.58,16.5,0.0799999999999983,0.06999999999999673,16.6325,16.74,16.58,0.16000000000000014,-0.0400000000000027,4515,9261,436,8825,-211
2019-04-21,17.4825,18.29,16.58,1.7100000000000009,1.7100000000000009,17.810000000000002,18.34,16.89,1.4499999999999993,1.4100000000000001,17.0,17.71,16.52,1.1900000000000013,0.610000000000003,17.517500000000002,18.28,16.89,1.3900000000000006,0.3000000000000007,3301,6461,290,6171,-2792
2019-04-28,17.754,18.36,16.51,1.8499999999999979,1.7199999999999989,18.104,18.36,17.71,0.6499999999999986,0.010000000000001563,17.714000000000002,18.23,16.51,1.7199999999999989,1.7199999999999989,18.014,18.25,17.71,0.5399999999999991,0.26000000000000156,1558,5473,0,5473,-3653
2019-05-05,17.901999999999997,18.38,17.61,0.7699999999999996,0.2699999999999996,18.28,18.39,18.09,0.3000000000000007,-0.2699999999999996,17.572,17.75,17.43,0.3200000000000003,0.1700000000000017,17.81,18.0,17.6,0.3999999999999986,-0.3999999999999986,3071,6121,1226,4895,-4883
2019-05-12,17.740000000000002,18.2,17.26,0.9399999999999977,-0.9399999999999977,17.740000000000002,18.2,17.26,0.9399999999999977,-0.9399999999999977,17.335,17.75,16.99,0.7600000000000016,-0.0799999999999983,17.5125,17.79,17.25,0.5399999999999991,-0.5299999999999976,3710,7462,185,7277,-6597
2019-05-19,16.8925,17.35,16.52,0.8300000000000018,-0.5999999999999979,17.2175,17.35,17.07,0.28000000000000114,0.15000000000000213,16.875,17.28,16.52,0.7600000000000016,-0.5999999999999979,17.21,17.32,17.07,0.25,0.15000000000000213,480,961,0,961,341
2019-05-26,17.1425,17.29,17.0,0.28999999999999915,-0.1999999999999993,17.6825,18.03,17.19,0.8399999999999999,-0.28000000000000114,16.997500000000002,17.29,16.53,0.759999999999998,-0.28999999999999915,17.33,17.9,17.0,0.8999999999999986,-0.8999999999999986,2615,5435,564,4871,-2020
2019-06-02,16.778,17.0,16.61,0.39000000000000057,-0.10000000000000142,16.830000000000002,17.0,16.76,0.23999999999999844,-0.08999999999999986,16.744,17.0,16.56,0.4400000000000013,-0.1999999999999993,16.824,17.0,16.75,0.25,-0.10000000000000142,785,1146,227,919,-117
2019-06-09,16.7525,16.96,16.6,0.35999999999999943,-0.35999999999999943,16.7525,16.96,16.6,0.35999999999999943,-0.35999999999999943,16.71,16.96,16.6,0.35999999999999943,-0.35999999999999943,16.73,16.96,16.6,0.35999999999999943,-0.35999999999999943,894,2465,0,2465,-396
2019-06-16,16.876666666666665,17.25,16.5,0.75,-0.75,16.93,17.25,16.66,0.5899999999999999,-0.5899999999999999,16.773333333333333,16.94,16.5,0.4400000000000013,-0.4400000000000013,16.823333333333334,16.94,16.65,0.2900000000000027,-0.2900000000000027,541,862,292,570,-392
2019-06-23,16.574,16.69,16.5,0.19000000000000128,-0.00999999999999801,16.752,16.99,16.61,0.379999999999999,0.18999999999999773,16.536,16.61,16.5,0.10999999999999943,-0.00999999999999801,16.734,16.99,16.6,0.389999999999997,0.18999999999999773,1400,2234,338,1896,-35
2019-06-30,16.82,16.95,16.6,0.34999999999999787,-0.07000000000000028,16.97,17.45,16.6,0.8499999999999979,-0.1700000000000017,16.642500000000002,16.95,16.51,0.4399999999999977,0.0,16.89,17.45,16.51,0.9399999999999977,-0.48999999999999844,1357,2818,0,2818,676
2019-07-07,16.47,16.56,16.37,0.18999999999999773,-0.14999999999999858,16.54,16.69,16.39,0.3000000000000007,0.16000000000000014,16.438,16.56,16.37,0.18999999999999773,-0.14999999999999858,16.46,16.56,16.39,0.16999999999999815,-0.120000000000001,829,1625,217,1408,85
2019-07-14,16.456,16.61,16.37,0.23999999999999844,-0.019999999999999574,16.524,16.61,16.39,0.21999999999999886,-0.21000000000000085,16.124000000000002,16.57,14.81,1.7599999999999998,-1.5600000000000005,16.29,16.6,15.28,1.320000000000002,-1.320000000000002,7865,24755,217,24538,22974
2019-07-21,16.584,17.1,15.98,1.120000000000001,1.120000000000001,17.022,17.5,16.4,1.1000000000000014,-0.39000000000000057,16.387999999999998,16.95,15.56,1.3899999999999988,1.2599999999999998,16.698,17.22,16.12,1.0999999999999979,0.879999999999999,5424,14987,1773,13214,-9000
2019-07-28,16.8625,17.09,16.59,0.5,0.28999999999999915,16.8625,17.09,16.59,0.5,0.28999999999999915,16.4075,16.92,16.02,0.9000000000000021,0.08000000000000185,16.4075,16.92,16.02,0.9000000000000021,0.08000000000000185,903,2191,224,1967,-1411
2019-08-04,16.48,16.95,15.99,0.9599999999999991,0.7799999999999976,16.75,16.95,16.47,0.4800000000000004,0.17999999999999972,16.0275,16.88,15.38,1.4999999999999982,0.879999999999999,16.53,16.88,16.25,0.629999999999999,0.4399999999999977,4421,6965,631,6334,-6334
2019-08-11,15.634,16.5,15.02,1.4800000000000004,-1.4800000000000004,15.735999999999999,16.58,15.02,1.5599999999999987,-1.5599999999999987,15.086,16.2,14.48,1.7199999999999989,-1.6399999999999988,15.462,16.2,14.71,1.4899999999999984,-1.4899999999999984,7104,13397,4387,9010,495
2019-08-18,15.134,15.59,14.81,0.7799999999999994,0.7799999999999994,15.629999999999999,16.58,14.95,1.629999999999999,1.5799999999999983,14.815999999999999,15.59,14.0,1.5899999999999999,1.5899999999999999,15.434,16.25,14.33,1.92,1.2799999999999994,3018,5399,0,5399,-1129
2019-08-25,15.97,16.09,15.76,0.33000000000000007,0.08999999999999986,16.06,16.2,15.99,0.20999999999999908,-0.08999999999999986,15.806,16.09,15.41,0.6799999999999997,0.5600000000000005,15.916,16.09,15.5,0.5899999999999999,0.09999999999999964,1536,2981,0,2981,-1520
2019-09-01,16.17,16.47,16.0,0.46999999999999886,-0.35999999999999943,16.3175,16.59,16.1,0.48999999999999844,-0.35999999999999943,15.91,16.11,15.76,0.34999999999999964,0.34999999999999964,16.145,16.42,15.84,0.5800000000000018,-0.10000000000000142,1475,2234,158,2076,-2076
2019-09-08,16.064,16.12,16.0,0.120000000000001,-0.07000000000000028,16.192,16.44,16.01,0.4299999999999997,-0.1700000000000017,15.918000000000001,16.12,15.63,0.4900000000000002,0.2699999999999996,16.03,16.27,15.64,0.629999999999999,0.259999999999998,752,2387,0,2387,2387
2019-09-15,16.144000000000002,16.3,16.0,0.3000000000000007,0.05000000000000071,16.322,16.55,16.25,0.3000000000000007,0.3000000000000007,16.1,16.18,16.0,0.17999999999999972,0.030000000000001137,16.292,16.55,16.16,0.39000000000000057,0.3200000000000003,2426,5864,885,4979,3567
2019-09-22,16.6725,16.9,16.15,0.75,0.75,17.325,17.75,17.15,0.6000000000000014,0.5500000000000007,16.6,16.83,16.15,0.6799999999999997,0.6000000000000014,17.085,17.2,16.82,0.379999999999999,0.020000000000003126,4205,5167,1564,3603,34
2019-09-29,16.962,17.19,16.51,0.6799999999999997,-0.6499999999999986,17.27,17.5,16.9,0.6000000000000014,-0.3000000000000007,16.84,17.16,16.4,0.7600000000000016,-0.7600000000000016,17.182,17.5,16.81,0.6900000000000013,-0.3000000000000007,1918,3956,167,3789,2796
2019-10-06,16.956,17.39,16.49,0.9000000000000021,-0.14999999999999858,17.13,17.55,16.49,1.0600000000000023,0.17999999999999972,16.812,17.15,16.49,0.6600000000000001,-0.4799999999999969,16.858,17.15,16.49,0.6600000000000001,-0.4799999999999969,2036,3870,230,3640,1849
2019-10-13,17.064,17.76,16.63,1.1300000000000026,-1.1300000000000026,17.144000000000002,17.76,16.96,0.8000000000000007,-0.75,16.744,16.97,16.56,0.41000000000000014,0.07000000000000028,16.804,16.97,16.56,0.41000000000000014,0.3500000000000014,1635,4621,580,4041,-4001
2019-10-20,16.192,16.67,15.94,0.7300000000000022,-0.7300000000000022,16.322,16.67,15.94,0.7300000000000022,-0.7300000000000022,16.156,16.65,15.86,0.7899999999999991,-0.7099999999999991,16.304,16.65,15.94,0.7099999999999991,-0.7099999999999991,1046,3142,146,2996,-267
2019-10-27,15.870000000000001,16.3,15.5,0.8000000000000007,-0.8000000000000007,15.9,16.3,15.5,0.8000000000000007,-0.8000000000000007,15.658000000000001,16.3,14.56,1.7400000000000002,-1.7400000000000002,15.726,16.3,14.9,1.4000000000000004,-1.4000000000000004,1008,2632,264,2368,2201
