Date,Victory CEMP US EQ Income Enhanced Volatility Weig_Open_average,Victory CEMP US EQ Income Enhanced Volatility Weig_Open_max,Victory CEMP US EQ Income Enhanced Volatility Weig_Open_min,Victory CEMP US EQ Income Enhanced Volatility Weig_Open_volatility,Victory CEMP US EQ Income Enhanced Volatility Weig_Open_change,Victory CEMP US EQ Income Enhanced Volatility Weig_High_average,Victory CEMP US EQ Income Enhanced Volatility Weig_High_max,Victory CEMP US EQ Income Enhanced Volatility Weig_High_min,Victory CEMP US EQ Income Enhanced Volatility Weig_High_volatility,Victory CEMP US EQ Income Enhanced Volatility Weig_High_change,Victory CEMP US EQ Income Enhanced Volatility Weig_Low_average,Victory CEMP US EQ Income Enhanced Volatility Weig_Low_max,Victory CEMP US EQ Income Enhanced Volatility Weig_Low_min,Victory CEMP US EQ Income Enhanced Volatility Weig_Low_volatility,Victory CEMP US EQ Income Enhanced Volatility Weig_Low_change,Victory CEMP US EQ Income Enhanced Volatility Weig_Close_average,Victory CEMP US EQ Income Enhanced Volatility Weig_Close_max,Victory CEMP US EQ Income Enhanced Volatility Weig_Close_min,Victory CEMP US EQ Income Enhanced Volatility Weig_Close_volatility,Victory CEMP US EQ Income Enhanced Volatility Weig_Close_change
2018-08-26,48.03,48.03,48.03,0.0,0.0,48.07,48.07,48.07,0.0,0.0,47.78,47.78,47.78,0.0,0.0,47.94,47.94,47.94,0.0,0.0
2018-09-02,48.36,48.36,48.36,0.0,0.0,48.44,48.44,48.44,0.0,0.0,48.22,48.22,48.22,0.0,0.0,48.26,48.26,48.26,0.0,0.0
2018-09-09,48.6,48.6,48.6,0.0,0.0,48.6,48.6,48.6,0.0,0.0,48.27,48.27,48.27,0.0,0.0,48.31,48.31,48.31,0.0,0.0
2018-09-16,48.38,48.38,48.38,0.0,0.0,48.38,48.38,48.38,0.0,0.0,47.77,47.77,47.77,0.0,0.0,47.83,47.83,47.83,0.0,0.0
2018-09-23,47.65,47.65,47.65,0.0,0.0,47.65,47.65,47.65,0.0,0.0,47.28,47.28,47.28,0.0,0.0,47.38,47.38,47.38,0.0,0.0
2018-09-30,47.32,47.32,47.32,0.0,0.0,47.82,47.82,47.82,0.0,0.0,47.32,47.32,47.32,0.0,0.0,47.77,47.77,47.77,0.0,0.0
2018-10-07,45.52,45.52,45.52,0.0,0.0,45.78,45.78,45.78,0.0,0.0,45.4,45.4,45.4,0.0,0.0,45.53,45.53,45.53,0.0,0.0
2018-10-14,45.88,45.88,45.88,0.0,0.0,45.95,45.95,45.95,0.0,0.0,45.47,45.47,45.47,0.0,0.0,45.5,45.5,45.5,0.0,0.0
2018-10-21,44.59,44.59,44.59,0.0,0.0,45.0,45.0,45.0,0.0,0.0,44.28,44.28,44.28,0.0,0.0,44.55,44.55,44.55,0.0,0.0
2018-10-28,45.35,45.35,45.35,0.0,0.0,45.84,45.84,45.84,0.0,0.0,45.35,45.35,45.35,0.0,0.0,45.78,45.78,45.78,0.0,0.0
2018-11-04,46.33,46.33,46.33,0.0,0.0,46.79,46.79,46.79,0.0,0.0,46.27,46.27,46.27,0.0,0.0,46.27,46.27,46.27,0.0,0.0
2018-11-11,46.34,46.34,46.34,0.0,0.0,46.5,46.5,46.5,0.0,0.0,46.04,46.04,46.04,0.0,0.0,46.28,46.28,46.28,0.0,0.0
2018-11-18,45.74,45.74,45.74,0.0,0.0,46.01,46.01,46.01,0.0,0.0,45.71,45.71,45.71,0.0,0.0,45.98,45.98,45.98,0.0,0.0
2018-11-25,47.37,47.37,47.37,0.0,0.0,47.37,47.37,47.37,0.0,0.0,46.67,46.67,46.67,0.0,0.0,47.1,47.1,47.1,0.0,0.0
2018-12-02,45.33,45.33,45.33,0.0,0.0,45.33,45.33,45.33,0.0,0.0,44.37,44.37,44.37,0.0,0.0,45.15,45.15,45.15,0.0,0.0
2018-12-09,44.73,44.73,44.73,0.0,0.0,44.73,44.73,44.73,0.0,0.0,43.55,43.55,43.55,0.0,0.0,43.62,43.62,43.62,0.0,0.0
2018-12-16,41.92,41.92,41.92,0.0,0.0,41.92,41.92,41.92,0.0,0.0,40.65,40.65,40.65,0.0,0.0,40.65,40.65,40.65,0.0,0.0
2018-12-23,42.29,42.29,42.29,0.0,0.0,42.42,42.42,42.42,0.0,0.0,42.03,42.03,42.03,0.0,0.0,42.32,42.32,42.32,0.0,0.0
2018-12-30,42.44,42.44,42.44,0.0,0.0,42.63,42.63,42.63,0.0,0.0,42.44,42.44,42.44,0.0,0.0,42.52,42.52,42.52,0.0,0.0
2019-01-06,42.72,42.72,42.72,0.0,0.0,42.75,42.75,42.75,0.0,0.0,42.67,42.67,42.67,0.0,0.0,42.73,42.73,42.73,0.0,0.0
2019-01-13,43.05,43.05,43.05,0.0,0.0,43.06,43.06,43.06,0.0,0.0,42.93,42.93,42.93,0.0,0.0,43.02,43.02,43.02,0.0,0.0
2019-01-20,42.86,42.86,42.86,0.0,0.0,43.0,43.0,43.0,0.0,0.0,42.86,42.86,42.86,0.0,0.0,42.97,42.97,42.97,0.0,0.0
2019-01-27,43.03,43.03,43.03,0.0,0.0,43.31,43.31,43.31,0.0,0.0,42.92,42.92,42.92,0.0,0.0,43.3,43.3,43.3,0.0,0.0
2019-02-03,43.25,43.25,43.25,0.0,0.0,43.37,43.37,43.37,0.0,0.0,43.18,43.18,43.18,0.0,0.0,43.34,43.34,43.34,0.0,0.0
2019-02-10,43.81,43.81,43.81,0.0,0.0,43.99,43.99,43.99,0.0,0.0,43.77,43.77,43.77,0.0,0.0,43.92,43.92,43.92,0.0,0.0
2019-02-17,44.71,44.71,44.71,0.0,0.0,44.81,44.81,44.81,0.0,0.0,44.52,44.52,44.52,0.0,0.0,44.56,44.56,44.56,0.0,0.0
2019-02-24,44.77,44.77,44.77,0.0,0.0,44.77,44.77,44.77,0.0,0.0,44.16,44.16,44.16,0.0,0.0,44.52,44.52,44.52,0.0,0.0
2019-03-03,44.01,44.01,44.01,0.0,0.0,44.28,44.28,44.28,0.0,0.0,43.98,43.98,43.98,0.0,0.0,44.27,44.27,44.27,0.0,0.0
2019-03-10,44.58,44.58,44.58,0.0,0.0,44.81,44.81,44.81,0.0,0.0,44.58,44.58,44.58,0.0,0.0,44.81,44.81,44.81,0.0,0.0
2019-03-17,43.88,43.88,43.88,0.0,0.0,44.11,44.11,44.11,0.0,0.0,43.75,43.75,43.75,0.0,0.0,43.89,43.89,43.89,0.0,0.0
2019-03-24,44.7,44.7,44.7,0.0,0.0,45.04,45.04,45.04,0.0,0.0,44.67,44.67,44.67,0.0,0.0,45.02,45.02,45.02,0.0,0.0
2019-03-31,45.41,45.41,45.41,0.0,0.0,45.56,45.56,45.56,0.0,0.0,45.41,45.41,45.41,0.0,0.0,45.55,45.55,45.55,0.0,0.0
2019-04-07,45.76,45.76,45.76,0.0,0.0,45.88,45.88,45.88,0.0,0.0,45.65,45.65,45.65,0.0,0.0,45.68,45.68,45.68,0.0,0.0
2019-04-14,45.41,45.41,45.41,0.0,0.0,45.49,45.49,45.49,0.0,0.0,45.27,45.27,45.27,0.0,0.0,45.33,45.33,45.33,0.0,0.0
2019-04-21,45.57,45.57,45.57,0.0,0.0,45.69,45.69,45.69,0.0,0.0,45.52,45.52,45.52,0.0,0.0,45.61,45.61,45.61,0.0,0.0
2019-04-28,45.05,45.05,45.05,0.0,0.0,45.51,45.51,45.51,0.0,0.0,45.05,45.05,45.05,0.0,0.0,45.41,45.41,45.41,0.0,0.0
2019-05-05,44.36,44.36,44.36,0.0,0.0,44.37,44.37,44.37,0.0,0.0,43.84,43.84,43.84,0.0,0.0,44.05,44.05,44.05,0.0,0.0
2019-05-12,44.26,44.26,44.26,0.0,0.0,44.53,44.53,44.53,0.0,0.0,44.23,44.23,44.23,0.0,0.0,44.38,44.38,44.38,0.0,0.0
2019-05-19,44.3,44.3,44.3,0.0,0.0,44.41,44.41,44.41,0.0,0.0,44.2,44.2,44.2,0.0,0.0,44.3,44.3,44.3,0.0,0.0
2019-05-26,42.91,42.91,42.91,0.0,0.0,43.51,43.51,43.51,0.0,0.0,42.91,42.91,42.91,0.0,0.0,43.5,43.5,43.5,0.0,0.0
2019-06-02,45.02,45.02,45.02,0.0,0.0,45.11,45.11,45.11,0.0,0.0,44.85,44.85,44.85,0.0,0.0,44.91,44.91,44.91,0.0,0.0
2019-06-09,45.07,45.07,45.07,0.0,0.0,45.07,45.07,45.07,0.0,0.0,44.87,44.87,44.87,0.0,0.0,44.89,44.89,44.89,0.0,0.0
2019-06-16,45.76,45.76,45.76,0.0,0.0,45.79,45.79,45.79,0.0,0.0,45.54,45.54,45.54,0.0,0.0,45.54,45.54,45.54,0.0,0.0
2019-06-23,45.92,45.92,45.92,0.0,0.0,45.98,45.98,45.98,0.0,0.0,45.57,45.57,45.57,0.0,0.0,45.8,45.8,45.8,0.0,0.0
2019-06-30,46.13,46.13,46.13,0.0,0.0,46.28,46.28,46.28,0.0,0.0,46.0,46.0,46.0,0.0,0.0,46.09,46.09,46.09,0.0,0.0
2019-07-07,46.26,46.26,46.26,0.0,0.0,46.27,46.27,46.27,0.0,0.0,46.12,46.12,46.12,0.0,0.0,46.22,46.22,46.22,0.0,0.0
2019-07-14,45.79,45.79,45.79,0.0,0.0,45.79,45.79,45.79,0.0,0.0,45.46,45.46,45.46,0.0,0.0,45.55,45.55,45.55,0.0,0.0
2019-07-21,46.36,46.36,46.36,0.0,0.0,46.38,46.38,46.38,0.0,0.0,46.27,46.27,46.27,0.0,0.0,46.32,46.32,46.32,0.0,0.0
2019-07-28,44.7,44.7,44.7,0.0,0.0,44.7,44.7,44.7,0.0,0.0,43.85,43.85,43.85,0.0,0.0,43.99,43.99,43.99,0.0,0.0
2019-08-04,44.44,44.44,44.44,0.0,0.0,44.46,44.46,44.46,0.0,0.0,44.09,44.09,44.09,0.0,0.0,44.15,44.15,44.15,0.0,0.0
2019-08-11,44.51,44.51,44.51,0.0,0.0,44.68,44.68,44.68,0.0,0.0,44.5,44.5,44.5,0.0,0.0,44.55,44.55,44.55,0.0,0.0
2019-08-18,43.84,43.84,43.84,0.0,0.0,43.9,43.9,43.9,0.0,0.0,43.66,43.66,43.66,0.0,0.0,43.9,43.9,43.9,0.0,0.0
2019-08-25,44.75,44.75,44.75,0.0,0.0,44.91,44.91,44.91,0.0,0.0,44.59,44.59,44.59,0.0,0.0,44.65,44.65,44.65,0.0,0.0
2019-09-01,45.56,45.56,45.56,0.0,0.0,45.93,45.93,45.93,0.0,0.0,45.56,45.56,45.56,0.0,0.0,45.91,45.91,45.91,0.0,0.0
2019-09-08,46.51,46.51,46.51,0.0,0.0,46.57,46.57,46.57,0.0,0.0,46.4,46.4,46.4,0.0,0.0,46.55,46.55,46.55,0.0,0.0
2019-09-15,46.1,46.1,46.1,0.0,0.0,46.51,46.51,46.51,0.0,0.0,46.1,46.1,46.1,0.0,0.0,46.42,46.42,46.42,0.0,0.0
2019-09-22,46.47,46.47,46.47,0.0,0.0,46.63,46.63,46.63,0.0,0.0,46.47,46.47,46.47,0.0,0.0,46.53,46.53,46.53,0.0,0.0
2019-09-29,45.43,45.43,45.43,0.0,0.0,45.71,45.71,45.71,0.0,0.0,45.3,45.3,45.3,0.0,0.0,45.37,45.37,45.37,0.0,0.0
2019-10-06,45.74,45.74,45.74,0.0,0.0,45.84,45.84,45.84,0.0,0.0,45.68,45.68,45.68,0.0,0.0,45.74,45.74,45.74,0.0,0.0
2019-10-13,46.19,46.19,46.19,0.0,0.0,46.46,46.46,46.46,0.0,0.0,46.19,46.19,46.19,0.0,0.0,46.45,46.45,46.45,0.0,0.0
2019-10-20,47.34,47.34,47.34,0.0,0.0,47.34,47.34,47.34,0.0,0.0,47.1,47.1,47.1,0.0,0.0,47.1,47.1,47.1,0.0,0.0
2019-10-27,47.56,47.56,47.56,0.0,0.0,47.89,47.89,47.89,0.0,0.0,47.56,47.56,47.56,0.0,0.0,47.89,47.89,47.89,0.0,0.0
2019-11-03,48.09,48.09,48.09,0.0,0.0,48.13,48.13,48.13,0.0,0.0,48.02,48.02,48.02,0.0,0.0,48.03,48.03,48.03,0.0,0.0
2019-11-10,47.91,47.91,47.91,0.0,0.0,47.99,47.99,47.99,0.0,0.0,47.81,47.81,47.81,0.0,0.0,47.94,47.94,47.94,0.0,0.0
2019-11-17,47.85,47.85,47.85,0.0,0.0,48.03,48.03,48.03,0.0,0.0,47.76,47.76,47.76,0.0,0.0,47.99,47.99,47.99,0.0,0.0
2019-11-24,48.05,48.05,48.05,0.0,0.0,48.05,48.05,48.05,0.0,0.0,47.67,47.67,47.67,0.0,0.0,47.67,47.67,47.67,0.0,0.0
2019-12-01,48.11,48.11,48.11,0.0,0.0,48.23,48.23,48.23,0.0,0.0,48.08,48.08,48.08,0.0,0.0,48.12,48.12,48.12,0.0,0.0
2019-12-08,48.76,48.76,48.76,0.0,0.0,49.0,49.0,49.0,0.0,0.0,48.76,48.76,48.76,0.0,0.0,48.88,48.88,48.88,0.0,0.0
2019-12-15,49.18,49.18,49.18,0.0,0.0,49.18,49.18,49.18,0.0,0.0,48.94,48.94,48.94,0.0,0.0,49.05,49.05,49.05,0.0,0.0
2019-12-22,49.07,49.07,49.07,0.0,0.0,49.07,49.07,49.07,0.0,0.0,48.82,48.82,48.82,0.0,0.0,48.84,48.84,48.84,0.0,0.0
2019-12-29,48.64,48.64,48.64,0.0,0.0,48.77,48.77,48.77,0.0,0.0,48.55,48.55,48.55,0.0,0.0,48.62,48.62,48.62,0.0,0.0
