Date,UBS E-TRACS Alerian MLP Infrastructure Exp 02 Apr_etf_Open_average,UBS E-TRACS Alerian MLP Infrastructure Exp 02 Apr_etf_Open_max,UBS E-TRACS Alerian MLP Infrastructure Exp 02 Apr_etf_Open_min,UBS E-TRACS Alerian MLP Infrastructure Exp 02 Apr_etf_Open_volatility,UBS E-TRACS Alerian MLP Infrastructure Exp 02 Apr_etf_Open_change,UBS E-TRACS Alerian MLP Infrastructure Exp 02 Apr_etf_High_average,UBS E-TRACS Alerian MLP Infrastructure Exp 02 Apr_etf_High_max,UBS E-TRACS Alerian MLP Infrastructure Exp 02 Apr_etf_High_min,UBS E-TRACS Alerian MLP Infrastructure Exp 02 Apr_etf_High_volatility,UBS E-TRACS Alerian MLP Infrastructure Exp 02 Apr_etf_High_change,UBS E-TRACS Alerian MLP Infrastructure Exp 02 Apr_etf_Low_average,UBS E-TRACS Alerian MLP Infrastructure Exp 02 Apr_etf_Low_max,UBS E-TRACS Alerian MLP Infrastructure Exp 02 Apr_etf_Low_min,UBS E-TRACS Alerian MLP Infrastructure Exp 02 Apr_etf_Low_volatility,UBS E-TRACS Alerian MLP Infrastructure Exp 02 Apr_etf_Low_change,UBS E-TRACS Alerian MLP Infrastructure Exp 02 Apr_etf_Close_average,UBS E-TRACS Alerian MLP Infrastructure Exp 02 Apr_etf_Close_max,UBS E-TRACS Alerian MLP Infrastructure Exp 02 Apr_etf_Close_min,UBS E-TRACS Alerian MLP Infrastructure Exp 02 Apr_etf_Close_volatility,UBS E-TRACS Alerian MLP Infrastructure Exp 02 Apr_etf_Close_change
2018-12-23,19.67,19.67,19.67,0.0,0.0,19.83,19.83,19.83,0.0,0.0,19.18,19.18,19.18,0.0,0.0,19.49,19.49,19.49,0.0,0.0
2018-12-30,20.64,20.64,20.64,0.0,0.0,21.39,21.39,21.39,0.0,0.0,20.45,20.45,20.45,0.0,0.0,21.18,21.18,21.18,0.0,0.0
2019-01-06,21.71,21.71,21.71,0.0,0.0,21.71,21.71,21.71,0.0,0.0,21.35,21.35,21.35,0.0,0.0,21.42,21.42,21.42,0.0,0.0
2019-01-13,21.82,21.82,21.82,0.0,0.0,21.94,21.94,21.94,0.0,0.0,21.61,21.61,21.61,0.0,0.0,21.94,21.94,21.94,0.0,0.0
2019-01-20,21.56,21.56,21.56,0.0,0.0,21.8,21.8,21.8,0.0,0.0,21.56,21.56,21.56,0.0,0.0,21.74,21.74,21.74,0.0,0.0
2019-01-27,22.16,22.16,22.16,0.0,0.0,22.16,22.16,22.16,0.0,0.0,21.76,21.76,21.76,0.0,0.0,22.1,22.1,22.1,0.0,0.0
2019-02-03,21.56,21.56,21.56,0.0,0.0,21.56,21.56,21.56,0.0,0.0,21.06,21.06,21.06,0.0,0.0,21.36,21.36,21.36,0.0,0.0
2019-02-10,22.47,22.47,22.47,0.0,0.0,22.49,22.49,22.49,0.0,0.0,22.33,22.33,22.33,0.0,0.0,22.39,22.39,22.39,0.0,0.0
2019-02-17,22.43,22.43,22.43,0.0,0.0,22.54,22.54,22.54,0.0,0.0,22.3,22.3,22.3,0.0,0.0,22.3,22.3,22.3,0.0,0.0
2019-02-24,22.0,22.0,22.0,0.0,0.0,22.18,22.18,22.18,0.0,0.0,21.82,21.82,21.82,0.0,0.0,22.08,22.08,22.08,0.0,0.0
2019-03-03,22.07,22.07,22.07,0.0,0.0,22.15,22.15,22.15,0.0,0.0,21.81,21.81,21.81,0.0,0.0,22.12,22.12,22.12,0.0,0.0
2019-03-10,22.42,22.42,22.42,0.0,0.0,22.43,22.43,22.43,0.0,0.0,22.2,22.2,22.2,0.0,0.0,22.37,22.37,22.37,0.0,0.0
2019-03-17,22.96,22.96,22.96,0.0,0.0,23.11,23.11,23.11,0.0,0.0,22.68,22.68,22.68,0.0,0.0,22.74,22.74,22.74,0.0,0.0
2019-03-24,22.75,22.75,22.75,0.0,0.0,23.0,23.0,23.0,0.0,0.0,22.65,22.65,22.65,0.0,0.0,22.72,22.72,22.72,0.0,0.0
2019-03-31,22.87,22.87,22.87,0.0,0.0,23.04,23.04,23.04,0.0,0.0,22.87,22.87,22.87,0.0,0.0,23.01,23.01,23.01,0.0,0.0
2019-04-07,22.65,22.65,22.65,0.0,0.0,22.77,22.77,22.77,0.0,0.0,22.59,22.59,22.59,0.0,0.0,22.63,22.63,22.63,0.0,0.0
2019-04-14,22.24,22.24,22.24,0.0,0.0,22.24,22.24,22.24,0.0,0.0,21.95,21.95,21.95,0.0,0.0,22.07,22.07,22.07,0.0,0.0
2019-04-21,22.14,22.14,22.14,0.0,0.0,22.21,22.21,22.21,0.0,0.0,22.05,22.05,22.05,0.0,0.0,22.2,22.2,22.2,0.0,0.0
2019-04-28,21.84,21.84,21.84,0.0,0.0,21.98,21.98,21.98,0.0,0.0,21.81,21.81,21.81,0.0,0.0,21.98,21.98,21.98,0.0,0.0
2019-05-05,21.89,21.89,21.89,0.0,0.0,22.52,22.52,22.52,0.0,0.0,21.89,21.89,21.89,0.0,0.0,22.52,22.52,22.52,0.0,0.0
2019-05-12,22.79,22.79,22.79,0.0,0.0,22.81,22.81,22.81,0.0,0.0,22.65,22.65,22.65,0.0,0.0,22.67,22.67,22.67,0.0,0.0
2019-05-19,22.41,22.41,22.41,0.0,0.0,22.49,22.49,22.49,0.0,0.0,22.24,22.24,22.24,0.0,0.0,22.39,22.39,22.39,0.0,0.0
2019-05-26,21.74,21.74,21.74,0.0,0.0,21.98,21.98,21.98,0.0,0.0,21.66,21.66,21.66,0.0,0.0,21.83,21.83,21.83,0.0,0.0
2019-06-02,22.14,22.14,22.14,0.0,0.0,22.25,22.25,22.25,0.0,0.0,22.05,22.05,22.05,0.0,0.0,22.08,22.08,22.08,0.0,0.0
2019-06-09,22.32,22.32,22.32,0.0,0.0,22.32,22.32,22.32,0.0,0.0,22.0,22.0,22.0,0.0,0.0,22.09,22.09,22.09,0.0,0.0
2019-06-16,22.05,22.05,22.05,0.0,0.0,22.3,22.3,22.3,0.0,0.0,22.05,22.05,22.05,0.0,0.0,22.22,22.22,22.22,0.0,0.0
2019-06-23,22.15,22.15,22.15,0.0,0.0,22.34,22.34,22.34,0.0,0.0,22.08,22.08,22.08,0.0,0.0,22.33,22.33,22.33,0.0,0.0
2019-06-30,22.64,22.64,22.64,0.0,0.0,22.83,22.83,22.83,0.0,0.0,22.62,22.62,22.62,0.0,0.0,22.78,22.78,22.78,0.0,0.0
2019-07-07,22.61,22.61,22.61,0.0,0.0,22.72,22.72,22.72,0.0,0.0,22.55,22.55,22.55,0.0,0.0,22.64,22.64,22.64,0.0,0.0
2019-07-14,22.32,22.32,22.32,0.0,0.0,22.42,22.42,22.42,0.0,0.0,22.23,22.23,22.23,0.0,0.0,22.3,22.3,22.3,0.0,0.0
2019-07-21,22.42,22.42,22.42,0.0,0.0,22.42,22.42,22.42,0.0,0.0,22.22,22.22,22.22,0.0,0.0,22.24,22.24,22.24,0.0,0.0
2019-07-28,21.64,21.64,21.64,0.0,0.0,21.66,21.66,21.66,0.0,0.0,21.37,21.37,21.37,0.0,0.0,21.45,21.45,21.45,0.0,0.0
2019-08-04,20.8,20.8,20.8,0.0,0.0,20.84,20.84,20.84,0.0,0.0,20.52,20.52,20.52,0.0,0.0,20.58,20.58,20.58,0.0,0.0
2019-08-11,20.16,20.16,20.16,0.0,0.0,20.5,20.5,20.5,0.0,0.0,20.16,20.16,20.16,0.0,0.0,20.44,20.44,20.44,0.0,0.0
2019-08-18,20.4,20.4,20.4,0.0,0.0,20.47,20.47,20.47,0.0,0.0,20.09,20.09,20.09,0.0,0.0,20.13,20.13,20.13,0.0,0.0
2019-08-25,20.73,20.73,20.73,0.0,0.0,20.81,20.81,20.81,0.0,0.0,20.61,20.61,20.61,0.0,0.0,20.69,20.69,20.69,0.0,0.0
2019-09-01,20.59,20.59,20.59,0.0,0.0,20.76,20.76,20.76,0.0,0.0,20.48,20.48,20.48,0.0,0.0,20.58,20.58,20.58,0.0,0.0
2019-09-08,20.9,20.9,20.9,0.0,0.0,21.26,21.26,21.26,0.0,0.0,20.9,20.9,20.9,0.0,0.0,21.22,21.22,21.22,0.0,0.0
2019-09-15,21.48,21.48,21.48,0.0,0.0,21.71,21.71,21.71,0.0,0.0,21.41,21.41,21.41,0.0,0.0,21.47,21.47,21.47,0.0,0.0
2019-09-22,20.76,20.76,20.76,0.0,0.0,20.86,20.86,20.86,0.0,0.0,20.65,20.65,20.65,0.0,0.0,20.73,20.73,20.73,0.0,0.0
2019-09-29,20.67,20.67,20.67,0.0,0.0,20.7,20.7,20.7,0.0,0.0,20.48,20.48,20.48,0.0,0.0,20.59,20.59,20.59,0.0,0.0
2019-10-06,19.74,19.74,19.74,0.0,0.0,19.77,19.77,19.77,0.0,0.0,19.6,19.6,19.6,0.0,0.0,19.61,19.61,19.61,0.0,0.0
2019-10-13,19.34,19.34,19.34,0.0,0.0,19.59,19.59,19.59,0.0,0.0,19.27,19.27,19.27,0.0,0.0,19.47,19.47,19.47,0.0,0.0
2019-10-20,19.27,19.27,19.27,0.0,0.0,19.47,19.47,19.47,0.0,0.0,19.27,19.27,19.27,0.0,0.0,19.43,19.43,19.43,0.0,0.0
2019-10-27,19.18,19.18,19.18,0.0,0.0,19.27,19.27,19.27,0.0,0.0,19.09,19.09,19.09,0.0,0.0,19.24,19.24,19.24,0.0,0.0
2019-11-03,18.71,18.71,18.71,0.0,0.0,18.77,18.77,18.77,0.0,0.0,18.46,18.46,18.46,0.0,0.0,18.68,18.68,18.68,0.0,0.0
2019-11-10,18.14,18.14,18.14,0.0,0.0,18.35,18.35,18.35,0.0,0.0,18.14,18.14,18.14,0.0,0.0,18.33,18.33,18.33,0.0,0.0
2019-11-17,18.14,18.14,18.14,0.0,0.0,18.3,18.3,18.3,0.0,0.0,18.08,18.08,18.08,0.0,0.0,18.24,18.24,18.24,0.0,0.0
2019-11-24,18.01,18.01,18.01,0.0,0.0,18.04,18.04,18.04,0.0,0.0,17.85,17.85,17.85,0.0,0.0,17.92,17.92,17.92,0.0,0.0
2019-12-01,17.68,17.68,17.68,0.0,0.0,17.89,17.89,17.89,0.0,0.0,17.68,17.68,17.68,0.0,0.0,17.78,17.78,17.78,0.0,0.0
2019-12-08,18.88,18.88,18.88,0.0,0.0,18.94,18.94,18.94,0.0,0.0,18.48,18.48,18.48,0.0,0.0,18.57,18.57,18.57,0.0,0.0
2019-12-15,19.44,19.44,19.44,0.0,0.0,19.5,19.5,19.5,0.0,0.0,19.3,19.3,19.3,0.0,0.0,19.38,19.38,19.38,0.0,0.0
2019-12-22,19.88,19.88,19.88,0.0,0.0,19.88,19.88,19.88,0.0,0.0,19.47,19.47,19.47,0.0,0.0,19.59,19.59,19.59,0.0,0.0
2019-12-29,19.78,19.78,19.78,0.0,0.0,19.86,19.86,19.86,0.0,0.0,19.58,19.58,19.58,0.0,0.0,19.85,19.85,19.85,0.0,0.0
