Date,Vanguard Extended Duration_Open_average,Vanguard Extended Duration_Open_max,Vanguard Extended Duration_Open_min,Vanguard Extended Duration_Open_volatility,Vanguard Extended Duration_Open_change,Vanguard Extended Duration_High_average,Vanguard Extended Duration_High_max,Vanguard Extended Duration_High_min,Vanguard Extended Duration_High_volatility,Vanguard Extended Duration_High_change,Vanguard Extended Duration_Low_average,Vanguard Extended Duration_Low_max,Vanguard Extended Duration_Low_min,Vanguard Extended Duration_Low_volatility,Vanguard Extended Duration_Low_change,Vanguard Extended Duration_Close_average,Vanguard Extended Duration_Close_max,Vanguard Extended Duration_Close_min,Vanguard Extended Duration_Close_volatility,Vanguard Extended Duration_Close_change
2018-03-25,114.1,114.1,114.1,0.0,0.0,115.35,115.35,115.35,0.0,0.0,113.78,113.78,113.78,0.0,0.0,114.7,114.7,114.7,0.0,0.0
2018-04-01,113.03,113.03,113.03,0.0,0.0,113.89,113.89,113.89,0.0,0.0,112.67,112.67,112.67,0.0,0.0,113.82,113.82,113.82,0.0,0.0
2018-04-08,112.62,112.62,112.62,0.0,0.0,113.61,113.61,113.61,0.0,0.0,112.6,112.6,112.6,0.0,0.0,113.51,113.51,113.51,0.0,0.0
2018-04-15,110.09,110.09,110.09,0.0,0.0,110.55,110.55,110.55,0.0,0.0,109.8,109.8,109.8,0.0,0.0,110.36,110.36,110.36,0.0,0.0
2018-04-22,111.26,111.26,111.26,0.0,0.0,111.95,111.95,111.95,0.0,0.0,111.13,111.13,111.13,0.0,0.0,111.43,111.43,111.43,0.0,0.0
2018-04-29,111.52,111.52,111.52,0.0,0.0,111.58,111.58,111.58,0.0,0.0,111.19,111.19,111.19,0.0,0.0,111.32,111.32,111.32,0.0,0.0
2018-05-06,111.29,111.29,111.29,0.0,0.0,111.54,111.54,111.54,0.0,0.0,111.02,111.02,111.02,0.0,0.0,111.02,111.02,111.02,0.0,0.0
2018-05-13,109.01,109.01,109.01,0.0,0.0,109.27,109.27,109.27,0.0,0.0,108.78,108.78,108.78,0.0,0.0,109.19,109.19,109.19,0.0,0.0
2018-05-20,112.06,112.06,112.06,0.0,0.0,112.37,112.37,112.37,0.0,0.0,111.91,111.91,111.91,0.0,0.0,112.15,112.15,112.15,0.0,0.0
2018-05-27,113.03,113.03,113.03,0.0,0.0,113.1,113.1,113.1,0.0,0.0,112.1,112.1,112.1,0.0,0.0,112.1,112.1,112.1,0.0,0.0
2018-06-03,111.81,111.81,111.81,0.0,0.0,112.11,112.11,112.11,0.0,0.0,111.68,111.68,111.68,0.0,0.0,112.05,112.05,112.05,0.0,0.0
2018-06-10,112.84,112.84,112.84,0.0,0.0,112.99,112.99,112.99,0.0,0.0,112.27,112.27,112.27,0.0,0.0,112.52,112.52,112.52,0.0,0.0
2018-06-17,113.08,113.08,113.08,0.0,0.0,113.99,113.99,113.99,0.0,0.0,113.07,113.07,113.07,0.0,0.0,113.21,113.21,113.21,0.0,0.0
2018-06-24,115.03,115.03,115.03,0.0,0.0,115.06,115.06,115.06,0.0,0.0,114.55,114.55,114.55,0.0,0.0,114.55,114.55,114.55,0.0,0.0
2018-07-01,115.61,115.61,115.61,0.0,0.0,115.74,115.74,115.74,0.0,0.0,115.39,115.39,115.39,0.0,0.0,115.5,115.5,115.5,0.0,0.0
2018-07-08,115.83,115.83,115.83,0.0,0.0,115.9,115.9,115.9,0.0,0.0,115.1,115.1,115.1,0.0,0.0,115.82,115.82,115.82,0.0,0.0
2018-07-15,112.77,112.77,112.77,0.0,0.0,112.81,112.81,112.81,0.0,0.0,111.3,111.3,111.3,0.0,0.0,111.49,111.49,111.49,0.0,0.0
2018-07-22,111.12,111.12,111.12,0.0,0.0,111.83,111.83,111.83,0.0,0.0,111.11,111.11,111.11,0.0,0.0,111.18,111.18,111.18,0.0,0.0
2018-07-29,112.27,112.27,112.27,0.0,0.0,112.61,112.61,112.61,0.0,0.0,111.81,111.81,111.81,0.0,0.0,111.81,111.81,111.81,0.0,0.0
2018-08-05,113.09,113.09,113.09,0.0,0.0,113.53,113.53,113.53,0.0,0.0,113.08,113.08,113.08,0.0,0.0,113.2,113.2,113.2,0.0,0.0
2018-08-12,115.01,115.01,115.01,0.0,0.0,115.43,115.43,115.43,0.0,0.0,114.93,114.93,114.93,0.0,0.0,115.27,115.27,115.27,0.0,0.0
2018-08-19,115.02,115.02,115.02,0.0,0.0,115.19,115.19,115.19,0.0,0.0,114.75,114.75,114.75,0.0,0.0,114.75,114.75,114.75,0.0,0.0
2018-08-26,115.2,115.2,115.2,0.0,0.0,115.26,115.26,115.26,0.0,0.0,114.0,114.0,114.0,0.0,0.0,114.03,114.03,114.03,0.0,0.0
2018-09-02,111.98,111.98,111.98,0.0,0.0,112.36,112.36,112.36,0.0,0.0,111.93,111.93,111.93,0.0,0.0,112.36,112.36,112.36,0.0,0.0
2018-09-09,110.65,110.65,110.65,0.0,0.0,111.39,111.39,111.39,0.0,0.0,110.57,110.57,110.57,0.0,0.0,111.12,111.12,111.12,0.0,0.0
2018-09-16,107.95,107.95,107.95,0.0,0.0,108.5,108.5,108.5,0.0,0.0,107.8,107.8,107.8,0.0,0.0,107.95,107.95,107.95,0.0,0.0
2018-09-23,107.93,107.93,107.93,0.0,0.0,108.19,108.19,108.19,0.0,0.0,107.31,107.31,107.31,0.0,0.0,107.31,107.31,107.31,0.0,0.0
2018-09-30,102.86,102.86,102.86,0.0,0.0,102.99,102.99,102.99,0.0,0.0,102.44,102.44,102.44,0.0,0.0,102.44,102.44,102.44,0.0,0.0
2018-10-07,105.29,105.29,105.29,0.0,0.0,105.29,105.29,105.29,0.0,0.0,104.86,104.86,104.86,0.0,0.0,105.01,105.01,105.01,0.0,0.0
2018-10-14,104.3,104.3,104.3,0.0,0.0,104.44,104.44,104.44,0.0,0.0,103.77,103.77,103.77,0.0,0.0,103.77,103.77,103.77,0.0,0.0
2018-10-21,105.22,105.22,105.22,0.0,0.0,105.39,105.39,105.39,0.0,0.0,104.57,104.57,104.57,0.0,0.0,105.08,105.08,105.08,0.0,0.0
2018-10-28,102.28,102.28,102.28,0.0,0.0,102.53,102.53,102.53,0.0,0.0,102.1,102.1,102.1,0.0,0.0,102.24,102.24,102.24,0.0,0.0
2018-11-04,104.38,104.38,104.38,0.0,0.0,104.9,104.9,104.9,0.0,0.0,104.26,104.26,104.26,0.0,0.0,104.72,104.72,104.72,0.0,0.0
2018-11-11,104.77,104.77,104.77,0.0,0.0,105.49,105.49,105.49,0.0,0.0,104.77,104.77,104.77,0.0,0.0,105.49,105.49,105.49,0.0,0.0
2018-11-18,105.33,105.33,105.33,0.0,0.0,105.55,105.55,105.55,0.0,0.0,105.23,105.23,105.23,0.0,0.0,105.35,105.35,105.35,0.0,0.0
2018-11-25,105.18,105.18,105.18,0.0,0.0,106.71,106.71,106.71,0.0,0.0,105.18,105.18,105.18,0.0,0.0,106.71,106.71,106.71,0.0,0.0
2018-12-02,110.87,110.87,110.87,0.0,0.0,111.31,111.31,111.31,0.0,0.0,110.31,110.31,110.31,0.0,0.0,110.91,110.91,110.91,0.0,0.0
2018-12-09,109.75,109.75,109.75,0.0,0.0,110.75,110.75,110.75,0.0,0.0,109.75,109.75,109.75,0.0,0.0,110.57,110.57,110.57,0.0,0.0
2018-12-16,113.93,113.93,113.93,0.0,0.0,113.93,113.93,113.93,0.0,0.0,113.08,113.08,113.08,0.0,0.0,113.55,113.55,113.55,0.0,0.0
2018-12-23,112.38,112.38,112.38,0.0,0.0,113.46,113.46,113.46,0.0,0.0,112.07,112.07,112.07,0.0,0.0,113.46,113.46,113.46,0.0,0.0
2018-12-30,114.95,114.95,114.95,0.0,0.0,115.03,115.03,115.03,0.0,0.0,113.9,113.9,113.9,0.0,0.0,114.0,114.0,114.0,0.0,0.0
2019-01-06,112.72,112.72,112.72,0.0,0.0,112.85,112.85,112.85,0.0,0.0,111.86,111.86,111.86,0.0,0.0,112.09,112.09,112.09,0.0,0.0
2019-01-13,111.27,111.27,111.27,0.0,0.0,111.65,111.65,111.65,0.0,0.0,110.73,110.73,110.73,0.0,0.0,110.98,110.98,110.98,0.0,0.0
2019-01-20,112.39,112.39,112.39,0.0,0.0,112.74,112.74,112.74,0.0,0.0,112.06,112.06,112.06,0.0,0.0,112.07,112.07,112.07,0.0,0.0
2019-01-27,112.26,112.26,112.26,0.0,0.0,112.42,112.42,112.42,0.0,0.0,111.73,111.73,111.73,0.0,0.0,112.23,112.23,112.23,0.0,0.0
2019-02-03,114.26,114.26,114.26,0.0,0.0,114.59,114.59,114.59,0.0,0.0,114.06,114.06,114.06,0.0,0.0,114.25,114.25,114.25,0.0,0.0
2019-02-10,113.88,113.88,113.88,0.0,0.0,114.47,114.47,114.47,0.0,0.0,113.88,113.88,113.88,0.0,0.0,114.44,114.44,114.44,0.0,0.0
2019-02-17,113.25,113.25,113.25,0.0,0.0,113.29,113.29,113.29,0.0,0.0,112.9,112.9,112.9,0.0,0.0,113.25,113.25,113.25,0.0,0.0
2019-02-24,110.84,110.84,110.84,0.0,0.0,111.44,111.44,111.44,0.0,0.0,110.64,110.64,110.64,0.0,0.0,111.24,111.24,111.24,0.0,0.0
2019-03-03,113.76,113.76,113.76,0.0,0.0,113.78,113.78,113.78,0.0,0.0,113.2,113.2,113.2,0.0,0.0,113.46,113.46,113.46,0.0,0.0
2019-03-10,113.66,113.66,113.66,0.0,0.0,114.11,114.11,114.11,0.0,0.0,113.66,113.66,113.66,0.0,0.0,113.91,113.91,113.91,0.0,0.0
2019-03-17,116.98,116.98,116.98,0.0,0.0,118.45,118.45,118.45,0.0,0.0,116.51,116.51,116.51,0.0,0.0,117.51,117.51,117.51,0.0,0.0
2019-03-24,118.11,118.11,118.11,0.0,0.0,118.14,118.14,118.14,0.0,0.0,116.51,116.51,116.51,0.0,0.0,116.76,116.76,116.76,0.0,0.0
2019-03-31,116.09,116.09,116.09,0.0,0.0,116.21,116.21,116.21,0.0,0.0,115.65,115.65,115.65,0.0,0.0,115.79,115.79,115.79,0.0,0.0
2019-04-07,114.72,114.72,114.72,0.0,0.0,114.99,114.99,114.99,0.0,0.0,114.61,114.61,114.61,0.0,0.0,114.97,114.97,114.97,0.0,0.0
2019-04-14,114.24,114.24,114.24,0.0,0.0,114.39,114.39,114.39,0.0,0.0,113.89,113.89,113.89,0.0,0.0,114.04,114.04,114.04,0.0,0.0
2019-04-21,115.19,115.19,115.19,0.0,0.0,115.22,115.22,115.22,0.0,0.0,114.56,114.56,114.56,0.0,0.0,114.76,114.76,114.76,0.0,0.0
2019-04-28,117.08,117.08,117.08,0.0,0.0,117.08,117.08,117.08,0.0,0.0,116.55,116.55,116.55,0.0,0.0,116.65,116.65,116.65,0.0,0.0
2019-05-05,118.37,118.37,118.37,0.0,0.0,119.07,119.07,119.07,0.0,0.0,118.2,118.2,118.2,0.0,0.0,118.87,118.87,118.87,0.0,0.0
2019-05-12,119.44,119.44,119.44,0.0,0.0,119.78,119.78,119.78,0.0,0.0,118.9,118.9,118.9,0.0,0.0,118.97,118.97,118.97,0.0,0.0
2019-05-19,121.34,121.34,121.34,0.0,0.0,121.58,121.58,121.58,0.0,0.0,121.11,121.11,121.11,0.0,0.0,121.58,121.58,121.58,0.0,0.0
2019-05-26,127.28,127.28,127.28,0.0,0.0,128.1,128.1,128.1,0.0,0.0,126.77,126.77,126.77,0.0,0.0,127.94,127.94,127.94,0.0,0.0
2019-06-02,125.42,125.42,125.42,0.0,0.0,125.42,125.42,125.42,0.0,0.0,124.84,124.84,124.84,0.0,0.0,125.2,125.2,125.2,0.0,0.0
2019-06-09,126.09,126.09,126.09,0.0,0.0,126.52,126.52,126.52,0.0,0.0,125.74,125.74,125.74,0.0,0.0,126.41,126.41,126.41,0.0,0.0
2019-06-16,126.19,126.19,126.19,0.0,0.0,126.71,126.71,126.71,0.0,0.0,126.12,126.12,126.12,0.0,0.0,126.5,126.5,126.5,0.0,0.0
2019-06-23,127.02,127.02,127.02,0.0,0.0,127.2,127.2,127.2,0.0,0.0,125.75,125.75,125.75,0.0,0.0,126.58,126.58,126.58,0.0,0.0
2019-06-30,127.8,127.8,127.8,0.0,0.0,127.99,127.99,127.99,0.0,0.0,127.32,127.32,127.32,0.0,0.0,127.33,127.33,127.33,0.0,0.0
2019-07-07,124.33,124.33,124.33,0.0,0.0,125.17,125.17,125.17,0.0,0.0,124.33,124.33,124.33,0.0,0.0,125.14,125.14,125.14,0.0,0.0
2019-07-14,126.58,126.58,126.58,0.0,0.0,126.68,126.68,126.68,0.0,0.0,125.7,125.7,125.7,0.0,0.0,125.92,125.92,125.92,0.0,0.0
2019-07-21,125.81,125.81,125.81,0.0,0.0,126.09,126.09,126.09,0.0,0.0,125.37,125.37,125.37,0.0,0.0,125.48,125.48,125.48,0.0,0.0
2019-07-28,134.68,134.68,134.68,0.0,0.0,135.68,135.68,135.68,0.0,0.0,133.92,133.92,133.92,0.0,0.0,135.65,135.65,135.65,0.0,0.0
2019-08-04,139.72,139.72,139.72,0.0,0.0,141.98,141.98,141.98,0.0,0.0,139.45,139.45,139.45,0.0,0.0,141.4,141.4,141.4,0.0,0.0
2019-08-11,142.26,142.26,142.26,0.0,0.0,143.8,143.8,143.8,0.0,0.0,142.2,142.2,142.2,0.0,0.0,143.04,143.04,143.04,0.0,0.0
2019-08-18,145.45,145.45,145.45,0.0,0.0,145.85,145.85,145.85,0.0,0.0,144.6,144.6,144.6,0.0,0.0,144.67,144.67,144.67,0.0,0.0
2019-08-25,146.44,146.44,146.44,0.0,0.0,147.72,147.72,147.72,0.0,0.0,146.24,146.24,146.24,0.0,0.0,147.3,147.3,147.3,0.0,0.0
2019-09-01,143.06,143.06,143.06,0.0,0.0,143.31,143.31,143.31,0.0,0.0,142.15,142.15,142.15,0.0,0.0,142.15,142.15,142.15,0.0,0.0
2019-09-08,135.01,135.01,135.01,0.0,0.0,135.97,135.97,135.97,0.0,0.0,134.01,134.01,134.01,0.0,0.0,135.49,135.49,135.49,0.0,0.0
2019-09-15,141.11,141.11,141.11,0.0,0.0,142.12,142.12,142.12,0.0,0.0,140.26,140.26,140.26,0.0,0.0,140.59,140.59,140.59,0.0,0.0
2019-09-22,139.75,139.75,139.75,0.0,0.0,141.3,141.3,141.3,0.0,0.0,139.62,139.62,139.62,0.0,0.0,141.3,141.3,141.3,0.0,0.0
2019-09-29,144.24,144.24,144.24,0.0,0.0,144.66,144.66,144.66,0.0,0.0,143.29,143.29,143.29,0.0,0.0,143.68,143.68,143.68,0.0,0.0
2019-10-06,139.12,139.12,139.12,0.0,0.0,139.22,139.22,139.22,0.0,0.0,138.66,138.66,138.66,0.0,0.0,139.13,139.13,139.13,0.0,0.0
2019-10-13,135.02,135.02,135.02,0.0,0.0,135.63,135.63,135.63,0.0,0.0,134.67,134.67,134.67,0.0,0.0,134.91,134.91,134.91,0.0,0.0
2019-10-20,134.01,134.01,134.01,0.0,0.0,134.2,134.2,134.2,0.0,0.0,133.0,133.0,133.0,0.0,0.0,133.44,133.44,133.44,0.0,0.0
2019-10-27,135.84,135.84,135.84,0.0,0.0,136.1,136.1,136.1,0.0,0.0,135.3,135.3,135.3,0.0,0.0,135.63,135.63,135.63,0.0,0.0
2019-11-03,130.49,130.49,130.49,0.0,0.0,131.2,131.2,131.2,0.0,0.0,130.22,130.22,130.22,0.0,0.0,130.76,130.76,130.76,0.0,0.0
2019-11-10,134.65,134.65,134.65,0.0,0.0,135.25,135.25,135.25,0.0,0.0,134.28,134.28,134.28,0.0,0.0,134.45,134.45,134.45,0.0,0.0
2019-11-17,137.69,137.69,137.69,0.0,0.0,138.07,138.07,138.07,0.0,0.0,137.55,137.55,137.55,0.0,0.0,137.85,137.85,137.85,0.0,0.0
2019-11-24,135.5,135.5,135.5,0.0,0.0,135.93,135.93,135.93,0.0,0.0,135.02,135.02,135.02,0.0,0.0,135.39,135.39,135.39,0.0,0.0
2019-12-01,136.47,136.47,136.47,0.0,0.0,136.47,136.47,136.47,0.0,0.0,135.71,135.71,135.71,0.0,0.0,135.91,135.91,135.91,0.0,0.0
2019-12-08,135.71,135.71,135.71,0.0,0.0,135.71,135.71,135.71,0.0,0.0,134.41,134.41,134.41,0.0,0.0,134.85,134.85,134.85,0.0,0.0
2019-12-15,131.67,131.67,131.67,0.0,0.0,131.91,131.91,131.91,0.0,0.0,130.61,130.61,130.61,0.0,0.0,131.16,131.16,131.16,0.0,0.0
2019-12-22,130.45,130.45,130.45,0.0,0.0,131.99,131.99,131.99,0.0,0.0,130.18,130.18,130.18,0.0,0.0,131.89,131.89,131.89,0.0,0.0
2019-12-29,133.28,133.28,133.28,0.0,0.0,134.42,134.42,134.42,0.0,0.0,132.86,132.86,132.86,0.0,0.0,134.3,134.3,134.3,0.0,0.0
