Date,APA_Open_average,APA_Open_max,APA_Open_min,APA_Open_volatility,APA_Open_change,APA_High_average,APA_High_max,APA_High_min,APA_High_volatility,APA_High_change,APA_Low_average,APA_Low_max,APA_Low_min,APA_Low_volatility,APA_Low_change,APA_Close_average,APA_Close_max,APA_Close_min,APA_Close_volatility,APA_Close_change,APA_Volume_average,APA_Volume_max,APA_Volume_min,APA_Volume_volatility,APA_Volume_change
2018-01-14,46.586,47.35,46.36,0.990000000000002,-0.9699999999999989,47.188,47.69,46.83,0.8599999999999994,0.09999999999999432,45.848,46.26,45.52,0.7399999999999949,0.29999999999999716,46.642,47.66,46.05,1.6099999999999994,1.3899999999999935,3314816,4483160,2793595,1689565,-1291113
2018-01-21,47.964,48.65,47.62,1.0300000000000011,-0.30000000000000426,48.426,48.97,47.95,1.019999999999996,-0.36999999999999744,47.1,47.47,46.58,0.8900000000000006,-0.240000000000002,47.614,48.12,46.65,1.4699999999999989,-1.1200000000000045,4097988,5617061,3132470,2484591,-1266597
2018-01-28,44.296,45.8,42.02,3.779999999999994,-3.779999999999994,44.792,46.0,42.93,3.0700000000000003,-3.0700000000000003,43.224,44.48,40.71,3.769999999999996,-3.509999999999998,43.576,44.87,40.93,3.9399999999999977,-3.6400000000000006,4821248,5887464,3981392,1906072,-1835593
2018-02-04,39.35,41.18,37.7,3.479999999999997,-2.3299999999999983,40.144,41.97,38.45,3.519999999999996,-3.279999999999994,37.816,39.65,35.7,3.9499999999999957,-2.969999999999999,38.748,41.12,37.23,3.8900000000000006,-3.009999999999998,5606574,5896142,5190142,706000,-227215
2018-02-11,37.725,38.44,37.0,1.4399999999999977,0.05999999999999517,38.385000000000005,38.74,37.95,0.7899999999999991,0.7899999999999991,37.1725,37.42,36.88,0.5399999999999991,0.12000000000000455,38.0275,38.2,37.7,0.5,0.4099999999999966,4252722,4485517,4033576,451941,-176396
2018-02-18,37.19,38.29,35.0,3.289999999999999,-1.8999999999999986,37.672,38.74,36.28,2.460000000000001,-2.030000000000001,36.007999999999996,38.04,34.5,3.539999999999999,-2.3900000000000006,36.492,38.3,34.85,3.4499999999999957,-2.3200000000000003,7424918,13587409,3073146,10514263,2394938
2018-02-25,34.698,35.89,33.92,1.9699999999999989,-1.4500000000000028,35.376,36.47,34.75,1.7199999999999989,-0.9099999999999966,34.153999999999996,34.79,33.6,1.1899999999999977,-0.3500000000000014,34.642,35.21,34.15,1.0600000000000023,0.4100000000000037,5601914,8278809,3579761,4699048,-2176799
2018-03-04,35.166,35.58,34.75,0.8299999999999983,-0.1700000000000017,35.558,35.88,35.09,0.7899999999999991,0.20000000000000284,34.872,35.22,34.45,0.769999999999996,0.19999999999999574,35.141999999999996,35.41,34.65,0.759999999999998,0.04999999999999716,4018348,5018704,3036793,1981911,-1690136
2018-03-11,35.622,35.88,35.43,0.45000000000000284,0.11999999999999744,36.172000000000004,36.49,35.95,0.5399999999999991,0.03999999999999915,35.246,35.5,35.11,0.39000000000000057,0.13000000000000256,35.632,36.14,35.34,0.7999999999999972,0.10999999999999943,5724214,7821451,3541287,4280164,3968141
2018-03-18,37.036,37.68,35.88,1.7999999999999972,1.7999999999999972,37.696,38.36,36.44,1.9200000000000017,1.240000000000002,36.398,37.1,35.53,1.5700000000000003,0.6199999999999974,37.188,38.1,36.27,1.8299999999999983,1.009999999999998,4883014,5934781,3672211,2262570,-1208817
2018-03-25,37.707499999999996,38.18,37.45,0.7299999999999969,0.7299999999999969,38.1475,38.62,37.58,1.0399999999999991,0.7800000000000011,37.1,37.36,36.73,0.6300000000000026,0.490000000000002,37.802499999999995,38.48,37.35,1.1299999999999955,0.4200000000000017,6660727,7176196,5973388,1202808,-944047
2018-04-01,38.204,38.61,37.42,1.1899999999999977,0.4399999999999977,38.756,39.34,38.2,1.1400000000000006,1.0999999999999943,37.708,38.32,36.8,1.5200000000000031,1.5200000000000031,38.346000000000004,38.75,38.0,0.75,0.45000000000000284,5642788,7160471,4038439,3122032,-2914588
2018-04-08,39.538000000000004,40.27,38.99,1.2800000000000011,1.240000000000002,40.306000000000004,41.05,39.7,1.3499999999999943,1.2899999999999991,39.314,39.99,38.79,1.2000000000000028,1.0500000000000043,39.942,40.79,39.28,1.509999999999998,1.509999999999998,4751249,8260688,3431501,4829187,-4829187
2018-04-15,41.693999999999996,43.01,40.9,2.1099999999999994,0.21000000000000085,42.302,43.37,41.53,1.8399999999999963,-0.03999999999999915,41.146,41.99,40.45,1.5399999999999991,-0.10999999999999943,41.84,42.84,41.35,1.490000000000002,0.17999999999999972,4598552,5190851,3834010,1356841,767200
2018-04-22,40.694,41.49,40.01,1.480000000000004,-1.480000000000004,41.356,42.04,40.83,1.2100000000000009,-0.8299999999999983,40.25,40.59,39.95,0.6400000000000006,-0.6400000000000006,40.730000000000004,41.0,40.18,0.8200000000000003,0.3100000000000023,4039791,4391893,3567976,823917,-302136
2018-04-29,40.19,41.33,38.6,2.729999999999997,-0.6200000000000045,41.0,41.59,39.8,1.7900000000000063,0.5600000000000023,39.198,40.07,38.07,2.0,-0.6599999999999966,39.802,41.06,38.54,2.520000000000003,-0.980000000000004,4480497,7491473,2760409,4731064,1069839
2018-05-06,41.056,41.71,39.37,2.3400000000000034,2.3400000000000034,41.708,42.52,40.13,2.3900000000000006,2.3900000000000006,40.666,41.67,38.56,3.1099999999999994,3.1099999999999994,41.346,42.31,40.12,2.190000000000005,2.190000000000005,3367103,4512778,2217185,2295593,-1947343
2018-05-13,43.160000000000004,44.21,42.2,2.009999999999998,2.009999999999998,43.583999999999996,44.5,42.54,1.9600000000000009,1.9600000000000009,42.812,43.93,41.87,2.0600000000000023,2.0600000000000023,43.476,44.28,42.52,1.759999999999998,1.759999999999998,2721113,4359825,1806307,2553518,54599
2018-05-20,42.254999999999995,44.3,40.3,4.0,-4.0,42.5325,44.76,40.35,4.409999999999997,-4.409999999999997,41.302499999999995,42.98,39.0,3.979999999999997,-3.979999999999997,41.56,43.13,39.28,3.8500000000000014,-3.8500000000000014,3324524,5017970,2275717,2742253,2082154
2018-05-27,39.566,40.27,38.83,1.4400000000000048,0.5700000000000003,40.226,40.87,39.39,1.4799999999999969,0.6899999999999977,39.092,39.82,38.6,1.2199999999999989,0.4799999999999969,39.572,40.71,38.97,1.740000000000002,0.17999999999999972,3796678,5566247,2669435,2896812,2896812
