Date,LB_Open_average,LB_Open_max,LB_Open_min,LB_Open_volatility,LB_Open_change,LB_High_average,LB_High_max,LB_High_min,LB_High_volatility,LB_High_change,LB_Low_average,LB_Low_max,LB_Low_min,LB_Low_volatility,LB_Low_change,LB_Close_average,LB_Close_max,LB_Close_min,LB_Close_volatility,LB_Close_change,LB_Volume_average,LB_Volume_max,LB_Volume_min,LB_Volume_volatility,LB_Volume_change
2018-01-14,49.57,50.64,49.0,1.6400000000000006,0.6400000000000006,50.482,52.06,49.37,2.690000000000005,1.6500000000000057,49.08,50.22,48.59,1.6299999999999955,1.6299999999999955,49.938,52.04,48.95,3.0899999999999963,3.049999999999997,3652185,6883958,2094075,4789883,-3550477
2018-01-21,52.708,53.24,52.14,1.1000000000000014,-0.00999999999999801,53.148,53.39,52.8,0.5900000000000034,-0.5499999999999972,52.022,52.55,51.56,0.9899999999999949,-0.07000000000000028,52.624,53.2,52.11,1.0900000000000034,-1.0900000000000034,3398374,4450296,2447627,2002669,-1085134
2018-01-28,49.664,51.6,47.03,4.57,-4.57,50.298,51.88,48.43,3.450000000000003,-3.450000000000003,48.448,50.6,45.89,4.710000000000001,-4.710000000000001,48.786,50.99,45.99,5.0,-5.0,3621997,5217878,2726896,2490982,532999
2018-02-04,48.206,50.73,44.81,5.919999999999995,4.259999999999998,49.522,51.13,47.77,3.3599999999999994,1.6899999999999977,46.818,47.73,44.38,3.3499999999999943,3.1999999999999957,48.286,49.11,47.2,1.9099999999999966,1.5,4928881,7060134,3737225,3322909,-755576
2018-02-11,49.04,50.11,48.28,1.8299999999999983,0.7700000000000031,49.96,50.53,48.85,1.6799999999999997,1.259999999999998,48.072500000000005,48.88,47.1,1.7800000000000011,1.7800000000000011,49.2125,49.87,48.54,1.3299999999999983,0.38000000000000256,2879509,3027755,2608806,418949,-173200
2018-02-18,48.152,48.81,47.38,1.4299999999999997,0.19000000000000483,48.84,49.1,48.68,0.4200000000000017,0.010000000000005116,47.45,47.88,47.23,0.6500000000000057,0.09000000000000341,48.141999999999996,48.71,47.41,1.3000000000000043,1.1400000000000006,3228106,4084487,2557412,1527075,-422109
2018-02-25,45.554,49.2,41.87,7.330000000000005,-5.980000000000004,47.002,50.42,44.13,6.289999999999999,-5.660000000000004,44.764,48.71,41.7,7.009999999999998,-4.6100000000000065,45.59,49.33,42.49,6.839999999999996,-3.5799999999999983,8739491,19604408,4615040,14989368,537903
2018-03-04,43.508,44.76,41.79,2.969999999999999,-2.309999999999995,43.978,45.54,42.36,3.1799999999999997,-2.4299999999999997,42.391999999999996,44.39,40.82,3.5700000000000003,-2.5900000000000034,43.022,45.11,41.62,3.490000000000002,-2.960000000000001,5191832,7227386,3907462,3319924,-1031622
2018-03-11,41.498,42.31,40.51,1.8000000000000043,-1.8000000000000043,41.72,42.67,40.65,2.020000000000003,-2.020000000000003,40.754,41.66,39.65,2.009999999999998,-2.009999999999998,40.942,41.9,39.91,1.990000000000002,-1.990000000000002,4796202,8494275,3227274,5267001,734710
2018-03-18,38.928,39.92,37.41,2.510000000000005,-2.2900000000000063,39.246,40.48,38.03,2.4499999999999957,-1.8900000000000006,38.248000000000005,39.35,36.77,2.5799999999999983,-2.5799999999999983,38.584,39.77,37.51,2.260000000000005,-1.9100000000000037,4246598,7183031,3211270,3971761,3831340
2018-03-25,38.0775,38.31,37.67,0.6400000000000006,0.21000000000000085,38.68,38.89,38.42,0.46999999999999886,-0.46999999999999886,37.47,37.91,36.72,1.1899999999999977,-1.1899999999999977,37.7625,38.21,37.06,1.1499999999999986,-1.0499999999999972,5137167,5772686,4597898,1174788,-941182
2018-04-01,37.952,38.53,37.12,1.4100000000000037,1.1400000000000006,38.498,38.94,37.79,1.1499999999999986,0.8000000000000043,37.626,37.97,37.12,0.8500000000000014,0.7100000000000009,38.166,38.73,37.61,1.1199999999999974,0.45000000000000284,3485087,4110624,2200582,1910042,-1763600
2018-04-08,37.196,38.31,36.18,2.1300000000000026,-1.8400000000000034,37.638,38.62,36.74,1.8799999999999955,-1.8799999999999955,36.556,37.83,35.68,2.1499999999999986,-2.1499999999999986,36.994,38.32,36.17,2.1499999999999986,-1.9299999999999997,5171064,8742782,2927278,5815504,467042
2018-04-15,35.868,36.59,34.4,2.190000000000005,-2.190000000000005,36.22,36.98,35.23,1.75,-1.75,35.216,36.22,34.2,2.019999999999996,-1.8900000000000006,35.48,36.24,34.37,1.8700000000000045,-1.4400000000000048,3929163,5343199,2598609,2744590,-76393
2018-04-22,35.296,35.66,34.84,0.8199999999999932,0.28000000000000114,35.762,36.24,35.52,0.7199999999999989,0.7199999999999989,34.856,35.18,34.55,0.6300000000000026,0.060000000000002274,35.193999999999996,35.46,34.9,0.5600000000000023,0.00999999999999801,3497430,4418702,2727789,1690913,-566762
2018-04-29,34.438,34.8,34.24,0.5599999999999952,-0.44999999999999574,34.74,34.93,34.47,0.46000000000000085,-0.35999999999999943,33.876,34.12,33.35,0.769999999999996,-0.6700000000000017,34.318,34.54,34.03,0.509999999999998,-0.28999999999999915,3938683,4695627,3090925,1604702,321317
2018-05-06,33.152,34.11,31.51,2.599999999999998,-0.990000000000002,33.928,34.8,32.8,2.0,-0.3100000000000023,32.391999999999996,33.61,30.7,2.91,-0.8800000000000026,33.059999999999995,34.12,31.68,2.4399999999999977,-0.7100000000000009,7485539,16078868,4179900,11898968,1988884
2018-05-13,33.802,34.02,33.19,0.8300000000000054,0.7800000000000011,34.298,34.66,33.36,1.2999999999999972,1.2999999999999972,33.43,33.93,32.5,1.4299999999999997,1.4099999999999966,33.868,34.19,33.31,0.8799999999999955,0.7399999999999949,3375812,4016808,2812114,1204694,-307156
2018-05-20,33.975,34.73,32.92,1.8099999999999952,0.38999999999999346,35.105000000000004,36.0,34.3,1.7000000000000028,1.3599999999999994,33.715,34.61,32.71,1.8999999999999986,0.740000000000002,34.69,35.5,33.99,1.509999999999998,1.509999999999998,7531800,15041618,3680767,11360851,2121274
2018-05-27,34.98,35.55,33.95,1.5999999999999943,-0.4200000000000017,35.63,36.53,34.99,1.5399999999999991,0.30000000000000426,34.54,35.43,33.59,1.8399999999999963,-0.4299999999999997,35.164,36.18,33.91,2.270000000000003,0.4399999999999977,5458249,7837124,3946373,3890751,1938884
2018-06-03,36.998000000000005,37.36,35.81,1.5499999999999972,1.3200000000000003,37.694,38.14,37.34,0.7999999999999972,0.0799999999999983,36.438,37.09,35.75,1.3400000000000034,1.1000000000000014,37.152,37.55,36.94,0.6099999999999994,-0.25,5555144,7093342,4345169,2748173,-2748173
2018-06-10,36.52,37.39,35.98,1.4100000000000037,-1.1099999999999994,37.046,37.42,36.45,0.9699999999999989,0.020000000000003126,35.839999999999996,36.19,35.47,0.7199999999999989,0.36999999999999744,36.354,36.52,35.99,0.5300000000000011,-0.1600000000000037,4319769,4745392,3033121,1712271,253883
2018-06-17,36.492,37.16,36.18,0.9799999999999969,0.3999999999999986,36.908,37.4,36.45,0.9499999999999957,0.5700000000000003,36.076,36.56,35.52,1.0399999999999991,0.6799999999999997,36.612,37.14,35.96,1.1799999999999997,0.9099999999999966,3172894,4109480,2526396,1583084,-803391
2018-06-24,37.052,37.5,36.55,0.9500000000000028,-0.4200000000000017,37.484,37.81,36.68,1.1300000000000026,-0.9399999999999977,36.552,36.91,35.62,1.2899999999999991,-1.2899999999999991,36.878,37.43,35.95,1.4799999999999969,-1.4799999999999969,2857927,3293135,2320544,972591,191675
