Date,CBBIStock_Open_average,CBBIStock_Open_max,CBBIStock_Open_min,CBBIStock_Open_volatility,CBBIStock_Open_change,CBBIStock_High_average,CBBIStock_High_max,CBBIStock_High_min,CBBIStock_High_volatility,CBBIStock_High_change,CBBIStock_Low_average,CBBIStock_Low_max,CBBIStock_Low_min,CBBIStock_Low_volatility,CBBIStock_Low_change,CBBIStock_Close_average,CBBIStock_Close_max,CBBIStock_Close_min,CBBIStock_Close_volatility,CBBIStock_Close_change,CBBIStock_Volume_average,CBBIStock_Volume_max,CBBIStock_Volume_min,CBBIStock_Volume_volatility,CBBIStock_Volume_change
2018-01-14,17.67045,17.9545,17.2727,0.6817999999999991,0.4545999999999992,17.829549999999998,17.9545,17.7273,0.22719999999999985,0.0,17.67045,17.9545,17.2727,0.6817999999999991,0.4545999999999992,17.829549999999998,17.9545,17.7273,0.22719999999999985,0.0,6059,21944,110,21834,-21834
2018-01-21,17.49456,17.5455,17.4273,0.11820000000000164,0.09100000000000108,17.57274,17.6818,17.5,0.18179999999999907,-0.13629999999999853,17.49456,17.5455,17.4273,0.11820000000000164,0.09100000000000108,17.54728,17.6818,17.4636,0.2181999999999995,-0.13629999999999853,13090,38280,110,38170,-24090
2018-01-28,17.44,17.5,17.2727,0.2272999999999996,-0.2272999999999996,17.4491,17.5455,17.2727,0.27280000000000015,-0.27280000000000015,17.39454,17.5,17.2727,0.2272999999999996,-0.2272999999999996,17.40364,17.5455,17.2727,0.27280000000000015,-0.27280000000000015,3067,6607,1430,5177,-4737
2018-02-04,17.204575,17.2728,17.1364,0.13640000000000185,0.04550000000000054,17.256825,17.2728,17.2273,0.04550000000000054,0.04550000000000054,17.136375,17.1818,17.0909,0.09089999999999776,0.04549999999999699,17.1884,17.2727,17.0909,0.18179999999999907,0.04549999999999699,998,1737,220,1517,1407
2018-02-11,17.13865,17.2273,17.0909,0.1363999999999983,-0.09090000000000131,17.23865,17.2727,17.2273,0.04540000000000077,0.0,17.079549999999998,17.2273,16.9545,0.27280000000000015,-0.09090000000000131,17.23865,17.2727,17.2273,0.04540000000000077,0.0,9226,23430,110,23320,550
2018-02-18,17.197,17.2273,17.1364,0.09090000000000131,-0.09090000000000131,17.2273,17.2273,17.2273,0.0,0.0,17.197,17.2273,17.1364,0.09090000000000131,-0.09090000000000131,17.2273,17.2273,17.2273,0.0,0.0,220,330,110,220,220
2018-02-25,17.1364,17.1364,17.1364,0.0,0.0,17.1364,17.1364,17.1364,0.0,0.0,17.0,17.0,17.0,0.0,0.0,17.0909,17.0909,17.0909,0.0,0.0,38927,38927,38927,0,0
2018-03-04,17.0,17.0455,16.9545,0.09100000000000108,-0.09100000000000108,17.045466666666666,17.0909,17.0,0.09090000000000131,-0.04540000000000077,16.969666666666665,17.0,16.9545,0.04550000000000054,-0.04550000000000054,17.0,17.0455,16.9545,0.09100000000000108,-0.04550000000000054,43266,88550,14960,73590,-62260
2018-03-11,16.75455,17.0,16.5,0.5,-0.5,16.75455,17.0,16.5,0.5,-0.5,16.61365,16.9091,16.4091,0.5,-0.4090999999999987,16.64775,16.9091,16.5,0.4090999999999987,-0.4090999999999987,25109,73480,2530,70950,-9269
2018-03-18,16.477249999999998,16.5,16.4545,0.04550000000000054,-0.04550000000000054,16.477249999999998,16.5,16.4545,0.04550000000000054,-0.04550000000000054,16.38635,16.5,16.2727,0.2272999999999996,-0.2272999999999996,16.431800000000003,16.5,16.3636,0.1363999999999983,-0.1363999999999983,1127,1705,550,1155,1155
