Date,Materials Select Sector SPDR_etf_Open_average,Materials Select Sector SPDR_etf_Open_max,Materials Select Sector SPDR_etf_Open_min,Materials Select Sector SPDR_etf_Open_volatility,Materials Select Sector SPDR_etf_Open_change,Materials Select Sector SPDR_etf_High_average,Materials Select Sector SPDR_etf_High_max,Materials Select Sector SPDR_etf_High_min,Materials Select Sector SPDR_etf_High_volatility,Materials Select Sector SPDR_etf_High_change,Materials Select Sector SPDR_etf_Low_average,Materials Select Sector SPDR_etf_Low_max,Materials Select Sector SPDR_etf_Low_min,Materials Select Sector SPDR_etf_Low_volatility,Materials Select Sector SPDR_etf_Low_change,Materials Select Sector SPDR_etf_Close_average,Materials Select Sector SPDR_etf_Close_max,Materials Select Sector SPDR_etf_Close_min,Materials Select Sector SPDR_etf_Close_volatility,Materials Select Sector SPDR_etf_Close_change
2018-01-14,63.19,63.19,63.19,0.0,0.0,63.31,63.31,63.31,0.0,0.0,62.93,62.93,62.93,0.0,0.0,63.28,63.28,63.28,0.0,0.0
2018-01-21,63.85,63.85,63.85,0.0,0.0,64.17,64.17,64.17,0.0,0.0,63.39,63.39,63.39,0.0,0.0,64.09,64.09,64.09,0.0,0.0
2018-01-28,61.75,61.75,61.75,0.0,0.0,61.84,61.84,61.84,0.0,0.0,60.41,60.41,60.41,0.0,0.0,60.46,60.46,60.46,0.0,0.0
2018-02-04,58.05,58.05,58.05,0.0,0.0,58.81,58.81,58.81,0.0,0.0,56.62,56.62,56.62,0.0,0.0,58.42,58.42,58.42,0.0,0.0
2018-02-11,60.42,60.42,60.42,0.0,0.0,61.07,61.07,61.07,0.0,0.0,60.21,60.21,60.21,0.0,0.0,60.48,60.48,60.48,0.0,0.0
2018-02-18,60.75,60.75,60.75,0.0,0.0,61.31,61.31,61.31,0.0,0.0,60.44,60.44,60.44,0.0,0.0,61.29,61.29,61.29,0.0,0.0
2018-02-25,58.67,58.67,58.67,0.0,0.0,59.12,59.12,59.12,0.0,0.0,58.37,58.37,58.37,0.0,0.0,58.96,58.96,58.96,0.0,0.0
2018-03-04,60.61,60.61,60.61,0.0,0.0,61.35,61.35,61.35,0.0,0.0,60.38,60.38,60.38,0.0,0.0,61.32,61.32,61.32,0.0,0.0
2018-03-11,59.04,59.04,59.04,0.0,0.0,59.47,59.47,59.47,0.0,0.0,58.93,58.93,58.93,0.0,0.0,59.15,59.15,59.15,0.0,0.0
2018-03-18,57.27,57.27,57.27,0.0,0.0,57.56,57.56,57.56,0.0,0.0,55.97,55.97,55.97,0.0,0.0,56.02,56.02,56.02,0.0,0.0
2018-03-25,56.13,56.13,56.13,0.0,0.0,57.24,57.24,57.24,0.0,0.0,56.08,56.08,56.08,0.0,0.0,56.94,56.94,56.94,0.0,0.0
