Date,NBY_Open_average,NBY_Open_max,NBY_Open_min,NBY_Open_volatility,NBY_Open_change,NBY_High_average,NBY_High_max,NBY_High_min,NBY_High_volatility,NBY_High_change,NBY_Low_average,NBY_Low_max,NBY_Low_min,NBY_Low_volatility,NBY_Low_change,NBY_Close_average,NBY_Close_max,NBY_Close_min,NBY_Close_volatility,NBY_Close_change,NBY_Volume_average,NBY_Volume_max,NBY_Volume_min,NBY_Volume_volatility,NBY_Volume_change
2018-01-14,3.69,3.9,3.55,0.3500000000000001,0.04999999999999982,3.8000000000000003,3.95,3.7,0.25,0.04999999999999982,3.585,3.75,3.5,0.25,0.125,3.67,3.85,3.55,0.30000000000000027,0.07500000000000018,1982,3290,932,2358,2358
2018-01-21,3.52,3.6,3.45,0.1499999999999999,-0.1499999999999999,3.525,3.6,3.475,0.125,-0.125,3.49,3.55,3.45,0.09999999999999964,-0.09999999999999964,3.495,3.55,3.45,0.09999999999999964,-0.07499999999999973,3462,8489,483,8006,8006
2018-01-28,3.62,3.75,3.5,0.25,0.04999999999999982,3.76,4.0,3.55,0.4500000000000002,-0.4500000000000002,3.569,3.65,3.5,0.1499999999999999,0.0,3.625,3.7,3.52,0.18000000000000016,-0.18000000000000016,2641,4275,1680,2595,-1936
2018-02-04,3.56,3.65,3.5,0.1499999999999999,0.10000000000000009,3.67544,3.8,3.5772,0.2227999999999999,-0.04999999999999982,3.54,3.65,3.45,0.19999999999999973,0.10000000000000009,3.5854399999999997,3.65,3.5,0.1499999999999999,0.0,3364,5103,1791,3312,-1174
2018-02-11,3.6,3.6,3.6,0.0,0.0,3.6375,3.7,3.6,0.10000000000000009,-0.04999999999999982,3.58,3.6,3.55,0.050000000000000266,-0.03000000000000025,3.5925,3.65,3.55,0.10000000000000009,-0.08000000000000007,570,1645,3,1642,-362
2018-02-18,3.44,3.5,3.4,0.10000000000000009,-0.10000000000000009,3.46188,3.55,3.4,0.1499999999999999,-0.10460000000000003,3.43,3.5,3.4,0.10000000000000009,-0.10000000000000009,3.44188,3.532,3.4,0.13200000000000012,-0.10460000000000003,1127,4000,15,3985,-609
2018-02-25,3.36,3.5,3.15,0.3500000000000001,-0.25,3.3890000000000002,3.5,3.15,0.3500000000000001,-0.30000000000000027,3.24772,3.4,2.9,0.5,-0.5,3.29672,3.495,3.0,0.4950000000000001,-0.4500000000000002,2034,5412,14,5398,4103
2018-03-04,3.07,3.25,3.0,0.25,0.25,3.15,3.25,3.05,0.20000000000000018,0.1499999999999999,3.03,3.15,2.95,0.19999999999999973,0.19999999999999973,3.09,3.2,3.0,0.20000000000000018,0.10000000000000009,1570,3526,535,2991,-2991
2018-03-11,3.31,3.6,3.1,0.5,0.2999999999999998,3.38,3.6,3.15,0.4500000000000002,0.3500000000000001,3.25,3.4,3.1,0.2999999999999998,0.2999999999999998,3.34598,3.5,3.15,0.3500000000000001,0.3500000000000001,1283,2571,30,2541,99
2018-03-18,3.71,3.85,3.5,0.3500000000000001,0.25,3.76,3.85,3.65,0.20000000000000018,0.10000000000000009,3.58,3.65,3.5,0.1499999999999999,0.04999999999999982,3.64652,3.75,3.55,0.20000000000000018,-0.08260000000000023,4331,8677,759,7918,3969
2018-03-25,3.4125,3.5,3.3,0.20000000000000018,0.0,3.4625,3.55,3.35,0.19999999999999973,-0.04999999999999982,3.3,3.35,3.25,0.10000000000000009,0.050000000000000266,3.375,3.5,3.25,0.25,0.20000000000000018,751,1527,156,1371,-420
2018-04-01,3.42,3.55,3.35,0.19999999999999973,-0.19999999999999973,3.45,3.55,3.35,0.19999999999999973,-0.19999999999999973,3.3220199999999998,3.4101,3.25,0.1600999999999999,-0.04999999999999982,3.39202,3.45,3.25,0.20000000000000018,-0.1499999999999999,720,1852,63,1789,-1141
2018-04-08,3.2199999999999998,3.3,3.05,0.25,-0.25,3.2399999999999998,3.3,3.15,0.1499999999999999,-0.1499999999999999,3.15,3.25,3.05,0.20000000000000018,-0.20000000000000018,3.1719,3.25,3.1095,0.14049999999999985,-0.10000000000000009,677,1662,123,1539,8
2018-04-15,3.27,3.35,3.2,0.1499999999999999,0.09999999999999964,3.2988,3.35,3.25,0.10000000000000009,0.06000000000000005,3.27,3.35,3.2,0.1499999999999999,0.09999999999999964,3.2988,3.35,3.25,0.10000000000000009,0.06000000000000005,484,1466,1,1465,-199
2018-04-22,3.26,3.35,3.15,0.20000000000000018,-0.10000000000000009,3.32,3.4,3.25,0.1499999999999999,-0.10000000000000009,3.23,3.35,3.15,0.20000000000000018,-0.20000000000000018,3.279,3.35,3.195,0.15500000000000025,-0.15500000000000025,1261,2911,185,2726,630
2018-04-29,3.07,3.15,3.0,0.1499999999999999,-0.10000000000000009,3.09,3.15,3.0,0.1499999999999999,-0.10000000000000009,3.03306,3.1153,2.95,0.16529999999999978,-0.04999999999999982,3.08106,3.1153,3.0,0.11529999999999996,-0.10000000000000009,588,1048,6,1042,101
2018-05-06,2.99,3.05,2.95,0.09999999999999964,0.04999999999999982,3.039,3.1,2.95,0.1499999999999999,0.004999999999999893,2.9591,3.0,2.925,0.07500000000000018,-0.02950000000000008,2.9981,3.05,2.925,0.125,-0.07450000000000001,2571,7026,857,6169,-322
2018-05-13,2.96,3.0,2.9,0.10000000000000009,-0.04999999999999982,2.9899999999999998,3.05,2.9,0.1499999999999999,0.0,2.91344,2.9672,2.85,0.11719999999999997,-0.017199999999999882,2.93344,3.05,2.85,0.19999999999999973,0.08279999999999976,2803,5104,244,4860,-3222
2018-05-20,2.725,3.05,2.45,0.5999999999999996,-0.5,2.75,3.05,2.55,0.5,-0.5,2.5625,2.8,2.45,0.34999999999999964,-0.25,2.6,2.87,2.45,0.41999999999999993,-0.3200000000000003,2320,4412,129,4283,-4037
2018-05-27,2.39,2.55,2.25,0.2999999999999998,-0.20000000000000018,2.42,2.6,2.3,0.30000000000000027,-0.30000000000000027,2.29,2.5,2.1,0.3999999999999999,-0.25,2.35698,2.5849,2.2,0.3849,-0.2849000000000004,1593,2134,427,1707,1538
2018-06-03,2.4299999999999997,3.05,2.25,0.7999999999999998,0.75,2.67,3.65,2.25,1.4,1.35,2.2199999999999998,2.3,2.05,0.25,0.09999999999999964,2.45,2.8,2.2,0.5999999999999996,0.4500000000000002,9420,29841,731,29110,27654
2018-06-10,2.6,2.7,2.55,0.15000000000000036,-0.10000000000000009,2.63,2.7,2.6,0.10000000000000009,-0.050000000000000266,2.54,2.6,2.5,0.10000000000000009,0.10000000000000009,2.5964,2.65,2.532,0.11799999999999988,0.11799999999999988,1223,2537,373,2164,-301
2018-06-17,2.6,2.65,2.55,0.10000000000000009,-0.04999999999999982,2.615,2.65,2.6,0.04999999999999982,-0.04999999999999982,2.55,2.6,2.5,0.10000000000000009,-0.04999999999999982,2.585,2.625,2.55,0.07500000000000018,0.0,1473,2629,179,2450,958
