Date,NYTStock_Open_average,NYTStock_Open_max,NYTStock_Open_min,NYTStock_Open_volatility,NYTStock_Open_change,NYTStock_High_average,NYTStock_High_max,NYTStock_High_min,NYTStock_High_volatility,NYTStock_High_change,NYTStock_Low_average,NYTStock_Low_max,NYTStock_Low_min,NYTStock_Low_volatility,NYTStock_Low_change,NYTStock_Close_average,NYTStock_Close_max,NYTStock_Close_min,NYTStock_Close_volatility,NYTStock_Close_change,NYTStock_Volume_average,NYTStock_Volume_max,NYTStock_Volume_min,NYTStock_Volume_volatility,NYTStock_Volume_change
2018-01-14,20.15,20.3,19.95,0.3500000000000014,-0.15000000000000213,20.725,21.98,20.3,1.6799999999999997,1.6799999999999997,19.8625,20.05,19.55,0.5,0.1999999999999993,20.5375,21.9,19.85,2.049999999999997,2.049999999999997,2931646,6688192,1305222,5382970,5079877
2018-01-21,22.23,22.55,21.65,0.9000000000000021,0.8000000000000007,22.574,23.0,22.07,0.9299999999999997,0.9299999999999997,21.836,22.25,21.25,1.0,1.0,22.45,22.95,22.0,0.9499999999999993,0.9499999999999993,3637230,4838590,2457053,2381537,-952577
2018-01-28,23.35,23.8,22.9,0.9000000000000021,0.9000000000000021,23.81,24.2,23.6,0.5999999999999979,0.1999999999999993,22.972,23.15,22.73,0.41999999999999815,0.25,23.39,23.8,23.0,0.8000000000000007,-0.3500000000000014,2296836,2966302,1571273,1395029,-1174691
2018-02-04,22.84,24.7,21.6,3.099999999999998,1.8999999999999986,23.772,25.7,22.65,3.0500000000000007,1.860000000000003,22.22,23.2,21.25,1.9499999999999993,1.25,23.03,24.4,22.1,2.299999999999997,2.0,4353044,7695748,2757661,4938087,2690413
2018-02-11,24.47,25.15,23.95,1.1999999999999993,0.8999999999999986,24.858,25.3,24.2,1.1000000000000014,0.9100000000000001,24.22,24.75,23.8,0.9499999999999993,0.8499999999999979,24.65,25.2,24.1,1.0999999999999979,0.9499999999999993,2995515,3337543,2588837,748706,-360227
2018-02-18,25.0125,25.2,24.7,0.5,0.5,25.5125,25.65,25.3,0.34999999999999787,-0.25,24.83,25.0,24.7,0.3000000000000007,0.15000000000000213,25.175,25.3,25.0,0.3000000000000007,0.05000000000000071,2160220,2535225,1807581,727644,-727644
2018-02-25,24.65,25.4,23.85,1.5499999999999972,-1.5499999999999972,24.924,25.7,24.12,1.5799999999999983,-1.0500000000000007,24.23,25.2,23.6,1.5999999999999979,-1.5,24.55,25.35,23.95,1.4000000000000021,-0.75,2129120,2419099,1698878,720221,280207
2018-03-04,24.28,24.6,24.1,0.5,-0.5,24.616,24.8,24.43,0.370000000000001,0.10000000000000142,24.016000000000002,24.23,23.75,0.4800000000000004,0.0,24.32,24.75,24.05,0.6999999999999993,0.6499999999999986,1526027,1857304,1212882,644422,159979
2018-03-11,24.75,25.2,24.5,0.6999999999999993,-0.14999999999999858,24.983999999999998,25.4,24.65,0.75,-0.75,24.326,24.9,23.9,1.0,-0.75,24.64,25.2,23.95,1.25,-1.25,1965132,2714904,1279684,1435220,-660924
2018-03-18,23.63,23.8,23.15,0.6500000000000021,-0.6500000000000021,23.886,24.1,23.5,0.6000000000000014,-0.4499999999999993,23.330000000000002,23.62,22.93,0.6900000000000013,-0.620000000000001,23.48,23.9,23.1,0.7999999999999972,-0.5499999999999972,2002204,2239286,1673541,565745,400962
2018-03-25,23.424999999999997,23.65,23.15,0.5,0.10000000000000142,23.8,24.15,23.6,0.5499999999999972,0.5499999999999972,23.175,23.45,23.05,0.3999999999999986,0.34999999999999787,23.575,24.1,23.15,0.9500000000000028,0.5,2046657,2685805,1789456,896349,891369
