Date,CYCC_Open_average,CYCC_Open_max,CYCC_Open_min,CYCC_Open_volatility,CYCC_Open_change,CYCC_High_average,CYCC_High_max,CYCC_High_min,CYCC_High_volatility,CYCC_High_change,CYCC_Low_average,CYCC_Low_max,CYCC_Low_min,CYCC_Low_volatility,CYCC_Low_change,CYCC_Close_average,CYCC_Close_max,CYCC_Close_min,CYCC_Close_volatility,CYCC_Close_change,CYCC_Volume_average,CYCC_Volume_max,CYCC_Volume_min,CYCC_Volume_volatility,CYCC_Volume_change
2018-01-14,1.6749999999999998,1.7,1.65,0.050000000000000044,-0.030000000000000027,1.6949999999999998,1.7,1.68,0.020000000000000018,0.0,1.63025,1.65,1.62,0.029999999999999805,0.018999999999999906,1.6724999999999999,1.7,1.65,0.050000000000000044,0.050000000000000044,147036,194767,100331,94436,-81125
2018-01-21,1.75,1.81,1.66,0.15000000000000013,0.08000000000000007,1.82998,1.93,1.77,0.15999999999999992,0.010099999999999998,1.718,1.75,1.66,0.09000000000000008,0.07000000000000006,1.7682,1.79,1.7409999999999999,0.049000000000000155,0.0,654541,1892736,83133,1809603,-450286
2018-01-28,1.718,1.78,1.67,0.1100000000000001,-0.08000000000000007,1.76778,1.88,1.6899,0.19009999999999994,-0.12099999999999977,1.644,1.76,1.55,0.20999999999999996,-0.20999999999999996,1.692,1.81,1.63,0.18000000000000016,-0.18000000000000016,378470,565524,135130,430394,52684
2018-02-04,1.588,1.62,1.55,0.07000000000000006,-0.050000000000000044,1.6120400000000001,1.64,1.57,0.06999999999999984,-0.06999999999999984,1.54032,1.57,1.47,0.10000000000000009,-0.10000000000000009,1.586,1.61,1.54,0.07000000000000006,-0.06000000000000005,201831,394959,103448,291511,106307
2018-02-11,1.58,1.6,1.52,0.08000000000000007,0.07000000000000006,1.632,1.66,1.61,0.04999999999999982,0.0,1.552,1.59,1.51,0.08000000000000007,0.07000000000000006,1.606,1.62,1.6,0.020000000000000018,-0.020000000000000018,83419,147016,31617,115399,-115399
2018-02-18,1.5875,1.64,1.55,0.08999999999999986,-0.040000000000000036,1.61105,1.64,1.59,0.04999999999999982,-0.01519999999999988,1.5377,1.56,1.5,0.06000000000000005,-0.050000000000000044,1.55665,1.58,1.54,0.040000000000000036,-0.010000000000000009,150228,352538,34898,317640,18701
2018-02-25,1.57,1.6,1.54,0.06000000000000005,-0.010000000000000009,1.5918,1.61,1.579,0.03100000000000014,-0.01100000000000012,1.532,1.58,1.5,0.08000000000000007,-0.030000000000000027,1.552,1.58,1.53,0.050000000000000044,-0.020000000000000018,61920,106781,27033,79748,-22331
2018-03-04,1.5645200000000001,1.61,1.54,0.07000000000000006,0.06000000000000005,1.61376,1.64,1.5998,0.04019999999999979,0.029999999999999805,1.53822,1.561,1.52,0.040999999999999925,0.010999999999999899,1.5620800000000001,1.5804,1.53,0.0504,-0.010000000000000009,158280,242517,87042,155475,35360
2018-03-11,1.5795000000000001,1.59,1.57,0.020000000000000018,0.020000000000000018,1.6038000000000001,1.62,1.599,0.02100000000000013,0.0,1.552,1.56,1.54,0.020000000000000018,-0.010000000000000009,1.567,1.58,1.55,0.030000000000000027,-0.030000000000000027,59665,83373,40831,42542,36618
2018-03-18,18.452,30.6,1.52,29.080000000000002,27.26,18.6888,30.8,1.54,29.26,27.384000000000004,17.7214,29.8,1.495,28.305,25.891999999999996,17.923000000000002,30.2,1.495,28.705,26.28,32804,91791,4523,87268,-41750
2018-03-25,27.7,28.6,26.4,2.200000000000003,-0.6000000000000014,28.003,28.6,26.8,1.8000000000000007,-0.5880000000000045,26.365000000000002,27.0,25.62,1.379999999999999,-0.35999999999999943,27.045,27.8,26.58,1.2200000000000024,-0.8000000000000007,4957,6390,4106,2284,-619
2018-04-01,30.76,33.2,27.6,5.600000000000001,4.199999999999999,32.4364,33.4,30.4,3.0,1.783999999999999,29.768800000000002,31.0,27.444000000000003,3.5559999999999974,2.7559999999999967,31.24,33.0,29.4,3.6000000000000014,1.4000000000000021,16790,27779,4252,23527,-15296
2018-04-08,32.8,34.8,31.4,3.3999999999999986,3.3999999999999986,33.836,35.0,32.4,2.6000000000000014,2.3999999999999986,31.44,33.186,30.2,2.9860000000000007,2.1999999999999993,32.8472,34.0,30.836,3.1640000000000015,2.9639999999999986,8311,17373,4457,12916,2010
2018-04-15,30.48,34.2,28.8,5.400000000000002,-5.0000000000000036,31.16,34.2,29.8,4.400000000000002,-4.400000000000002,29.2436,30.8,28.8,2.0,-1.9819999999999993,29.636,31.002,29.2,1.8019999999999996,-1.6039999999999957,8704,18628,2064,16564,-10284
2018-04-22,28.36,29.4,27.0,2.3999999999999986,-1.0,29.1672,30.0,28.201999999999998,1.7980000000000018,-0.6019999999999968,27.45,28.4,26.02,2.379999999999999,0.0,28.1184,28.8,26.991999999999997,1.8080000000000034,-0.1999999999999993,2443,4302,897,3405,-2561
2018-04-29,28.608,29.2,27.4,1.8000000000000007,-0.3999999999999986,29.114,29.4,28.97,0.4299999999999997,-0.3999999999999986,27.804,28.4,27.0,1.3999999999999986,-0.5999999999999979,28.4892,29.144000000000002,27.8,1.3440000000000012,-0.7420000000000044,3510,4907,1934,2973,-1039
