Date,MIND_stock_Open_average,MIND_stock_Open_max,MIND_stock_Open_min,MIND_stock_Open_volatility,MIND_stock_Open_change,MIND_stock_High_average,MIND_stock_High_max,MIND_stock_High_min,MIND_stock_High_volatility,MIND_stock_High_change,MIND_stock_Low_average,MIND_stock_Low_max,MIND_stock_Low_min,MIND_stock_Low_volatility,MIND_stock_Low_change,MIND_stock_Close_average,MIND_stock_Close_max,MIND_stock_Close_min,MIND_stock_Close_volatility,MIND_stock_Close_change,MIND_stock_Volume_average,MIND_stock_Volume_max,MIND_stock_Volume_min,MIND_stock_Volume_volatility,MIND_stock_Volume_change
2018-05-20,3.844,3.93,3.79,0.14000000000000012,0.050000000000000266,3.932,3.98,3.89,0.08999999999999986,-0.04999999999999982,3.6874000000000002,3.79,3.5980000000000003,0.19199999999999973,-0.0510000000000006,3.8080000000000003,3.97,3.7,0.27,-0.020000000000000018,24062,65296,4021,61275,-61275
2018-05-27,3.7275,4.0,3.56,0.43999999999999995,0.29000000000000004,3.9845,4.38,3.71,0.6699999999999999,0.6699999999999999,3.67775,4.0,3.53,0.4700000000000002,0.4700000000000002,3.9025,4.38,3.59,0.79,0.79,42481,71285,9738,61547,61547
2018-06-03,4.2814,4.5,3.987,0.5129999999999999,-0.14999999999999947,4.428,4.57,4.25,0.3200000000000003,-0.20999999999999996,4.19,4.45,3.957,0.4930000000000003,-0.18299999999999983,4.35,4.51,4.14,0.3700000000000001,-0.1900000000000004,32785,54603,20223,34380,-20599
2018-06-10,4.2139999999999995,4.51,4.05,0.45999999999999996,0.3700000000000001,4.334,4.54,4.16,0.3799999999999999,0.2599999999999998,4.082,4.14,4.05,0.08999999999999986,0.040000000000000036,4.2620000000000005,4.54,4.12,0.41999999999999993,0.009999999999999787,29659,77670,7855,69815,-164
2018-06-17,4.102,4.2,4.04,0.16000000000000014,-0.16000000000000014,4.182,4.35,4.08,0.2699999999999996,0.14999999999999947,3.96,4.06,3.92,0.13999999999999968,-0.13999999999999968,4.122,4.35,3.96,0.3899999999999997,0.16999999999999993,16169,28142,5172,22970,16233
2018-06-24,4.05,4.3,3.9,0.3999999999999999,-0.2999999999999998,4.101999999999999,4.3,4.0,0.2999999999999998,-0.28000000000000025,3.756,4.02,3.12,0.8999999999999995,-0.11999999999999966,4.004,4.09,3.87,0.21999999999999975,-0.05000000000000071,12951,26812,4294,22518,-6258
2018-07-01,3.9475,4.04,3.75,0.29000000000000004,0.0,4.03975,4.059,4.03,0.028999999999999915,0.028999999999999915,3.8325,3.97,3.66,0.31000000000000005,-0.06000000000000005,4.02,4.03,4.01,0.020000000000000462,-0.020000000000000462,12224,29237,4330,24907,-24584
2018-07-08,3.8939999999999997,4.02,3.76,0.2599999999999998,-0.2400000000000002,3.9379999999999997,4.02,3.84,0.17999999999999972,-0.10999999999999943,3.776,3.84,3.7,0.13999999999999968,-0.06999999999999984,3.868,3.96,3.79,0.16999999999999993,-0.14000000000000012,28488,63031,2369,60662,-44606
2018-07-15,3.7858,3.94,3.6919999999999997,0.24800000000000022,0.04800000000000049,3.8796,3.96,3.838,0.12199999999999989,-0.07000000000000028,3.6884,3.76,3.6,0.1599999999999997,0.04800000000000049,3.778,3.91,3.65,0.26000000000000023,-0.07000000000000028,13568,36284,2103,34181,646
2018-07-22,3.826,3.93,3.69,0.2400000000000002,0.0,3.925,3.96,3.89,0.06999999999999984,-0.0349999999999997,3.733,3.85,3.69,0.16000000000000014,-0.02499999999999991,3.9,3.96,3.85,0.10999999999999988,0.040000000000000036,9509,21095,3341,17754,-12550
2018-07-29,4.0062,4.24,3.67,0.5700000000000003,0.4710000000000001,4.156000000000001,4.24,3.89,0.3500000000000001,0.3400000000000003,3.8278,4.01,3.67,0.33999999999999986,0.33999999999999986,4.042,4.2,3.86,0.3400000000000003,0.22999999999999998,21661,42147,11324,30823,5666
2018-08-05,4.0808,4.149,4.01,0.13900000000000023,-0.13900000000000023,4.1196,4.15,4.1,0.05000000000000071,-0.010000000000000675,4.048,4.09,4.01,0.08000000000000007,-0.08000000000000007,4.109999999999999,4.15,4.1,0.05000000000000071,-0.05000000000000071,3666,5480,1920,3560,1297
2018-08-12,4.008,4.1,3.95,0.14999999999999947,-0.009999999999999787,4.08,4.15,4.0,0.15000000000000036,-0.15000000000000036,3.88,4.0,3.69,0.31000000000000005,-0.31000000000000005,4.056,4.15,3.98,0.17000000000000037,-0.17000000000000037,16572,45722,2166,43556,38128
2018-08-19,3.9064,4.07,3.772,0.2980000000000005,0.2980000000000005,3.976,4.07,3.9,0.17000000000000037,0.17000000000000037,3.828,4.0,3.63,0.3700000000000001,0.25,3.958,4.03,3.85,0.18000000000000016,0.18000000000000016,8028,22348,3245,19103,1933
2018-08-26,3.9779999999999998,4.06,3.9,0.1599999999999997,-0.10999999999999988,4.032,4.08,3.99,0.08999999999999986,-0.03000000000000025,3.852,3.98,3.75,0.22999999999999998,0.08999999999999986,3.984,4.08,3.92,0.16000000000000014,0.08000000000000007,8645,14002,3888,10114,-9420
2018-09-02,4.085,4.15,3.98,0.17000000000000037,0.1499999999999999,4.15,4.19,4.07,0.1200000000000001,0.1200000000000001,3.8674999999999997,4.02,3.8,0.21999999999999975,0.050000000000000266,4.1175,4.15,4.07,0.08000000000000007,0.02999999999999936,24359,39402,17423,21979,-21979
2018-09-09,3.982,4.14,3.84,0.2999999999999998,-0.1200000000000001,4.04,4.14,3.95,0.1899999999999995,-0.14999999999999947,3.814,3.86,3.78,0.08000000000000007,0.009999999999999787,3.976,4.08,3.89,0.18999999999999995,-0.18999999999999995,14978,20036,7056,12980,-11688
2018-09-16,3.924,3.95,3.89,0.06000000000000005,-0.040000000000000036,3.966,3.98,3.95,0.029999999999999805,0.009999999999999787,3.858,3.88,3.85,0.029999999999999805,-0.029999999999999805,3.966,3.98,3.95,0.029999999999999805,0.009999999999999787,6867,14178,3570,10608,9794
2018-09-23,3.9688,4.1,3.9189999999999996,0.18100000000000005,0.11999999999999966,4.0440000000000005,4.15,3.94,0.2100000000000004,0.15000000000000036,3.908,4.0,3.82,0.18000000000000016,0.04999999999999982,4.03,4.15,3.92,0.23000000000000043,0.15000000000000036,16725,47919,3817,44102,-2115
2018-09-30,4.094,4.14,4.05,0.08999999999999986,0.03000000000000025,4.148,4.21,4.1,0.11000000000000032,0.040000000000000036,4.02,4.05,3.96,0.08999999999999986,-0.08999999999999986,4.088,4.15,4.0,0.15000000000000036,-0.09999999999999964,42421,61644,1839,59805,37957
2018-10-07,3.7076,3.81,3.59,0.2200000000000002,-0.20000000000000018,3.8024,3.9789999999999996,3.69,0.2889999999999997,-0.2889999999999997,3.606,3.7,3.535,0.16500000000000004,-0.14500000000000002,3.718,3.8,3.64,0.1599999999999997,-0.11999999999999966,28333,39859,19275,20584,6898
2018-10-14,3.758,3.86,3.64,0.21999999999999975,0.19999999999999973,3.9252000000000002,3.98,3.88,0.10000000000000009,-0.043999999999999595,3.647,3.77,3.41,0.3599999999999999,0.16999999999999993,3.804,3.9,3.65,0.25,0.25,52184,148572,10690,137882,16432
2018-10-21,3.8118,3.95,3.6489999999999996,0.3010000000000006,0.15100000000000025,4.045,4.395,3.84,0.5549999999999997,0.4149999999999996,3.7008,3.8819999999999997,3.522,0.3599999999999999,0.24800000000000022,3.938,4.02,3.83,0.1899999999999995,0.020000000000000018,19628,31066,5347,25719,9838
2018-10-28,3.9116,4.0,3.8289999999999997,0.17100000000000026,-0.051000000000000156,3.998,4.0,3.99,0.009999999999999787,0.009999999999999787,3.8598,3.9,3.79,0.10999999999999988,-0.051000000000000156,3.966,4.0,3.9,0.10000000000000009,-0.03000000000000025,9236,14103,5292,8811,-4464
2018-11-04,3.8202,4.0,3.76,0.2400000000000002,-0.238,3.934,4.0,3.8,0.20000000000000018,-0.009999999999999787,3.7927999999999997,3.875,3.75,0.125,-0.125,3.886,3.99,3.8,0.1900000000000004,0.10000000000000009,5823,13078,1253,11825,148
2018-11-11,3.7912,3.98,3.528,0.45199999999999996,-0.3919999999999999,3.858,4.0,3.69,0.31000000000000005,-0.31000000000000005,3.659,3.779,3.528,0.2509999999999999,-0.19099999999999984,3.7880000000000003,4.0,3.67,0.33000000000000007,-0.31999999999999984,6409,10677,1158,9519,-4655
2018-11-18,3.585,3.67,3.51,0.16000000000000014,-0.16000000000000014,3.6075,3.67,3.51,0.16000000000000014,-0.16000000000000014,3.4825,3.58,3.4,0.18000000000000016,-0.18000000000000016,3.5549999999999997,3.65,3.47,0.17999999999999972,-0.17999999999999972,4569,7305,1349,5956,3200
2018-11-25,3.5066,3.67,3.363,0.30699999999999994,0.30699999999999994,3.668,3.96,3.55,0.41000000000000014,0.3799999999999999,3.3602,3.46,3.26,0.20000000000000018,0.10899999999999954,3.5580000000000003,3.64,3.45,0.18999999999999995,-0.040000000000000036,16686,32818,1914,30904,30904
2018-12-02,3.6799999999999997,3.75,3.57,0.18000000000000016,0.18000000000000016,3.86775,3.9610000000000003,3.74,0.22100000000000009,0.22100000000000009,3.5175,3.64,3.4,0.2400000000000002,0.11000000000000032,3.67125,3.74,3.615,0.125,0.125,27281,45205,19523,25682,25682
2018-12-09,3.64,3.74,3.57,0.17000000000000037,-0.11000000000000032,3.714,3.78,3.66,0.11999999999999966,-0.11999999999999966,3.546,3.6,3.46,0.14000000000000012,-0.14000000000000012,3.614,3.75,3.49,0.2599999999999998,-0.2599999999999998,18803,44104,9711,34393,1150
2018-12-16,3.298,3.46,3.16,0.2999999999999998,-0.2999999999999998,3.372,3.66,3.19,0.4700000000000002,-0.4700000000000002,3.11,3.29,2.89,0.3999999999999999,-0.3999999999999999,3.194,3.32,2.95,0.36999999999999966,-0.36999999999999966,12731,22692,4293,18399,4928
2018-12-23,2.7525,2.96,2.57,0.3900000000000001,-0.3900000000000001,2.8425000000000002,2.96,2.74,0.21999999999999975,-0.06999999999999984,2.645,2.74,2.51,0.23000000000000043,-0.23000000000000043,2.6725000000000003,2.75,2.6,0.1499999999999999,-0.1499999999999999,15244,23169,11896,11273,10901
2018-12-30,2.8674999999999997,3.17,2.57,0.6000000000000001,0.5500000000000003,3.14675,3.36,2.7,0.6599999999999997,0.6599999999999997,2.77875,3.05,2.5,0.5499999999999998,0.5449999999999999,3.08,3.35,2.56,0.79,0.79,26177,52259,6696,45563,-31259
2019-01-06,3.72,3.99,3.32,0.6700000000000004,0.5700000000000003,3.856,3.99,3.5,0.4900000000000002,0.3999999999999999,3.5862,3.74,3.3,0.4400000000000004,0.43000000000000016,3.824,3.99,3.5,0.4900000000000002,0.25,23993,46816,12387,34429,-5312
2019-01-13,3.6676,3.71,3.6,0.10999999999999988,-0.03200000000000003,3.8154,3.877,3.8,0.07699999999999996,-0.07699999999999996,3.6658,3.701,3.6,0.10099999999999998,-0.03200000000000003,3.784,3.8,3.72,0.07999999999999963,0.0,5896,9227,2233,6994,4862
2019-01-20,3.6967499999999998,3.73,3.67,0.06000000000000005,0.02300000000000013,3.8274999999999997,3.98,3.73,0.25,0.18000000000000016,3.6675,3.69,3.65,0.040000000000000036,-0.029999999999999805,3.77875,3.93,3.655,0.27500000000000036,0.17000000000000037,10276,17224,3765,13459,9849
2019-01-27,3.8764,3.94,3.793,0.1469999999999998,0.10999999999999988,3.965,3.98,3.94,0.040000000000000036,-0.02499999999999991,3.8764,3.94,3.793,0.1469999999999998,0.10999999999999988,3.96,3.98,3.94,0.040000000000000036,-0.020000000000000018,5431,16897,281,16616,-16616
2019-02-03,3.9739999999999998,4.09,3.91,0.17999999999999972,-0.020000000000000018,4.1158,4.359,4.0,0.359,0.019999999999999574,3.907,4.075,3.79,0.28500000000000014,-0.020000000000000018,4.052,4.16,3.98,0.18000000000000016,-0.020000000000000462,37479,110448,4087,106361,-22596
2019-02-10,4.04,4.05,4.0,0.04999999999999982,0.04999999999999982,4.082,4.1,4.05,0.04999999999999982,-0.04999999999999982,4.0222,4.05,3.99,0.05999999999999961,0.040000000000000036,4.0520000000000005,4.07,4.03,0.040000000000000036,-0.040000000000000036,5111,7127,1418,5709,-5479
2019-02-17,3.87425,4.03,3.467,0.5630000000000002,-0.5329999999999999,4.04,4.1,3.98,0.11999999999999966,-0.11999999999999966,3.7605,3.99,3.11,0.8800000000000003,-0.8719999999999999,3.995,4.02,3.96,0.05999999999999961,-0.040000000000000036,8184,16084,5214,10870,103
2019-02-24,4.0006,4.1,3.821,0.27899999999999947,0.20100000000000007,4.088,4.1,4.05,0.04999999999999982,-0.040000000000000036,3.8924,4.07,3.61,0.4600000000000004,0.32200000000000006,4.054,4.08,4.01,0.07000000000000028,0.040000000000000036,4537,9206,1488,7718,-7718
2019-03-03,3.9034,4.1,3.75,0.34999999999999964,-0.25,4.036,4.1,3.95,0.14999999999999947,-0.09999999999999964,3.802,4.0,3.62,0.3799999999999999,-0.25,3.982,4.1,3.9,0.19999999999999973,-0.12999999999999945,12303,21648,4110,17538,2420
2019-03-10,3.99,4.0,3.95,0.04999999999999982,0.0,4.014,4.07,4.0,0.07000000000000028,0.0,3.8786,3.987,3.81,0.17700000000000005,-0.16700000000000026,3.977,4.0,3.935,0.06499999999999995,-0.06499999999999995,46931,204676,1565,203111,10869
2019-03-17,3.955,3.99,3.89,0.10000000000000009,0.010000000000000231,4.026,4.1,3.95,0.14999999999999947,-0.09999999999999964,3.8996,3.92,3.88,0.040000000000000036,-0.040000000000000036,3.94,3.99,3.9,0.0900000000000003,0.07000000000000028,7810,14866,4398,10468,1855
2019-03-24,3.968,4.0,3.93,0.06999999999999984,-0.04999999999999982,3.988,4.0,3.96,0.040000000000000036,-0.040000000000000036,3.9158,3.94,3.89,0.04999999999999982,-0.009999999999999787,3.956,4.0,3.92,0.08000000000000007,-0.06999999999999984,53011,243841,3112,240729,4499
2019-03-31,3.834,3.97,3.6,0.3700000000000001,0.020000000000000018,3.94,3.97,3.9,0.07000000000000028,0.050000000000000266,3.7156000000000002,3.87,3.6,0.27,0.040000000000000036,3.846,3.94,3.76,0.18000000000000016,0.06000000000000005,25008,56878,7766,49112,-14140
2019-04-07,3.8908,3.96,3.81,0.1499999999999999,0.026000000000000245,3.948,3.96,3.94,0.020000000000000018,0.009999999999999787,3.847,3.89,3.79,0.10000000000000009,-0.09499999999999975,3.896,3.94,3.8,0.14000000000000012,-0.1200000000000001,13378,39698,1831,37867,-23977
2019-04-14,3.8475,3.86,3.83,0.029999999999999805,-0.020000000000000018,3.8575,3.87,3.83,0.040000000000000036,-0.040000000000000036,3.7925,3.85,3.75,0.10000000000000009,0.0,3.8375,3.85,3.82,0.03000000000000025,-0.020000000000000018,175087,540834,1983,538851,89154
2019-04-21,3.7796,3.83,3.668,0.16199999999999992,-0.16199999999999992,3.8128,3.83,3.75,0.08000000000000007,-0.08000000000000007,3.7044,3.781,3.62,0.16100000000000003,-0.16100000000000003,3.782,3.82,3.72,0.09999999999999964,-0.06999999999999984,17679,26166,7708,18458,9185
2019-04-28,3.705,3.75,3.64,0.10999999999999988,0.009999999999999787,3.77,3.86,3.74,0.11999999999999966,0.10999999999999988,3.6128,3.7,3.514,0.1860000000000004,0.0900000000000003,3.746,3.86,3.67,0.18999999999999995,0.18999999999999995,29843,75054,9205,65849,-15155
2019-05-05,3.8726,3.9730000000000003,3.82,0.15300000000000047,0.0,3.9386,3.98,3.85,0.1299999999999999,-0.1200000000000001,3.803,3.865,3.64,0.2250000000000001,-0.17999999999999972,3.88,3.92,3.85,0.06999999999999984,-0.020000000000000018,26609,88987,2949,86038,79693
2019-05-12,3.746,3.85,3.61,0.2400000000000002,0.040000000000000036,3.8560000000000003,3.91,3.7,0.20999999999999996,0.0,3.6311999999999998,3.699,3.52,0.17899999999999983,0.06199999999999983,3.684,3.72,3.65,0.07000000000000028,0.07000000000000028,37843,158491,7304,151187,134
2019-05-19,3.6856,3.7,3.65,0.050000000000000266,-0.050000000000000266,3.76,3.8,3.72,0.07999999999999963,0.03999999999999959,3.636,3.7,3.43,0.27,-0.2599999999999998,3.728,3.77,3.69,0.08000000000000007,0.0,10682,23730,2333,21397,11760
2019-05-26,3.6950000000000003,3.76,3.6,0.1599999999999997,-0.05999999999999961,3.7375,3.77,3.7,0.06999999999999984,-0.05999999999999961,3.635,3.68,3.6,0.08000000000000007,-0.040000000000000036,3.6775,3.77,3.61,0.16000000000000014,-0.040000000000000036,2415,4210,1504,2706,-238
2019-06-02,3.89,4.0,3.68,0.31999999999999984,0.2999999999999998,3.982,4.0,3.92,0.08000000000000007,0.07000000000000028,3.764,3.85,3.6,0.25,0.17999999999999972,3.932,4.0,3.89,0.10999999999999988,-0.020000000000000018,59134,170379,10502,159877,49113
2019-06-09,3.91,3.99,3.85,0.14000000000000012,-0.14000000000000012,3.972,4.0,3.9,0.10000000000000009,-0.020000000000000018,3.796,3.9,3.6,0.2999999999999998,-0.2599999999999998,3.922,4.0,3.85,0.1499999999999999,-0.04999999999999982,19321,45898,8806,37092,37092
2019-06-16,3.922,3.98,3.9,0.08000000000000007,-0.020000000000000018,3.984,4.0,3.95,0.04999999999999982,-0.040000000000000036,3.806,3.95,3.65,0.30000000000000027,0.06000000000000005,3.926,4.0,3.8,0.20000000000000018,-0.14000000000000012,46086,163704,4981,158723,-151963
2019-06-23,3.936,3.99,3.85,0.14000000000000012,-0.040000000000000036,3.966,3.99,3.95,0.040000000000000036,-0.040000000000000036,3.852,3.9,3.8,0.10000000000000009,0.06999999999999984,3.928,3.95,3.89,0.06000000000000005,0.050000000000000266,10518,30292,2300,27992,24113
2019-06-30,3.90325,3.94,3.863,0.07699999999999996,-0.029999999999999805,3.935,3.95,3.9,0.050000000000000266,0.010000000000000231,3.84325,3.9,3.71,0.18999999999999995,-0.18999999999999995,3.925,3.95,3.9,0.050000000000000266,0.050000000000000266,3259,6277,1662,4615,4369
2019-07-07,3.7904,3.8989999999999996,3.7230000000000003,0.17599999999999927,-0.1689999999999996,3.878,3.95,3.8,0.15000000000000036,-0.06000000000000005,3.7598,3.8989999999999996,3.7,0.1989999999999994,-0.1989999999999994,3.836,3.95,3.73,0.2200000000000002,-0.08000000000000007,121046,257585,8216,249369,20984
2019-07-14,4.082,4.35,3.92,0.4299999999999997,0.33000000000000007,4.186,4.39,3.95,0.4399999999999995,0.2999999999999998,3.9821999999999997,4.098,3.9,0.19799999999999995,0.133,4.146,4.39,3.94,0.44999999999999973,0.26000000000000023,28737,38981,4990,33991,31673
2019-07-21,4.16,4.19,4.05,0.14000000000000057,-0.14000000000000057,4.196000000000001,4.2,4.19,0.009999999999999787,0.0,4.131,4.19,4.0,0.1900000000000004,-0.1299999999999999,4.186,4.2,4.16,0.040000000000000036,-0.040000000000000036,4976,12325,1103,11222,7116
2019-07-28,4.16,4.2,4.1,0.10000000000000053,0.10000000000000053,4.28,4.42,4.19,0.22999999999999954,0.04499999999999993,3.9542,4.06,3.87,0.1899999999999995,-0.0389999999999997,4.064,4.16,3.98,0.18000000000000016,0.10999999999999988,60217,101644,30179,71465,-26874
2019-08-04,3.9346,4.01,3.763,0.2469999999999999,-0.2469999999999999,4.0775999999999994,4.178,4.01,0.16800000000000015,-0.16800000000000015,3.8726,3.98,3.763,0.21700000000000008,-0.21700000000000008,3.9739999999999998,4.05,3.86,0.18999999999999995,-0.009999999999999787,9898,20553,2886,17667,416
2019-08-11,3.712,3.89,3.57,0.3200000000000003,-0.28000000000000025,3.812,4.0,3.57,0.43000000000000016,-0.43000000000000016,3.472,3.68,3.11,0.5700000000000003,-0.3400000000000003,3.71,4.0,3.53,0.4700000000000002,-0.43000000000000016,22414,32325,8558,23767,-7725
2019-08-18,3.79,3.95,3.35,0.6000000000000001,0.52,3.952,3.98,3.9,0.08000000000000007,0.010000000000000231,3.564,3.7,3.35,0.3500000000000001,0.31000000000000005,3.906,3.95,3.78,0.17000000000000037,-0.17000000000000037,17954,29412,7865,21547,-21547
2019-08-25,3.588,3.72,3.46,0.26000000000000023,0.020000000000000018,3.75,3.89,3.65,0.2400000000000002,0.18999999999999995,3.464,3.56,3.41,0.1499999999999999,-0.08000000000000007,3.592,3.65,3.54,0.10999999999999988,-0.06000000000000005,22722,61541,5163,56378,-1888
2019-09-01,3.55,3.96,3.19,0.77,-0.009999999999999787,3.665,3.96,3.45,0.5099999999999998,0.07000000000000028,3.14375,3.26,3.065,0.19499999999999984,0.10999999999999988,3.37,3.56,3.17,0.3900000000000001,0.28000000000000025,112627,367219,13611,353608,10866
2019-09-08,3.3,3.35,3.25,0.10000000000000009,0.050000000000000266,3.4558,3.529,3.4,0.129,-0.07899999999999974,3.226,3.3,3.17,0.1299999999999999,0.03000000000000025,3.398,3.45,3.3,0.15000000000000036,0.050000000000000266,36395,126410,2281,124129,-11188
2019-09-15,3.3120000000000003,3.45,3.2,0.25,-0.10000000000000009,3.484,3.55,3.42,0.1299999999999999,-0.07999999999999963,3.2744,3.45,3.2,0.25,-0.17800000000000038,3.374,3.49,3.21,0.28000000000000025,-0.020000000000000018,15618,29090,4387,24703,3661
2019-09-22,3.31,3.44,3.24,0.19999999999999973,-0.19999999999999973,3.316,3.44,3.24,0.19999999999999973,-0.19999999999999973,3.214,3.29,3.17,0.1200000000000001,-0.10000000000000009,3.2640000000000002,3.35,3.21,0.14000000000000012,-0.10999999999999988,6306,12747,2052,10695,-10695
2019-09-29,3.06,3.28,2.8,0.48,-0.2599999999999998,3.158,3.29,3.03,0.26000000000000023,-0.22999999999999998,2.92,3.17,2.63,0.54,-0.54,3.036,3.25,2.8,0.4500000000000002,-0.4500000000000002,30230,108832,4087,104745,104745
2019-10-06,2.8133999999999997,2.917,2.69,0.22699999999999987,-0.10999999999999988,2.8934,2.95,2.8,0.15000000000000036,0.07000000000000028,2.648,2.68,2.57,0.11000000000000032,-0.11000000000000032,2.8120000000000003,2.95,2.68,0.27,0.1200000000000001,24138,38173,17044,21129,21129
