Date,BOOM_Open_average,BOOM_Open_max,BOOM_Open_min,BOOM_Open_volatility,BOOM_Open_change,BOOM_High_average,BOOM_High_max,BOOM_High_min,BOOM_High_volatility,BOOM_High_change,BOOM_Low_average,BOOM_Low_max,BOOM_Low_min,BOOM_Low_volatility,BOOM_Low_change,BOOM_Close_average,BOOM_Close_max,BOOM_Close_min,BOOM_Close_volatility,BOOM_Close_change,BOOM_Volume_average,BOOM_Volume_max,BOOM_Volume_min,BOOM_Volume_volatility,BOOM_Volume_change
2018-01-14,24.56,25.1,24.0,1.1000000000000014,-0.5,24.99,25.5,24.6,0.8999999999999986,-0.8999999999999986,23.91,24.1,23.75,0.3500000000000014,-0.05000000000000071,24.41,24.7,24.05,0.6499999999999986,-0.04999999999999716,57739,86482,31324,55158,-30103
2018-01-21,24.15,24.65,23.65,1.0,-0.5,24.39,24.75,23.95,0.8000000000000007,-0.75,23.63,24.2,23.15,1.0500000000000007,-0.5500000000000007,23.94,24.45,23.55,0.8999999999999986,-0.8000000000000007,76032,128311,33967,94344,-57011
2018-01-28,22.78,23.65,21.55,2.099999999999998,-1.8999999999999986,23.23,24.0,22.7,1.3000000000000007,-0.9000000000000021,22.016,23.1,21.0,2.1000000000000014,-2.1000000000000014,22.52,23.6,21.4,2.200000000000003,-2.200000000000003,53542,83337,33066,50271,50271
2018-02-04,21.28,21.7,20.9,0.8000000000000007,0.8000000000000007,21.74,22.3,21.4,0.9000000000000021,0.9000000000000021,20.9,21.4,20.11,1.2899999999999991,1.2899999999999991,21.41,21.8,21.15,0.6500000000000021,0.6500000000000021,92583,113162,82892,30270,-347
2018-02-11,21.5625,21.75,21.15,0.6000000000000014,-0.6000000000000014,22.35,23.6,21.7,1.9000000000000021,1.6500000000000021,21.25,21.45,21.05,0.3999999999999986,-0.34999999999999787,21.9375,23.4,21.1,2.299999999999997,1.6499999999999986,108559,191565,54626,136939,46369
2018-02-18,22.25,23.45,21.3,2.1499999999999986,-1.25,22.79,23.75,22.35,1.3999999999999986,-0.9499999999999993,21.52,22.05,20.9,1.1500000000000021,0.15000000000000213,21.96,22.75,21.2,1.5500000000000007,0.6999999999999993,79609,185480,26580,158900,-27336
2018-02-25,21.86,22.7,21.15,1.5500000000000007,-1.0999999999999979,22.37,22.85,21.8,1.0500000000000007,-0.3000000000000007,21.39,22.35,20.8,1.5500000000000007,-0.75,21.88,22.55,21.2,1.3500000000000014,-0.15000000000000213,42725,58942,22665,36277,28566
2018-03-04,22.94,25.7,21.05,4.649999999999999,3.3000000000000007,24.669999999999998,27.7,22.7,5.0,5.0,22.674,25.7,20.87,4.829999999999998,3.849999999999998,24.4,27.3,22.65,4.650000000000002,4.650000000000002,75473,158529,29900,128629,90054
2018-03-11,27.419999999999998,28.4,26.95,1.4499999999999993,0.4499999999999993,28.14,28.95,27.7,1.25,-1.25,26.772,27.25,26.11,1.1400000000000006,-0.16000000000000014,27.400000000000002,28.35,27.05,1.3000000000000007,-1.3000000000000007,108325,144779,58808,85971,13576
2018-03-18,26.86,27.3,26.45,0.8500000000000014,-0.04999999999999716,27.31,28.0,26.65,1.3500000000000014,-0.4499999999999993,26.224,26.8,25.57,1.2300000000000004,-1.1000000000000014,26.63,27.55,26.0,1.5500000000000007,-0.8500000000000014,75186,104580,50067,54513,-13358
2018-03-25,26.475,27.3,25.95,1.3500000000000014,0.4499999999999993,27.0875,27.6,26.65,0.9500000000000028,0.05000000000000071,25.810000000000002,26.55,25.1,1.4499999999999993,-0.7899999999999991,26.325,27.25,25.35,1.8999999999999986,-0.5999999999999979,70152,109920,40798,69122,22418
2018-04-01,25.919999999999998,26.5,25.3,1.1999999999999993,0.5,26.818,27.45,26.4,1.0500000000000007,1.0500000000000007,25.43,25.85,24.95,0.9000000000000021,0.6499999999999986,26.14,26.55,25.3,1.25,1.25,71836,107111,41308,65803,57904
