Date,SPDR DJIAEtf_Open_average,SPDR DJIAEtf_Open_max,SPDR DJIAEtf_Open_min,SPDR DJIAEtf_Open_volatility,SPDR DJIAEtf_Open_change,SPDR DJIAEtf_High_average,SPDR DJIAEtf_High_max,SPDR DJIAEtf_High_min,SPDR DJIAEtf_High_volatility,SPDR DJIAEtf_High_change,SPDR DJIAEtf_Low_average,SPDR DJIAEtf_Low_max,SPDR DJIAEtf_Low_min,SPDR DJIAEtf_Low_volatility,SPDR DJIAEtf_Low_change,SPDR DJIAEtf_Close_average,SPDR DJIAEtf_Close_max,SPDR DJIAEtf_Close_min,SPDR DJIAEtf_Close_volatility,SPDR DJIAEtf_Close_change
2018-07-01,243.31,243.31,243.31,0.0,0.0,245.2,245.2,245.2,0.0,0.0,242.81,242.81,242.81,0.0,0.0,244.6,244.6,244.6,0.0,0.0
2018-07-08,249.24,249.24,249.24,0.0,0.0,250.46,250.46,250.46,0.0,0.0,248.93,248.93,248.93,0.0,0.0,250.2,250.2,250.2,0.0,0.0
2018-07-15,249.82,249.82,249.82,0.0,0.0,251.04,251.04,251.04,0.0,0.0,249.68,249.68,249.68,0.0,0.0,250.44,250.44,250.44,0.0,0.0
2018-07-22,255.11,255.11,255.11,0.0,0.0,255.6,255.6,255.6,0.0,0.0,253.48,253.48,253.48,0.0,0.0,254.26,254.26,254.26,0.0,0.0
2018-07-29,253.04,253.04,253.04,0.0,0.0,254.5,254.5,254.5,0.0,0.0,253.04,253.04,253.04,0.0,0.0,254.39,254.39,254.39,0.0,0.0
2018-08-05,253.68,253.68,253.68,0.0,0.0,253.9,253.9,253.9,0.0,0.0,252.4,252.4,252.4,0.0,0.0,253.3,253.3,253.3,0.0,0.0
2018-08-12,255.23,255.23,255.23,0.0,0.0,257.12,257.12,257.12,0.0,0.0,255.03,255.03,255.03,0.0,0.0,256.51,256.51,256.51,0.0,0.0
2018-08-19,257.24,257.24,257.24,0.0,0.0,258.18,258.18,258.18,0.0,0.0,256.99,256.99,256.99,0.0,0.0,257.85,257.85,257.85,0.0,0.0
2018-08-26,259.59,259.59,259.59,0.0,0.0,260.49,260.49,260.49,0.0,0.0,258.98,258.98,258.98,0.0,0.0,259.85,259.85,259.85,0.0,0.0
2018-09-02,259.33,259.33,259.33,0.0,0.0,260.34,260.34,260.34,0.0,0.0,258.46,258.46,258.46,0.0,0.0,259.54,259.54,259.54,0.0,0.0
2018-09-09,262.01,262.01,262.01,0.0,0.0,262.47,262.47,262.47,0.0,0.0,261.02,261.02,261.02,0.0,0.0,261.89,261.89,261.89,0.0,0.0
2018-09-16,267.55,267.55,267.55,0.0,0.0,267.61,267.61,267.61,0.0,0.0,266.59,266.59,266.59,0.0,0.0,267.12,267.12,267.12,0.0,0.0
2018-09-23,263.56,263.56,263.56,0.0,0.0,264.94,264.94,264.94,0.0,0.0,263.5,263.5,263.5,0.0,0.0,264.4,264.4,264.4,0.0,0.0
2018-09-30,266.34,266.34,266.34,0.0,0.0,266.62,266.62,266.62,0.0,0.0,262.9,262.9,262.9,0.0,0.0,264.32,264.32,264.32,0.0,0.0
2018-10-07,254.36,254.36,254.36,0.0,0.0,254.61,254.61,254.61,0.0,0.0,249.93,249.93,249.93,0.0,0.0,253.3,253.3,253.3,0.0,0.0
2018-10-14,254.23,254.23,254.23,0.0,0.0,255.98,255.98,255.98,0.0,0.0,253.34,253.34,253.34,0.0,0.0,254.32,254.32,254.32,0.0,0.0
2018-10-21,247.38,247.38,247.38,0.0,0.0,249.04,249.04,249.04,0.0,0.0,244.31,244.31,244.31,0.0,0.0,246.53,246.53,246.53,0.0,0.0
2018-10-28,255.38,255.38,255.38,0.0,0.0,255.6,255.6,255.6,0.0,0.0,250.58,250.58,250.58,0.0,0.0,252.46,252.46,252.46,0.0,0.0
2018-11-04,261.16,261.16,261.16,0.0,0.0,261.45,261.45,261.45,0.0,0.0,259.04,259.04,259.04,0.0,0.0,260.09,260.09,260.09,0.0,0.0
2018-11-11,251.79,251.79,251.79,0.0,0.0,254.96,254.96,254.96,0.0,0.0,251.34,251.34,251.34,0.0,0.0,254.05,254.05,254.05,0.0,0.0
2018-11-18,243.25,243.25,243.25,0.0,0.0,244.03,244.03,244.03,0.0,0.0,242.71,242.71,242.71,0.0,0.0,242.81,242.81,242.81,0.0,0.0
2018-11-25,253.1,253.1,253.1,0.0,0.0,255.84,255.84,255.84,0.0,0.0,252.83,252.83,252.83,0.0,0.0,255.51,255.51,255.51,0.0,0.0
2018-12-02,249.66,249.66,249.66,0.0,0.0,251.41,251.41,251.41,0.0,0.0,243.29,243.29,243.29,0.0,0.0,244.31,244.31,244.31,0.0,0.0
2018-12-09,244.06,244.06,244.06,0.0,0.0,244.83,244.83,244.83,0.0,0.0,240.82,240.82,240.82,0.0,0.0,241.42,241.42,241.42,0.0,0.0
2018-12-16,229.01,229.01,229.01,0.0,0.0,232.47,232.47,232.47,0.0,0.0,223.85,223.85,223.85,0.0,0.0,224.09,224.09,224.09,0.0,0.0
2018-12-23,232.71,232.71,232.71,0.0,0.0,233.81,233.81,233.81,0.0,0.0,229.67,229.67,229.67,0.0,0.0,230.48,230.48,230.48,0.0,0.0
2018-12-30,230.0,230.0,230.0,0.0,0.0,235.18,235.18,235.18,0.0,0.0,229.73,229.73,229.73,0.0,0.0,234.28,234.28,234.28,0.0,0.0
2019-01-06,238.87,238.87,238.87,0.0,0.0,239.94,239.94,239.94,0.0,0.0,237.96,237.96,237.96,0.0,0.0,239.88,239.88,239.88,0.0,0.0
2019-01-13,245.65,245.65,245.65,0.0,0.0,247.4,247.4,247.4,0.0,0.0,244.51,244.51,244.51,0.0,0.0,247.05,247.05,247.05,0.0,0.0
2019-01-20,247.39,247.39,247.39,0.0,0.0,248.55,248.55,248.55,0.0,0.0,246.68,246.68,246.68,0.0,0.0,247.39,247.39,247.39,0.0,0.0
2019-01-27,250.67,250.67,250.67,0.0,0.0,251.85,251.85,251.85,0.0,0.0,249.75,249.75,249.75,0.0,0.0,250.48,250.48,250.48,0.0,0.0
2019-02-03,250.51,250.51,250.51,0.0,0.0,251.37,251.37,251.37,0.0,0.0,249.13,249.13,249.13,0.0,0.0,251.32,251.32,251.32,0.0,0.0
2019-02-10,256.17,256.17,256.17,0.0,0.0,258.68,258.68,258.68,0.0,0.0,256.15,256.15,256.15,0.0,0.0,258.65,258.65,258.65,0.0,0.0
2019-02-17,259.26,259.26,259.26,0.0,0.0,260.41,260.41,260.41,0.0,0.0,259.01,259.01,259.01,0.0,0.0,260.17,260.17,260.17,0.0,0.0
2019-02-24,261.15,261.15,261.15,0.0,0.0,261.54,261.54,261.54,0.0,0.0,259.23,259.23,259.23,0.0,0.0,260.42,260.42,260.42,0.0,0.0
2019-03-03,252.88,252.88,252.88,0.0,0.0,254.9,254.9,254.9,0.0,0.0,252.74,252.74,252.74,0.0,0.0,254.71,254.71,254.71,0.0,0.0
2019-03-10,257.58,257.58,257.58,0.0,0.0,259.15,259.15,259.15,0.0,0.0,256.33,256.33,256.33,0.0,0.0,258.34,258.34,258.34,0.0,0.0
2019-03-17,257.92,257.92,257.92,0.0,0.0,258.64,258.64,258.64,0.0,0.0,254.87,254.87,254.87,0.0,0.0,254.96,254.96,254.96,0.0,0.0
2019-03-24,258.58,258.58,258.58,0.0,0.0,259.34,259.34,259.34,0.0,0.0,257.57,257.57,257.57,0.0,0.0,259.13,259.13,259.13,0.0,0.0
2019-03-31,264.56,264.56,264.56,0.0,0.0,264.84,264.84,264.84,0.0,0.0,263.61,263.61,263.61,0.0,0.0,264.16,264.16,264.16,0.0,0.0
2019-04-07,263.87,263.87,263.87,0.0,0.0,264.39,264.39,264.39,0.0,0.0,263.08,263.08,263.08,0.0,0.0,264.07,264.07,264.07,0.0,0.0
2019-04-14,264.98,264.98,264.98,0.0,0.0,265.93,265.93,265.93,0.0,0.0,264.36,264.36,264.36,0.0,0.0,265.56,265.56,265.56,0.0,0.0
2019-04-21,264.42,264.42,264.42,0.0,0.0,265.34,265.34,265.34,0.0,0.0,263.86,263.86,263.86,0.0,0.0,265.34,265.34,265.34,0.0,0.0
2019-04-28,264.32,264.32,264.32,0.0,0.0,265.25,265.25,265.25,0.0,0.0,263.6,263.6,263.6,0.0,0.0,264.97,264.97,264.97,0.0,0.0
2019-05-05,257.58,257.58,257.58,0.0,0.0,260.54,260.54,260.54,0.0,0.0,255.04,255.04,255.04,0.0,0.0,259.92,259.92,259.92,0.0,0.0
2019-05-12,256.36,256.36,256.36,0.0,0.0,259.39,259.39,259.39,0.0,0.0,256.21,256.21,256.21,0.0,0.0,257.44,257.44,257.44,0.0,0.0
2019-05-19,256.21,256.21,256.21,0.0,0.0,256.68,256.68,256.68,0.0,0.0,255.02,255.02,255.02,0.0,0.0,256.12,256.12,256.12,0.0,0.0
2019-05-26,249.39,249.39,249.39,0.0,0.0,250.07,250.07,250.07,0.0,0.0,248.22,248.22,248.22,0.0,0.0,248.22,248.22,248.22,0.0,0.0
2019-06-02,258.46,258.46,258.46,0.0,0.0,261.12,261.12,261.12,0.0,0.0,258.4,258.4,258.4,0.0,0.0,260.25,260.25,260.25,0.0,0.0
2019-06-09,261.24,261.24,261.24,0.0,0.0,262.13,262.13,262.13,0.0,0.0,260.43,260.43,260.43,0.0,0.0,261.51,261.51,261.51,0.0,0.0
2019-06-16,267.29,267.29,267.29,0.0,0.0,268.96,268.96,268.96,0.0,0.0,266.9,266.9,266.9,0.0,0.0,267.1,267.1,267.1,0.0,0.0
2019-06-23,265.94,265.94,265.94,0.0,0.0,266.26,266.26,266.26,0.0,0.0,265.07,265.07,265.07,0.0,0.0,265.85,265.85,265.85,0.0,0.0
2019-06-30,268.71,268.71,268.71,0.0,0.0,269.48,269.48,269.48,0.0,0.0,267.32,267.32,267.32,0.0,0.0,269.27,269.27,269.27,0.0,0.0
2019-07-07,271.66,271.66,271.66,0.0,0.0,273.39,273.39,273.39,0.0,0.0,271.6,271.6,271.6,0.0,0.0,273.39,273.39,273.39,0.0,0.0
2019-07-14,273.18,273.18,273.18,0.0,0.0,273.34,273.34,273.34,0.0,0.0,271.36,271.36,271.36,0.0,0.0,271.45,271.45,271.45,0.0,0.0
2019-07-21,271.65,271.65,271.65,0.0,0.0,272.05,272.05,272.05,0.0,0.0,271.11,271.11,271.11,0.0,0.0,271.86,271.86,271.86,0.0,0.0
2019-07-28,265.21,265.21,265.21,0.0,0.0,265.77,265.77,265.77,0.0,0.0,262.43,262.43,262.43,0.0,0.0,264.81,264.81,264.81,0.0,0.0
2019-08-04,263.44,263.44,263.44,0.0,0.0,264.44,264.44,264.44,0.0,0.0,261.25,261.25,261.25,0.0,0.0,263.18,263.18,263.18,0.0,0.0
2019-08-11,257.39,257.39,257.39,0.0,0.0,259.25,259.25,259.25,0.0,0.0,256.87,256.87,256.87,0.0,0.0,258.88,258.88,258.88,0.0,0.0
2019-08-18,261.27,261.27,261.27,0.0,0.0,263.19,263.19,263.19,0.0,0.0,255.04,255.04,255.04,0.0,0.0,256.29,256.29,256.29,0.0,0.0
2019-08-25,265.27,265.27,265.27,0.0,0.0,265.4,265.4,265.4,0.0,0.0,263.17,263.17,263.17,0.0,0.0,264.13,264.13,264.13,0.0,0.0
2019-09-01,268.07,268.07,268.07,0.0,0.0,268.94,268.94,268.94,0.0,0.0,267.41,267.41,267.41,0.0,0.0,268.32,268.32,268.32,0.0,0.0
2019-09-08,273.02,273.02,273.02,0.0,0.0,273.28,273.28,273.28,0.0,0.0,272.46,272.46,272.46,0.0,0.0,272.6,272.6,272.6,0.0,0.0
2019-09-15,271.39,271.39,271.39,0.0,0.0,271.76,271.76,271.76,0.0,0.0,269.09,269.09,269.09,0.0,0.0,269.25,269.25,269.25,0.0,0.0
2019-09-22,269.58,269.58,269.58,0.0,0.0,269.97,269.97,269.97,0.0,0.0,267.0,267.0,267.0,0.0,0.0,267.99,267.99,267.99,0.0,0.0
2019-09-29,262.88,262.88,262.88,0.0,0.0,265.85,265.85,265.85,0.0,0.0,262.72,262.72,262.72,0.0,0.0,265.66,265.66,265.66,0.0,0.0
2019-10-06,267.77,267.77,267.77,0.0,0.0,270.14,270.14,270.14,0.0,0.0,267.62,267.62,267.62,0.0,0.0,268.16,268.16,268.16,0.0,0.0
2019-10-13,269.61,269.61,269.61,0.0,0.0,275.0,275.0,275.0,0.0,0.0,267.62,267.62,267.62,0.0,0.0,267.64,267.64,267.64,0.0,0.0
2019-10-20,267.72,267.72,267.72,0.0,0.0,270.12,270.12,270.12,0.0,0.0,267.62,267.62,267.62,0.0,0.0,269.6,269.6,269.6,0.0,0.0
2019-10-27,271.86,271.86,271.86,0.0,0.0,273.34,273.34,273.34,0.0,0.0,271.69,271.69,271.69,0.0,0.0,273.34,273.34,273.34,0.0,0.0
2019-11-03,277.16,277.16,277.16,0.0,0.0,277.24,277.24,277.24,0.0,0.0,276.05,276.05,276.05,0.0,0.0,277.07,277.07,277.07,0.0,0.0
2019-11-10,278.87,278.87,278.87,0.0,0.0,279.95,279.95,279.95,0.0,0.0,278.5,278.5,278.5,0.0,0.0,279.94,279.94,279.94,0.0,0.0
2019-11-17,278.38,278.38,278.38,0.0,0.0,279.03,279.03,279.03,0.0,0.0,277.79,277.79,277.79,0.0,0.0,278.86,278.86,278.86,0.0,0.0
2019-11-24,281.3,281.3,281.3,0.0,0.0,281.57,281.57,281.57,0.0,0.0,280.84,280.84,280.84,0.0,0.0,280.95,280.95,280.95,0.0,0.0
2019-12-01,279.45,279.45,279.45,0.0,0.0,280.94,280.94,280.94,0.0,0.0,279.39,279.39,279.39,0.0,0.0,280.7,280.7,280.7,0.0,0.0
2019-12-08,281.93,281.93,281.93,0.0,0.0,283.61,283.61,283.61,0.0,0.0,281.0,281.0,281.0,0.0,0.0,282.11,282.11,282.11,0.0,0.0
2019-12-15,284.76,284.76,284.76,0.0,0.0,285.06,285.06,285.06,0.0,0.0,284.32,284.32,284.32,0.0,0.0,284.46,284.46,284.46,0.0,0.0
2019-12-22,286.83,286.83,286.83,0.0,0.0,286.85,286.85,286.85,0.0,0.0,285.9,285.9,285.9,0.0,0.0,286.33,286.33,286.33,0.0,0.0
2019-12-29,285.34,285.34,285.34,0.0,0.0,287.11,287.11,287.11,0.0,0.0,285.18,285.18,285.18,0.0,0.0,286.32,286.32,286.32,0.0,0.0
