Date,HALL_stock_Open_average,HALL_stock_Open_max,HALL_stock_Open_min,HALL_stock_Open_volatility,HALL_stock_Open_change,HALL_stock_High_average,HALL_stock_High_max,HALL_stock_High_min,HALL_stock_High_volatility,HALL_stock_High_change,HALL_stock_Low_average,HALL_stock_Low_max,HALL_stock_Low_min,HALL_stock_Low_volatility,HALL_stock_Low_change,HALL_stock_Close_average,HALL_stock_Close_max,HALL_stock_Close_min,HALL_stock_Close_volatility,HALL_stock_Close_change,HALL_stock_Volume_average,HALL_stock_Volume_max,HALL_stock_Volume_min,HALL_stock_Volume_volatility,HALL_stock_Volume_change
2018-01-14,10.36,10.45,10.22,0.22999999999999865,-0.16999999999999993,10.442499999999999,10.58,10.36,0.22000000000000064,-0.22000000000000064,10.2775,10.36,10.21,0.14999999999999858,-0.09999999999999964,10.32,10.37,10.23,0.1399999999999988,-0.05999999999999872,13353,14807,11444,3363,3363
2018-01-21,10.294,10.33,10.25,0.08000000000000007,-0.010000000000001563,10.352,10.47,10.31,0.16000000000000014,0.0,10.246,10.28,10.21,0.06999999999999851,0.0,10.318,10.45,10.23,0.21999999999999886,-0.05999999999999872,12677,21049,6749,14300,6016
2018-01-28,10.148,10.25,10.01,0.2400000000000002,-0.2400000000000002,10.193999999999999,10.28,10.09,0.1899999999999995,-0.16000000000000014,10.036,10.12,9.9,0.21999999999999886,-0.21999999999999886,10.096,10.23,9.91,0.3200000000000003,-0.25,35617,67122,8967,58155,58155
2018-02-04,9.8,10.09,9.63,0.4599999999999991,0.23000000000000043,10.016,10.2,9.78,0.41999999999999993,-0.06999999999999851,9.656,9.83,9.42,0.41000000000000014,0.11999999999999922,9.83,10.0,9.72,0.27999999999999936,0.11000000000000121,44072,92743,15507,77236,-7247
2018-02-11,9.886000000000001,9.99,9.8,0.1899999999999995,0.08000000000000007,10.094,10.45,9.92,0.5299999999999994,0.379999999999999,9.808,9.85,9.77,0.08000000000000007,0.0600000000000005,9.952,10.07,9.85,0.22000000000000064,0.1899999999999995,12517,21246,6643,14603,4586
2018-02-18,9.9575,10.02,9.87,0.15000000000000036,0.019999999999999574,10.26,10.49,10.02,0.47000000000000064,-0.47000000000000064,9.75,9.92,9.55,0.3699999999999992,0.10999999999999943,9.945,10.0,9.85,0.15000000000000036,0.15000000000000036,7926,13782,4830,8952,-7166
2018-02-25,9.918,10.01,9.84,0.16999999999999993,-0.16999999999999993,10.086,10.24,9.95,0.2900000000000009,0.23000000000000043,9.81,9.85,9.75,0.09999999999999964,-0.009999999999999787,9.964,10.08,9.83,0.25,0.13000000000000078,15680,44066,4145,39921,5621
2018-03-04,10.002,10.13,9.91,0.22000000000000064,0.05000000000000071,10.19,10.35,9.94,0.41000000000000014,-0.1399999999999988,9.854000000000001,9.91,9.81,0.09999999999999964,-0.08999999999999986,10.038,10.16,9.88,0.27999999999999936,0.07000000000000028,21256,36947,8859,28088,-10476
2018-03-11,9.645999999999999,10.08,9.28,0.8000000000000007,-0.8000000000000007,9.693999999999999,10.08,9.35,0.7300000000000004,-0.7300000000000004,9.16,9.85,8.73,1.1199999999999992,-0.9100000000000001,9.436,10.03,9.11,0.9199999999999999,-0.9199999999999999,46166,87709,15613,72096,72096
2018-03-18,8.911999999999999,9.09,8.7,0.39000000000000057,-0.25,9.286,9.46,9.09,0.370000000000001,0.1999999999999993,8.767999999999999,8.84,8.62,0.22000000000000064,0.22000000000000064,9.0,9.12,8.71,0.40999999999999837,0.3199999999999985,37030,54770,15314,39456,6420
2018-03-25,9.0175,9.08,8.91,0.16999999999999993,0.0,9.1125,9.15,9.08,0.07000000000000028,0.019999999999999574,8.8425,8.9,8.75,0.15000000000000036,-0.11999999999999922,8.955,9.03,8.86,0.16999999999999993,-0.08999999999999986,79182,122481,44269,78212,26025
2018-04-01,8.98,9.09,8.88,0.20999999999999908,0.20999999999999908,9.18,9.23,9.07,0.16000000000000014,0.0600000000000005,8.911999999999999,9.05,8.85,0.20000000000000107,0.08999999999999986,9.028,9.19,8.87,0.3200000000000003,0.14000000000000057,52507,80715,32020,48695,-18655
2018-04-08,9.394,9.8,9.04,0.7600000000000016,0.5600000000000005,9.706,10.03,9.24,0.7899999999999991,0.7099999999999991,9.27,9.6,8.96,0.6399999999999988,0.6399999999999988,9.434,9.75,9.12,0.6300000000000008,0.6300000000000008,50891,138366,13873,124493,19288
2018-04-15,10.122,10.54,9.76,0.7799999999999994,0.23000000000000043,10.416,10.54,10.26,0.27999999999999936,0.10999999999999943,9.992,10.15,9.75,0.40000000000000036,0.2400000000000002,10.118,10.22,10.01,0.21000000000000085,-0.13000000000000078,30005,38599,20172,18427,-16866
2018-04-22,10.102,10.31,9.91,0.40000000000000036,0.40000000000000036,10.288,10.44,10.19,0.25,0.2400000000000002,10.044,10.21,9.9,0.3100000000000005,0.3100000000000005,10.154,10.33,10.03,0.3000000000000007,0.20000000000000107,18864,22838,10751,12087,9489
2018-04-29,10.146,10.28,9.9,0.379999999999999,-0.33000000000000007,10.316,10.49,10.05,0.4399999999999995,-0.33000000000000007,9.876,10.14,9.37,0.7700000000000014,-0.7700000000000014,10.086,10.36,9.84,0.5199999999999996,-0.4299999999999997,19799,29655,11927,17728,6136
2018-05-06,9.728,9.84,9.48,0.35999999999999943,0.0,9.824,9.91,9.66,0.25,-0.05000000000000071,9.56,9.7,9.45,0.25,0.14999999999999858,9.712,9.85,9.56,0.28999999999999915,0.17999999999999972,17612,27563,8199,19364,-12990
2018-05-13,9.83,9.94,9.73,0.20999999999999908,0.20999999999999908,9.992,10.32,9.8,0.5199999999999996,0.5199999999999996,9.792,9.94,9.7,0.2400000000000002,0.2400000000000002,9.904,10.05,9.76,0.2900000000000009,0.2900000000000009,19606,33424,7741,25683,8563
2018-05-20,10.076,10.15,9.95,0.20000000000000107,0.009999999999999787,10.24,10.4,10.1,0.3000000000000007,-0.3000000000000007,9.898,9.96,9.81,0.15000000000000036,0.07000000000000028,10.044,10.2,9.85,0.34999999999999964,0.009999999999999787,11696,18784,5447,13337,-10510
2018-05-27,9.9675,10.1,9.85,0.25,-0.1399999999999988,10.0325,10.16,9.9,0.2599999999999998,-0.1899999999999995,9.805,9.91,9.71,0.1999999999999993,-0.120000000000001,9.9525,10.15,9.84,0.3100000000000005,-0.1899999999999995,20792,41237,6311,34926,6324
2018-06-03,10.024,10.18,9.91,0.2699999999999996,0.16999999999999993,10.152,10.26,10.09,0.16999999999999993,0.019999999999999574,9.936,9.99,9.89,0.09999999999999964,0.07000000000000028,10.042,10.19,9.94,0.25,0.05000000000000071,31939,69361,8859,60502,37838
2018-06-10,10.05,10.13,9.98,0.15000000000000036,-0.08999999999999986,10.138,10.22,10.09,0.13000000000000078,0.019999999999999574,9.964,10.02,9.86,0.16000000000000014,0.019999999999999574,10.026,10.04,10.0,0.03999999999999915,-0.009999999999999787,26201,62848,6573,56275,-33855
2018-06-17,10.16,10.31,9.97,0.33999999999999986,0.33999999999999986,10.292,10.38,10.13,0.25,0.25,10.01,10.18,9.79,0.39000000000000057,0.39000000000000057,10.22,10.3,10.13,0.16999999999999993,0.08999999999999986,31318,70563,11434,59129,59129
2018-06-24,10.032,10.21,9.89,0.3200000000000003,-0.19000000000000128,10.156,10.25,10.03,0.22000000000000064,-0.03999999999999915,9.866,9.95,9.78,0.16999999999999993,0.0600000000000005,10.018,10.13,9.95,0.1800000000000015,-0.15000000000000036,36062,80277,15082,65195,-24151
2018-07-01,9.84,9.93,9.68,0.25,-0.2400000000000002,9.9025,9.93,9.83,0.09999999999999964,0.009999999999999787,9.5925,9.75,9.49,0.2599999999999998,0.02999999999999936,9.7575,9.81,9.67,0.14000000000000057,0.030000000000001137,26691,54010,10421,43589,-39067
2018-07-08,9.812,9.86,9.75,0.10999999999999943,0.02999999999999936,9.976,10.23,9.86,0.370000000000001,0.33000000000000007,9.72,9.79,9.63,0.15999999999999837,0.05999999999999872,9.870000000000001,10.19,9.65,0.5399999999999991,0.3899999999999988,23181,61770,6289,55481,39163
2018-07-15,10.404,10.6,10.28,0.3200000000000003,0.21999999999999886,10.602,10.95,10.39,0.5599999999999987,0.5599999999999987,10.34,10.56,10.2,0.3600000000000012,0.3600000000000012,10.524,10.89,10.29,0.6000000000000014,0.6000000000000014,25824,35071,13584,21487,4893
2018-07-22,10.81,10.99,10.7,0.2900000000000009,-0.1899999999999995,10.872,10.99,10.81,0.17999999999999972,-0.17999999999999972,10.622,10.71,10.55,0.16000000000000014,-0.14000000000000057,10.722,10.79,10.57,0.21999999999999886,-0.15000000000000036,14915,24851,9850,15001,6507
2018-07-29,10.562,10.62,10.54,0.08000000000000007,-0.02000000000000135,10.708,10.99,10.55,0.4399999999999995,-0.17999999999999972,10.482,10.56,10.4,0.16000000000000014,-0.16000000000000014,10.548,10.63,10.4,0.23000000000000043,-0.23000000000000043,15567,29396,7582,21814,219
2018-08-05,10.544,10.71,10.47,0.2400000000000002,-0.03999999999999915,10.764,11.06,10.53,0.5300000000000011,0.16000000000000014,10.28,10.33,10.21,0.11999999999999922,-0.0600000000000005,10.524000000000001,10.6,10.39,0.20999999999999908,0.11999999999999922,15756,24151,8902,15249,-7555
2018-08-12,10.536,10.69,10.37,0.3200000000000003,0.2900000000000009,10.76,10.9,10.55,0.34999999999999964,0.34999999999999964,10.44,10.64,10.17,0.47000000000000064,0.47000000000000064,10.634,10.85,10.44,0.41000000000000014,0.41000000000000014,17610,33155,8056,25099,-6511
2018-08-19,10.93,11.06,10.78,0.28000000000000114,0.28000000000000114,11.034,11.16,10.92,0.2400000000000002,0.15000000000000036,10.8,10.98,10.66,0.3200000000000003,0.3200000000000003,10.946,11.08,10.83,0.25,0.08000000000000007,12480,18017,6034,11983,-7182
2018-08-26,11.072,11.18,10.86,0.3200000000000003,-0.16999999999999993,11.196,11.31,11.15,0.16000000000000014,0.14000000000000057,10.932,11.1,10.86,0.2400000000000002,-0.15000000000000036,11.11,11.23,10.99,0.2400000000000002,0.09999999999999964,8573,15796,2907,12889,9474
2018-09-02,11.0775,11.23,10.92,0.3100000000000005,-0.16000000000000014,11.2075,11.3,11.11,0.19000000000000128,-0.1800000000000015,10.7375,10.86,10.61,0.25,-0.19000000000000128,10.9825,11.17,10.78,0.39000000000000057,-0.39000000000000057,21253,29719,11083,18636,-5143
2018-09-09,10.568,10.8,10.33,0.47000000000000064,-0.23000000000000043,10.818,11.04,10.63,0.40999999999999837,-0.25,10.35,10.51,10.19,0.3200000000000003,0.25,10.544,10.66,10.41,0.25,0.25,33950,63115,11582,51533,-33536
2018-09-16,10.542,10.74,10.43,0.3100000000000005,-0.23000000000000043,10.738,11.0,10.63,0.3699999999999992,0.23000000000000043,10.468,10.51,10.4,0.10999999999999943,0.009999999999999787,10.604,10.95,10.5,0.4499999999999993,0.41999999999999993,26907,78035,10333,67702,59588
2018-09-23,10.962,11.03,10.89,0.1399999999999988,-0.05999999999999872,11.03,11.16,10.96,0.1999999999999993,0.13000000000000078,10.818,10.92,10.74,0.17999999999999972,0.17999999999999972,10.924,11.0,10.86,0.14000000000000057,0.13000000000000078,16365,18371,11588,6783,-6197
