Date,CUO_Open_average,CUO_Open_max,CUO_Open_min,CUO_Open_volatility,CUO_Open_change,CUO_High_average,CUO_High_max,CUO_High_min,CUO_High_volatility,CUO_High_change,CUO_Low_average,CUO_Low_max,CUO_Low_min,CUO_Low_volatility,CUO_Low_change,CUO_Close_average,CUO_Close_max,CUO_Close_min,CUO_Close_volatility,CUO_Close_change,CUO_Volume_average,CUO_Volume_max,CUO_Volume_min,CUO_Volume_volatility,CUO_Volume_change
2018-01-14,19.75,19.95,19.5,0.4499999999999993,-0.05000000000000071,19.7926,19.95,19.5,0.4499999999999993,-0.05000000000000071,19.51,19.75,19.3,0.4499999999999993,0.05000000000000071,19.5604,19.75,19.3,0.4499999999999993,0.05000000000000071,307,1008,26,982,-153
2018-01-21,19.6375,19.95,19.4,0.5500000000000007,-0.3000000000000007,19.78475,19.95,19.589000000000002,0.3609999999999971,-0.25,19.5875,19.75,19.4,0.3500000000000014,-0.10000000000000142,19.73475,19.9,19.589000000000002,0.3109999999999964,-0.05000000000000071,102,283,1,282,-92
2018-01-28,19.38,19.7,19.25,0.4499999999999993,-0.4499999999999993,19.38,19.7,19.25,0.4499999999999993,-0.4499999999999993,19.3094,19.447,19.15,0.2970000000000006,-0.2970000000000006,19.3094,19.447,19.15,0.2970000000000006,-0.2970000000000006,251,430,0,430,-220
2018-02-04,18.862199999999998,19.25,18.5,0.75,-0.25,18.862199999999998,19.25,18.5,0.75,-0.25,18.6342,19.0,18.45,0.5500000000000007,0.4400000000000013,18.714199999999998,19.0,18.45,0.5500000000000007,0.4400000000000013,125,208,0,208,-95
2018-02-11,18.6115,18.9,18.404,0.49599999999999866,0.29999999999999716,18.649,18.9,18.404,0.49599999999999866,0.14999999999999858,18.6115,18.9,18.404,0.49599999999999866,0.29999999999999716,18.649,18.9,18.404,0.49599999999999866,0.14999999999999858,1,5,0,5,-5
2018-02-18,19.2,19.5,19.0,0.5,0.5,19.2,19.5,19.0,0.5,0.5,19.2,19.5,19.0,0.5,0.5,19.2,19.5,19.0,0.5,0.5,70,202,4,198,-198
2018-02-25,19.5,19.5,19.5,0.0,0.0,19.5,19.5,19.5,0.0,0.0,19.404,19.404,19.404,0.0,0.0,19.404,19.404,19.404,0.0,0.0,19,19,19,0,0
2018-03-04,19.725,19.75,19.7,0.05000000000000071,-0.05000000000000071,19.75,19.75,19.75,0.0,0.0,19.725,19.75,19.7,0.05000000000000071,-0.05000000000000071,19.75,19.75,19.75,0.0,0.0,7,8,7,1,-1
2018-03-11,19.375,19.75,19.0,0.75,-0.25,19.5375,19.9,19.25,0.6499999999999986,0.25,19.365000000000002,19.75,19.0,0.75,-0.25,19.5275,19.9,19.25,0.6499999999999986,0.25,273,700,94,606,500
2018-03-18,19.283333333333335,19.5,19.1,0.3999999999999986,-0.14999999999999858,19.518333333333334,19.75,19.255,0.495000000000001,0.495000000000001,19.183333333333334,19.25,19.1,0.14999999999999858,-0.14999999999999858,19.401666666666667,19.75,19.2,0.5500000000000007,0.495000000000001,352,599,110,489,-239
2018-03-25,19.3125,19.375,19.25,0.125,0.125,19.5625,19.75,19.375,0.375,-0.375,19.3125,19.375,19.25,0.125,0.125,19.5375,19.7,19.375,0.3249999999999993,-0.3249999999999993,52,105,0,105,-105
2018-04-01,19.383333333333333,19.95,19.1,0.8499999999999979,0.0,19.383333333333333,19.95,19.1,0.8499999999999979,0.0,18.968333333333334,19.15,18.755,0.3949999999999996,-0.245000000000001,18.968333333333334,19.15,18.755,0.3949999999999996,-0.245000000000001,318,706,3,703,-243
2018-04-08,18.5,18.55,18.45,0.10000000000000142,-0.05000000000000071,18.5,18.55,18.45,0.10000000000000142,-0.05000000000000071,18.458333333333332,18.5,18.425,0.07499999999999929,-0.07499999999999929,18.458333333333332,18.5,18.425,0.07499999999999929,-0.07499999999999929,71,107,0,107,106
2018-04-15,18.549,18.995,18.4,0.5950000000000024,0.5450000000000017,18.6024,18.995,18.417,0.5779999999999994,0.5450000000000017,18.5434,18.995,18.4,0.5950000000000024,0.5730000000000004,18.5968,18.995,18.417,0.5779999999999994,0.5730000000000004,60,147,0,147,-147
2018-04-22,18.831599999999998,19.0,18.45,0.5500000000000007,-0.04200000000000159,18.8416,19.0,18.45,0.5500000000000007,-0.04200000000000159,18.7226,18.958,18.405,0.5529999999999973,0.007999999999999119,18.732599999999998,18.958,18.405,0.5529999999999973,0.007999999999999119,231,587,1,586,-351
2018-04-29,18.283333333333335,18.5,18.05,0.4499999999999993,0.1999999999999993,18.561666666666667,18.785,18.4,0.38500000000000156,-0.28500000000000014,18.166666666666668,18.3,18.05,0.25,-0.15000000000000213,18.445,18.785,18.15,0.6350000000000016,-0.6350000000000016,228,416,105,311,-252
2018-05-06,16.9,16.9,16.9,0.0,0.0,17.0,17.0,17.0,0.0,0.0,16.85,16.85,16.85,0.0,0.0,17.0,17.0,17.0,0.0,0.0,862,862,862,0,0
2018-05-13,17.266666666666666,17.8,17.0,0.8000000000000007,-0.8000000000000007,17.266666666666666,17.8,17.0,0.8000000000000007,-0.8000000000000007,16.983333333333334,17.0,16.95,0.05000000000000071,-0.05000000000000071,16.983333333333334,17.0,16.95,0.05000000000000071,-0.05000000000000071,198,580,6,574,574
2018-05-20,16.847666666666665,16.942999999999998,16.7,0.24299999999999855,0.1999999999999993,16.847666666666665,16.942999999999998,16.7,0.24299999999999855,0.1999999999999993,16.847666666666665,16.942999999999998,16.7,0.24299999999999855,0.1999999999999993,16.847666666666665,16.942999999999998,16.7,0.24299999999999855,0.1999999999999993,0,0,0,0,0
2018-05-27,16.7125,16.775,16.65,0.125,0.125,16.933999999999997,17.093,16.775,0.3180000000000014,-0.3180000000000014,16.7125,16.775,16.65,0.125,0.125,16.933999999999997,17.093,16.775,0.3180000000000014,-0.3180000000000014,93,101,85,16,-16
2018-06-03,16.844,17.2,16.0,1.1999999999999993,-0.8999999999999986,16.9716,17.2,16.637999999999998,0.5620000000000012,-0.26200000000000045,16.544,17.02,16.0,1.0199999999999996,-0.75,16.671599999999998,17.02,16.3,0.7199999999999989,-0.11200000000000188,279,558,0,558,105
2018-06-10,16.533333333333335,16.6,16.5,0.10000000000000142,0.0,16.6,16.7,16.5,0.1999999999999993,0.1999999999999993,16.45,16.5,16.35,0.14999999999999858,0.0,16.516666666666666,16.7,16.35,0.34999999999999787,0.1999999999999993,88,259,1,258,258
2018-06-17,16.4,16.5,16.3,0.1999999999999993,0.1999999999999993,16.4,16.5,16.3,0.1999999999999993,0.1999999999999993,16.275,16.3,16.25,0.05000000000000071,-0.05000000000000071,16.275,16.3,16.25,0.05000000000000071,-0.05000000000000071,57,112,3,109,109
2018-06-24,16.283333333333335,16.6,16.1,0.5,-0.5,16.283333333333335,16.6,16.1,0.5,-0.5,16.21,16.38,16.1,0.2799999999999976,-0.2799999999999976,16.21,16.38,16.1,0.2799999999999976,-0.2799999999999976,33,100,0,100,-100
2018-07-01,16.4,16.4,16.4,0.0,0.0,16.4,16.4,16.4,0.0,0.0,16.4,16.4,16.4,0.0,0.0,16.4,16.4,16.4,0.0,0.0,2,2,2,0,0
2018-07-08,16.416666666666668,16.75,16.1,0.6499999999999986,-0.3500000000000014,16.466666666666665,16.75,16.25,0.5,-0.3500000000000014,16.3,16.4,16.1,0.29999999999999716,0.0,16.349999999999998,16.4,16.25,0.14999999999999858,0.0,74,220,2,218,218
2018-07-15,16.8476,16.95,16.75,0.1999999999999993,0.08800000000000097,16.9486,17.25,16.8,0.4499999999999993,0.038000000000000256,16.8476,16.95,16.75,0.1999999999999993,0.08800000000000097,16.9486,17.25,16.8,0.4499999999999993,0.038000000000000256,171,407,0,407,-407
