Date,First Trust NASDAQ-100 Equal Weighted_Open_average,First Trust NASDAQ-100 Equal Weighted_Open_max,First Trust NASDAQ-100 Equal Weighted_Open_min,First Trust NASDAQ-100 Equal Weighted_Open_volatility,First Trust NASDAQ-100 Equal Weighted_Open_change,First Trust NASDAQ-100 Equal Weighted_High_average,First Trust NASDAQ-100 Equal Weighted_High_max,First Trust NASDAQ-100 Equal Weighted_High_min,First Trust NASDAQ-100 Equal Weighted_High_volatility,First Trust NASDAQ-100 Equal Weighted_High_change,First Trust NASDAQ-100 Equal Weighted_Low_average,First Trust NASDAQ-100 Equal Weighted_Low_max,First Trust NASDAQ-100 Equal Weighted_Low_min,First Trust NASDAQ-100 Equal Weighted_Low_volatility,First Trust NASDAQ-100 Equal Weighted_Low_change,First Trust NASDAQ-100 Equal Weighted_Close_average,First Trust NASDAQ-100 Equal Weighted_Close_max,First Trust NASDAQ-100 Equal Weighted_Close_min,First Trust NASDAQ-100 Equal Weighted_Close_volatility,First Trust NASDAQ-100 Equal Weighted_Close_change
2018-03-25,58.65,58.65,58.65,0.0,0.0,58.65,58.65,58.65,0.0,0.0,56.85,56.85,56.85,0.0,0.0,57.42,57.42,57.42,0.0,0.0
2018-04-01,57.85,57.85,57.85,0.0,0.0,58.74,58.74,58.74,0.0,0.0,57.74,57.74,57.74,0.0,0.0,57.75,57.75,57.75,0.0,0.0
2018-04-08,59.22,59.22,59.22,0.0,0.0,59.52,59.52,59.52,0.0,0.0,59.0,59.0,59.0,0.0,0.0,59.37,59.37,59.37,0.0,0.0
2018-04-15,59.18,59.18,59.18,0.0,0.0,59.37,59.37,59.37,0.0,0.0,58.58,58.58,58.58,0.0,0.0,58.79,58.79,58.79,0.0,0.0
2018-04-22,58.94,58.94,58.94,0.0,0.0,59.1,59.1,59.1,0.0,0.0,58.28,58.28,58.28,0.0,0.0,58.48,58.48,58.48,0.0,0.0
2018-04-29,59.4,59.4,59.4,0.0,0.0,59.47,59.47,59.47,0.0,0.0,59.17,59.17,59.17,0.0,0.0,59.24,59.24,59.24,0.0,0.0
2018-05-06,60.32,60.32,60.32,0.0,0.0,60.66,60.66,60.66,0.0,0.0,60.19,60.19,60.19,0.0,0.0,60.24,60.24,60.24,0.0,0.0
2018-05-13,60.5,60.5,60.5,0.0,0.0,60.5,60.5,60.5,0.0,0.0,59.97,59.97,59.97,0.0,0.0,60.05,60.05,60.05,0.0,0.0
2018-05-20,60.23,60.23,60.23,0.0,0.0,60.52,60.52,60.52,0.0,0.0,60.23,60.23,60.23,0.0,0.0,60.3,60.3,60.3,0.0,0.0
2018-05-27,60.94,60.94,60.94,0.0,0.0,61.2,61.2,61.2,0.0,0.0,60.8,60.8,60.8,0.0,0.0,61.18,61.18,61.18,0.0,0.0
2018-06-03,61.58,61.58,61.58,0.0,0.0,62.0,62.0,62.0,0.0,0.0,61.58,61.58,61.58,0.0,0.0,61.87,61.87,61.87,0.0,0.0
2018-06-10,62.48,62.48,62.48,0.0,0.0,62.62,62.62,62.62,0.0,0.0,62.2,62.2,62.2,0.0,0.0,62.56,62.56,62.56,0.0,0.0
2018-06-17,61.44,61.44,61.44,0.0,0.0,61.47,61.47,61.47,0.0,0.0,60.29,60.29,60.29,0.0,0.0,60.76,60.76,60.76,0.0,0.0
2018-06-24,60.15,60.15,60.15,0.0,0.0,60.72,60.72,60.72,0.0,0.0,59.94,59.94,59.94,0.0,0.0,60.72,60.72,60.72,0.0,0.0
2018-07-01,62.4,62.4,62.4,0.0,0.0,62.58,62.58,62.58,0.0,0.0,62.22,62.22,62.22,0.0,0.0,62.58,62.58,62.58,0.0,0.0
2018-07-08,63.2,63.2,63.2,0.0,0.0,63.2,63.2,63.2,0.0,0.0,62.82,62.82,62.82,0.0,0.0,62.95,62.95,62.95,0.0,0.0
2018-07-15,62.74,62.74,62.74,0.0,0.0,63.04,63.04,63.04,0.0,0.0,62.59,62.59,62.59,0.0,0.0,63.01,63.01,63.01,0.0,0.0
2018-07-22,62.27,62.27,62.27,0.0,0.0,62.35,62.35,62.35,0.0,0.0,61.93,61.93,61.93,0.0,0.0,62.0,62.0,62.0,0.0,0.0
2018-07-29,62.93,62.93,62.93,0.0,0.0,63.2,63.2,63.2,0.0,0.0,62.93,62.93,62.93,0.0,0.0,63.14,63.14,63.14,0.0,0.0
2018-08-05,62.54,62.54,62.54,0.0,0.0,62.78,62.78,62.78,0.0,0.0,62.22,62.22,62.22,0.0,0.0,62.39,62.39,62.39,0.0,0.0
2018-08-12,62.26,62.26,62.26,0.0,0.0,62.39,62.39,62.39,0.0,0.0,62.02,62.02,62.02,0.0,0.0,62.26,62.26,62.26,0.0,0.0
2018-08-19,63.63,63.63,63.63,0.0,0.0,63.91,63.91,63.91,0.0,0.0,63.55,63.55,63.55,0.0,0.0,63.82,63.82,63.82,0.0,0.0
2018-08-26,63.46,63.46,63.46,0.0,0.0,63.86,63.86,63.86,0.0,0.0,63.42,63.42,63.42,0.0,0.0,63.86,63.86,63.86,0.0,0.0
2018-09-02,62.61,62.61,62.61,0.0,0.0,62.74,62.74,62.74,0.0,0.0,62.5,62.5,62.5,0.0,0.0,62.69,62.69,62.69,0.0,0.0
2018-09-09,63.15,63.15,63.15,0.0,0.0,63.15,63.15,63.15,0.0,0.0,62.6,62.6,62.6,0.0,0.0,62.64,62.64,62.64,0.0,0.0
2018-09-16,63.39,63.39,63.39,0.0,0.0,63.5,63.5,63.5,0.0,0.0,63.28,63.28,63.28,0.0,0.0,63.44,63.44,63.44,0.0,0.0
2018-09-23,63.94,63.94,63.94,0.0,0.0,64.03,64.03,64.03,0.0,0.0,63.42,63.42,63.42,0.0,0.0,63.53,63.53,63.53,0.0,0.0
2018-09-30,61.12,61.12,61.12,0.0,0.0,61.36,61.36,61.36,0.0,0.0,60.45,60.45,60.45,0.0,0.0,61.02,61.02,61.02,0.0,0.0
2018-10-07,59.04,59.04,59.04,0.0,0.0,59.44,59.44,59.44,0.0,0.0,58.7,58.7,58.7,0.0,0.0,58.93,58.93,58.93,0.0,0.0
2018-10-14,59.17,59.17,59.17,0.0,0.0,59.18,59.18,59.18,0.0,0.0,58.8,58.8,58.8,0.0,0.0,59.04,59.04,59.04,0.0,0.0
2018-10-21,57.41,57.41,57.41,0.0,0.0,57.63,57.63,57.63,0.0,0.0,55.25,55.25,55.25,0.0,0.0,56.02,56.02,56.02,0.0,0.0
2018-10-28,59.12,59.12,59.12,0.0,0.0,59.22,59.22,59.22,0.0,0.0,58.52,58.52,58.52,0.0,0.0,59.07,59.07,59.07,0.0,0.0
2018-11-04,59.33,59.33,59.33,0.0,0.0,59.33,59.33,59.33,0.0,0.0,58.09,58.09,58.09,0.0,0.0,58.09,58.09,58.09,0.0,0.0
2018-11-11,58.94,58.94,58.94,0.0,0.0,59.02,59.02,59.02,0.0,0.0,57.56,57.56,57.56,0.0,0.0,57.63,57.63,57.63,0.0,0.0
2018-11-18,57.79,57.79,57.79,0.0,0.0,58.27,58.27,58.27,0.0,0.0,57.79,57.79,57.79,0.0,0.0,58.23,58.23,58.23,0.0,0.0
2018-11-25,61.19,61.19,61.19,0.0,0.0,61.19,61.19,61.19,0.0,0.0,60.42,60.42,60.42,0.0,0.0,60.72,60.72,60.72,0.0,0.0
2018-12-02,56.93,56.93,56.93,0.0,0.0,57.57,57.57,57.57,0.0,0.0,56.33,56.33,56.33,0.0,0.0,57.46,57.46,57.46,0.0,0.0
2018-12-09,56.63,56.63,56.63,0.0,0.0,56.94,56.94,56.94,0.0,0.0,55.33,55.33,55.33,0.0,0.0,55.69,55.69,55.69,0.0,0.0
2018-12-16,52.11,52.11,52.11,0.0,0.0,52.46,52.46,52.46,0.0,0.0,51.19,51.19,51.19,0.0,0.0,51.19,51.19,51.19,0.0,0.0
2018-12-23,54.75,54.75,54.75,0.0,0.0,54.77,54.77,54.77,0.0,0.0,54.08,54.08,54.08,0.0,0.0,54.6,54.6,54.6,0.0,0.0
2018-12-30,55.65,55.65,55.65,0.0,0.0,56.81,56.81,56.81,0.0,0.0,55.59,55.59,55.59,0.0,0.0,56.44,56.44,56.44,0.0,0.0
2019-01-06,57.21,57.21,57.21,0.0,0.0,57.41,57.41,57.41,0.0,0.0,56.96,56.96,56.96,0.0,0.0,57.17,57.17,57.17,0.0,0.0
2019-01-13,58.77,58.77,58.77,0.0,0.0,59.38,59.38,59.38,0.0,0.0,58.56,58.56,58.56,0.0,0.0,59.22,59.22,59.22,0.0,0.0
2019-01-20,58.99,58.99,58.99,0.0,0.0,59.4,59.4,59.4,0.0,0.0,58.95,58.95,58.95,0.0,0.0,59.36,59.36,59.36,0.0,0.0
2019-01-27,61.21,61.21,61.21,0.0,0.0,61.57,61.57,61.57,0.0,0.0,61.08,61.08,61.08,0.0,0.0,61.57,61.57,61.57,0.0,0.0
2019-02-03,61.81,61.81,61.81,0.0,0.0,61.82,61.82,61.82,0.0,0.0,61.46,61.46,61.46,0.0,0.0,61.63,61.63,61.63,0.0,0.0
2019-02-10,63.15,63.15,63.15,0.0,0.0,63.15,63.15,63.15,0.0,0.0,62.85,62.85,62.85,0.0,0.0,63.04,63.04,63.04,0.0,0.0
2019-02-17,63.63,63.63,63.63,0.0,0.0,63.84,63.84,63.84,0.0,0.0,63.33,63.33,63.33,0.0,0.0,63.37,63.37,63.37,0.0,0.0
2019-02-24,63.82,63.82,63.82,0.0,0.0,63.82,63.82,63.82,0.0,0.0,62.5,62.5,62.5,0.0,0.0,63.18,63.18,63.18,0.0,0.0
2019-03-03,61.89,61.89,61.89,0.0,0.0,62.83,62.83,62.83,0.0,0.0,61.89,61.89,61.89,0.0,0.0,62.82,62.82,62.82,0.0,0.0
2019-03-10,63.92,63.92,63.92,0.0,0.0,64.19,64.19,64.19,0.0,0.0,63.67,63.67,63.67,0.0,0.0,63.94,63.94,63.94,0.0,0.0
2019-03-17,63.46,63.46,63.46,0.0,0.0,63.54,63.54,63.54,0.0,0.0,62.89,62.89,62.89,0.0,0.0,63.37,63.37,63.37,0.0,0.0
2019-03-24,64.89,64.89,64.89,0.0,0.0,65.35,65.35,65.35,0.0,0.0,64.84,64.84,64.84,0.0,0.0,65.29,65.29,65.29,0.0,0.0
2019-03-31,66.27,66.27,66.27,0.0,0.0,66.38,66.38,66.38,0.0,0.0,65.81,65.81,65.81,0.0,0.0,66.36,66.36,66.36,0.0,0.0
2019-04-07,66.65,66.65,66.65,0.0,0.0,66.65,66.65,66.65,0.0,0.0,66.19,66.19,66.19,0.0,0.0,66.47,66.47,66.47,0.0,0.0
2019-04-14,66.14,66.14,66.14,0.0,0.0,66.23,66.23,66.23,0.0,0.0,66.04,66.04,66.04,0.0,0.0,66.19,66.19,66.19,0.0,0.0
2019-04-21,67.19,67.19,67.19,0.0,0.0,67.31,67.31,67.31,0.0,0.0,67.0,67.0,67.0,0.0,0.0,67.16,67.16,67.16,0.0,0.0
2019-04-28,66.33,66.33,66.33,0.0,0.0,67.37,67.37,67.37,0.0,0.0,66.17,66.17,66.17,0.0,0.0,67.3,67.3,67.3,0.0,0.0
2019-05-05,64.06,64.06,64.06,0.0,0.0,64.18,64.18,64.18,0.0,0.0,63.13,63.13,63.13,0.0,0.0,63.3,63.3,63.3,0.0,0.0
2019-05-12,63.73,63.73,63.73,0.0,0.0,63.96,63.96,63.96,0.0,0.0,63.45,63.45,63.45,0.0,0.0,63.56,63.56,63.56,0.0,0.0
2019-05-19,63.28,63.28,63.28,0.0,0.0,63.47,63.47,63.47,0.0,0.0,62.88,62.88,62.88,0.0,0.0,62.88,62.88,62.88,0.0,0.0
2019-05-26,61.49,61.49,61.49,0.0,0.0,61.79,61.79,61.79,0.0,0.0,60.69,60.69,60.69,0.0,0.0,60.92,60.92,60.92,0.0,0.0
2019-06-02,64.76,64.76,64.76,0.0,0.0,65.5,65.5,65.5,0.0,0.0,64.76,64.76,64.76,0.0,0.0,65.04,65.04,65.04,0.0,0.0
2019-06-09,64.66,64.66,64.66,0.0,0.0,64.84,64.84,64.84,0.0,0.0,64.54,64.54,64.54,0.0,0.0,64.61,64.61,64.61,0.0,0.0
2019-06-16,66.54,66.54,66.54,0.0,0.0,66.6,66.6,66.6,0.0,0.0,66.21,66.21,66.21,0.0,0.0,66.21,66.21,66.21,0.0,0.0
2019-06-23,67.99,67.99,67.99,0.0,0.0,68.08,68.08,68.08,0.0,0.0,67.33,67.33,67.33,0.0,0.0,67.63,67.63,67.63,0.0,0.0
2019-06-30,67.43,67.43,67.43,0.0,0.0,67.55,67.55,67.55,0.0,0.0,67.14,67.14,67.14,0.0,0.0,67.4,67.4,67.4,0.0,0.0
2019-07-07,68.55,68.55,68.55,0.0,0.0,68.63,68.63,68.63,0.0,0.0,68.34,68.34,68.34,0.0,0.0,68.6,68.6,68.6,0.0,0.0
2019-07-14,68.14,68.14,68.14,0.0,0.0,68.45,68.45,68.45,0.0,0.0,68.14,68.14,68.14,0.0,0.0,68.29,68.29,68.29,0.0,0.0
2019-07-21,69.11,69.11,69.11,0.0,0.0,69.11,69.11,69.11,0.0,0.0,68.42,68.42,68.42,0.0,0.0,68.92,68.92,68.92,0.0,0.0
2019-07-28,64.98,64.98,64.98,0.0,0.0,64.98,64.98,64.98,0.0,0.0,63.3,63.3,63.3,0.0,0.0,63.78,63.78,63.78,0.0,0.0
2019-08-04,65.35,65.35,65.35,0.0,0.0,65.35,65.35,65.35,0.0,0.0,64.54,64.54,64.54,0.0,0.0,64.78,64.78,64.78,0.0,0.0
2019-08-11,66.12,66.12,66.12,0.0,0.0,66.31,66.31,66.31,0.0,0.0,65.91,65.91,65.91,0.0,0.0,66.14,66.14,66.14,0.0,0.0
2019-08-18,64.84,64.84,64.84,0.0,0.0,64.92,64.92,64.92,0.0,0.0,64.61,64.61,64.61,0.0,0.0,64.9,64.9,64.9,0.0,0.0
2019-08-25,66.27,66.27,66.27,0.0,0.0,66.31,66.31,66.31,0.0,0.0,65.78,65.78,65.78,0.0,0.0,65.92,65.92,65.92,0.0,0.0
2019-09-01,67.84,67.84,67.84,0.0,0.0,67.86,67.86,67.86,0.0,0.0,67.35,67.35,67.35,0.0,0.0,67.58,67.58,67.58,0.0,0.0
2019-09-08,67.63,67.63,67.63,0.0,0.0,68.02,68.02,68.02,0.0,0.0,67.45,67.45,67.45,0.0,0.0,67.88,67.88,67.88,0.0,0.0
2019-09-15,67.14,67.14,67.14,0.0,0.0,67.41,67.41,67.41,0.0,0.0,67.14,67.14,67.14,0.0,0.0,67.23,67.23,67.23,0.0,0.0
2019-09-22,65.98,65.98,65.98,0.0,0.0,66.46,66.46,66.46,0.0,0.0,65.95,65.95,65.95,0.0,0.0,66.35,66.35,66.35,0.0,0.0
2019-09-29,65.86,65.86,65.86,0.0,0.0,66.29,66.29,66.29,0.0,0.0,65.79,65.79,65.79,0.0,0.0,65.94,65.94,65.94,0.0,0.0
2019-10-06,67.02,67.02,67.02,0.0,0.0,67.15,67.15,67.15,0.0,0.0,66.9,66.9,66.9,0.0,0.0,67.04,67.04,67.04,0.0,0.0
2019-10-13,67.61,67.61,67.61,0.0,0.0,67.74,67.74,67.74,0.0,0.0,67.44,67.44,67.44,0.0,0.0,67.7,67.7,67.7,0.0,0.0
2019-10-20,68.82,68.82,68.82,0.0,0.0,69.19,69.19,69.19,0.0,0.0,68.82,68.82,68.82,0.0,0.0,69.11,69.11,69.11,0.0,0.0
2019-10-27,70.09,70.09,70.09,0.0,0.0,70.19,70.19,70.19,0.0,0.0,69.94,69.94,69.94,0.0,0.0,70.08,70.08,70.08,0.0,0.0
2019-11-03,69.95,69.95,69.95,0.0,0.0,70.09,70.09,70.09,0.0,0.0,69.78,69.78,69.78,0.0,0.0,70.03,70.03,70.03,0.0,0.0
2019-11-10,70.47,70.47,70.47,0.0,0.0,70.58,70.58,70.58,0.0,0.0,70.3,70.3,70.3,0.0,0.0,70.48,70.48,70.48,0.0,0.0
2019-11-17,70.6,70.6,70.6,0.0,0.0,71.18,71.18,71.18,0.0,0.0,70.6,70.6,70.6,0.0,0.0,71.17,71.17,71.17,0.0,0.0
2019-11-24,71.2,71.2,71.2,0.0,0.0,71.2,71.2,71.2,0.0,0.0,70.41,70.41,70.41,0.0,0.0,70.6,70.6,70.6,0.0,0.0
2019-12-01,71.28,71.28,71.28,0.0,0.0,71.42,71.42,71.42,0.0,0.0,70.99,70.99,70.99,0.0,0.0,70.99,70.99,70.99,0.0,0.0
2019-12-08,72.74,72.74,72.74,0.0,0.0,73.08,73.08,73.08,0.0,0.0,72.68,72.68,72.68,0.0,0.0,72.88,72.88,72.88,0.0,0.0
2019-12-15,74.26,74.26,74.26,0.0,0.0,74.26,74.26,74.26,0.0,0.0,73.92,73.92,73.92,0.0,0.0,73.93,73.93,73.93,0.0,0.0
2019-12-22,74.14,74.14,74.14,0.0,0.0,74.14,74.14,74.14,0.0,0.0,73.38,73.38,73.38,0.0,0.0,73.64,73.64,73.64,0.0,0.0
2019-12-29,73.96,73.96,73.96,0.0,0.0,74.39,74.39,74.39,0.0,0.0,73.75,73.75,73.75,0.0,0.0,74.11,74.11,74.11,0.0,0.0
