Date,IKNX_Open_average,IKNX_Open_max,IKNX_Open_min,IKNX_Open_volatility,IKNX_Open_change,IKNX_High_average,IKNX_High_max,IKNX_High_min,IKNX_High_volatility,IKNX_High_change,IKNX_Low_average,IKNX_Low_max,IKNX_Low_min,IKNX_Low_volatility,IKNX_Low_change,IKNX_Close_average,IKNX_Close_max,IKNX_Close_min,IKNX_Close_volatility,IKNX_Close_change,IKNX_Volume_average,IKNX_Volume_max,IKNX_Volume_min,IKNX_Volume_volatility,IKNX_Volume_change
2018-01-14,7.672499999999999,7.96,7.55,0.41000000000000014,0.019999999999999574,7.97,8.05,7.78,0.27000000000000046,0.27000000000000046,7.5875,7.62,7.55,0.07000000000000028,0.019999999999999574,7.845000000000001,8.05,7.62,0.4300000000000006,0.35000000000000053,16321,22518,8080,14438,-5532
2018-01-21,7.9575000000000005,8.15,7.83,0.3200000000000003,0.2400000000000002,8.015,8.15,7.83,0.3200000000000003,0.15000000000000036,7.95,8.15,7.83,0.3200000000000003,0.2400000000000002,8.015,8.15,7.83,0.3200000000000003,0.15000000000000036,1367,2878,801,2077,-2077
2018-01-28,8.136666666666667,8.34,8.02,0.3200000000000003,0.3200000000000003,8.143333333333333,8.34,8.04,0.3000000000000007,0.3000000000000007,8.133333333333333,8.34,8.01,0.33000000000000007,0.33000000000000007,8.133333333333333,8.34,8.01,0.33000000000000007,0.33000000000000007,279,416,200,216,-193
2018-02-04,7.672,7.9,7.5,0.40000000000000036,-0.40000000000000036,7.788,8.1,7.55,0.5499999999999998,-0.33000000000000007,7.582,7.75,7.25,0.5,-0.25,7.756,8.1,7.5,0.5999999999999996,-0.33000000000000007,2797,10868,214,10654,-1898
2018-02-11,7.45,7.5,7.4,0.09999999999999964,-0.09999999999999964,7.805,7.82,7.79,0.03000000000000025,0.03000000000000025,7.45,7.5,7.4,0.09999999999999964,-0.09999999999999964,7.795,7.8,7.79,0.009999999999999787,0.009999999999999787,298,306,291,15,15
2018-02-18,8.885,10.45,7.91,2.539999999999999,2.539999999999999,9.942499999999999,13.03,7.92,5.109999999999999,5.109999999999999,8.4875,9.65,7.65,2.0,1.75,9.15,10.53,7.92,2.6099999999999994,2.6099999999999994,20267,38187,955,37232,37232
2018-02-25,9.976,10.3,9.51,0.7900000000000009,-0.2400000000000002,10.472,10.9,10.01,0.8900000000000006,-0.4900000000000002,9.83,10.01,9.51,0.5,0.16000000000000014,10.112,10.3,10.0,0.3000000000000007,-0.2900000000000009,5197,12528,354,12174,-3041
2018-03-04,9.815999999999999,10.08,9.0,1.08,-1.0399999999999991,10.076,10.43,9.61,0.8200000000000003,-0.7700000000000014,9.53,10.04,8.6,1.4399999999999995,-1.0399999999999991,9.876,10.43,9.0,1.4299999999999997,-0.8200000000000003,3589,7798,721,7077,3244
2018-03-11,9.542,9.59,9.5,0.08999999999999986,0.0,9.558,9.59,9.5,0.08999999999999986,-0.07000000000000028,9.454,9.57,9.35,0.22000000000000064,-0.15000000000000036,9.468,9.57,9.35,0.22000000000000064,-0.22000000000000064,2405,5096,209,4887,-2234
2018-03-18,8.912,9.35,8.64,0.7099999999999991,-0.7099999999999991,8.948,9.4,8.64,0.7599999999999998,-0.7599999999999998,8.766,9.0,8.6,0.40000000000000036,-0.40000000000000036,8.766,9.0,8.6,0.40000000000000036,-0.40000000000000036,2413,4705,973,3732,-1872
2018-03-25,8.773333333333333,8.8,8.75,0.05000000000000071,0.05000000000000071,8.866666666666667,8.91,8.82,0.08999999999999986,-0.08999999999999986,8.72,8.8,8.61,0.19000000000000128,0.19000000000000128,8.853333333333333,8.89,8.8,0.08999999999999986,-0.08999999999999986,2804,4985,1010,3975,-3975
2018-04-01,8.692499999999999,8.76,8.6,0.16000000000000014,0.0600000000000005,8.905000000000001,9.19,8.71,0.47999999999999865,0.47999999999999865,8.635,8.75,8.45,0.3000000000000007,0.21000000000000085,8.89,9.19,8.65,0.5399999999999991,0.5399999999999991,4932,7681,566,7115,-512
2018-04-08,9.049999999999999,9.2,8.77,0.4299999999999997,-0.019999999999999574,9.344,9.67,9.15,0.5199999999999996,-0.47000000000000064,9.022,9.17,8.77,0.40000000000000036,0.09999999999999964,9.186,9.29,9.13,0.15999999999999837,-0.11999999999999922,7009,14037,0,14037,-13491
2018-04-15,9.374,9.69,8.95,0.7400000000000002,-0.25,9.416,9.9,8.95,0.9500000000000011,-0.25,9.22,9.69,8.88,0.8099999999999987,-0.25,9.304,9.9,8.95,0.9500000000000011,-0.25,802,2425,156,2269,-38
2018-04-22,8.794,9.18,8.45,0.7300000000000004,-0.7300000000000004,8.812,9.18,8.45,0.7300000000000004,-0.7300000000000004,8.55,8.8,8.3,0.5,-0.5,8.588000000000001,8.8,8.3,0.5,-0.5,3469,10496,345,10151,2545
2018-04-29,8.125,8.25,8.0,0.25,-0.25,8.25,8.37,8.13,0.23999999999999844,-0.23999999999999844,8.105,8.25,7.96,0.29000000000000004,-0.29000000000000004,8.190000000000001,8.25,8.13,0.11999999999999922,-0.11999999999999922,5722,6636,4808,1828,-1828
2018-05-06,8.812,9.23,8.52,0.7100000000000009,0.6300000000000008,9.134,9.25,9.03,0.22000000000000064,0.22000000000000064,8.638,9.13,8.38,0.75,0.7100000000000009,8.832,9.16,8.52,0.6400000000000006,0.6400000000000006,9437,10991,6030,4961,-68
2018-05-13,9.182,9.36,8.95,0.41000000000000014,0.0600000000000005,9.388,9.73,9.25,0.4800000000000004,0.0,9.102,9.35,8.95,0.40000000000000036,0.0600000000000005,9.266,9.45,9.07,0.379999999999999,0.05000000000000071,8210,14543,725,13818,8017
2018-05-20,9.455,9.7,9.15,0.5499999999999989,0.16000000000000014,9.6,9.74,9.31,0.4299999999999997,0.08000000000000007,9.1775,9.26,9.05,0.20999999999999908,-0.009999999999999787,9.370000000000001,9.67,9.25,0.41999999999999993,-0.0600000000000005,13383,22820,2805,20015,2805
