Date,Direxion Daily Emerging Markets Bull 3X Shares_Open_average,Direxion Daily Emerging Markets Bull 3X Shares_Open_max,Direxion Daily Emerging Markets Bull 3X Shares_Open_volatility,Direxion Daily Emerging Markets Bull 3X Shares_Open_change,Direxion Daily Emerging Markets Bull 3X Shares_High_average,Direxion Daily Emerging Markets Bull 3X Shares_High_max,Direxion Daily Emerging Markets Bull 3X Shares_High_volatility,Direxion Daily Emerging Markets Bull 3X Shares_High_change,Direxion Daily Emerging Markets Bull 3X Shares_Low_average,Direxion Daily Emerging Markets Bull 3X Shares_Low_max,Direxion Daily Emerging Markets Bull 3X Shares_Low_volatility,Direxion Daily Emerging Markets Bull 3X Shares_Low_change,Direxion Daily Emerging Markets Bull 3X Shares_Close_average,Direxion Daily Emerging Markets Bull 3X Shares_Close_max,Direxion Daily Emerging Markets Bull 3X Shares_Close_volatility,Direxion Daily Emerging Markets Bull 3X Shares_Close_change
2016-04-17,53.01,53.01,0.0,0.0,53.1,53.1,0.0,0.0,51.92,51.92,0.0,0.0,52.2,52.2,0.0,0.0
2016-04-24,52.44,52.44,0.0,0.0,52.45,52.45,0.0,0.0,51.28,51.28,0.0,0.0,52.02,52.02,0.0,0.0
2016-05-01,45.13,45.13,0.0,0.0,45.18,45.18,0.0,0.0,43.32,43.32,0.0,0.0,43.74,43.74,0.0,0.0
2016-05-08,44.33,44.33,0.0,0.0,45.0,45.0,0.0,0.0,44.26,44.26,0.0,0.0,44.61,44.61,0.0,0.0
2016-05-15,42.41,42.41,0.0,0.0,43.22,43.22,0.0,0.0,42.34,42.34,0.0,0.0,42.41,42.41,0.0,0.0
2016-05-22,46.71,46.71,0.0,0.0,46.97,46.97,0.0,0.0,45.77,45.77,0.0,0.0,46.1,46.1,0.0,0.0
2016-05-29,50.14,50.14,0.0,0.0,51.36,51.36,0.0,0.0,49.99,49.99,0.0,0.0,51.08,51.08,0.0,0.0
2016-06-05,45.95,45.95,0.0,0.0,47.17,47.17,0.0,0.0,45.69,45.69,0.0,0.0,45.85,45.85,0.0,0.0
2016-06-12,49.37,49.37,0.0,0.0,50.05,50.05,0.0,0.0,49.0,49.0,0.0,0.0,49.11,49.11,0.0,0.0
2016-06-19,43.82,43.82,0.0,0.0,43.82,43.82,0.0,0.0,41.35,41.35,0.0,0.0,42.65,42.65,0.0,0.0
2016-06-26,52.43,52.43,0.0,0.0,53.19,53.19,0.0,0.0,52.29,52.29,0.0,0.0,52.89,52.89,0.0,0.0
2016-07-03,53.24,53.24,0.0,0.0,53.92,53.92,0.0,0.0,53.1,53.1,0.0,0.0,53.42,53.42,0.0,0.0
2016-07-10,56.8,56.8,0.0,0.0,58.92,58.92,0.0,0.0,56.8,56.8,0.0,0.0,58.8,58.8,0.0,0.0
2016-07-17,57.93,57.93,0.0,0.0,58.03,58.03,0.0,0.0,56.73,56.73,0.0,0.0,56.95,56.95,0.0,0.0
2016-07-24,60.18,60.18,0.0,0.0,60.49,60.49,0.0,0.0,59.17,59.17,0.0,0.0,59.36,59.36,0.0,0.0
2016-07-31,63.01,63.01,0.0,0.0,63.43,63.43,0.0,0.0,62.78,62.78,0.0,0.0,63.06,63.06,0.0,0.0
2016-08-07,67.68,67.68,0.0,0.0,68.71,68.71,0.0,0.0,67.57,67.57,0.0,0.0,68.18,68.18,0.0,0.0
2016-08-14,64.74,64.74,0.0,0.0,64.76,64.76,0.0,0.0,63.46,63.46,0.0,0.0,63.97,63.97,0.0,0.0
2016-08-21,62.32,62.32,0.0,0.0,63.91,63.91,0.0,0.0,62.16,62.16,0.0,0.0,63.58,63.58,0.0,0.0
2016-08-28,65.0,65.0,0.0,0.0,65.56,65.56,0.0,0.0,64.17,64.17,0.0,0.0,65.37,65.37,0.0,0.0
2016-09-04,59.0,59.0,0.0,0.0,63.4,63.4,0.0,0.0,58.66,58.66,0.0,0.0,62.86,62.86,0.0,0.0
2016-09-11,62.63,62.63,0.0,0.0,63.18,63.18,0.0,0.0,61.46,61.46,0.0,0.0,61.68,61.68,0.0,0.0
2016-09-18,63.88,63.88,0.0,0.0,64.41,64.41,0.0,0.0,62.89,62.89,0.0,0.0,62.98,62.98,0.0,0.0
2016-09-25,64.99,64.99,0.0,0.0,66.32,66.32,0.0,0.0,64.25,64.25,0.0,0.0,66.05,66.05,0.0,0.0
2016-10-02,67.04,67.04,0.0,0.0,68.36,68.36,0.0,0.0,66.8,66.8,0.0,0.0,67.9,67.9,0.0,0.0
2016-10-09,61.17,61.17,0.0,0.0,61.88,61.88,0.0,0.0,61.02,61.02,0.0,0.0,61.25,61.25,0.0,0.0
2016-10-16,66.53,66.53,0.0,0.0,66.72,66.72,0.0,0.0,65.33,65.33,0.0,0.0,65.73,65.73,0.0,0.0
2016-10-23,62.26,62.26,0.0,0.0,63.21,63.21,0.0,0.0,62.14,62.14,0.0,0.0,62.65,62.65,0.0,0.0
2016-10-30,60.67,60.67,0.0,0.0,62.91,62.91,0.0,0.0,60.47,60.47,0.0,0.0,62.67,62.67,0.0,0.0
2016-11-06,48.75,48.75,0.0,0.0,49.52,49.52,0.0,0.0,47.49,47.49,0.0,0.0,48.7,48.7,0.0,0.0
2016-11-13,51.07,51.07,0.0,0.0,51.69,51.69,0.0,0.0,50.85,50.85,0.0,0.0,51.21,51.21,0.0,0.0
2016-11-20,53.15,53.15,0.0,0.0,53.84,53.84,0.0,0.0,53.03,53.03,0.0,0.0,53.27,53.27,0.0,0.0
2016-11-27,52.7,52.7,0.0,0.0,53.36,53.36,0.0,0.0,52.68,52.68,0.0,0.0,53.18,53.18,0.0,0.0
2016-12-04,55.7,55.7,0.0,0.0,56.34,56.34,0.0,0.0,55.11,55.11,0.0,0.0,55.59,55.59,0.0,0.0
2016-12-11,51.94,51.94,0.0,0.0,51.94,51.94,0.0,0.0,50.8,50.8,0.0,0.0,50.8,50.8,0.0,0.0
2016-12-18,48.92,48.92,0.0,0.0,49.67,49.67,0.0,0.0,48.86,48.86,0.0,0.0,49.67,49.67,0.0,0.0
2016-12-25,53.97,53.97,0.0,0.0,54.01,54.01,0.0,0.0,52.34,52.34,0.0,0.0,52.84,52.84,0.0,0.0
2017-01-01,56.99,56.99,0.0,0.0,57.33,57.33,0.0,0.0,56.71,56.71,0.0,0.0,56.89,56.89,0.0,0.0
2017-01-08,59.98,59.98,0.0,0.0,60.72,60.72,0.0,0.0,59.86,59.86,0.0,0.0,60.62,60.62,0.0,0.0
2017-01-15,60.46,60.46,0.0,0.0,61.95,61.95,0.0,0.0,60.37,60.37,0.0,0.0,61.87,61.87,0.0,0.0
2017-01-22,63.01,63.01,0.0,0.0,63.41,63.41,0.0,0.0,62.6,62.6,0.0,0.0,63.31,63.31,0.0,0.0
2017-01-29,65.59,65.59,0.0,0.0,65.81,65.81,0.0,0.0,65.21,65.21,0.0,0.0,65.39,65.39,0.0,0.0
2017-02-05,68.25,68.25,0.0,0.0,69.1,69.1,0.0,0.0,68.2,68.2,0.0,0.0,68.91,68.91,0.0,0.0
2017-02-12,68.3,68.3,0.0,0.0,69.11,69.11,0.0,0.0,68.21,68.21,0.0,0.0,68.95,68.95,0.0,0.0
2017-02-19,68.95,68.95,0.0,0.0,69.45,69.45,0.0,0.0,68.4,68.4,0.0,0.0,68.79,68.79,0.0,0.0
2017-02-26,68.06,68.06,0.0,0.0,68.06,68.06,0.0,0.0,67.25,67.25,0.0,0.0,67.86,67.86,0.0,0.0
2017-03-05,68.8,68.8,0.0,0.0,69.63,69.63,0.0,0.0,68.59,68.59,0.0,0.0,69.4,69.4,0.0,0.0
2017-03-12,75.96,75.96,0.0,0.0,77.75,77.75,0.0,0.0,75.71,75.71,0.0,0.0,77.36,77.36,0.0,0.0
2017-03-19,74.79,74.79,0.0,0.0,75.99,75.99,0.0,0.0,74.06,74.06,0.0,0.0,75.66,75.66,0.0,0.0
2017-03-26,74.5,74.5,0.0,0.0,75.2,75.2,0.0,0.0,73.71,73.71,0.0,0.0,75.09,75.09,0.0,0.0
2017-04-02,72.85,72.85,0.0,0.0,72.96,72.96,0.0,0.0,72.1,72.1,0.0,0.0,72.68,72.68,0.0,0.0
2017-04-09,73.23,73.23,0.0,0.0,74.57,74.57,0.0,0.0,72.96,72.96,0.0,0.0,74.51,74.51,0.0,0.0
2017-04-16,76.16,76.16,0.0,0.0,76.49,76.49,0.0,0.0,75.55,75.55,0.0,0.0,76.07,76.07,0.0,0.0
2017-04-23,78.23,78.23,0.0,0.0,79.17,79.17,0.0,0.0,77.77,77.77,0.0,0.0,78.51,78.51,0.0,0.0
2017-04-30,78.47,78.47,0.0,0.0,79.07,79.07,0.0,0.0,77.67,77.67,0.0,0.0,77.8,77.8,0.0,0.0
2017-05-07,85.28,85.28,0.0,0.0,86.56,86.56,0.0,0.0,85.0,85.0,0.0,0.0,86.42,86.42,0.0,0.0
2017-05-14,83.4,83.4,0.0,0.0,84.12,84.12,0.0,0.0,83.16,83.16,0.0,0.0,83.43,83.43,0.0,0.0
2017-05-21,86.16,86.16,0.0,0.0,86.76,86.76,0.0,0.0,86.0,86.0,0.0,0.0,86.54,86.54,0.0,0.0
2017-05-28,86.61,86.61,0.0,0.0,87.21,87.21,0.0,0.0,86.2,86.2,0.0,0.0,86.53,86.53,0.0,0.0
2017-06-04,84.28,84.28,0.0,0.0,84.44,84.44,0.0,0.0,83.07,83.07,0.0,0.0,84.25,84.25,0.0,0.0
2017-06-11,84.59,84.59,0.0,0.0,86.07,86.07,0.0,0.0,84.52,84.52,0.0,0.0,85.68,85.68,0.0,0.0
2017-06-18,88.35,88.35,0.0,0.0,89.1,89.1,0.0,0.0,87.63,87.63,0.0,0.0,88.53,88.53,0.0,0.0
2017-06-25,86.59,86.59,0.0,0.0,87.35,87.35,0.0,0.0,86.04,86.04,0.0,0.0,86.5,86.5,0.0,0.0
2017-07-02,84.13,84.13,0.0,0.0,85.85,85.85,0.0,0.0,84.13,84.13,0.0,0.0,85.58,85.58,0.0,0.0
2017-07-09,96.74,96.74,0.0,0.0,96.88,96.88,0.0,0.0,95.97,95.97,0.0,0.0,96.49,96.49,0.0,0.0
2017-07-16,100.43,100.43,0.0,0.0,100.43,100.43,0.0,0.0,99.2,99.2,0.0,0.0,100.14,100.14,0.0,0.0
2017-07-23,100.57,100.57,0.0,0.0,100.57,100.57,0.0,0.0,99.45,99.45,0.0,0.0,100.08,100.08,0.0,0.0
2017-07-30,102.15,102.15,0.0,0.0,103.5,103.5,0.0,0.0,102.15,102.15,0.0,0.0,103.5,103.5,0.0,0.0
2017-08-06,97.18,97.18,0.0,0.0,98.16,98.16,0.0,0.0,96.54,96.54,0.0,0.0,96.95,96.95,0.0,0.0
2017-08-13,99.52,99.52,0.0,0.0,100.25,100.25,0.0,0.0,98.71,98.71,0.0,0.0,99.84,99.84,0.0,0.0
2017-08-20,107.38,107.38,0.0,0.0,107.38,107.38,0.0,0.0,105.7,105.7,0.0,0.0,106.29,106.29,0.0,0.0
2017-08-27,107.84,107.84,0.0,0.0,109.04,109.04,0.0,0.0,107.56,107.56,0.0,0.0,108.92,108.92,0.0,0.0
2017-09-03,109.4,109.4,0.0,0.0,111.36,111.36,0.0,0.0,109.4,109.4,0.0,0.0,111.22,111.22,0.0,0.0
2017-09-10,113.83,113.83,0.0,0.0,114.47,114.47,0.0,0.0,112.49,112.49,0.0,0.0,112.88,112.88,0.0,0.0
2017-09-17,107.44,107.44,0.0,0.0,107.44,107.44,0.0,0.0,103.34,103.34,0.0,0.0,104.76,104.76,0.0,0.0
2017-09-24,105.76,105.76,0.0,0.0,107.29,107.29,0.0,0.0,105.71,105.71,0.0,0.0,106.03,106.03,0.0,0.0
2017-10-01,110.46,110.46,0.0,0.0,111.28,111.28,0.0,0.0,110.1,110.1,0.0,0.0,111.2,111.2,0.0,0.0
2017-10-08,120.01,120.01,0.0,0.0,120.28,120.28,0.0,0.0,118.77,118.77,0.0,0.0,118.94,118.94,0.0,0.0
2017-10-15,115.4,115.4,0.0,0.0,115.4,115.4,0.0,0.0,113.07,113.07,0.0,0.0,113.23,113.23,0.0,0.0
2017-10-22,113.75,113.75,0.0,0.0,114.62,114.62,0.0,0.0,112.3,112.3,0.0,0.0,112.79,112.79,0.0,0.0
2017-10-29,117.87,117.87,0.0,0.0,120.19,120.19,0.0,0.0,117.87,117.87,0.0,0.0,120.14,120.14,0.0,0.0
2017-11-05,114.46,114.46,0.0,0.0,115.63,115.63,0.0,0.0,113.65,113.65,0.0,0.0,114.98,114.98,0.0,0.0
2017-11-12,119.07,119.07,0.0,0.0,121.56,121.56,0.0,0.0,118.99,118.99,0.0,0.0,121.14,121.14,0.0,0.0
2017-11-19,123.16,123.16,0.0,0.0,123.16,123.16,0.0,0.0,120.57,120.57,0.0,0.0,120.84,120.84,0.0,0.0
2017-11-26,115.49,115.49,0.0,0.0,115.91,115.91,0.0,0.0,111.97,111.97,0.0,0.0,112.34,112.34,0.0,0.0
2017-12-03,113.52,113.52,0.0,0.0,114.5,114.5,0.0,0.0,113.5,113.5,0.0,0.0,113.67,113.67,0.0,0.0
2017-12-10,116.48,116.48,0.0,0.0,118.57,118.57,0.0,0.0,116.4,116.4,0.0,0.0,117.5,117.5,0.0,0.0
2017-12-17,119.38,119.38,0.0,0.0,121.06,121.06,0.0,0.0,118.98,118.98,0.0,0.0,120.91,120.91,0.0,0.0
2017-12-24,127.03,127.03,0.0,0.0,127.35,127.35,0.0,0.0,125.34,125.34,0.0,0.0,125.74,125.74,0.0,0.0
2017-12-31,141.63,141.63,0.0,0.0,142.94,142.94,0.0,0.0,141.22,141.22,0.0,0.0,142.32,142.32,0.0,0.0
2018-01-07,142.46,142.46,0.0,0.0,145.66,145.66,0.0,0.0,141.2,141.2,0.0,0.0,145.6,145.6,0.0,0.0
2018-01-14,153.4,153.4,0.0,0.0,156.22,156.22,0.0,0.0,152.18,152.18,0.0,0.0,156.09,156.09,0.0,0.0
2018-01-21,162.43,162.43,0.0,0.0,163.08,163.08,0.0,0.0,160.32,160.32,0.0,0.0,160.91,160.91,0.0,0.0
2018-01-28,139.57,139.57,0.0,0.0,143.85,143.85,0.0,0.0,125.52,125.52,0.0,0.0,126.32,126.32,0.0,0.0
2018-02-04,122.0,122.0,0.0,0.0,125.0,125.0,0.0,0.0,118.76,118.76,0.0,0.0,122.51,122.51,0.0,0.0
2018-02-11,140.0,140.0,0.0,0.0,145.2,145.2,0.0,0.0,139.69,139.69,0.0,0.0,141.47,141.47,0.0,0.0
2018-02-18,143.69,143.69,0.0,0.0,146.56,146.56,0.0,0.0,141.34,141.34,0.0,0.0,146.44,146.44,0.0,0.0
2018-02-25,124.59,124.59,0.0,0.0,130.1,130.1,0.0,0.0,124.2,124.2,0.0,0.0,129.46,129.46,0.0,0.0
2018-03-04,142.6,142.6,0.0,0.0,143.73,143.73,0.0,0.0,140.74,140.74,0.0,0.0,142.8,142.8,0.0,0.0
2018-03-11,134.4,134.4,0.0,0.0,135.42,135.42,0.0,0.0,130.3,130.3,0.0,0.0,132.82,132.82,0.0,0.0
2018-03-18,126.64,126.64,0.0,0.0,129.27,129.27,0.0,0.0,122.44,122.44,0.0,0.0,128.94,128.94,0.0,0.0
2018-03-25,124.93,124.93,0.0,0.0,126.49,126.49,0.0,0.0,117.11,117.11,0.0,0.0,120.5,120.5,0.0,0.0
2018-04-01,120.13,120.13,0.0,0.0,122.0,122.0,0.0,0.0,118.12,118.12,0.0,0.0,118.18,118.18,0.0,0.0
2018-04-08,120.59,120.59,0.0,0.0,121.81,121.81,0.0,0.0,119.52,119.52,0.0,0.0,121.71,121.71,0.0,0.0
2018-04-15,117.82,117.82,0.0,0.0,118.87,118.87,0.0,0.0,115.0,115.0,0.0,0.0,115.85,115.85,0.0,0.0
2018-04-22,119.55,119.55,0.0,0.0,120.05,120.05,0.0,0.0,115.79,115.79,0.0,0.0,115.83,115.83,0.0,0.0
2018-04-29,109.25,109.25,0.0,0.0,111.46,111.46,0.0,0.0,109.06,109.06,0.0,0.0,110.22,110.22,0.0,0.0
2018-05-06,120.74,120.74,0.0,0.0,121.57,121.57,0.0,0.0,118.85,118.85,0.0,0.0,119.27,119.27,0.0,0.0
2018-05-13,111.5,111.5,0.0,0.0,112.01,112.01,0.0,0.0,109.46,109.46,0.0,0.0,110.65,110.65,0.0,0.0
2018-05-20,109.8,109.8,0.0,0.0,111.57,111.57,0.0,0.0,109.48,109.48,0.0,0.0,111.02,111.02,0.0,0.0
2018-05-27,112.72,112.72,0.0,0.0,114.08,114.08,0.0,0.0,112.69,112.69,0.0,0.0,113.4,113.4,0.0,0.0
2018-06-03,110.0,110.0,0.0,0.0,110.84,110.84,0.0,0.0,109.23,109.23,0.0,0.0,109.51,109.51,0.0,0.0
2018-06-10,97.68,97.68,0.0,0.0,98.54,98.54,0.0,0.0,95.97,95.97,0.0,0.0,98.31,98.31,0.0,0.0
2018-06-17,92.05,92.05,0.0,0.0,92.39,92.39,0.0,0.0,88.34,88.34,0.0,0.0,91.3,91.3,0.0,0.0
2018-06-24,86.35,86.35,0.0,0.0,88.49,88.49,0.0,0.0,85.73,85.73,0.0,0.0,88.32,88.32,0.0,0.0
2018-07-01,94.82,94.82,0.0,0.0,96.07,96.07,0.0,0.0,93.5,93.5,0.0,0.0,95.84,95.84,0.0,0.0
2018-07-08,92.08,92.08,0.0,0.0,92.48,92.48,0.0,0.0,91.11,91.11,0.0,0.0,92.08,92.08,0.0,0.0
2018-07-15,92.81,92.81,0.0,0.0,92.81,92.81,0.0,0.0,91.3,91.3,0.0,0.0,92.17,92.17,0.0,0.0
2018-07-22,99.07,99.07,0.0,0.0,99.15,99.15,0.0,0.0,97.21,97.21,0.0,0.0,97.92,97.92,0.0,0.0
2018-07-29,92.97,92.97,0.0,0.0,93.75,93.75,0.0,0.0,92.27,92.27,0.0,0.0,92.96,92.96,0.0,0.0
2018-08-05,85.86,85.86,0.0,0.0,86.58,86.58,0.0,0.0,83.37,83.37,0.0,0.0,84.11,84.11,0.0,0.0
2018-08-12,82.63,82.63,0.0,0.0,83.41,83.41,0.0,0.0,81.88,81.88,0.0,0.0,83.26,83.26,0.0,0.0
2018-08-19,91.29,91.29,0.0,0.0,93.53,93.53,0.0,0.0,91.1,91.1,0.0,0.0,92.5,92.5,0.0,0.0
2018-08-26,85.4,85.4,0.0,0.0,87.98,87.98,0.0,0.0,85.16,85.16,0.0,0.0,87.34,87.34,0.0,0.0
2018-09-02,77.36,77.36,0.0,0.0,77.36,77.36,0.0,0.0,74.94,74.94,0.0,0.0,75.22,75.22,0.0,0.0
2018-09-09,77.65,77.65,0.0,0.0,78.73,78.73,0.0,0.0,77.14,77.14,0.0,0.0,77.48,77.48,0.0,0.0
2018-09-16,83.85,83.85,0.0,0.0,84.04,84.04,0.0,0.0,82.95,82.95,0.0,0.0,83.87,83.87,0.0,0.0
2018-09-23,86.19,86.19,0.0,0.0,86.25,86.25,0.0,0.0,84.38,84.38,0.0,0.0,84.94,84.94,0.0,0.0
2018-09-30,71.16,71.16,0.0,0.0,73.57,73.57,0.0,0.0,71.0,71.0,0.0,0.0,73.31,73.31,0.0,0.0
2018-10-07,67.52,67.52,0.0,0.0,68.58,68.58,0.0,0.0,66.87,66.87,0.0,0.0,67.13,67.13,0.0,0.0
2018-10-14,69.26,69.26,0.0,0.0,69.59,69.59,0.0,0.0,67.2,67.2,0.0,0.0,67.94,67.94,0.0,0.0
2018-10-21,62.2,62.2,0.0,0.0,62.35,62.35,0.0,0.0,55.46,55.46,0.0,0.0,57.53,57.53,0.0,0.0
2018-10-28,70.5,70.5,0.0,0.0,71.74,71.74,0.0,0.0,70.16,70.16,0.0,0.0,71.39,71.39,0.0,0.0
2018-11-04,64.45,64.45,0.0,0.0,64.8,64.8,0.0,0.0,62.0,62.0,0.0,0.0,62.47,62.47,0.0,0.0
2018-11-11,69.03,69.03,0.0,0.0,69.32,69.32,0.0,0.0,67.08,67.08,0.0,0.0,67.75,67.75,0.0,0.0
2018-11-18,67.11,67.11,0.0,0.0,67.65,67.65,0.0,0.0,66.01,66.01,0.0,0.0,66.79,66.79,0.0,0.0
2018-11-25,76.15,76.15,0.0,0.0,76.29,76.29,0.0,0.0,74.04,74.04,0.0,0.0,75.07,75.07,0.0,0.0
2018-12-02,63.12,63.12,0.0,0.0,63.44,63.44,0.0,0.0,60.15,60.15,0.0,0.0,62.54,62.54,0.0,0.0
2018-12-09,64.27,64.27,0.0,0.0,65.06,65.06,0.0,0.0,61.62,61.62,0.0,0.0,62.26,62.26,0.0,0.0
2018-12-16,59.94,59.94,0.0,0.0,61.2,61.2,0.0,0.0,58.68,58.68,0.0,0.0,58.77,58.77,0.0,0.0
2018-12-23,65.0,65.0,0.0,0.0,65.1,65.1,0.0,0.0,62.16,62.16,0.0,0.0,62.79,62.79,0.0,0.0
2018-12-30,65.67,65.67,0.0,0.0,66.69,66.69,0.0,0.0,64.54,64.54,0.0,0.0,65.94,65.94,0.0,0.0
2019-01-06,67.93,67.93,0.0,0.0,69.65,69.65,0.0,0.0,67.53,67.53,0.0,0.0,68.79,68.79,0.0,0.0
2019-01-13,74.63,74.63,0.0,0.0,75.61,75.61,0.0,0.0,74.14,74.14,0.0,0.0,74.93,74.93,0.0,0.0
2019-01-20,74.61,74.61,0.0,0.0,75.74,75.74,0.0,0.0,73.9,73.9,0.0,0.0,75.7,75.7,0.0,0.0
2019-01-27,80.2,80.2,0.0,0.0,82.02,82.02,0.0,0.0,79.82,79.82,0.0,0.0,81.39,81.39,0.0,0.0
2019-02-03,77.8,77.8,0.0,0.0,77.9,77.9,0.0,0.0,76.48,76.48,0.0,0.0,76.58,76.58,0.0,0.0
2019-02-10,77.14,77.14,0.0,0.0,77.14,77.14,0.0,0.0,76.13,76.13,0.0,0.0,76.88,76.88,0.0,0.0
2019-02-17,84.76,84.76,0.0,0.0,85.87,85.87,0.0,0.0,84.2,84.2,0.0,0.0,84.66,84.66,0.0,0.0
2019-02-24,80.08,80.08,0.0,0.0,80.22,80.22,0.0,0.0,76.99,76.99,0.0,0.0,79.05,79.05,0.0,0.0
2019-03-03,76.0,76.0,0.0,0.0,78.25,78.25,0.0,0.0,75.87,75.87,0.0,0.0,77.97,77.97,0.0,0.0
2019-03-10,83.41,83.41,0.0,0.0,84.35,84.35,0.0,0.0,82.94,82.94,0.0,0.0,84.14,84.14,0.0,0.0
2019-03-17,76.5,76.5,0.0,0.0,78.31,78.31,0.0,0.0,76.41,76.41,0.0,0.0,77.73,77.73,0.0,0.0
2019-03-24,82.96,82.96,0.0,0.0,83.74,83.74,0.0,0.0,82.3,82.3,0.0,0.0,83.57,83.57,0.0,0.0
2019-03-31,86.64,86.64,0.0,0.0,88.08,88.08,0.0,0.0,86.19,86.19,0.0,0.0,87.87,87.87,0.0,0.0
2019-04-07,87.25,87.25,0.0,0.0,87.25,87.25,0.0,0.0,85.14,85.14,0.0,0.0,86.15,86.15,0.0,0.0
2019-04-14,86.14,86.14,0.0,0.0,87.15,87.15,0.0,0.0,85.65,85.65,0.0,0.0,86.95,86.95,0.0,0.0
2019-04-21,85.07,85.07,0.0,0.0,85.27,85.27,0.0,0.0,84.44,84.44,0.0,0.0,84.79,84.79,0.0,0.0
2019-04-28,78.14,78.14,0.0,0.0,81.36,81.36,0.0,0.0,77.97,77.97,0.0,0.0,81.02,81.02,0.0,0.0
2019-05-05,66.65,66.65,0.0,0.0,67.58,67.58,0.0,0.0,65.07,65.07,0.0,0.0,66.21,66.21,0.0,0.0
2019-05-12,63.92,63.92,0.0,0.0,64.49,64.49,0.0,0.0,62.93,62.93,0.0,0.0,63.6,63.6,0.0,0.0
2019-05-19,64.0,64.0,0.0,0.0,64.14,64.14,0.0,0.0,62.6,62.6,0.0,0.0,62.77,62.77,0.0,0.0
2019-05-26,67.89,67.89,0.0,0.0,69.04,69.04,0.0,0.0,67.5,67.5,0.0,0.0,68.18,68.18,0.0,0.0
2019-06-02,70.26,70.26,0.0,0.0,71.48,71.48,0.0,0.0,69.88,69.88,0.0,0.0,70.56,70.56,0.0,0.0
2019-06-09,68.0,68.0,0.0,0.0,69.0,69.0,0.0,0.0,68.0,68.0,0.0,0.0,68.57,68.57,0.0,0.0
2019-06-16,77.75,77.75,0.0,0.0,78.11,78.11,0.0,0.0,77.33,77.33,0.0,0.0,77.63,77.63,0.0,0.0
2019-06-23,82.45,82.45,0.0,0.0,82.69,82.69,0.0,0.0,80.11,80.11,0.0,0.0,81.05,81.05,0.0,0.0
2019-06-30,76.62,76.62,0.0,0.0,77.02,77.02,0.0,0.0,76.17,76.17,0.0,0.0,76.69,76.69,0.0,0.0
