Date,VGZStock_Open_average,VGZStock_Open_max,VGZStock_Open_min,VGZStock_Open_volatility,VGZStock_Open_change,VGZStock_High_average,VGZStock_High_max,VGZStock_High_min,VGZStock_High_volatility,VGZStock_High_change,VGZStock_Low_average,VGZStock_Low_max,VGZStock_Low_min,VGZStock_Low_volatility,VGZStock_Low_change,VGZStock_Close_average,VGZStock_Close_max,VGZStock_Close_min,VGZStock_Close_volatility,VGZStock_Close_change,VGZStock_Volume_average,VGZStock_Volume_max,VGZStock_Volume_min,VGZStock_Volume_volatility,VGZStock_Volume_change
2018-01-14,0.779,0.79,0.7709999999999999,0.019000000000000128,0.010000000000000009,0.7905,0.795,0.7859999999999999,0.009000000000000119,0.004000000000000115,0.7535000000000001,0.764,0.75,0.014000000000000012,0.0,0.76625,0.7859999999999999,0.75,0.03599999999999992,-0.03599999999999992,21747,32529,5282,27247,-7294
2018-01-21,0.7842,0.8370000000000001,0.7340000000000001,0.10299999999999998,0.10299999999999998,0.8079999999999999,0.85,0.769,0.08099999999999996,0.07999999999999996,0.7754,0.818,0.7340000000000001,0.08399999999999985,0.08399999999999985,0.7918000000000001,0.84,0.74,0.09999999999999998,0.09999999999999998,41889,83933,23473,60460,14763
2018-01-28,0.8406,0.872,0.812,0.05999999999999994,0.038999999999999924,0.859,0.872,0.85,0.02200000000000002,0.008000000000000007,0.802,0.82,0.754,0.06599999999999995,-0.05800000000000005,0.8198,0.857,0.77,0.08699999999999997,-0.04200000000000004,52163,96574,18864,77710,-18050
2018-02-04,0.8241999999999999,0.86,0.76,0.09999999999999998,0.09999999999999998,0.8518,0.86,0.82,0.040000000000000036,0.040000000000000036,0.7952,0.825,0.76,0.06499999999999995,0.020000000000000018,0.8256,0.85,0.795,0.05499999999999994,-0.010000000000000009,39116,68629,24943,43686,7633
2018-02-11,0.8392000000000001,0.85,0.821,0.029000000000000026,0.017000000000000015,0.8528,0.87,0.8390000000000001,0.030999999999999917,0.0119999999999999,0.7996,0.84,0.763,0.07699999999999996,-0.03700000000000003,0.8328,0.852,0.81,0.041999999999999926,-0.01200000000000001,56151,196488,10555,185933,167725
2018-02-18,0.7665,0.79,0.75,0.040000000000000036,-0.040000000000000036,0.77525,0.79,0.762,0.028000000000000025,-0.007000000000000117,0.753,0.769,0.74,0.029000000000000026,-0.029000000000000026,0.76425,0.782,0.753,0.029000000000000026,0.013000000000000012,23609,33554,2817,30737,3892
2018-02-25,0.7608,0.784,0.73,0.05400000000000005,-0.02400000000000002,0.7826000000000001,0.79,0.77,0.020000000000000018,0.006000000000000005,0.749,0.7709999999999999,0.7240000000000001,0.04699999999999982,-0.020000000000000018,0.7588,0.78,0.73,0.050000000000000044,-0.014000000000000123,32148,93864,3668,90196,19072
2018-03-04,0.7568,0.794,0.72,0.07400000000000007,-0.07400000000000007,0.787,0.805,0.7609999999999999,0.04400000000000015,-0.019000000000000017,0.7312,0.742,0.72,0.02200000000000002,-0.004000000000000115,0.7512,0.77,0.726,0.04400000000000004,0.03400000000000003,40106,65760,7736,58024,13999
2018-03-11,0.7508,0.765,0.74,0.025000000000000022,0.010000000000000009,0.7714,0.78,0.7559999999999999,0.024000000000000132,-0.020000000000000018,0.736,0.748,0.708,0.040000000000000036,-0.03200000000000003,0.7452,0.762,0.708,0.05400000000000005,-0.04200000000000004,29929,85829,10913,74916,58662
2018-03-18,0.7362,0.775,0.7,0.07500000000000007,0.039000000000000035,0.7492,0.775,0.718,0.05700000000000005,0.027000000000000024,0.7142000000000001,0.75,0.687,0.06299999999999994,0.06299999999999994,0.7262,0.759,0.687,0.07199999999999995,0.06299999999999994,18006,44586,8137,36449,-36449
2018-03-25,0.73875,0.76,0.7120000000000001,0.04799999999999993,-0.027999999999999914,0.74925,0.76,0.731,0.029000000000000026,-0.02499999999999991,0.7185,0.73,0.7090000000000001,0.020999999999999908,-0.017999999999999905,0.7365,0.755,0.716,0.039000000000000035,-0.029000000000000026,16239,18822,14382,4440,2207
2018-04-01,0.7238,0.73,0.7090000000000001,0.020999999999999908,-0.020999999999999908,0.7296,0.738,0.72,0.018000000000000016,-0.008000000000000007,0.7142,0.726,0.7040000000000001,0.02199999999999991,-0.02199999999999991,0.726,0.738,0.715,0.02300000000000002,-0.020000000000000018,8471,19992,3018,16974,12052
2018-04-08,0.7322,0.75,0.7140000000000001,0.03599999999999992,0.03199999999999992,0.7442,0.76,0.722,0.038000000000000034,0.026000000000000023,0.7192000000000001,0.737,0.7020000000000001,0.03499999999999992,-0.01200000000000001,0.7282,0.74,0.715,0.025000000000000022,-0.0030000000000000027,22813,50887,4117,46770,38709
2018-04-15,0.7412,0.76,0.715,0.04500000000000004,0.03500000000000003,0.7576,0.78,0.748,0.03200000000000003,0.03200000000000003,0.7218,0.733,0.7,0.03300000000000003,0.015000000000000013,0.7464000000000001,0.78,0.7120000000000001,0.06799999999999995,0.03500000000000003,41430,102973,7892,95081,22072
2018-04-22,0.727,0.7509999999999999,0.7120000000000001,0.03899999999999981,-0.029999999999999916,0.7392,0.7509999999999999,0.73,0.020999999999999908,-0.020999999999999908,0.7164,0.72,0.7120000000000001,0.007999999999999896,-0.0050000000000000044,0.7282,0.735,0.723,0.01200000000000001,-0.0020000000000000018,8438,17715,4281,13434,891
