Date,CDEStock_Open_average,CDEStock_Open_max,CDEStock_Open_min,CDEStock_Open_volatility,CDEStock_Open_change,CDEStock_High_average,CDEStock_High_max,CDEStock_High_min,CDEStock_High_volatility,CDEStock_High_change,CDEStock_Low_average,CDEStock_Low_max,CDEStock_Low_min,CDEStock_Low_volatility,CDEStock_Low_change,CDEStock_Close_average,CDEStock_Close_max,CDEStock_Close_min,CDEStock_Close_volatility,CDEStock_Close_change,CDEStock_Volume_average,CDEStock_Volume_max,CDEStock_Volume_min,CDEStock_Volume_volatility,CDEStock_Volume_change
2018-01-14,8.55,8.64,8.42,0.22000000000000064,-0.15000000000000036,8.6625,8.77,8.47,0.29999999999999893,-0.20999999999999908,8.3825,8.48,8.27,0.21000000000000085,-0.21000000000000085,8.4675,8.61,8.33,0.27999999999999936,-0.2699999999999996,2238044,2691671,1720590,971081,-971081
2018-01-21,8.508,8.72,8.36,0.3600000000000012,0.009999999999999787,8.65,8.94,8.46,0.47999999999999865,0.08999999999999986,8.274,8.51,8.01,0.5,0.040000000000000924,8.452,8.59,8.33,0.2599999999999998,-0.019999999999999574,3392878,4714525,2003631,2710894,-319231
2018-01-28,8.024000000000001,8.39,7.75,0.6400000000000006,-0.6400000000000006,8.184,8.39,8.05,0.33999999999999986,-0.33999999999999986,7.816,8.04,7.71,0.3299999999999992,-0.3299999999999992,7.93,8.06,7.8,0.2600000000000007,-0.21000000000000085,3178397,4021178,2580886,1440292,580204
2018-02-04,7.9,8.15,7.67,0.4800000000000004,-0.17999999999999972,8.074,8.33,7.7,0.6299999999999999,-0.45999999999999996,7.602,7.9,6.98,0.9199999999999999,-0.7999999999999998,7.784,8.2,7.19,1.009999999999999,-0.839999999999999,4929871,6283523,3918507,2365016,1293201
2018-02-11,7.936,8.6,7.24,1.3599999999999994,1.1199999999999992,8.283999999999999,8.7,7.81,0.8899999999999997,0.6299999999999999,7.812,8.43,7.15,1.2799999999999994,0.9000000000000004,8.14,8.55,7.68,0.870000000000001,0.45000000000000107,4299731,6845423,2627125,4218298,-514503
2018-02-18,7.9025,8.05,7.8,0.2500000000000009,-0.2500000000000009,8.065,8.21,7.94,0.27000000000000046,-0.27000000000000046,7.795,7.81,7.78,0.02999999999999936,0.019999999999999574,7.835,7.9,7.81,0.09000000000000075,0.09000000000000075,2460770,3233025,1415007,1818018,-726951
2018-02-25,7.87,8.08,7.6,0.4800000000000004,-0.3899999999999997,8.038,8.24,7.69,0.5499999999999998,-0.09000000000000163,7.672,7.99,7.27,0.7200000000000006,-0.20999999999999996,7.851999999999999,8.11,7.61,0.4999999999999991,-0.2599999999999998,3272451,4501115,2411875,2089240,599471
2018-03-04,7.862,7.98,7.74,0.2400000000000002,0.15000000000000036,8.064,8.29,7.87,0.41999999999999904,0.41999999999999904,7.772,7.98,7.62,0.3600000000000003,0.27000000000000046,7.934,8.18,7.76,0.41999999999999993,0.33999999999999986,3217626,4359087,2260897,2098190,1652710
2018-03-11,8.286,8.45,8.16,0.28999999999999915,0.09999999999999964,8.372,8.48,8.24,0.2400000000000002,0.08000000000000007,8.118,8.31,7.98,0.33000000000000007,0.0,8.284,8.42,8.15,0.2699999999999996,-0.08000000000000007,3882472,7697239,2377730,5319509,4837621
2018-03-18,7.81,8.07,7.46,0.6100000000000003,-0.07000000000000028,7.998,8.23,7.84,0.39000000000000057,0.14000000000000057,7.5840000000000005,7.82,7.32,0.5,0.15000000000000036,7.784,8.08,7.39,0.6900000000000004,0.2599999999999998,4174445,5089256,2599675,2489581,479132
