Date,IGLD_Open_average,IGLD_Open_max,IGLD_Open_min,IGLD_Open_volatility,IGLD_Open_change,IGLD_High_average,IGLD_High_max,IGLD_High_min,IGLD_High_volatility,IGLD_High_change,IGLD_Low_average,IGLD_Low_max,IGLD_Low_min,IGLD_Low_volatility,IGLD_Low_change,IGLD_Close_average,IGLD_Close_max,IGLD_Close_min,IGLD_Close_volatility,IGLD_Close_change,IGLD_Volume_average,IGLD_Volume_max,IGLD_Volume_min,IGLD_Volume_volatility,IGLD_Volume_change
2018-06-17,275.0,285.0,270.0,15.0,-4.0,283.132,301.0,271.16,29.839999999999975,-4.5,266.8,274.0,260.0,14.0,-10.0,273.6,287.0,262.0,25.0,-18.0,260,775,53,722,41
2018-06-24,278.76,290.8,272.0,18.80000000000001,8.0,288.76,301.0,280.0,21.0,-8.0,271.14,275.0,267.0,8.0,4.699999999999989,274.926,281.73,269.0,12.730000000000018,-0.8999999999999773,253,653,19,634,-634
2018-07-01,286.0,299.0,277.0,22.0,22.0,308.5,319.0,285.0,34.0,34.0,281.75,289.0,271.0,18.0,18.0,296.5,318.0,282.0,36.0,16.0,132,174,73,101,-20
2018-07-08,292.69,301.0,277.0,24.0,-24.0,300.948,312.0,292.0,20.0,-9.0,284.176,294.78,275.0,19.779999999999973,-19.779999999999973,288.728,299.74,275.0,24.74000000000001,-24.029999999999973,59,110,40,70,2
2018-07-15,273.91,282.0,271.0,11.0,0.910000000000025,280.946,284.0,272.73,11.269999999999982,-11.269999999999982,271.31,282.0,264.0,18.0,0.910000000000025,277.546,282.0,272.0,10.0,0.7300000000000182,44,105,1,104,-54
2018-07-22,275.2,289.0,269.0,20.0,-1.0,279.6,290.0,269.0,21.0,-21.0,267.1,272.0,262.0,10.0,-8.0,274.2,285.0,262.0,23.0,-18.0,57,167,12,155,-139
2018-07-29,254.2,261.0,247.0,14.0,-14.0,257.024,267.0,252.0,15.0,-15.0,248.096,253.48,243.0,10.47999999999999,-5.0,254.2,264.0,249.0,15.0,-12.0,77,272,3,269,-40
2018-08-05,179.592,232.0,2.46,229.54,223.31,185.492,239.0,2.46,236.54,232.54,177.066,225.77,2.46,223.31,223.31,180.912,234.0,2.46,231.54,231.54,55,184,0,184,4
2018-08-12,187.864,240.0,2.32,237.68,224.68,193.656,246.95,2.32,244.63,236.68,185.21,238.73,2.32,236.41,222.68,188.41,238.73,2.32,236.41,233.68,19,26,0,26,25
2018-08-19,271.0,293.0,245.0,48.0,38.0,278.4,300.0,252.0,48.0,34.0,259.6,273.0,240.0,33.0,22.0,274.466,290.0,252.0,38.0,28.0,129,311,13,298,20
2018-08-26,277.25,298.0,264.0,34.0,16.0,281.25,298.0,265.0,33.0,16.0,263.3525,270.0,257.0,13.0,-7.589999999999975,267.4,275.0,260.0,15.0,5.0,55,144,13,131,-131
2018-09-02,203.966,258.0,2.57,255.43,-4.740000000000009,207.514,261.0,2.57,258.43,-4.0,200.386,253.26,2.57,250.69,3.259999999999991,207.038,261.0,2.57,258.43,-1.6200000000000045,22,71,0,71,-26
2018-09-09,250.69,262.76,244.0,18.75999999999999,10.759999999999991,256.79,263.16,244.0,19.160000000000025,3.160000000000025,247.44,262.76,231.0,31.75999999999999,10.759999999999991,256.25,263.0,244.0,19.0,5.0,65,150,2,148,-97
2018-09-16,203.66,277.9,2.74,275.15999999999997,259.26,206.16,279.0,2.74,276.26,262.26,198.0925,270.01,2.74,267.27,259.26,202.435,272.0,2.74,269.26,262.26,17,47,0,47,3
2018-09-23,256.25,265.0,250.0,15.0,-15.0,264.4975,277.0,255.99,21.00999999999999,-9.009999999999991,248.525,265.0,235.1,29.900000000000006,-29.900000000000006,259.2475,271.0,245.0,26.0,-9.009999999999991,67,119,7,112,98
2018-09-30,100.52,255.0,2.48,252.52,-0.08000000000000007,101.898,255.0,2.48,252.52,-0.08000000000000007,98.52,245.0,2.48,242.52,-0.08000000000000007,99.898,246.89,2.48,244.41,-0.08000000000000007,17,62,0,62,0
2018-10-07,232.338,239.0,228.0,11.0,-8.300000000000011,233.004,240.32,229.0,11.319999999999993,-9.620000000000005,228.94,239.0,219.01,19.99000000000001,-8.300000000000011,231.402,240.32,227.0,13.319999999999993,-9.620000000000005,11,18,1,17,-17
2018-10-14,227.2475,236.0,220.99,15.009999999999991,1.009999999999991,233.34,238.36,229.0,9.360000000000014,-9.360000000000014,219.08,230.0,211.33,18.669999999999987,-6.990000000000009,226.9225,238.36,211.33,27.03,-10.360000000000014,37,58,12,46,46
2018-10-21,179.256,228.0,2.28,225.72,3.0,180.396,230.0,2.28,227.72,1.3000000000000114,175.656,228.0,2.28,225.72,14.0,178.456,230.0,2.28,227.72,8.0,19,66,0,66,-47
2018-10-28,230.5225,237.09,223.0,14.090000000000003,8.0,237.395,243.99,231.0,12.990000000000009,-6.5,230.5225,237.09,223.0,14.090000000000003,8.0,234.3975,237.5,231.0,6.5,-1.0,23,57,1,56,-53
2018-11-04,243.67000000000002,263.35,230.0,33.35000000000002,33.35000000000002,266.2,298.0,248.0,50.0,-1.0,236.8,246.0,230.0,16.0,16.0,246.45,251.0,244.0,7.0,6.0,505,2131,44,2087,9
2018-11-11,263.5,271.0,258.0,13.0,12.0,271.75,300.0,260.0,40.0,40.0,257.25,271.0,250.0,21.0,21.0,266.0,285.0,258.0,27.0,27.0,87,247,7,240,174
2018-11-18,270.5,282.0,262.0,20.0,11.0,280.7125,293.67,272.72,20.94999999999999,-11.670000000000016,263.0,275.0,248.0,27.0,27.0,277.18,290.0,271.0,19.0,-15.0,42,79,7,72,-72
2018-11-25,273.308,279.0,263.54,15.45999999999998,-10.45999999999998,275.666,282.0,267.33,14.670000000000016,-6.670000000000016,266.97,274.0,262.31,11.689999999999998,-10.45999999999998,271.728,282.0,262.31,19.689999999999998,-6.670000000000016,15,30,3,27,1
2018-12-02,191.6275,263.05,2.46,260.59000000000003,-260.59000000000003,191.6275,263.05,2.46,260.59000000000003,-260.59000000000003,186.73,258.46,2.46,255.99999999999997,-255.99999999999997,187.9125,258.46,2.46,255.99999999999997,-255.99999999999997,17,28,0,28,-22
2018-12-09,199.214,257.5,2.65,254.85,-13.5,209.726,274.98,2.65,272.33000000000004,2.0,196.614,257.5,2.65,254.85,-26.5,202.13,258.0,2.65,255.35,-14.0,14,41,0,41,37
2018-12-16,209.406,229.0,186.0,43.0,-43.0,209.702,230.48,186.0,44.47999999999999,-44.47999999999999,204.574,229.0,173.87,55.129999999999995,-55.129999999999995,205.982,229.0,173.87,55.129999999999995,-55.129999999999995,35,85,13,72,-35
2018-12-23,125.6875,180.0,1.75,178.25,151.25,131.685,182.0,1.75,180.25,161.24,116.4375,168.0,1.75,166.25,151.25,130.49,182.0,1.75,180.25,157.46,29,93,0,93,93
2018-12-30,174.25,187.0,167.0,20.0,20.0,182.575,197.0,172.0,25.0,11.699999999999989,171.5,187.0,161.0,26.0,20.0,175.0075,194.69,161.0,33.69,23.840000000000003,28,64,2,62,23
2019-01-06,162.4,183.0,140.0,43.0,-43.0,170.998,206.0,144.0,62.0,-62.0,155.2,178.0,132.0,46.0,-46.0,158.4,186.0,134.0,52.0,-52.0,201,677,42,635,537
2019-01-13,99.965,111.0,86.9,24.099999999999994,2.0,104.24,111.0,92.96,18.040000000000006,0.0,89.765,103.0,76.06,26.939999999999998,-8.0,97.5025,105.0,86.0,19.0,-7.989999999999995,1706,3224,1112,2112,-115
2019-01-20,64.772,85.0,52.0,33.0,-33.0,67.654,89.0,57.0,32.0,-32.0,60.456,78.0,52.0,26.0,-26.0,63.102000000000004,81.01,53.51,27.500000000000007,-27.500000000000007,3252,7351,564,6787,-4473
2019-01-27,61.47,67.0,57.05,9.950000000000003,4.649999999999999,64.528,68.0,59.24,8.759999999999998,3.0,58.318,63.0,56.0,7.0,2.990000000000002,62.546,68.0,57.89,10.11,6.0,1671,2760,718,2042,-1244
2019-02-03,78.846,87.0,67.0,20.0,11.0,96.6,118.0,81.0,37.0,-21.0,75.388,82.0,64.7,17.299999999999997,9.299999999999997,83.698,88.0,74.49,13.510000000000005,-8.510000000000005,8019,21406,1058,20348,-2078
2019-02-10,76.75,80.0,73.0,7.0,6.0,82.5,88.0,79.0,9.0,9.0,74.0,80.0,71.0,9.0,9.0,77.8775,81.0,73.5,7.5,4.030000000000001,1664,2732,887,1845,177
2019-02-17,85.824,95.0,80.0,15.0,12.120000000000005,101.99,148.0,83.95,64.05,22.0,82.586,91.96,77.5,14.459999999999994,14.459999999999994,87.556,98.0,80.0,18.0,14.549999999999997,10672,41746,798,40948,4975
2019-02-24,83.71600000000001,95.0,78.0,17.0,-15.319999999999993,87.6,98.0,79.0,19.0,3.0,78.006,83.0,75.0,8.0,-6.969999999999999,82.614,88.0,76.0,12.0,-0.4000000000000057,4289,8182,1113,7069,2431
2019-03-03,80.202,87.0,75.0,12.0,-12.0,85.15,89.89,79.0,10.89,-2.8900000000000006,75.022,80.0,66.1,13.900000000000006,-4.010000000000005,81.502,84.72,76.6,8.120000000000005,-2.230000000000004,2700,4974,1058,3916,2635
2019-03-10,80.978,82.49,79.4,3.089999999999989,-0.4899999999999949,86.734,94.0,81.56,12.439999999999998,-9.629999999999995,78.962,81.04,77.0,4.040000000000006,-1.2700000000000102,83.794,86.87,79.9,6.969999999999999,-3.1400000000000006,5059,15407,1997,13410,-12936
2019-03-17,65.79599999999999,79.66,59.0,20.659999999999997,-20.339999999999996,67.018,81.0,59.89,21.11,-21.11,58.55,78.6,52.0,26.599999999999994,-26.599999999999994,62.086,78.61,56.2,22.409999999999997,-22.409999999999997,5595,13099,2298,10801,-240
2019-03-24,56.66,59.01,54.8,4.210000000000001,-4.210000000000001,57.988,59.93,55.2,4.729999999999997,-3.809999999999995,53.842,55.15,51.0,4.149999999999999,-3.030000000000001,54.85,57.0,51.6,5.399999999999999,-5.399999999999999,1947,3596,1106,2490,516
2019-03-31,50.848,57.0,46.0,11.0,5.009999999999998,53.674,57.88,49.5,8.380000000000003,2.8800000000000026,48.526,52.0,44.0,8.0,-0.4100000000000037,51.688,55.97,46.68,9.29,1.6199999999999974,4031,10353,1367,8986,8925
2019-04-07,52.717999999999996,55.0,50.33,4.670000000000002,3.6700000000000017,57.0,63.0,53.79,9.21,1.2100000000000009,50.48,51.0,49.4,1.6000000000000014,0.6000000000000014,54.454,56.01,51.26,4.75,1.75,2006,5917,768,5149,-415
2019-04-14,49.065,50.26,47.78,2.479999999999997,-2.4399999999999977,50.8275,52.93,50.0,2.9299999999999997,-2.9299999999999997,46.197500000000005,46.77,46.0,0.7700000000000031,0.0,48.5675,49.28,46.99,2.289999999999999,-2.289999999999999,1040,1315,326,989,32
2019-04-21,46.158,49.0,44.69,4.310000000000002,-1.3100000000000023,47.046,49.0,45.03,3.969999999999999,-1.7700000000000031,44.282,46.0,43.01,2.990000000000002,-1.6000000000000014,45.924,47.9,44.41,3.490000000000002,-1.6700000000000017,985,1285,691,594,311
2019-04-28,44.632,46.78,42.0,4.780000000000001,-2.3800000000000026,46.814,51.0,43.98,7.020000000000003,-2.1100000000000065,42.348,43.22,41.5,1.7199999999999989,-1.0200000000000031,44.6,45.5,42.5,3.0,-3.0,1249,3362,286,3076,771
2019-05-05,43.052,44.0,42.04,1.9600000000000009,0.020000000000003126,44.094,44.49,43.98,0.5100000000000051,-0.490000000000002,41.556,42.16,41.0,1.1599999999999966,-0.20000000000000284,42.248,43.1,41.34,1.759999999999998,-0.6999999999999957,286,509,73,436,-142
2019-05-12,39.546,42.2,34.55,7.650000000000006,-7.650000000000006,42.846,48.0,39.05,8.950000000000003,5.0,37.66,41.0,33.2,7.799999999999997,-7.799999999999997,39.39,41.65,36.95,4.699999999999996,-4.479999999999997,4072,17165,340,16825,16636
2019-05-19,31.4125,35.4,29.0,6.399999999999999,-6.399999999999999,34.0125,37.0,30.66,6.34,1.6000000000000014,29.03,30.5,28.5,2.0,-1.8900000000000006,30.1725,32.48,29.0,3.479999999999997,-2.4699999999999953,3197,5731,1407,4324,2829
2019-05-26,29.842,31.51,27.9,3.610000000000003,-2.110000000000003,31.57,36.37,29.4,6.969999999999999,-2.280000000000001,28.05,29.0,27.5,1.5,-1.25,28.948,30.38,28.0,2.379999999999999,-2.1799999999999997,3942,16035,449,15586,-22
2019-06-02,27.728,29.0,26.5,2.5,-1.259999999999998,28.456,29.1,27.24,1.860000000000003,0.5100000000000016,26.55,27.0,26.25,0.75,-0.5,27.508,28.42,26.74,1.6800000000000033,-0.6800000000000033,726,915,421,494,-44
2019-06-09,29.48,31.8,27.2,4.600000000000001,3.3999999999999986,33.458,43.0,27.99,15.010000000000002,4.010000000000002,28.11,29.81,26.25,3.5599999999999987,2.8099999999999987,30.66,32.78,27.0,5.780000000000001,4.300000000000001,3907,14616,460,14156,-118
2019-06-16,32.31,35.91,29.15,6.759999999999998,4.909999999999997,38.836,59.0,31.0,28.0,8.61,30.072,34.11,28.0,6.109999999999999,5.109999999999999,31.982,39.0,29.0,10.0,9.39,31277,127672,642,127030,18126
2019-06-23,34.226,38.54,31.0,7.539999999999999,-7.539999999999999,34.818,39.0,32.0,7.0,-5.5,31.354,35.0,29.02,5.98,-5.0,32.536,36.53,30.02,6.510000000000002,-5.620000000000001,3470,6126,1032,5094,-2808
2019-06-30,32.135,32.45,31.79,0.6600000000000037,-0.6600000000000037,33.0225,34.0,32.3,1.7000000000000028,1.2100000000000009,29.615000000000002,30.57,28.3,2.2699999999999996,-0.5899999999999999,31.04,32.0,30.29,1.7100000000000009,-1.1400000000000006,2473,4405,922,3483,2664
2019-07-07,32.13,33.15,30.5,2.6499999999999986,1.0,34.41,37.0,32.01,4.990000000000002,-4.0,30.642,31.0,30.01,0.9899999999999984,-0.10000000000000142,32.644,34.0,32.0,2.0,-0.4200000000000017,7296,17646,1004,16642,-16642
2019-07-14,35.698,40.11,31.98,8.129999999999999,2.0299999999999976,41.064,46.0,36.42,9.579999999999998,-7.579999999999998,32.704,35.3,30.01,5.289999999999996,2.0,35.936,39.9,34.0,5.899999999999999,-0.21999999999999886,16620,34594,4063,30531,-30531
2019-07-21,33.316,35.05,31.34,3.7099999999999973,-0.1699999999999946,35.1,37.5,33.3,4.200000000000003,1.1000000000000014,31.476,33.5,30.01,3.4899999999999984,-2.1000000000000014,33.653999999999996,37.04,32.01,5.030000000000001,2.780000000000001,2914,7347,737,6610,6610
2019-07-28,36.534,40.8,33.6,7.199999999999996,-1.0,41.696,52.82,35.1,17.72,-8.82,33.78,35.14,32.5,2.6400000000000006,-1.5700000000000003,36.834,40.8,33.1,7.699999999999996,-1.9199999999999946,19057,66922,1816,65106,-52170
2019-08-04,36.77,43.0,32.0,11.0,-11.0,37.96,43.0,33.3,9.700000000000003,-9.700000000000003,32.336,35.16,30.0,5.159999999999997,-5.159999999999997,34.056,38.31,30.14,8.170000000000002,-7.689999999999998,7235,20095,2698,17397,-885
2019-08-11,28.938,31.0,26.99,4.010000000000002,-0.8099999999999987,31.798,35.75,28.45,7.300000000000001,-4.550000000000001,26.542,29.01,24.5,4.510000000000002,-3.8000000000000007,28.286,32.0,25.2,6.800000000000001,-6.800000000000001,7384,14201,4332,9869,9869
2019-08-18,24.88,25.74,22.72,3.0199999999999996,-0.010000000000001563,25.994,27.38,25.0,2.379999999999999,0.879999999999999,23.676,25.0,22.41,2.59,-0.48999999999999844,24.302,25.43,23.0,2.4299999999999997,-0.870000000000001,5089,7296,2426,4870,-2103
2019-08-25,24.627499999999998,26.97,22.6,4.369999999999997,3.139999999999997,28.3725,31.61,25.0,6.609999999999999,1.5500000000000007,24.0475,26.3,22.6,3.6999999999999993,1.4899999999999984,26.085,28.24,24.6,3.639999999999997,-0.3999999999999986,11716,29494,3786,25708,3191
2019-09-01,23.838,25.56,22.01,3.549999999999997,-2.4899999999999984,25.412,27.0,23.55,3.4499999999999993,-3.0100000000000016,22.56,25.02,20.04,4.98,-0.6999999999999993,24.456,27.0,22.4,4.600000000000001,-3.0100000000000016,3544,4907,1053,3854,-3554
2019-09-08,22.38,22.88,22.07,0.8099999999999987,0.8099999999999987,22.68,22.95,22.08,0.870000000000001,0.129999999999999,22.064,22.81,21.56,1.25,1.25,22.518,22.95,22.0,0.9499999999999993,0.05999999999999872,996,1504,645,859,262
2019-09-15,22.582,23.4,20.62,2.7799999999999976,-2.1999999999999993,23.041999999999998,24.5,21.11,3.3900000000000006,-2.09,22.222,23.37,20.62,2.75,-2.1999999999999993,22.46,23.69,21.11,2.580000000000002,-2.09,729,1092,0,1092,-367
2019-09-22,19.965,21.11,18.67,2.4399999999999977,-1.870000000000001,20.1725,21.11,19.24,1.870000000000001,-1.870000000000001,19.68,21.11,18.67,2.4399999999999977,-1.870000000000001,19.8875,21.11,19.24,1.870000000000001,-1.870000000000001,460,641,242,399,-302
2019-09-29,20.073333333333334,20.49,19.62,0.8699999999999974,-0.48999999999999844,20.073333333333334,20.49,19.62,0.8699999999999974,-0.48999999999999844,19.919999999999998,20.49,19.16,1.3299999999999983,-0.9499999999999993,19.919999999999998,20.49,19.16,1.3299999999999983,-0.9499999999999993,560,895,335,560,560
2019-10-06,18.726666666666667,19.16,18.02,1.1400000000000006,-1.1400000000000006,19.726666666666667,22.0,18.02,3.9800000000000004,-1.1400000000000006,18.56,19.16,18.02,1.1400000000000006,-1.1400000000000006,19.726666666666667,22.0,18.02,3.9800000000000004,-1.1400000000000006,934,1688,270,1418,-574
2019-10-13,17.525,20.97,14.08,6.889999999999999,-6.889999999999999,18.39,20.97,15.81,5.159999999999998,-5.159999999999998,15.530000000000001,16.98,14.08,2.9000000000000004,-2.9000000000000004,17.145,18.48,15.81,2.67,-2.67,1172,1804,540,1264,-1264
2019-10-20,15.326,16.36,14.0,2.3599999999999994,-2.3599999999999994,15.374,16.5,14.0,2.5,-2.5,14.97,16.36,13.2,3.16,-3.16,15.234,16.5,13.3,3.1999999999999993,-3.1999999999999993,1235,3312,415,2897,2837
2019-10-27,13.132,13.67,12.53,1.1400000000000006,0.5200000000000014,13.458,13.99,12.62,1.370000000000001,0.4300000000000015,12.572,13.64,11.53,2.110000000000001,-1.0,12.722,13.64,12.08,1.5600000000000005,-0.5399999999999991,3242,8307,550,7757,2324
2019-11-03,13.116,13.7,12.65,1.049999999999999,0.22999999999999865,13.73,15.19,12.65,2.539999999999999,0.379999999999999,12.622,13.5,11.6,1.9000000000000004,1.9000000000000004,13.198,14.0,12.25,1.75,0.75,1887,2950,897,2053,-1182
2019-11-10,12.4375,14.05,11.19,2.860000000000001,-2.4000000000000004,12.4475,14.06,11.19,2.870000000000001,-2.41,12.345,14.05,11.19,2.860000000000001,-2.4000000000000004,12.3475,14.06,11.19,2.870000000000001,-2.41,472,865,197,668,102
2019-11-17,11.0525,11.75,9.32,2.4299999999999997,-0.14000000000000057,12.4175,12.92,11.65,1.2699999999999996,0.8499999999999996,10.932500000000001,11.75,9.32,2.4299999999999997,0.33999999999999986,12.0525,12.5,11.16,1.3399999999999999,1.3399999999999999,1229,1922,904,1018,55
2019-11-24,11.436666666666667,12.3,10.0,2.3000000000000007,-2.3000000000000007,16.006666666666668,22.62,12.01,10.610000000000001,-9.23,11.433333333333334,12.3,10.0,2.3000000000000007,-2.3000000000000007,13.216666666666667,14.26,12.0,2.26,-0.8699999999999992,32173,76620,5241,71379,-71379
2019-12-01,11.305,11.5,11.11,0.39000000000000057,0.39000000000000057,12.08,12.66,11.5,1.1600000000000001,-1.1600000000000001,10.875,11.5,10.25,1.25,1.25,11.695,11.89,11.5,0.39000000000000057,-0.39000000000000057,2604,5209,0,5209,-5209
2019-12-08,10.648,11.93,9.13,2.799999999999999,-1.9800000000000004,10.8,11.94,9.13,2.8099999999999987,-1.6100000000000012,9.686,11.63,7.12,4.510000000000001,-1.9800000000000004,9.892,11.63,7.8,3.830000000000001,-1.6300000000000008,2070,3524,0,3524,2581
2019-12-15,10.396,10.88,10.05,0.8300000000000001,0.3800000000000008,10.466000000000001,10.88,10.05,0.8300000000000001,0.3800000000000008,10.308,10.88,9.8,1.08,0.3800000000000008,10.396,10.88,9.8,1.08,0.3800000000000008,617,1611,0,1611,0
2019-12-22,8.686666666666666,9.44,7.51,1.9299999999999997,-0.33000000000000007,8.686666666666666,9.44,7.51,1.9299999999999997,-0.33000000000000007,8.203333333333333,9.44,7.51,1.9299999999999997,-1.7799999999999994,8.203333333333333,9.44,7.51,1.9299999999999997,-1.7799999999999994,140,421,0,421,421
2019-12-29,8.126666666666667,8.2,8.08,0.11999999999999922,-0.09999999999999964,8.126666666666667,8.2,8.08,0.11999999999999922,-0.09999999999999964,8.126666666666667,8.2,8.08,0.11999999999999922,-0.09999999999999964,8.126666666666667,8.2,8.08,0.11999999999999922,-0.09999999999999964,0,0,0,0,0
