Date,WELL_Open_average,WELL_Open_max,WELL_Open_min,WELL_Open_volatility,WELL_Open_change,WELL_High_average,WELL_High_max,WELL_High_min,WELL_High_volatility,WELL_High_change,WELL_Low_average,WELL_Low_max,WELL_Low_min,WELL_Low_volatility,WELL_Low_change,WELL_Close_average,WELL_Close_max,WELL_Close_min,WELL_Close_volatility,WELL_Close_change,WELL_Volume_average,WELL_Volume_max,WELL_Volume_min,WELL_Volume_volatility,WELL_Volume_change
2018-01-14,59.466,59.9,59.26,0.6400000000000006,-0.03999999999999915,59.967999999999996,60.72,59.32,1.3999999999999986,-1.009999999999998,58.884,59.2,58.24,0.9600000000000009,-0.19000000000000483,59.455999999999996,60.11,59.26,0.8500000000000014,0.07000000000000028,3433617,4695959,2818632,1877327,-326825
2018-01-21,60.318,60.97,59.67,1.2999999999999972,0.4799999999999969,60.716,60.99,60.23,0.7600000000000051,-0.28000000000000114,59.784,60.41,58.99,1.4199999999999946,-0.28999999999999915,60.362,60.84,59.52,1.3200000000000003,-0.7999999999999972,2310742,2759326,2085468,673858,-673858
2018-01-28,58.806,60.0,57.57,2.4299999999999997,-1.0700000000000003,59.574,60.29,58.82,1.4699999999999989,-1.0300000000000011,57.674,58.6,56.41,2.190000000000005,-2.1200000000000045,58.304,59.97,56.53,3.4399999999999977,-2.0,3134444,4265585,2444672,1820913,1080465
2018-02-04,55.768,57.11,54.63,2.479999999999997,-1.0799999999999983,56.712,58.1,54.97,3.1300000000000026,-2.3100000000000023,54.608,56.43,53.0,3.4299999999999997,-2.289999999999999,55.636,57.21,54.27,2.9399999999999977,-2.9399999999999977,3911808,4303878,3239714,1064164,172376
2018-02-11,54.6425,55.3,54.36,0.9399999999999977,0.9399999999999977,55.515,56.44,54.72,1.7199999999999989,1.1199999999999974,54.1275,55.25,53.43,1.8200000000000003,1.6199999999999974,55.0475,55.79,54.15,1.6400000000000006,0.7100000000000009,3511968,4051061,2908528,1142533,211823
2018-02-18,54.55,55.51,53.82,1.6899999999999977,-0.8999999999999986,55.058,56.1,54.41,1.6900000000000048,-1.4299999999999997,53.646,54.79,53.06,1.7299999999999969,-1.3699999999999974,54.268,54.8,53.74,1.0599999999999952,-0.3999999999999986,2925122,3418186,2582871,835315,-56313
2018-02-25,53.286,54.9,52.05,2.8500000000000014,-1.7000000000000028,54.054,54.9,53.01,1.8900000000000006,-0.5,52.09,52.65,51.63,1.019999999999996,0.4299999999999997,52.874,54.07,52.22,1.8500000000000014,1.8500000000000014,2943428,3342649,2385856,956793,-76620
2018-03-04,53.512,53.93,52.78,1.1499999999999986,-0.12000000000000455,54.122,54.82,53.71,1.1099999999999994,0.8999999999999986,52.926,53.34,52.28,1.0600000000000023,1.019999999999996,53.738,54.73,52.86,1.8699999999999974,1.8699999999999974,2638071,3202481,2122424,1080057,131952
2018-03-11,54.012,55.13,53.62,1.5100000000000051,-1.25,54.314,55.24,53.95,1.2899999999999991,-1.1499999999999986,53.3,53.65,52.84,0.8099999999999952,-0.8099999999999952,53.658,54.0,53.25,0.75,-0.509999999999998,2490608,3609632,1832786,1776846,-1161756
2018-03-18,52.776,53.29,52.38,0.9099999999999966,-0.9099999999999966,53.35,54.15,52.5,1.6499999999999986,-1.3400000000000034,52.192,52.99,51.87,1.1200000000000045,-1.0900000000000034,52.504,53.15,52.03,1.1199999999999974,-1.009999999999998,2435503,3058221,1662793,1395428,-644007
2018-03-25,53.705,54.85,52.14,2.710000000000001,2.229999999999997,54.6925,55.42,53.95,1.4699999999999989,0.5899999999999963,53.2025,54.03,51.72,2.3100000000000023,1.9299999999999997,54.135,54.86,53.28,1.5799999999999983,0.6899999999999977,2769855,3770609,2099491,1671118,212465
2018-04-01,54.544,55.01,53.57,1.4399999999999977,0.8500000000000014,55.111999999999995,55.87,54.16,1.7100000000000009,0.8500000000000014,53.756,54.72,52.8,1.9200000000000017,1.1600000000000037,54.628,55.16,53.75,1.4099999999999966,0.740000000000002,2610516,2906410,2129041,777369,-777369
2018-04-08,53.458,54.62,52.35,2.269999999999996,-1.9600000000000009,53.784,54.86,52.63,2.229999999999997,-1.9399999999999977,52.72,53.88,51.81,2.0700000000000003,-1.9500000000000028,53.14,54.0,52.54,1.4600000000000009,-1.4600000000000009,2335676,3191925,1658866,1533059,445948
2018-04-15,52.412,53.4,51.11,2.289999999999999,-1.6400000000000006,52.75,53.66,51.24,2.4199999999999946,-2.4199999999999946,51.6,52.7,50.37,2.3300000000000054,-2.200000000000003,52.0,53.38,50.68,2.700000000000003,-2.700000000000003,2043692,2345931,1587587,758344,-274060
2018-04-22,51.23,53.05,50.66,2.3900000000000006,2.299999999999997,52.076,53.51,51.02,2.489999999999995,1.9399999999999977,50.396,52.37,49.58,2.789999999999999,2.239999999999995,51.574,53.44,50.01,3.4299999999999997,2.4199999999999946,3736317,4997202,2514839,2482363,1379909
2018-04-29,54.822,55.42,53.56,1.8599999999999994,1.8200000000000003,55.716,56.28,55.22,1.0600000000000023,0.4299999999999997,54.436,55.4,53.36,2.039999999999999,1.740000000000002,55.458,56.18,54.86,1.3200000000000003,0.8500000000000014,3245526,4965920,2354535,2611385,-2474278
2018-05-06,55.652,56.2,54.87,1.3300000000000054,0.5300000000000011,55.938,56.5,55.46,1.0399999999999991,0.5499999999999972,55.174,55.77,54.58,1.1900000000000048,0.3399999999999963,55.684,56.25,55.14,1.1099999999999994,0.36999999999999744,1984583,2927662,1371938,1555724,-1122020
2018-05-13,54.686,55.1,53.53,1.5700000000000003,-0.21999999999999886,55.162,55.5,54.77,0.7299999999999969,-0.030000000000001137,54.056,54.64,53.53,1.1099999999999994,-0.8800000000000026,54.612,55.18,53.93,1.25,0.3399999999999963,2619711,4423643,1836833,2586810,-971820
2018-05-20,56.0025,56.81,55.18,1.6300000000000026,0.9299999999999997,56.707499999999996,56.97,56.06,0.9099999999999966,0.8399999999999963,55.58,56.11,54.55,1.5600000000000023,1.5600000000000023,56.394999999999996,56.87,55.68,1.1899999999999977,1.1899999999999977,1953937,2562850,1460251,1102599,-595354
2018-05-27,57.352,58.16,56.8,1.3599999999999994,1.3599999999999994,57.92,58.42,57.31,1.1099999999999994,1.019999999999996,57.004,57.54,56.49,1.0499999999999972,0.8299999999999983,57.602000000000004,58.02,57.03,0.990000000000002,0.740000000000002,1776605,2165625,1473508,692117,-347952
