Date,DMRC_stock_Open_average,DMRC_stock_Open_max,DMRC_stock_Open_min,DMRC_stock_Open_volatility,DMRC_stock_Open_change,DMRC_stock_High_average,DMRC_stock_High_max,DMRC_stock_High_min,DMRC_stock_High_volatility,DMRC_stock_High_change,DMRC_stock_Low_average,DMRC_stock_Low_max,DMRC_stock_Low_min,DMRC_stock_Low_volatility,DMRC_stock_Low_change,DMRC_stock_Close_average,DMRC_stock_Close_max,DMRC_stock_Close_min,DMRC_stock_Close_volatility,DMRC_stock_Close_change,DMRC_stock_Volume_average,DMRC_stock_Volume_max,DMRC_stock_Volume_min,DMRC_stock_Volume_volatility,DMRC_stock_Volume_change
2018-07-01,27.8,29.05,26.6,2.4499999999999993,2.4499999999999993,28.762500000000003,29.55,27.85,1.6999999999999993,1.6999999999999993,27.575000000000003,28.35,26.6,1.75,1.75,28.225,29.05,27.55,1.5,0.8499999999999979,36323,54576,26409,28167,-2399
2018-07-08,29.03,30.15,28.55,1.5999999999999979,1.5999999999999979,29.692,30.75,28.9,1.8500000000000014,1.6400000000000006,28.624,29.9,27.85,2.049999999999997,1.5499999999999972,29.39,30.25,28.7,1.5500000000000007,1.5500000000000007,34966,43742,26740,17002,-1381
2018-07-15,29.919999999999998,30.15,29.6,0.5499999999999972,-0.14999999999999858,30.64,31.15,30.3,0.8499999999999979,0.5,29.594,30.0,29.0,1.0,0.33999999999999986,30.07,30.65,29.6,1.0499999999999972,0.5999999999999979,43332,78043,30154,47889,47889
2018-07-22,30.45,31.15,29.7,1.4499999999999993,-0.8499999999999979,31.009999999999998,32.4,30.4,2.0,-0.75,29.76,30.35,29.25,1.1000000000000014,-1.1000000000000014,30.17,30.95,29.8,1.1499999999999986,-1.0999999999999979,59632,88766,27480,61286,61286
2018-07-29,29.47,30.15,28.25,1.8999999999999986,-1.6999999999999993,29.93,30.75,28.45,2.3000000000000007,-2.0,29.032,29.95,27.8,2.1499999999999986,-1.9499999999999993,29.38,30.1,28.3,1.8000000000000007,-1.75,68176,94673,46287,48386,-34485
2018-08-05,29.2,30.05,28.25,1.8000000000000007,1.8000000000000007,29.894,30.82,28.65,2.1700000000000017,2.1700000000000017,29.05,30.0,27.9,2.1000000000000014,2.1000000000000014,29.61,30.35,28.55,1.8000000000000007,1.8000000000000007,52922,71935,42392,29543,9237
2018-08-12,29.5,30.4,28.75,1.6499999999999986,-1.6499999999999986,29.802,30.71,29.0,1.7100000000000009,-1.7100000000000009,28.994,29.85,28.45,1.4000000000000021,-1.3000000000000007,29.21,29.9,28.65,1.25,-1.25,39674,64433,20489,43944,-19947
2018-08-19,26.48,28.7,24.95,3.75,-3.75,27.268,29.27,25.55,3.719999999999999,-2.7300000000000004,25.53,28.0,24.55,3.4499999999999993,-3.0500000000000007,25.966,28.5,24.88,3.620000000000001,-2.3999999999999986,69416,103231,37545,65686,13400
2018-08-26,27.72,29.35,26.2,3.150000000000002,3.150000000000002,28.650000000000002,29.85,27.5,2.3500000000000014,2.3500000000000014,27.338,28.4,26.1,2.299999999999997,1.5399999999999991,28.4,29.55,27.1,2.4499999999999993,2.4499999999999993,45616,64958,18427,46531,17657
2018-09-02,29.9,30.2,29.5,0.6999999999999993,0.5500000000000007,30.6,31.7,30.0,1.6999999999999993,1.6999999999999993,29.07,30.05,28.01,2.039999999999999,1.2300000000000004,30.3625,31.3,29.9,1.4000000000000021,1.4000000000000021,46845,65241,38630,26611,22576
2018-09-09,30.34,31.4,29.1,2.299999999999997,-2.299999999999997,30.938,31.7,29.75,1.9499999999999993,-1.9499999999999993,29.63,30.7,29.0,1.6999999999999993,-1.6999999999999993,29.88,31.3,29.1,2.1999999999999993,-2.1000000000000014,44580,65457,21621,43836,-43836
2018-09-16,30.11,31.9,29.0,2.8999999999999986,2.849999999999998,31.074,32.85,29.62,3.2300000000000004,3.2300000000000004,29.75,30.8,28.8,2.0,2.0,30.62,31.95,29.1,2.849999999999998,2.3999999999999986,78607,151529,36377,115152,100195
2018-09-23,30.712,31.4,30.3,1.0999999999999979,-1.0999999999999979,31.19,31.6,30.8,0.8000000000000007,-0.05000000000000071,30.21,30.4,29.95,0.4499999999999993,-0.09999999999999787,30.68,31.45,30.35,1.0999999999999979,0.8999999999999986,46299,53265,36398,16867,15594
2018-09-30,30.326,31.72,28.73,2.9899999999999984,-2.8000000000000007,30.548,31.98,29.18,2.8000000000000007,-2.8000000000000007,29.099999999999998,31.27,26.58,4.690000000000001,-4.690000000000001,29.402,31.7,26.98,4.719999999999999,-4.719999999999999,54566,60597,37654,22943,-5592
2018-10-07,26.258,27.06,25.0,2.0599999999999987,-0.7199999999999989,27.282,27.78,26.63,1.1500000000000021,-1.1500000000000021,25.62,26.31,25.0,1.3099999999999987,-0.120000000000001,26.068,27.18,25.03,2.1499999999999986,-0.3200000000000003,52109,70531,35144,35387,3641
2018-10-14,27.168,27.88,26.2,1.6799999999999997,1.6499999999999986,27.830000000000002,28.12,27.1,1.0199999999999996,0.9699999999999989,26.532,27.44,26.0,1.4400000000000013,0.4200000000000017,27.254,28.01,26.17,1.8399999999999999,0.33999999999999986,47392,61704,33174,28530,-15786
2018-10-21,26.332,26.97,25.77,1.1999999999999993,0.36999999999999744,27.396,28.07,27.0,1.0700000000000003,0.5399999999999991,25.794,26.29,25.52,0.7699999999999996,0.21999999999999886,26.538,27.48,26.0,1.4800000000000004,0.5300000000000011,37422,55503,26894,28609,6989
2018-10-28,25.322,27.25,21.7,5.550000000000001,-5.550000000000001,25.872,27.68,22.12,5.559999999999999,-5.300000000000001,23.374,26.14,19.7,6.440000000000001,-6.310000000000002,23.968,26.42,20.25,6.170000000000002,-6.07,104044,225206,38024,187182,87279
2018-11-04,21.066,21.7,20.3,1.3999999999999986,1.3999999999999986,21.874,22.35,21.47,0.8800000000000026,0.7900000000000027,20.826,21.49,20.3,1.1899999999999977,0.5799999999999983,21.29,21.98,20.5,1.4800000000000004,0.7199999999999989,43964,62290,31626,30664,-21699
2018-11-11,20.48,21.15,19.51,1.639999999999997,-0.8499999999999979,21.258,21.72,20.58,1.1400000000000006,0.5700000000000003,19.908,20.3,19.51,0.7899999999999991,0.28999999999999915,20.594,21.6,19.66,1.9400000000000013,0.870000000000001,46375,53283,43107,10176,-1555
2018-11-18,19.855,21.54,19.11,2.4299999999999997,-2.4299999999999997,20.6025,21.54,20.05,1.4899999999999984,-0.8399999999999999,19.17,19.7,18.93,0.7699999999999996,-0.5899999999999999,19.47,19.83,19.03,0.7999999999999972,-0.0799999999999983,45626,80170,17896,62274,-62274
2018-11-25,19.445999999999998,19.9,19.06,0.8399999999999999,-0.34999999999999787,20.238,20.4,19.9,0.5,0.00999999999999801,18.812,19.54,18.4,1.1400000000000006,1.1400000000000006,19.588,20.12,19.06,1.0600000000000023,0.9200000000000017,100295,137835,72969,64866,-30578
2018-12-02,20.065,20.36,19.71,0.6499999999999986,-0.34999999999999787,20.665,21.01,20.33,0.6800000000000033,-0.17999999999999972,19.38,19.86,18.96,0.8999999999999986,0.08999999999999986,19.87,20.17,19.27,0.9000000000000021,-0.9000000000000021,71686,81368,64295,17073,-65
2018-12-09,18.786,19.16,18.23,0.9299999999999997,-0.9299999999999997,19.172,19.33,18.74,0.5899999999999999,-0.5200000000000031,18.198,18.5,17.77,0.7300000000000004,-0.7300000000000004,18.434,18.88,18.09,0.7899999999999991,-0.7699999999999996,65409,90820,43601,47219,-47219
2018-12-16,17.26,17.96,16.56,1.4000000000000021,-1.4000000000000021,17.772000000000002,18.67,16.98,1.6900000000000013,-1.6900000000000013,16.308,17.29,14.86,2.4299999999999997,-2.1799999999999997,16.686,17.44,15.24,2.200000000000001,-2.0299999999999994,91678,122092,58806,63286,43057
2018-12-23,14.89,15.03,14.74,0.28999999999999915,0.019999999999999574,15.6325,16.22,15.3,0.9199999999999982,0.6199999999999992,14.2475,14.39,14.09,0.3000000000000007,0.16000000000000014,15.04,15.84,14.36,1.4800000000000004,1.4800000000000004,149562,187223,71246,115977,88528
2018-12-30,15.3775,15.88,14.19,1.6900000000000013,-0.2400000000000002,16.302500000000002,16.98,15.86,1.120000000000001,1.120000000000001,14.7425,15.6,14.03,1.5700000000000003,1.5700000000000003,15.700000000000001,16.87,14.5,2.370000000000001,2.370000000000001,97765,209719,48578,161141,-161141
2019-01-06,17.542,18.11,16.91,1.1999999999999993,0.9800000000000004,18.509999999999998,18.91,18.11,0.8000000000000007,0.3200000000000003,17.274,17.89,16.91,0.9800000000000004,0.9800000000000004,17.886,18.76,17.29,1.4700000000000024,0.8300000000000018,61462,70015,42749,27266,-751
2019-01-13,18.598,18.95,18.15,0.8000000000000007,0.21999999999999886,19.238,19.7,18.49,1.2100000000000009,-0.15000000000000213,18.003999999999998,18.15,17.9,0.25,-0.14000000000000057,18.692,19.2,18.14,1.0599999999999987,0.879999999999999,103944,236336,38689,197647,159243
2019-01-20,18.9325,19.09,18.8,0.28999999999999915,-0.14999999999999858,19.68,20.15,19.45,0.6999999999999993,0.6699999999999982,18.427500000000002,18.94,18.02,0.9200000000000017,0.6400000000000006,19.0225,19.65,18.76,0.889999999999997,0.7799999999999976,72114,95610,46289,49321,-25545
2019-01-27,19.356,19.6,19.11,0.490000000000002,0.1700000000000017,19.87,20.74,19.51,1.2299999999999969,1.0999999999999979,18.906,19.4,18.58,0.8200000000000003,0.5700000000000003,19.544,20.69,19.01,1.6799999999999997,1.6799999999999997,88718,131004,58621,72383,47993
2019-02-03,21.604,22.04,20.71,1.3299999999999983,1.3299999999999983,22.388,22.72,22.09,0.629999999999999,0.6000000000000014,21.302,21.89,20.71,1.1799999999999997,1.1799999999999997,22.002,22.58,21.06,1.5199999999999996,1.5199999999999996,105264,176601,67534,109067,-107631
2019-02-10,23.194,23.82,22.75,1.0700000000000003,0.41000000000000014,23.614,23.94,22.82,1.120000000000001,0.9199999999999982,22.706,23.03,22.01,1.0199999999999996,0.9499999999999993,23.274,23.71,22.81,0.9000000000000021,0.4700000000000024,55952,92946,38166,54780,-15153
2019-02-17,24.0275,24.5,23.29,1.2100000000000009,0.990000000000002,26.2725,30.36,24.3,6.059999999999999,6.059999999999999,23.705,24.28,23.29,0.990000000000002,0.990000000000002,25.82,29.17,24.0,5.170000000000002,5.170000000000002,121195,222946,71085,151861,151861
2019-02-24,30.134,30.57,29.05,1.5199999999999996,1.379999999999999,31.208,31.7,30.98,0.7199999999999989,0.7199999999999989,29.508,29.8,29.05,0.75,0.75,30.462,30.91,30.17,0.7399999999999984,0.620000000000001,107211,151328,78589,72739,-48353
2019-03-03,30.052,31.12,29.34,1.7800000000000011,-1.7800000000000011,30.412,31.3,29.91,1.3900000000000006,-1.3900000000000006,29.252,29.6,29.03,0.5700000000000003,-0.41000000000000014,29.794,30.07,29.59,0.4800000000000004,-0.4299999999999997,69235,76793,52228,24565,1620
2019-03-10,29.824,30.12,29.19,0.9299999999999997,0.389999999999997,30.582,31.14,30.31,0.8300000000000018,0.8300000000000018,29.37,29.69,28.83,0.860000000000003,0.860000000000003,29.988,30.73,29.18,1.5500000000000007,1.5500000000000007,117763,233776,76354,157422,114315
2019-03-17,32.714,34.21,30.44,3.7699999999999996,3.7699999999999996,33.772,34.8,31.88,2.919999999999998,2.7100000000000044,31.968,33.43,30.44,2.9899999999999984,1.25,33.058,34.22,31.82,2.3999999999999986,0.129999999999999,87040,119900,68622,51278,-47155
2019-03-24,32.464,33.25,31.67,1.5799999999999983,1.0300000000000011,33.01,33.55,32.5,1.0499999999999972,-0.1600000000000037,31.52,32.76,30.87,1.889999999999997,0.3999999999999986,32.284,33.05,31.38,1.6699999999999982,-1.4100000000000001,50587,68448,40664,27784,-20355
2019-03-31,32.324,34.21,31.35,2.8599999999999994,-0.379999999999999,33.07,34.21,31.76,2.4499999999999993,-1.4300000000000033,31.368,32.32,30.73,1.5899999999999999,-0.4299999999999997,32.22,34.0,31.34,2.66,-1.4400000000000013,116737,197758,63781,133977,-133977
2019-04-07,30.716,31.37,29.97,1.4000000000000021,0.019999999999999574,31.136,31.37,30.7,0.6700000000000017,0.019999999999999574,30.105999999999998,30.5,29.52,0.9800000000000004,0.19000000000000128,30.634,31.19,29.96,1.2300000000000004,0.7200000000000024,85684,132906,52950,79956,25592
2019-04-14,29.7875,31.09,27.97,3.120000000000001,-3.120000000000001,29.9675,31.3,28.4,2.900000000000002,-2.900000000000002,28.59,29.87,27.34,2.530000000000001,-2.530000000000001,28.995,29.96,28.0,1.9600000000000009,-1.8999999999999986,92813,138163,63482,74681,33620
2019-04-21,28.952,30.85,27.86,2.990000000000002,2.990000000000002,30.032,31.8,28.51,3.289999999999999,2.8200000000000003,28.508,30.22,27.56,2.66,2.66,29.694,31.6,27.97,3.6300000000000026,3.6300000000000026,98943,151228,59824,91404,-40833
2019-04-28,36.126,47.51,30.29,17.22,15.919999999999998,39.638,50.8,31.81,18.99,18.58,35.096000000000004,47.2,28.86,18.340000000000003,16.44,37.954,47.96,29.79,18.17,16.96,596925,1929689,90512,1839177,394745
2019-05-05,54.238,59.65,47.0,12.649999999999999,10.0,58.726,61.88,55.11,6.770000000000003,3.1899999999999977,52.854,57.5,46.22,11.280000000000001,9.329999999999998,57.298,60.92,54.6,6.32,3.3500000000000014,373857,500936,303773,197163,-179187
2019-05-12,58.02,60.28,55.24,5.039999999999999,2.1599999999999966,60.336,62.1,57.58,4.520000000000003,2.3700000000000045,56.702000000000005,59.42,53.53,5.890000000000001,3.990000000000002,58.498,60.05,55.03,5.019999999999996,3.019999999999996,201001,291520,136264,155256,-30444
2019-05-19,61.418,63.87,58.0,5.869999999999997,5.829999999999998,63.696,65.91,59.78,6.1299999999999955,4.799999999999997,60.514,62.7,57.69,5.010000000000005,4.440000000000005,62.746,64.1,58.76,5.339999999999996,5.339999999999996,237620,428612,139011,289601,37399
2019-05-26,60.585,65.42,51.9,13.520000000000003,-13.520000000000003,61.72,66.5,54.04,12.46,-12.46,57.93,64.77,50.5,14.269999999999996,-14.269999999999996,58.9525,65.56,52.56,13.0,-13.0,329069,428129,277580,150549,-3276
2019-06-02,52.303999999999995,53.73,50.15,3.5799999999999983,-2.509999999999998,53.722,54.38,52.94,1.4400000000000048,1.2100000000000009,49.732,50.67,48.89,1.7800000000000011,1.259999999999998,52.292,53.78,49.93,3.8500000000000014,2.5700000000000003,176936,320942,117985,202957,-202957
2019-06-09,52.254,54.56,50.64,3.9200000000000017,-3.9200000000000017,52.87,55.13,51.1,4.030000000000001,-4.030000000000001,50.444,51.68,50.02,1.6599999999999966,-1.5899999999999963,51.344,52.83,50.59,2.239999999999995,-2.239999999999995,82460,106219,47847,58372,14134
2019-06-16,50.194,51.84,45.8,6.040000000000006,-5.07,51.07,52.9,45.8,7.100000000000001,-6.359999999999999,47.808,50.77,41.85,8.920000000000002,-8.490000000000002,48.5,51.43,42.73,8.700000000000003,-8.64,200613,361279,82849,278430,278430
2019-06-23,42.58,43.63,42.12,1.5100000000000051,1.1400000000000006,44.116,44.63,43.25,1.3800000000000026,0.8900000000000006,41.896,43.5,41.01,2.490000000000002,2.490000000000002,42.97,44.39,41.9,2.490000000000002,1.7800000000000011,136429,200467,79905,120562,49420
2019-06-30,45.332499999999996,45.86,45.0,0.8599999999999994,0.10000000000000142,46.53,47.2,45.95,1.25,-0.6099999999999994,44.5075,44.71,44.0,0.7100000000000009,0.09000000000000341,45.85,46.58,45.44,1.1400000000000006,0.9699999999999989,118171,205770,57679,148091,-121854
2019-07-07,45.944,46.92,44.74,2.1799999999999997,-0.509999999999998,46.794000000000004,47.67,46.2,1.4699999999999989,-0.240000000000002,44.802,45.77,44.29,1.480000000000004,-0.240000000000002,45.872,47.07,44.95,2.1199999999999974,0.6199999999999974,86862,98108,77601,20507,20507
2019-07-14,45.428,47.05,44.14,2.9099999999999966,-0.9300000000000068,46.298,47.5,45.09,2.4099999999999966,-1.7199999999999989,44.074,45.66,42.94,2.719999999999999,-1.0999999999999943,45.038000000000004,47.1,44.03,3.0700000000000003,-3.0700000000000003,101565,144111,73105,71006,71006
2019-07-21,44.646,48.89,42.57,6.32,4.700000000000003,46.874,51.35,43.45,7.899999999999999,6.75,43.778,48.45,41.5,6.950000000000003,6.130000000000003,45.236,48.62,42.39,6.229999999999997,6.159999999999997,178915,305981,89939,216042,106161
2019-07-28,46.584,48.64,44.86,3.780000000000001,-3.490000000000002,47.264,49.1,45.58,3.520000000000003,-3.520000000000003,45.114000000000004,46.13,43.85,2.280000000000001,-1.9600000000000009,45.976,47.83,45.16,2.6700000000000017,-2.5899999999999963,105214,122177,77463,44714,-44714
2019-08-04,44.632,46.5,43.82,2.6799999999999997,2.450000000000003,45.452,46.66,44.05,2.6099999999999994,2.6099999999999994,43.65,45.09,42.12,2.970000000000006,2.970000000000006,44.87,46.49,43.58,2.9100000000000037,1.6000000000000014,91220,113594,60417,53177,-23175
2019-08-11,42.378,44.91,40.8,4.109999999999999,-4.109999999999999,42.994,45.01,41.41,3.6000000000000014,-3.6000000000000014,40.924,42.34,39.74,2.6000000000000014,-2.3400000000000034,41.682,43.46,40.29,3.1700000000000017,-1.7600000000000051,129308,209076,79268,129808,88007
2019-08-18,40.48,41.43,39.37,2.0600000000000023,-2.0600000000000023,41.364,42.32,40.94,1.3800000000000026,-1.0700000000000003,39.467999999999996,40.12,38.39,1.7299999999999969,-1.6799999999999997,39.852000000000004,40.64,38.5,2.1400000000000006,-2.1400000000000006,109586,142034,88177,53857,21539
2019-08-25,38.692,39.28,37.5,1.7800000000000011,-0.3399999999999963,39.35,39.69,38.68,1.009999999999998,0.22999999999999687,37.967999999999996,38.73,36.64,2.0899999999999963,0.5599999999999952,38.776,39.54,37.89,1.6499999999999986,0.5499999999999972,64599,78003,52201,25802,-5406
2019-09-01,40.95,42.87,39.19,3.6799999999999997,3.6799999999999997,41.974999999999994,43.14,40.87,2.270000000000003,2.270000000000003,40.4675,41.99,39.19,2.8000000000000043,2.8000000000000043,41.5275,42.67,40.1,2.5700000000000003,2.5700000000000003,89331,132628,58349,74279,-61551
2019-09-08,41.156,44.48,38.28,6.199999999999996,1.529999999999994,42.976,46.15,39.72,6.43,3.1999999999999957,39.778,44.18,37.72,6.460000000000001,6.32,41.456,44.57,38.53,6.039999999999999,6.039999999999999,113470,160324,54336,105988,-65278
2019-09-15,43.958,44.71,43.26,1.4500000000000028,-0.769999999999996,44.748,46.34,43.89,2.450000000000003,-1.9400000000000048,42.562,43.5,41.5,2.0,-1.3400000000000034,43.952,44.8,43.26,1.5399999999999991,-0.5999999999999943,144210,224959,92964,131995,131976
2019-09-22,42.538,43.73,41.65,2.0799999999999983,-2.0799999999999983,42.978,44.05,41.7,2.3499999999999943,-2.3499999999999943,40.93,42.4,39.45,2.9499999999999957,-2.9499999999999957,41.702,43.44,39.75,3.6899999999999977,-3.6899999999999977,110959,191269,60215,131054,-70981
2019-09-29,38.136,39.9,36.93,2.969999999999999,-2.469999999999999,38.744,40.26,37.63,2.6299999999999955,-1.8699999999999974,36.96,38.99,35.61,3.3800000000000026,-2.5,37.654,39.09,36.99,2.1000000000000014,-1.5,86976,111178,67383,43795,13062
2019-10-06,38.02,38.59,37.47,1.1200000000000045,-0.17999999999999972,39.098,39.55,38.55,1.0,-0.14999999999999858,37.21,37.78,36.76,1.0200000000000031,-0.8300000000000054,38.05,38.79,36.84,1.9499999999999957,-0.29999999999999716,99350,147145,83523,63622,-61543
2019-10-13,37.912,38.52,36.95,1.5700000000000003,0.05000000000000426,38.786,39.3,38.19,1.1099999999999994,0.17999999999999972,37.102,37.97,36.65,1.3200000000000003,0.4100000000000037,37.812,38.72,36.85,1.8699999999999974,0.8099999999999952,65719,72704,57584,15120,1870
2019-10-20,39.49,41.45,38.18,3.270000000000003,3.270000000000003,40.596,42.15,39.27,2.8799999999999955,2.8799999999999955,38.976,41.02,37.5,3.520000000000003,3.520000000000003,40.178,41.56,38.63,2.9299999999999997,2.289999999999999,61222,95680,43758,51922,-3792
2019-10-27,40.87,42.51,35.78,6.729999999999997,-6.079999999999998,41.696,43.31,36.89,6.420000000000002,-5.719999999999999,38.844,41.8,34.81,6.989999999999995,-6.32,39.556,42.3,35.56,6.739999999999995,-6.739999999999995,125118,297435,67129,230306,35838
2019-11-03,35.792,36.94,34.28,2.6599999999999966,0.21999999999999886,36.82,37.02,36.37,0.6500000000000057,0.28999999999999915,34.550000000000004,35.54,33.53,2.009999999999998,2.009999999999998,35.833999999999996,36.98,34.25,2.729999999999997,2.729999999999997,103109,139951,61695,78256,-24738
