Date,KOPStock_Open_average,KOPStock_Open_max,KOPStock_Open_min,KOPStock_Open_volatility,KOPStock_Open_change,KOPStock_High_average,KOPStock_High_max,KOPStock_High_min,KOPStock_High_volatility,KOPStock_High_change,KOPStock_Low_average,KOPStock_Low_max,KOPStock_Low_min,KOPStock_Low_volatility,KOPStock_Low_change,KOPStock_Close_average,KOPStock_Close_max,KOPStock_Close_min,KOPStock_Close_volatility,KOPStock_Close_change,KOPStock_Volume_average,KOPStock_Volume_max,KOPStock_Volume_min,KOPStock_Volume_volatility,KOPStock_Volume_change
2018-03-25,41.15,41.55,40.85,0.6999999999999957,-0.6999999999999957,41.55,41.95,41.1,0.8500000000000014,-0.5500000000000043,40.58,40.8,40.25,0.5499999999999972,0.030000000000001137,40.9625,41.3,40.6,0.6999999999999957,-0.19999999999999574,151524,220099,124253,95846,95846
2018-04-01,40.54,41.1,39.55,1.5500000000000043,0.10000000000000142,41.03,41.6,39.95,1.6499999999999986,0.5,39.93,40.35,39.3,1.0500000000000043,0.10000000000000142,40.55,41.5,39.8,1.7000000000000028,0.0,148542,268712,81018,187694,-25658
2018-04-08,43.03,44.9,40.9,4.0,4.0,43.702,44.9,41.01,3.8900000000000006,3.8900000000000006,42.46,44.15,40.45,3.6999999999999957,3.6999999999999957,43.37,44.5,40.75,3.75,3.6499999999999986,105630,164907,73664,91243,35544
2018-04-15,45.65,46.05,44.75,1.2999999999999972,0.8500000000000014,45.95,46.3,45.6,0.6999999999999957,0.14999999999999858,45.205999999999996,45.83,44.4,1.4299999999999997,0.75,45.699999999999996,46.0,45.55,0.45000000000000284,0.0,77127,119112,48652,70460,-66016
2018-04-22,45.52,45.8,45.15,0.6499999999999986,0.25,45.76,45.9,45.5,0.3999999999999986,0.3500000000000014,44.67,45.08,44.3,0.7800000000000011,0.4200000000000017,45.42,45.75,45.2,0.5499999999999972,-0.10000000000000142,84331,124161,49926,74235,-33029
2018-04-29,43.94,45.35,42.1,3.25,-3.25,44.260000000000005,45.53,42.2,3.3299999999999983,-3.3200000000000003,42.4,43.75,39.6,4.149999999999999,-4.149999999999999,42.879999999999995,44.05,40.5,3.549999999999997,-3.299999999999997,150971,226987,89134,137853,56720
2018-05-06,39.57,40.5,39.25,1.25,-1.25,39.794000000000004,40.5,39.42,1.0799999999999983,-1.0799999999999983,39.07,39.35,38.8,0.5500000000000043,-0.3999999999999986,39.25,39.55,39.0,0.5499999999999972,-0.5499999999999972,148049,329551,69422,260129,-260129
2018-05-13,38.97,40.1,38.25,1.8500000000000014,1.0500000000000043,39.5,40.45,38.7,1.75,1.3500000000000014,38.63,39.7,37.75,1.9500000000000028,1.4500000000000028,39.24,40.35,38.35,2.0,2.0,116638,144655,94180,50475,27204
2018-05-20,40.43,41.0,40.0,1.0,-0.5,40.64,41.1,40.15,0.9500000000000028,-0.9500000000000028,40.01,40.3,39.8,0.5,-0.5,40.36,40.95,40.0,0.9500000000000028,-0.9000000000000057,93560,135402,75557,59845,-5989
2018-05-27,40.287499999999994,40.55,40.0,0.5499999999999972,0.5499999999999972,40.8,41.4,40.4,1.0,0.3999999999999986,39.985,40.2,39.84,0.35999999999999943,0.35999999999999943,40.4375,40.85,40.2,0.6499999999999986,0.45000000000000284,117686,152066,86022,66044,-19218
2018-06-03,41.839999999999996,42.7,41.0,1.7000000000000028,1.7000000000000028,42.49,43.6,41.25,2.3500000000000014,2.3500000000000014,41.562,42.45,40.58,1.8700000000000045,1.8700000000000045,42.29,43.0,41.1,1.8999999999999986,1.8999999999999986,128920,184754,101644,83110,20028
2018-06-10,42.44,43.35,41.4,1.9500000000000028,-1.7000000000000028,42.56,43.6,41.4,2.200000000000003,-2.200000000000003,41.59,42.65,40.7,1.9499999999999957,-1.9499999999999957,42.05,43.25,41.2,2.049999999999997,-2.049999999999997,89994,183506,52461,131045,113965
2018-06-17,40.21,41.05,39.25,1.7999999999999972,-1.7999999999999972,40.306000000000004,41.08,39.7,1.3799999999999955,-1.3799999999999955,39.3,40.5,38.5,2.0,-2.0,39.76,40.65,38.8,1.8500000000000014,-1.8500000000000014,119030,244621,74130,170491,166940
2018-06-24,38.85,39.2,38.65,0.5500000000000043,0.05000000000000426,39.11,39.7,38.75,0.9500000000000028,-0.13000000000000256,38.2,38.55,37.75,0.7999999999999972,0.3500000000000014,38.69,39.2,38.35,0.8500000000000014,-0.19999999999999574,89593,117952,65648,52304,-24168
2018-07-01,38.9125,39.55,37.95,1.5999999999999943,1.5,39.45,39.75,38.6,1.1499999999999986,1.1499999999999986,38.5875,39.25,37.35,1.8999999999999986,1.8999999999999986,39.2875,39.7,38.5,1.2000000000000028,1.2000000000000028,65200,88442,51344,37098,-27890
2018-07-08,39.03,40.0,38.35,1.6499999999999986,-1.6499999999999986,39.146,40.05,38.35,1.6999999999999957,-1.6999999999999957,38.19,39.35,37.25,2.1000000000000014,-2.1000000000000014,38.47,39.6,37.4,2.200000000000003,-2.200000000000003,79352,95985,59341,36644,25020
2018-07-15,38.09,39.2,37.3,1.9000000000000057,1.9000000000000057,38.63,39.3,37.7,1.5999999999999943,1.5,37.86,38.75,37.1,1.6499999999999986,1.6499999999999986,38.49,39.2,37.45,1.75,1.5999999999999943,71099,109950,46514,63436,-24860
2018-07-22,37.98,38.9,37.25,1.6499999999999986,-0.8999999999999986,38.32,38.9,37.65,1.25,-0.6999999999999957,37.24,37.9,36.55,1.3500000000000014,-1.3500000000000014,37.55,38.0,36.75,1.25,-1.25,97302,114630,76697,37933,-7555
2018-07-29,37.36,38.0,36.75,1.25,0.9499999999999957,38.07,38.5,37.4,1.1000000000000014,0.8500000000000014,37.01,37.55,36.4,1.1499999999999986,1.1000000000000014,37.55,38.35,36.5,1.8500000000000014,1.1000000000000014,89440,143784,37827,105957,-55328
2018-08-05,36.449999999999996,37.65,35.0,2.6499999999999986,-2.3500000000000014,37.112,38.3,35.61,2.6899999999999977,-2.0900000000000034,35.92,37.05,33.65,3.3999999999999986,-2.049999999999997,36.59,37.95,35.0,2.950000000000003,-2.200000000000003,116392,244760,49547,195213,94076
2018-08-12,35.339999999999996,35.8,34.9,0.8999999999999986,-0.5499999999999972,35.86,36.5,35.15,1.3500000000000014,-0.9500000000000028,34.86,35.25,34.45,0.7999999999999972,-0.7000000000000028,35.120000000000005,35.45,34.65,0.8000000000000043,-0.8000000000000043,248869,393609,203152,190457,190457
2018-08-19,34.4,34.9,34.1,0.7999999999999972,-0.7999999999999972,34.98,35.9,34.4,1.5,-0.7999999999999972,33.99,34.2,33.65,0.5500000000000043,-0.25,34.41,35.0,34.05,0.9500000000000028,0.75,283706,378303,181829,196474,112178
2018-08-26,35.81,36.35,35.1,1.25,0.5499999999999972,36.226,36.7,35.75,0.9500000000000028,-0.9500000000000028,35.378,35.5,35.1,0.3999999999999986,0.25,35.86,36.35,35.45,0.8999999999999986,-0.8999999999999986,186322,377421,124969,252452,-234361
2018-09-02,35.0625,35.4,34.65,0.75,-0.75,35.2525,35.51,34.9,0.6099999999999994,-0.5,34.575,34.95,34.05,0.9000000000000057,-0.8000000000000043,34.825,35.35,34.45,0.8999999999999986,-0.8999999999999986,223666,329044,146439,182605,182605
2018-09-09,33.85,34.75,32.75,2.0,-2.0,33.87,34.75,32.75,2.0,-2.0,33.15,34.15,32.0,2.1499999999999986,-2.1499999999999986,33.35,34.45,32.3,2.1500000000000057,-2.1500000000000057,229411,447847,141001,306846,-306846
2018-09-16,32.9,33.15,32.5,0.6499999999999986,0.5499999999999972,33.19,33.5,32.95,0.5499999999999972,0.14999999999999858,32.48,32.8,31.85,0.9499999999999957,0.8999999999999986,32.91,33.05,32.7,0.3499999999999943,0.3499999999999943,195817,273972,157808,116164,93114
2018-09-23,32.06,33.05,30.8,2.2499999999999964,-2.2499999999999964,32.332,33.1,31.55,1.5500000000000007,-1.5500000000000007,31.46,32.35,30.5,1.8500000000000014,-1.6499999999999986,31.73,32.55,31.0,1.5499999999999972,-1.3000000000000043,152396,202562,101317,101245,69967
2018-09-30,31.346,31.98,30.86,1.120000000000001,0.75,31.824,32.42,31.31,1.110000000000003,1.110000000000003,31.012,31.92,30.26,1.6600000000000001,1.0,31.51,32.05,30.78,1.269999999999996,0.9299999999999962,166613,250696,84265,166431,80497
2018-10-07,31.732,32.03,30.78,1.25,-1.1799999999999997,31.983999999999998,32.53,30.84,1.6900000000000013,-1.6900000000000013,30.988,31.91,29.1,2.8099999999999987,-2.8099999999999987,31.322,32.14,30.0,2.1400000000000006,-2.1400000000000006,242694,325890,157985,167905,31122
2018-10-14,30.86,31.65,29.91,1.7399999999999984,0.870000000000001,31.182,31.79,30.45,1.3399999999999999,0.379999999999999,30.282,30.73,29.82,0.9100000000000001,-0.08999999999999986,30.752,31.66,29.84,1.8200000000000003,-0.4499999999999993,111922,137356,88062,49294,38359
2018-10-21,27.552,29.9,25.86,4.039999999999999,-3.759999999999998,27.759999999999998,29.9,26.5,3.3999999999999986,-3.3999999999999986,26.568,28.49,25.41,3.0799999999999983,-3.0799999999999983,26.962,28.65,25.68,2.969999999999999,-2.379999999999999,148904,214086,108680,105406,42380
2018-10-28,26.846,28.2,26.04,2.16,1.620000000000001,27.428,28.52,26.51,2.009999999999998,1.5999999999999979,26.46,27.93,25.39,2.539999999999999,1.9499999999999993,27.056,28.31,26.03,2.2799999999999976,2.1499999999999986,155540,176100,120615,55485,-3713
2018-11-04,25.971999999999998,29.13,21.13,8.0,-7.300000000000001,26.476,29.37,21.74,7.630000000000003,-7.350000000000001,24.558,27.98,19.79,8.190000000000001,-8.190000000000001,25.354,29.03,19.8,9.23,-9.23,467315,955136,146392,808744,517928
2018-11-11,21.034,21.78,19.66,2.120000000000001,1.629999999999999,21.892,22.67,20.89,1.7800000000000011,0.5899999999999999,20.532,21.64,19.17,2.469999999999999,0.9899999999999984,21.156,22.4,20.16,2.2399999999999984,0.05000000000000071,419036,525317,301265,224052,-224052
2018-11-18,20.7075,21.11,20.06,1.0500000000000007,0.6900000000000013,21.465,21.66,21.18,0.4800000000000004,0.019999999999999574,20.53,20.98,19.95,1.0300000000000011,0.8000000000000007,20.965,21.0,20.88,0.120000000000001,-0.120000000000001,228263,325940,75024,250916,-250916
2018-11-25,19.752,20.99,18.62,2.3699999999999974,-2.3699999999999974,20.386,21.57,19.26,2.3099999999999987,-2.3099999999999987,19.064,19.86,18.5,1.3599999999999994,-1.3599999999999994,19.35,20.2,18.63,1.5700000000000003,-1.4100000000000001,302036,423055,211991,211064,51713
2018-12-02,18.61,19.25,17.77,1.4800000000000004,-1.4800000000000004,19.0375,19.52,18.38,1.1400000000000006,-0.509999999999998,17.98,18.65,17.57,1.0799999999999983,-0.16000000000000014,18.32,18.85,17.81,1.0400000000000027,-0.9800000000000004,479776,601345,345976,255369,-255369
2018-12-09,17.766,18.27,16.84,1.4299999999999997,-1.0300000000000011,18.174,18.58,17.31,1.2699999999999996,-1.1400000000000006,17.164,17.61,16.09,1.5199999999999996,-1.5,17.384,18.0,16.39,1.6099999999999994,-1.4100000000000001,268035,373964,221798,152166,111408
2018-12-16,17.15,17.7,16.39,1.3099999999999987,0.8099999999999987,18.056,19.14,17.55,1.5899999999999999,0.0,16.742,17.05,16.36,0.6900000000000013,0.26000000000000156,17.125999999999998,17.74,16.74,1.0,-0.34999999999999787,577036,1055409,390236,665173,549618
2018-12-23,16.5325,17.06,16.1,0.9599999999999973,0.6099999999999994,17.0875,17.68,16.59,1.0899999999999999,1.0899999999999999,16.035,16.8,15.0,1.8000000000000007,0.8000000000000007,16.857499999999998,17.47,16.08,1.3900000000000006,1.3900000000000006,313913,375217,277789,97428,-46596
2018-12-30,17.6325,18.18,16.7,1.4800000000000004,0.6600000000000001,18.625,19.64,17.73,1.9100000000000001,1.9100000000000001,17.259999999999998,18.12,16.51,1.6099999999999994,1.2900000000000027,18.225,19.64,17.04,2.6000000000000014,2.6000000000000014,298230,417014,236221,180793,180793
2019-01-06,20.076,20.6,19.63,0.9700000000000024,0.9700000000000024,20.722,21.27,20.2,1.0700000000000003,0.4499999999999993,19.64,20.34,19.25,1.0899999999999999,1.0899999999999999,20.3,20.89,19.68,1.2100000000000009,0.740000000000002,241684,520984,151179,369805,-360518
2019-01-13,20.706,21.28,20.34,0.9400000000000013,0.5400000000000027,21.291999999999998,22.16,20.68,1.4800000000000004,0.9400000000000013,20.432,21.0,20.13,0.870000000000001,0.5799999999999983,20.866,21.55,20.42,1.129999999999999,0.870000000000001,161979,228882,101241,127641,80178
2019-01-20,21.322499999999998,21.54,21.1,0.4399999999999977,0.21000000000000085,21.8,22.44,21.44,1.0,0.6700000000000017,20.9775,21.54,20.6,0.9399999999999977,0.9399999999999977,21.4175,21.96,21.12,0.8399999999999999,0.6700000000000017,174076,284363,71812,212551,101606
2019-01-27,22.546,23.4,21.7,1.6999999999999993,1.0899999999999999,22.96,23.4,22.06,1.3399999999999999,0.8300000000000018,22.084,22.56,21.35,1.2099999999999973,0.8999999999999986,22.714,23.14,21.77,1.370000000000001,0.9800000000000004,242987,400503,95264,305239,252790
2019-02-03,22.468,22.95,21.5,1.4499999999999993,-1.2300000000000004,22.838,23.61,21.76,1.8499999999999979,-1.5399999999999991,21.998,22.73,21.07,1.6600000000000001,-1.3500000000000014,22.402,23.22,21.54,1.6799999999999997,-1.6799999999999997,132125,166887,94221,72666,-59922
2019-02-10,22.998,23.88,21.5,2.379999999999999,2.379999999999999,23.72,24.65,22.18,2.469999999999999,2.469999999999999,22.918,23.72,21.5,2.219999999999999,2.219999999999999,23.44,24.35,22.15,2.200000000000003,2.200000000000003,136087,160155,118650,41505,20338
2019-02-17,24.735,25.33,24.05,1.2799999999999976,0.9800000000000004,25.2625,25.62,24.68,0.9400000000000013,0.6900000000000013,24.432499999999997,24.65,23.99,0.6600000000000001,0.6600000000000001,24.96,25.35,24.56,0.7900000000000027,0.5400000000000027,164093,238582,118542,120040,-38501
2019-02-24,24.864,25.23,24.01,1.2199999999999989,-1.0299999999999976,25.656,26.63,25.11,1.5199999999999996,0.9100000000000001,24.366,25.04,22.56,2.4800000000000004,-2.4800000000000004,25.27,26.16,24.59,1.5700000000000003,0.9400000000000013,198479,347816,128185,219631,179918
2019-03-03,26.54,26.71,26.26,0.4499999999999993,-0.14999999999999858,27.041999999999998,27.72,26.3,1.4199999999999982,-1.4199999999999982,25.974,26.46,25.54,0.9200000000000017,-0.5600000000000023,26.436,26.84,25.73,1.1099999999999994,-0.8200000000000003,240703,393733,137869,255864,-142909
2019-03-10,25.962,26.6,25.49,1.110000000000003,-0.490000000000002,26.27,26.64,25.65,0.990000000000002,-0.3000000000000007,25.364,25.66,25.12,0.5399999999999991,-0.2699999999999996,25.832,26.29,25.43,0.8599999999999994,-0.23000000000000043,256437,432097,161158,270939,211498
2019-03-17,26.088,26.88,25.41,1.4699999999999989,-0.5,26.39,27.12,25.8,1.3200000000000003,-0.7899999999999991,25.316,25.93,24.43,1.5,-1.1600000000000001,25.84,26.59,24.71,1.879999999999999,-1.879999999999999,181367,233878,117804,116074,40422
2019-03-24,25.278,25.82,24.71,1.1099999999999994,1.1099999999999994,25.79,26.47,25.39,1.0799999999999983,0.9800000000000004,25.124,25.61,24.59,1.0199999999999996,1.0199999999999996,25.496000000000002,25.98,24.73,1.25,1.25,139247,208395,94060,114335,-37759
2019-03-31,26.672,27.04,26.29,0.75,0.75,27.132,27.51,26.94,0.5700000000000003,0.3500000000000014,26.34,26.81,26.0,0.8099999999999987,0.8099999999999987,26.82,27.46,26.42,1.0399999999999991,0.5300000000000011,139604,219431,86216,133215,-96596
2019-04-07,27.438,28.08,26.91,1.1699999999999982,0.5799999999999983,27.78,28.48,27.42,1.0599999999999987,0.8500000000000014,27.05,27.96,26.56,1.4000000000000021,0.8599999999999994,27.504,28.0,26.75,1.25,0.4400000000000013,90432,121489,71818,49671,38432
2019-04-14,27.857499999999998,28.08,27.54,0.5399999999999991,-0.33999999999999986,28.06,28.25,27.91,0.33999999999999986,-0.0799999999999983,27.475,27.84,27.19,0.6499999999999986,-0.3099999999999987,27.7325,27.9,27.51,0.389999999999997,-0.129999999999999,93597,113492,80413,33079,1120
2019-04-21,27.054,27.46,26.4,1.0600000000000023,-1.0600000000000023,27.32,27.6,26.84,0.7600000000000016,-0.620000000000001,26.526,26.98,25.87,1.1099999999999994,-0.9299999999999997,26.984,27.38,26.41,0.9699999999999989,-0.14000000000000057,72487,107729,59725,48004,699
2019-04-28,27.188,28.56,26.75,1.8099999999999987,1.75,27.766000000000002,29.8,27.19,2.6099999999999994,2.530000000000001,26.664,27.41,26.13,1.2800000000000011,0.75,27.374,29.31,26.68,2.629999999999999,2.129999999999999,133583,209964,55086,154878,154878
2019-05-05,28.972,29.62,28.45,1.1700000000000017,1.1700000000000017,29.582,29.8,29.23,0.5700000000000003,0.5399999999999991,28.32,29.25,27.13,2.120000000000001,2.120000000000001,29.316,29.74,28.43,1.3099999999999987,0.7300000000000004,172276,270726,73250,197476,-96814
2019-05-12,29.668,30.0,29.3,0.6999999999999993,-0.3000000000000007,29.872,30.1,29.59,0.5100000000000016,-0.21000000000000085,29.246,29.47,28.83,0.6400000000000006,-0.370000000000001,29.548,29.73,28.97,0.7600000000000016,-0.6900000000000013,140720,200488,105400,95088,-50832
2019-05-19,27.908,28.74,26.76,1.9799999999999969,-1.9799999999999969,28.054,28.89,26.82,2.0700000000000003,-2.0700000000000003,27.24,28.25,26.18,2.0700000000000003,-1.8500000000000014,27.464000000000002,28.44,26.46,1.9800000000000004,-1.5300000000000011,85992,119618,69229,50389,7230
2019-05-26,26.8825,27.13,26.65,0.4800000000000004,0.28000000000000114,27.2275,27.68,27.0,0.6799999999999997,0.05000000000000071,26.605,27.13,26.39,0.7399999999999984,0.0,26.9975,27.43,26.66,0.7699999999999996,-0.3099999999999987,101053,110906,86801,24105,-24105
2019-06-02,27.896,28.85,26.78,2.0700000000000003,1.1799999999999997,28.424,28.95,27.42,1.5299999999999976,1.0999999999999979,27.378,27.75,26.73,1.0199999999999996,0.879999999999999,28.152,28.86,27.35,1.509999999999998,1.1499999999999986,80676,112286,63125,49161,-47087
2019-06-09,28.534,29.03,28.35,0.6799999999999997,-0.14999999999999858,29.068,29.98,28.39,1.5899999999999999,-0.46000000000000085,27.902,28.3,27.0,1.3000000000000007,-0.9800000000000004,28.294,29.34,27.15,2.1900000000000013,-0.8800000000000026,118681,223462,83158,140304,10663
2019-06-16,28.046,29.26,27.08,2.1800000000000033,1.0100000000000016,28.514,29.35,27.51,1.8399999999999999,0.5899999999999999,27.516000000000002,28.17,26.51,1.6600000000000001,1.1199999999999974,28.136,28.81,27.28,1.5299999999999976,0.5599999999999987,97618,134944,77932,57012,57012
2019-06-23,27.342,28.21,26.68,1.5300000000000011,0.370000000000001,28.026,29.65,27.15,2.5,1.7399999999999984,26.876,28.03,26.27,1.7600000000000016,1.3100000000000023,27.552,29.36,26.42,2.9399999999999977,2.4299999999999997,139403,272197,86412,185785,164625
2019-06-30,29.555,30.0,29.09,0.9100000000000001,-0.7100000000000009,29.9025,30.51,29.53,0.9800000000000004,-0.9800000000000004,29.005,29.25,28.68,0.5700000000000003,-0.16000000000000014,29.4575,30.03,29.17,0.8599999999999994,-0.7800000000000011,98690,231805,33519,198286,-175846
2019-07-07,28.378,29.1,27.09,2.0100000000000016,-2.0100000000000016,28.652,29.13,28.02,1.1099999999999994,-1.1099999999999994,27.71,28.74,26.65,2.09,-1.6499999999999986,28.072,28.9,26.97,1.9299999999999997,-1.0999999999999979,79787,128625,55417,73208,7120
2019-07-14,26.938,27.77,26.35,1.4199999999999982,-1.4199999999999982,27.227999999999998,27.77,26.48,1.2899999999999991,-0.870000000000001,26.404,26.91,25.86,1.0500000000000007,-0.18000000000000327,26.67,27.3,26.35,0.9499999999999993,-0.46000000000000085,70620,89602,53252,36350,-15727
2019-07-21,26.708000000000002,27.37,26.43,0.9400000000000013,0.33999999999999986,27.186,27.55,26.66,0.8900000000000006,0.7199999999999989,26.408,26.57,26.05,0.5199999999999996,0.5199999999999996,26.816,27.41,26.24,1.1700000000000017,0.75,61228,80804,34230,46574,46574
2019-07-28,26.988,27.85,26.27,1.5800000000000018,-0.620000000000001,27.674,28.43,26.47,1.9600000000000009,-0.7100000000000009,26.318,27.15,25.28,1.8699999999999974,-1.2399999999999984,26.866,27.85,25.75,2.1000000000000014,-1.1799999999999997,104930,160444,65317,95127,-15704
2019-08-04,25.476,28.15,24.44,3.7099999999999973,2.91,26.34,28.44,24.75,3.6900000000000013,2.950000000000003,24.722,27.0,23.62,3.379999999999999,2.6700000000000017,25.892,27.97,23.87,4.099999999999998,3.0,112526,150372,71595,78777,46013
2019-08-11,27.86,28.29,27.65,0.6400000000000006,-0.05000000000000071,28.364,29.15,27.91,1.2399999999999984,0.05000000000000071,27.506,27.95,27.23,0.7199999999999989,0.3999999999999986,28.014,28.92,27.36,1.5600000000000023,-0.04999999999999716,65628,92993,53602,39391,3597
2019-08-18,27.823999999999998,28.49,26.95,1.5399999999999991,-1.5399999999999991,27.99,28.93,26.95,1.9800000000000004,-1.9800000000000004,27.058,27.83,25.65,2.1799999999999997,-2.1799999999999997,27.196,27.95,25.82,2.129999999999999,-2.129999999999999,67433,83074,45317,37757,14407
2019-08-25,26.506,27.0,26.16,0.8399999999999999,0.7800000000000011,26.788,27.28,26.45,0.8300000000000018,0.8300000000000018,25.924,26.47,25.57,0.8999999999999986,0.5199999999999996,26.216,26.68,25.62,1.0599999999999987,0.23000000000000043,44713,54258,38496,15762,9933
2019-09-01,26.355,26.86,25.78,1.0799999999999983,0.7300000000000004,26.965,27.82,26.32,1.5,0.120000000000001,25.9625,26.65,25.22,1.4299999999999997,1.1500000000000021,26.29,26.93,25.36,1.5700000000000003,1.2899999999999991,65588,84327,31952,52375,-52141
2019-09-08,28.854,30.06,26.78,3.2799999999999976,3.2399999999999984,29.694,30.5,28.17,2.3299999999999983,1.9299999999999997,28.596,29.54,26.78,2.759999999999998,2.759999999999998,29.39,30.16,27.79,2.370000000000001,2.0500000000000007,125108,159679,82699,76980,76980
2019-09-15,29.9,30.1,29.78,0.3200000000000003,0.19000000000000128,30.342,30.48,30.07,0.41000000000000014,-0.10000000000000142,29.506,29.92,29.19,0.7300000000000004,0.13999999999999702,29.932,30.12,29.64,0.4800000000000004,-0.3299999999999983,154231,227025,102270,124755,6264
2019-09-22,29.342,29.52,28.94,0.5799999999999983,0.16000000000000014,29.694,29.93,29.5,0.4299999999999997,-0.4299999999999997,28.970000000000002,29.14,28.85,0.28999999999999915,-0.21999999999999886,29.328,29.65,29.03,0.6199999999999974,-0.6199999999999974,97038,128000,61669,66331,-25052
2019-09-29,28.483999999999998,29.45,27.81,1.6400000000000006,-0.879999999999999,28.868000000000002,29.71,28.14,1.5700000000000003,-0.9600000000000009,27.89,28.9,27.39,1.509999999999998,-1.0700000000000003,28.398,29.21,27.98,1.2300000000000004,-0.6099999999999994,116506,151051,88916,62135,14996
2019-10-06,27.762,28.61,26.94,1.6699999999999982,-1.2399999999999984,28.114,29.17,27.13,2.0400000000000027,-0.7900000000000027,27.006,28.18,26.26,1.9199999999999982,-0.9899999999999984,27.476,28.72,26.74,1.9800000000000004,-0.9199999999999982,94147,117819,67246,50573,-10551
2019-10-13,28.696,29.78,27.72,2.0600000000000023,2.0600000000000023,29.604,30.33,28.33,2.0,2.0,28.466,29.61,27.22,2.3900000000000006,2.3900000000000006,29.112,29.99,27.91,2.0799999999999983,1.8500000000000014,190804,359647,69509,290138,44342
2019-10-20,30.318,30.68,29.96,0.7199999999999989,-0.23999999999999844,30.808,31.38,30.48,0.8999999999999986,0.379999999999999,29.896,30.2,29.44,0.759999999999998,-0.23999999999999844,30.478,31.14,30.01,1.129999999999999,0.5700000000000003,140833,190556,114069,76487,70615
2019-10-27,31.972,32.56,31.44,1.120000000000001,0.8099999999999987,32.544,33.42,31.99,1.4300000000000033,1.4300000000000033,31.55,32.25,31.1,1.1499999999999986,1.1499999999999986,32.336,33.4,31.71,1.6899999999999977,1.6899999999999977,166799,276411,123425,152986,-152986
2019-11-03,35.884,41.1,33.75,7.350000000000001,7.350000000000001,38.083999999999996,44.75,34.62,10.130000000000003,10.130000000000003,35.620000000000005,41.1,33.52,7.579999999999998,7.579999999999998,37.748,43.81,34.53,9.280000000000001,9.280000000000001,272102,391821,177667,214154,173209
